
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
                           Vac (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
                    124.967          |   2800 | 5.e+06    | E    |     5.37478689         -     15.2962830          | 5s.5p          | 3P*  | 5s.7s           | 1S   |    |
                    126.316          |   3700 | 3.0e+07   | C    |     5.2415551542831    -     15.0569554          | 5s.5p          | 3P*  | 5s.7s           | 3S   |    |
                    126.596          |   5600 | 2.1e+08   | C+   |     5.6821033          -     15.4769686          | 5s.5p          | 3P*  | 5s.6d           | 3D   |    |
                    126.667          |   4900 | 5.2e+07   | C    |     5.6821033          -     15.47034019         | 5s.5p          | 3P*  | 5s.6d           | 3D   |    |
                    126.719          |   1400 | 5.8e+06   | C    |     5.6821033          -     15.4661266          | 5s.5p          | 3P*  | 5s.6d           | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    128.049          |  28000 | 8.9e+07   | C    |     5.37478689         -     15.0569554          | 5s.5p          | 3P*  | 5s.7s           | 3S   |    |
                    129.250          |   2000 | 1.7e+08   | D+   |     7.8157833          -     17.408417           | 5s.5p          | 1P*  | 5s.8d           | 1D   |    |
                    129.778          |   1000 |           |      |     7.8157833          -     17.369273           | 5s.5p          | 1P*  | 5s.8d           | 3D   |    |
                    130.982          |   2200 | 2.4e+07   | E    |     7.8157833          -     17.281822           | 5s.5p          | 1P*  | 5s.9s           | 1S   |    |
                    131.412          |      3 | 1.1e+05   | D+   |     7.8157833          -     17.2507955          | 5s.5p          | 1P*  | 5s.9s           | 3S   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    132.251          |   4200 | 1.5e+08   | C    |     5.6821033          -     15.0569554          | 5s.5p          | 3P*  | 5s.7s           | 3S   |    |
                    139.492          |    190 | 2.4e+05   | D+   |     7.8157833          -     16.7039549          | 5s.5p          | 1P*  | 5s.7d           | 3D   |    |
                    141.775          |    410 | 3.6e+06   | E    |     5.37478689         -     14.1199298          | 5s.5p          | 3P*  | 5p2             | 1D   |    |
                    141.813          |   2000 | 1.2e+08   | D    |     7.8157833          -     16.5586323          | 5s.5p          | 1P*  | 5s.8s           | 1S   |    |
                    146.949          |   2300 | 2.5e+07   | D    |     5.6821033          -     14.1199298          | 5s.5p          | 3P*  | 5p2             | 1D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    157.153          | 260000 | 5.2e+08   | B    |     7.8157833          -     15.7051949          | 5s.5p          | 1P*  | 5s.6d           | 1D   |    |
                    158.637          | 850000 | 1.28e+09  | B+   |     0.000000000000     -      7.8157833          | 5s2            | 1S   | 5s.5p           | 1P*  |    |
                    160.732          | 260000 | 3.2e+08   | B    |     5.37478689         -     13.0884264          | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    161.980          |     17 | 2.7e+05   | E    |     7.8157833          -     15.47034019         | 5s.5p          | 1P*  | 5s.6d           | 3D   |    |
                    162.060          |     15 | 5.2e+05   | D+   |     7.8157833          -     15.4661266          | 5s.5p          | 1P*  | 5s.6d           | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    164.005          | 180000 | 3.7e+08   | C    |     5.2415551542831    -     12.801292           | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    166.946          | 110000 | 3.5e+08   | C    |     5.37478689         -     12.801292           | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    167.187          | 120000 | 7.3e+08   | B    |     5.2415551542831    -     12.657388           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                    167.402          | 130000 | 9.5e+08   | B    |     5.6821033          -     13.0884264          | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    169.997          | 200000 | 8.6e+08   | B    |     5.37478689         -     12.668046           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    170.245          | 120000 | 4.1e+08   | B    |     5.37478689         -     12.657388           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                    171.653          | 110000 | 1.1e+09   | C    |     5.37478689         -     12.597793           | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    171.670          |  19000 | 1.08e+09  | C+   |     7.8157833          -     15.037984           | 5s.5p          | 1P*  | 5p2             | 1S   |    |
                    174.153          |  95000 | 4.9e+08   | B    |     5.6821033          -     12.801292           | 5s.5p          | 3P*  | 5p2             | 3P   |    |
                    177.056          | 140000 | 1.06e+09  | A    |     5.6821033          -     12.6846240          | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    177.475          |  58000 | 2.34e+08  | B    |     5.6821033          -     12.668046           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                    177.746          |  27000 | 1.6e+07   | C    |     5.6821033          -     12.657388           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
                    184.236          |  26000 | 3.7e+06   | D    |     5.37478689         -     12.10438285         | 5s.5p          | 3P*  | 5s.5d           | 1D   |    |
                    186.289          |   4900 | 4.7e+06   | D    |     5.37478689         -     12.0302125          | 5s.5p          | 3P*  | 5s.6s           | 1S   |    |
                    193.05331        |  25000 | 1.1e+07   | D+   |     5.6821033          -     12.10438285         | 5s.5p          | 3P*  | 5s.5d           | 1D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
