
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |            Ei           Ek            |         Lower level         |         Upper level          |Type|
          |               Wavelength |     Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------------|------------------------------|    |
          |                Vac (nm)  |          |           |      |                                       | Conf.             | Term    | Conf.              | Term    |    |
Xe III    |              181.0520    |       11 |           |      |    16.139485      -     22.987505     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              181.1263    |       11 |           |      |    13.868423      -     20.713583     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3P      |    |
Xe III    |              181.2301    |        3 |           |      |    16.518911      -     23.360179     | 5s2.5p3.(2D*).5d  | 3D*     | 5s2.5p3.(2D*).4f   | 3P      |    |
Xe III    |              181.4503    |       10 |           |      |    16.696631      -     23.529589     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 1F      |    |
Xe III    |              181.5085    |       11 |           |      |    13.837307      -     20.668055     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3D      |    |
Xe III    |              181.7397    |        9 |           |      |    13.868423      -     20.690493     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe V      |              181.840     |        5 |           |      |    21.45816       -     28.27644      | 5s2.5p.(2P*).5d   | 3D*     | 5s2.5p.(2P*).6p    | 3D      |    |
Xe IV     |              181.949     |       12 |           |      |    19.91993       -     26.73415      | 5s2.5p2.(1D).5d   | 2G      | 5s2.5p2.(1D).6p    | 2F*     |    |
Xe III    |              181.9857    |       11 |           |      |    13.837307      -     20.650165     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3F      |    |
Xe III    |              182.1334    |       10 |           |      |    17.735716      -     24.543079     | 5s2.5p3.(2D*).6s  | 1D*     | 5s2.5p3.(2P*).4f   | 3G      |    |
Xe IV     |              182.148     |       10 |           |      |    17.58398       -     24.39078      | 5s2.5p2.(1D).5d   | 2F      | 5s2.5p2.(3P).6p    | 2D*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              182.3391    |       11 |           |      |    13.868423      -     20.668055     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3D      |    |
Xe IV     |              182.412     |       12 |           |      |    18.12729       -     24.92424      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4S*     |    |
Xe IV     |              182.476     |        5 |           |      |    20.49211       -     27.28664      | 5s2.5p2.(3P).6s   | 4P      | 5s2.5p2.(1D).6p    | 2P*     |    |
Xe III    |              182.5867    |        9 |           |      |    13.837307      -     20.627754     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe III    |              182.6490    |       12 |           |      |    13.837307      -     20.625424     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              182.7367    |        9 |           |      |    13.942010      -     20.726876     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe III    |              182.7883    |        9 |           |      |    14.757346      -     21.540285     | 5s2.5p3.(2D*).5d  | 1P*     | 5s2.5p3.(4S*).4f   | 3F      |    |
Xe IV     |              182.839     |       12 |           |      |    18.12729       -     24.90835      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4P*     |    |
Xe IV     |              182.877     |       10 |           |      |    17.58398       -     24.36365      | 5s2.5p2.(1D).5d   | 2F      | 5s2.5p2.(3P).4f    | 4F*     |    |
Xe III    |              183.0939    |        9 |           |      |    13.942010      -     20.713583     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3P      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              183.1680    |        1 |           |      |    15.842966      -     22.611866     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3D      |    |
Xe III    |              183.3588    |        1 |           |      |    17.735716      -     24.497518     | 5s2.5p3.(2D*).6s  | 1D*     | 5s2.5p3.(4S*).5f   | 5F      |    |
Xe III    |              183.4255    |        9 |           |      |    13.868423      -     20.627754     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe IV     |              183.485     |        1 |           |      |    17.58398       -     24.34122      | 5s2.5p2.(1D).5d   | 2F      | 5s2.5p2.(3P).4f    | 4F*     |    |
Xe III    |              183.5532    |        9 |           |      |    13.972268      -     20.726876     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              183.5811    |       15 |           |      |    13.919926      -     20.673595     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe III    |              183.7223    |        4 |           |      |    13.942010      -     20.690493     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe III    |              183.7300    |        5 |           |      |    13.919926      -     20.668055     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3D      |    |
Xe IV     |              184.173     |       11 |           |      |    16.92333       -     23.65525      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe IV     |              184.191     |       12 |           |      |    17.99081       -     24.72208      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 2D*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              184.231     |        6 |           |      |    18.12729       -     24.85712      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 2D*     |    |
Xe IV     |              184.277     |       10 |           |      |    18.43459       -     25.16273      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe VIII   |              184.46      |        * |           |      |    81.4441        -     88.1695       | 6g                | 2G      | 7h                 | 2H*     |    |
Xe VIII   |              184.46      |        * |           |      |    81.4441        -     88.1695       | 6g                | 2G      | 7h                 | 2H*     |    |
Xe V      |              184.491     |        9 |           |      |    18.07776       -     24.79810      | 5s.5p3            | 1D*     | 5s2.5p.(2P*).4f    | 1F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe V      |              184.587     |        5 |           |      |    22.44167       -     29.15847      | 5s2.5p.(2P*).5d   | 3D*     | 5s2.5p.(2P*).6p    | 3D      |    |
Xe III    |              184.8695    |        9 |           |      |    17.613724      -     24.320269     | 5s2.5p3.(2D*).5d  | 3D*     | 5s2.5p3.(2P*).4f   | 3F      |    |
Xe IV     |              184.870     |       11 |           |      |    19.79318       -     26.49984      | 5s2.5p2.(3P).5d   | 4P      | 5s2.5p2.(1D).4f    | 2D*     |    |
Xe III    |              184.8989    |        8 |           |      |    13.919926      -     20.625424     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(4S*).4f   | 5F      |    |
Xe III    |              185.0903    |        6 |           |      |    15.913266      -     22.611866     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              185.199     |        2 |           |      |    16.96058       -     23.65525      | 5s2.5p2.(3P).5d   | 2P      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe III    |              185.2583    |        9 |           |      |    18.647748      -     25.340245     | 5s2.5p3.(2P*).5d  | 3P*     | 5s2.5p3.(2P*).4f   | 3D      |    |
Xe III    |              185.3884    |       10 |           |      |    16.139485      -     22.827291     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe III    |              185.4375    |       11 |           |      |    16.385744      -     23.071787     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3H      |    |
Xe III    |              185.5196    |        9 |           |      |    15.842966      -     22.526061     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3H      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              185.6569    |        2 |           |      |    16.385744      -     23.063902     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 1H      |    |
Xe IV     |              185.952     |       10 |           |      |    20.26684       -     26.93429      | 5s2.5p2.(1D).5d   | 2G      | 5s2.5p2.(1D).6p    | 2F*     |    |
Xe III    |              185.9877    |        9 |           |      |    17.191425      -     23.857684     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 1G      |    |
Xe III    |              186.0181    |        8 |           |      |    16.518911      -     23.184106     | 5s2.5p3.(2D*).5d  | 3D*     | 5s2.5p3.(2D*).4f   | 3D      |    |
Xe III    |              186.0631    |        4 |           |      |    16.696631      -     23.360179     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 3P      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              186.082     |       11 |           |      |    16.73546       -     23.39837      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).4f    | 2D*     |    |
Xe V      |              186.262     |        6 |           |      |    19.91563       -     26.57201      | 5s2.5p.(2P*).5d   | 3F*     | 5s2.5p.(2P*).4f    | 1G      |    |
Xe III    |              186.5157    |       10 |           |      |    15.459754      -     22.107135     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe III    |              186.6547    |       10 |           |      |    15.842966      -     22.485376     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3H      |    |
Xe III    |              186.9447    |        0 |           |      |    13.942010      -     20.574147     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3P      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              187.0665    |        9 |           |      |    16.907412      -     23.535184     | 5s2.5p3.(2P*).5d  | 1D*     | 5s2.5p3.(2D*).4f   | 1D      |    |
Xe V      |              187.087     |        4 |           |      |    22.44167       -     29.06879      | 5s2.5p.(2P*).5d   | 3D*     | 5s2.5p.(2P*).6p    | 3P      |    |
Xe III    |              187.2254    |        9 |           |      |    16.907412      -     23.529589     | 5s2.5p3.(2P*).5d  | 1D*     | 5s2.5p3.(2D*).4f   | 1F      |    |
Xe IV     |              187.255     |       31 |           |      |    18.68904       -     25.31013      | 5s.5p4            | 2S      | 5s2.5p2.(3P).6p    | 4P*     |    |
Xe IV     |              187.455     |        4 |           |      |    16.92333       -     23.53742      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).4f    | 2G*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              187.4915    |       10 |           |      |    15.913266      -     22.526061     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3H      |    |
Xe III    |              187.5772    |       10 |           |      |    16.454163      -     23.063902     | 5s2.5p3.(2D*).5d  | 1G*     | 5s2.5p3.(2D*).4f   | 1H      |    |
Xe III    |              187.5878    |        8 |           |      |    15.116494      -     21.725893     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(2P*).6p   | 3D      |    |
Xe III    |              187.8049    |        1 |           |      |    16.385744      -     22.987505     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3F      |    |
Xe IV     |              188.005     |        3 |           |      |    18.12729       -     24.72208      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 2D*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe II     |              188.1485    |        0 |           |      |    11.832762      -     18.422302     | 5p4.(3P<2>).5d    | 2[3]    | 5p4.(3P<1>).4f     | 2[4]*   |    |
Xe III    |              188.2957    |        1 |           |      |    17.735716      -     24.320269     | 5s2.5p3.(2D*).6s  | 1D*     | 5s2.5p3.(2P*).4f   | 3F      |    |
Xe III    |              188.3687    |        3 |           |      |    16.518911      -     23.100844     | 5s2.5p3.(2D*).5d  | 3D*     | 5s2.5p3.(2P*).6p   | 3P      |    |
Xe IV     |              188.389     |       12 |           |      |    16.49329       -     23.07459      | 5s2.5p2.(3P).5d   | 2P      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe III    |              188.6426    |       11 |           |      |    14.535917      -     21.108327     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(4S*).4f   | 3F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              188.8083    |        8 |           |      |    14.757346      -     21.324019     | 5s2.5p3.(2D*).5d  | 1P*     | 5s2.5p3.(2D*).6p   | 1D      |    |
Xe III    |              188.8374    |        7 |           |      |    18.647748      -     25.213414     | 5s2.5p3.(2P*).5d  | 3P*     | 5s2.5p3.(2P*).4f   | 3D      |    |
Xe IV     |              189.124     |        6 |           |      |    20.73095       -     27.28664      | 5s2.5p2.(3P).6s   | 2P      | 5s2.5p2.(1D).6p    | 2P*     |    |
Xe III    |              189.2723    |        0 |           |      |    13.837307      -     20.387792     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 1F      |    |
Xe V      |              189.379     |        3 |           |      |    19.40437       -     25.95122      | 5s2.5p.(2P*).5d   | 3F*     | 5s2.5p.(2P*).4f    | 3D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              189.5099    |       11 |           |      |    15.636858      -     22.179181     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe IV     |              189.548     |       12 |           |      |    19.32466       -     25.86572      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 2F*     |    |
Xe IV     |              189.621     |        7 |           |      |    18.12729       -     24.66580      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe III    |              189.6921    |       10 |           |      |    15.030552      -     21.566620     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(4S*).4f   | 3F      |    |
Xe III    |              189.9156    |        7 |           |      |    13.868423      -     20.396844     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 1P      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              189.9216    |        9 |           |      |    18.014919      -     24.543079     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(2P*).4f   | 3G      |    |
Xe III    |              190.0693    |        4 |           |      |    18.019975      -     24.543079     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(2P*).4f   | 3G      |    |
Xe III    |              190.1779    |        0 |           |      |    13.868423      -     20.387792     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 1F      |    |
Xe VII    |              190.23      |          |           |      |    59.116         -     65.6298       | 5s.6d             | 3D      | 5s.7p              | 3P*     |    |
Xe III    |              190.4599    |       6* |           |      |    18.634961      -     25.144726     | 5s2.5p3.(4S*).6p  | 3P      | 5s2.5p3.(2D*).6d   | 1P*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              190.4599    |       6* |           |      |    15.030552      -     21.540285     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(4S*).4f   | 3F      |    |
Xe III    |              190.7038    |        0 |           |      |    15.574530      -     22.075947     | 5s2.5p3.(4S*).6s  | 3S*     | 5s2.5p3.(2P*).6p   | 3P      |    |
Xe IV     |              191.050     |       12 |           |      |    18.43459       -     24.92424      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4S*     |    |
Xe III    |              191.0626    |        1 |           |      |    15.574530      -     22.063722     | 5s2.5p3.(4S*).6s  | 3S*     | 5s2.5p3.(2P*).6p   | 3D      |    |
Xe III    |              191.1131    |        0 |           |      |    16.696631      -     23.184106     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 3D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              191.2564    |        2 |           |      |    18.014919      -     24.497518     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(4S*).5f   | 5F      |    |
Xe IV     |              191.481     |        8 |           |      |    16.92333       -     23.39837      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).4f    | 2D*     |    |
Xe III    |              191.5595    |        2 |           |      |    16.139485      -     22.611866     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3D      |    |
Xe III    |              191.6211    |        5 |           |      |    15.636858      -     22.107135     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe IV     |              191.795     |        4 |           |      |    19.49094       -     25.95531      | 5s2.5p2.(3P).6s   | 4P      | 5s2.5p2.(3P).6p    | 2P*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe VIII   |              191.91      |        * |           |      |    81.7339        -     88.1947       | 6h                | 2H*     | 7i                 | 2I      |    |
Xe VIII   |              191.91      |        * |           |      |    81.7339        -     88.1947       | 6h                | 2H*     | 7i                 | 2I      |    |
Xe V      |              192.049     |        2 |           |      |    24.07004       -     30.52590      | 5s2.5p.(2P*).5d   | 1F*     | 5s2.5p.(2P*).6p    | 3D      |    |
Xe V      |              192.144     |       10 |           |      |    16.70101       -     23.15364      | 5s.5p3            | 3P*     | 5s2.5p.(2P*).4f    | 3G      |    |
Xe III    |              192.1644    |        5 |           |      |    12.182993      -     18.634961     | 5s.5p5            | 3P*     | 5s2.5p3.(4S*).6p   | 3P      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              192.200     |        6 |           |      |    20.28340       -     26.73415      | 5s2.5p2.(3P).5d   | 2D      | 5s2.5p2.(1D).6p    | 2F*     |    |
Xe III    |              192.4197    |        8 |           |      |    18.019975      -     24.463392     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(4S*).5f   | 5F      |    |
Xe III    |              192.4757    |        4 |           |      |    16.385744      -     22.827291     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe III    |              192.6291    |        2 |           |      |    18.019975      -     24.456409     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(2P*).4f   | 3F      |    |
Xe III    |              192.7622    |        5 |           |      |    18.781427      -     25.213414     | 5s2.5p3.(2P*).6s  | 3P*     | 5s2.5p3.(2P*).4f   | 3D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe V      |              192.868     |        3 |           |      |    19.28179       -     25.71019      | 5s.5p3            | 3S*     | 5s2.5p.(2P*).4f    | 3D      |    |
Xe III    |              192.9158    |        6 |           |      |    15.636858      -     22.063722     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2P*).6p   | 3D      |    |
Xe III    |              193.0083    |       11 |           |      |    15.116494      -     21.540285     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(4S*).4f   | 3F      |    |
Xe III    |              193.5038    |        6 |           |      |    17.127857      -     23.535184     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 1D      |    |
Xe IV     |              193.727     |        5 |           |      |    17.99081       -     24.39078      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 2D*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              193.776     |        4 |           |      |    21.43590       -     27.83423      | 5s2.5p2.(1D).5d   | 2P      | 5s2.5p2.(1D).6p    | 2P*     |    |
Xe IV     |              193.990     |        5 |           |      |    17.99081       -     24.38207      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 4D*     |    |
Xe III    |              194.1329    |        4 |           |      |    16.139485      -     22.526061     | 5s2.5p3.(2D*).5d  | 3F*     | 5s2.5p3.(2D*).4f   | 3H      |    |
Xe IV     |              194.194     |        3 |           |      |    17.97910       -     24.36365      | 5s2.5p2.(1D).5d   | 2F      | 5s2.5p2.(3P).4f    | 4F*     |    |
Xe III    |              194.2913    |       12 |           |      |    19.761615      -     26.142996     | 5s2.5p3.(2P*).6s  | 1P*     | 5p6                | 1S      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe V      |              194.434     |        2 |           |      |    22.69223       -     29.06879      | 5s2.5p.(2P*).5d   | 3P*     | 5s2.5p.(2P*).6p    | 3P      |    |
Xe III    |              194.5419    |        1 |           |      |    16.454163      -     22.827291     | 5s2.5p3.(2D*).5d  | 1G*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe IV     |              194.879     |        4 |           |      |    17.97910       -     24.34122      | 5s2.5p2.(1D).5d   | 2F      | 5s2.5p2.(3P).4f    | 4F*     |    |
Xe VII    |              194.96      |          |           |      |    59.0438        -     65.402        | 5s.6d             | 3D      | 5s.7p              | 3P*     |    |
Xe IV     |              195.021     |        5 |           |      |    21.47677       -     27.83423      | 5s2.5p2.(3P).6s   | 2P      | 5s2.5p2.(1D).6p    | 2P*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              195.341     |       10 |           |      |    19.32466       -     25.67175      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 4P*     |    |
Xe IV     |              195.586     |        9 |           |      |    16.73546       -     23.07459      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).6p    | 4D*     |    |
Xe III    |              195.6154    |        2 |           |      |    17.191425      -     23.529589     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 1F      |    |
Xe III    |              195.6759    |        7 |           |      |    15.842966      -     22.179181     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe VII    |              195.779     |        7 |           |      |    59.0152        -     65.3483       | 5s.6d             | 3D      | 5s.7p              | 3P*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              195.874     |        5 |           |      |    22.05968       -     28.38933      | 5s2.5p2.(3P).5d   | 2F      | 5s2.5p2.(1S).4f    | 2F*     |    |
Xe IV     |              195.937     |        6 |           |      |    16.92333       -     23.25112      | 5s2.5p2.(3P).5d   | 4F      | 5s2.5p2.(3P).4f    | 4D*     |    |
Xe V      |              195.960     |        4 |           |      |    22.83139       -     29.15847      | 5s2.5p.(2P*).5d   | 3P*     | 5s2.5p.(2P*).6p    | 3D      |    |
Xe IV     |              196.581     |        1 |           |      |    20.19287       -     26.49984      | 5s2.5p2.(3P).5d   | 4P      | 5s2.5p2.(1D).4f    | 2D*     |    |
Xe III    |              196.6345    |        7 |           |      |    18.014919      -     24.320269     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(2P*).4f   | 3F      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              196.661     |        9 |           |      |    19.32466       -     25.62916      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(1D).4f    | 2G*     |    |
Xe III    |              196.6733    |        1 |           |      |    14.535917      -     20.840007     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(2D*).6p   | 3P      |    |
Xe III    |              196.7905    |        6 |           |      |    18.019975      -     24.320269     | 5s2.5p3.(2P*).5d  | 3F*     | 5s2.5p3.(2P*).4f   | 3F      |    |
Xe III    |              196.9474    |        4 |           |      |    16.518911      -     22.814220     | 5s2.5p3.(2D*).5d  | 3D*     | 5s2.5p3.(2P*).6p   | 1D      |    |
Xe III    |              197.0059    |        7 |           |      |    15.030552      -     21.324019     | 5s2.5p3.(4S*).5d  | 3D*     | 5s2.5p3.(2D*).6p   | 1D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe III    |              197.0899    |        1 |           |      |    13.868423      -     20.159186     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3F      |    |
Xe VIII   |              197.17      |          |           |      |    84.9066        -     91.1916       | 7f                | 2F*     | 9d                 | 2D      |    |
Xe IV     |              197.176     |       10 |           |      |    20.95351       -     27.24147      | 5s2.5p2.(3P).5d   | 2D      | 5s2.5p2.(3P).4f    | 2F*     |    |
Xe IV     |              197.193     |       11 |           |      |    18.43459       -     24.72208      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 2D*     |    |
Xe II     |              197.2673    |        0 |           |      |    12.324647      -     18.609637     | 5p4.(3P<2>).5d    | 2[4]    | 5p4.(3P<2>).5f     | 2[5]*   |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              197.323     |        1 |           |      |    17.99081       -     24.27420      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 4D*     |    |
Xe III    |              197.3829    |        4 |           |      |    13.431674      -     19.713112     | 5s.5p5            | 3P*     | 5s2.5p3.(2D*).6p   | 3D      |    |
Xe III    |              197.4445    |        1 |           |      |    17.127857      -     23.407288     | 5s2.5p3.(2D*).6s  | 3D*     | 5s2.5p3.(2D*).4f   | 3D      |    |
Xe VI     |              197.52      |        * |           |      |    46.7337        -     53.0108       | 5s2.5g            | 2G      | 5s2.6h             | 2H*     |    |
Xe VI     |              197.52      |        * |           |      |    46.7337        -     53.0108       | 5s2.5g            | 2G      | 5s2.6h             | 2H*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe V      |              197.636     |        6 |           |      |    24.79176       -     31.06513      | 5s2.5p.(2P*).5d   | 1P*     | 5s2.5p.(2P*).6p    | 1D      |    |
Xe III    |              197.8705    |        8 |           |      |    15.913266      -     22.179181     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe III    |              197.9266    |        2 |           |      |    15.842966      -     22.107135     | 5s2.5p3.(2D*).5d  | 3G*     | 5s2.5p3.(2D*).4f   | 3G      |    |
Xe IV     |              197.948     |       11 |           |      |    18.12729       -     24.39078      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).6p    | 2D*     |    |
Xe III    |              198.0606    |        2 |           |      |    19.080324      -     25.340245     | 5s2.5p3.(2P*).5d  | 3D*     | 5s2.5p3.(2P*).4f   | 3D      |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
Xe IV     |              198.223     |        3 |           |      |    18.12729       -     24.38207      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(3P).4f    | 4D*     |    |
Xe III    |              198.3985    |        5 |           |      |    13.868423      -     20.117671     | 5s2.5p3.(4S*).5d  | 5D*     | 5s2.5p3.(2D*).6p   | 3D      |    |
Xe III    |              198.5405    |       10 |           |      |    19.390220      -     25.634972     | 5s2.5p3.(2P*).5d  | 3D*     | 5s2.5p3.(2P*).4f   | 3F      |    |
Xe IV     |              198.597     |       10 |           |      |    19.32466       -     25.56755      | 5s2.5p2.(3P).5d   | 4D      | 5s2.5p2.(1D).4f    | 2G*     |    |
Xe IV     |              198.628     |        3 |           |      |    20.49211       -     26.73415      | 5s2.5p2.(3P).6s   | 4P      | 5s2.5p2.(1D).6p    | 2F*     |    |
          |                          |          |           |      |                                       |                   |         |                    |         |    |
