
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |        Upper level         |Type|
          |             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|----------------------------|    |
          |              Vac (nm)  |       |           |      |                                    | Conf.            | Term    | Conf.            | Term    |    |
Pd II     |            229.65164   |  200r |           |      |    3.1100530    -      8.5071843   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            235.13469   |    50 |           |      |    3.3596101    -      8.6308976   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            236.05341   |   270 |           |      |   10.6125421    -     15.8633154   | 4d8.(1G).5p      | 2H*     | 4d8.(1G).5d      | 2I      |    |
Pd II     |            236.23313   |    50 |           |      |    3.5867907    -      8.8335696   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 2F*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            236.79664   |    75 |           |      |    3.1100530    -      8.3443472   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 2G*     |    |
Pd II     |            237.21574   |    60 |           |      |    3.5867907    -      8.8118382   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            238.83100   |    50 |           |      |    5.1082829    -     10.2979948   | 4d8.(1D).5s      | 2D      | 4d8.(3P).5p      | 4D*     |    |
Pd II     |            241.47305   |    60 |           |      |    4.6330369    -      9.7659709   | 4d8.(3P).5s      | 4P      | 4d8.(1D).5p      | 2F*     |    |
Pd II     |            241.87236   |    75 |           |      |    4.2681173    -      9.3925776   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2F*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            242.44764   |    75 |           |      |    3.7130973    -      8.8253996   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4D*     |    |
Pd II     |            242.68671   |   100 |           |      |    3.5867907    -      8.6940568   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4D*     |    |
Pd II     |            243.09254   |   100 |           |      |    3.7130973    -      8.8118382   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            243.31025   |   100 |           |      |    5.5183633    -     10.6125421   | 4d8.(1G).5s      | 2G      | 4d8.(1G).5p      | 2H*     |    |
Pd II     |            243.53210   |   100 |           |      |    4.0022765    -      9.0918149   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4F*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            244.61888   |   150 |           |      |    3.3596101    -      8.4265387   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4D*     |    |
Pd II     |            244.67132   |    75 |           |      |    5.1082829    -     10.1741254   | 4d8.(1D).5s      | 2D      | 4d8.(1D).5p      | 2D*     |    |
Pd I      |            244.79058   |  1100 | 1.11e+07  |      |    0.000000     -      5.0633748   | 4d10             | 1S      | 4d9.(2D<3/2>).5p | 2[1/2]* |    |
Pd II     |            244.81588   |    80 |           |      |    4.0022765    -      9.0651280   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2D*     |    |
Pd III    |            245.242     |   100 |           |      |                                    |                  |         |                  |         |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            245.72572   |   100 |           |      |    3.5867907    -      8.6308976   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            245.77340   |    60 |           |      |    4.2681173    -      9.3112458   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4F*     |    |
Pd II     |            245.77912   |    60 |           |      |    9.3925776    -     14.4355888   | 4d8.(3F).5p      | 2F*     | 4d8.(3F).5d      | 2D      |    |
Pd II     |            246.92517   |   150 |           |      |    4.4986778    -      9.5182845   | 4d8.(3P).5s      | 4P      | 4d8.(3P).5p      | 4P*     |    |
Pd II     |            247.00064   |    80 |           |      |    4.4986778    -      9.5167510   | 4d8.(3P).5s      | 4P      | 4d8.(3P).5p      | 4P*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            247.11516   |   100 |           |      |    4.0022765    -      9.0180241   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4F*     |    |
Pd II     |            247.25020   |    50 |           |      |    5.4482205    -     10.4612289   | 4d8.(3P).5s      | 2P      | 4d8.(3P).5p      | 2D*     |    |
