
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
          |                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
          |                           Vac (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
In II     |                    171.670          |  19000 | 1.08e+09  | C+   |     7.8157833          -     15.037984           | 5s.5p          | 1P*  | 5p2             | 1S   |    |
In I      |                    174.123          |     2w |           |      |     0.2743273          -      7.3965             | 5s2.5p         | 2P*  | 5s.5p2          | 2P   |    |
In II     |                    174.153          |  95000 | 4.9e+08   | B    |     5.6821033          -     12.801292           | 5s.5p          | 3P*  | 5p2             | 3P   |    |
In III    |                    174.883          |    100 |           |      |                                                  |                |      |                 |      |    |
In I      |                    175.849          |     1w |           |      |                                                  |                |      |                 |      |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In III    |                    176.788          |      2 |           |      |                                                  |                |      |                 |      |    |
In II     |                    177.056          | 140000 | 1.06e+09  | A    |     5.6821033          -     12.6846240          | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
In II     |                    177.475          |  58000 | 2.34e+08  | B    |     5.6821033          -     12.668046           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
In II     |                    177.746          |  27000 | 1.6e+07   | C    |     5.6821033          -     12.657388           | 5s.5p          | 3P*  | 5s.5d           | 3D   |    |
In III    |                    181.071          |      1 |           |      |                                                  |                |      |                 |      |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    184.236          |  26000 | 3.7e+06   | D    |     5.37478689         -     12.10438285         | 5s.5p          | 3P*  | 5s.5d           | 1D   |    |
In III    |                    184.241          |     30 |           |      |                                                  |                |      |                 |      |    |
In III    |                    185.030          |     40 |           |      |                                                  |                |      |                 |      |    |
In II     |                    186.289          |   4900 | 4.7e+06   | D    |     5.37478689         -     12.0302125          | 5s.5p          | 3P*  | 5s.6s           | 1S   |    |
In III    |                    186.298          |     15 |           |      |                                                  |                |      |                 |      |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    193.05331        |  25000 | 1.1e+07   | D+   |     5.6821033          -     12.10438285         | 5s.5p          | 3P*  | 5s.5d           | 1D   |    |
In II     |                    193.214          |    590 |           |      |    11.64507696         -     18.062478           | 5s.6s          | 3S   | 5s.11p          | 1P*  |    |
In II     |                    193.61876        |  20000 | 9.6e+07   | C    |     5.2415551542831    -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
In II     |                    195.334          |    300 |           |      |    11.64507696         -     17.992064           | 5s.6s          | 3S   | 5s.8f           | 3F*  |    |
In II     |                    196.598          |    720 |           |      |    12.10438285         -     18.410600           | 5s.5d          | 1D   | 5s.11f          | 1F*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    196.67087        |  92000 | 1.27e+09  | B+   |     7.8157833          -     14.1199298          | 5s.5p          | 1P*  | 5p2             | 1D   |    |
In II     |                    197.732788       |  32000 | 2.7e+08   | B    |     5.37478689         -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
In II     |                    199.703          |    240 | 1.5e+07   | D+   |    12.10438285         -     18.313005           | 5s.5d          | 1D   | 5s.10f          | 1F*  |    |
In II     |                    199.804          |    140 |           |      |    12.10438285         -     18.310044           | 5s.5d          | 1D   | 5s.10f          | 3F*  |    |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
          |                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
          |                           Air (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    200.812          |    140 |           |      |    11.64507696         -     17.817339           | 5s.6s          | 3S   | 5s.10p          | 3P*  |    |
In II     |                    203.979          |    330 | 4.0e+07   | D+   |    12.10438285         -     18.180840           | 5s.5d          | 1D   | 5s.9f           | 1F*  |    |
In II     |                    204.081          |   210* |           |      |    12.10438285         -     18.177846           | 5s.5d          | 1D   | 5s.9f           | 3F*  |    |
In II     |                    204.081          |   210* |           |      |    12.10438285         -     18.177605           | 5s.5d          | 1D   | 5s.9f           | 3F*  |    |
In II     |                    205.476          |    210 |           |      |    12.0302125          -     18.062478           | 5s.6s          | 1S   | 5s.11p          | 1P*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    205.572          |    400 |           |      |    12.0302125          -     18.059018           | 5s.6s          | 1S   | 5s.11p          | 3P*  |    |
In II     |                    207.857182       |  76000 | 4.2e+08   | B    |     5.6821033          -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
In II     |                    208.030          |    330 |           |      |    12.10438285         -     18.062478           | 5s.5d          | 1D   | 5s.11p          | 1P*  |    |
In II     |                    208.151          |    300 |           |      |    12.10438285         -     18.059018           | 5s.5d          | 1D   | 5s.11p          | 3P*  |    |
In II     |                    210.3891         |   1700 | 1.0e+07   | E    |    12.10438285         -     17.995618           | 5s.5d          | 1D   | 5s.8f           | 1F*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    210.510          |   190* |           |      |    12.10438285         -     17.992287           | 5s.5d          | 1D   | 5s.8f           | 3F*  |    |
In II     |                    210.510          |   190* |           |      |    12.10438285         -     17.992064           | 5s.5d          | 1D   | 5s.8f           | 3F*  |    |
In II     |                    213.564          |    160 | 3.5e+05   | E    |    11.64507696         -     17.448865           | 5s.6s          | 3S   | 5s.9p           | 3P*  |    |
In II     |                    213.9150         |    540 |           |      |    12.0302125          -     17.824352           | 5s.6s          | 1S   | 5s.10p          | 1P*  |    |
In II     |                    214.168          |    170 |           |      |    12.0302125          -     17.817339           | 5s.6s          | 1S   | 5s.10p          | 3P*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In III    |                    215.408          |     30 |           |      |                                                  |                |      |                 |      |    |
In III    |                    215.442          |      2 |           |      |                                                  |                |      |                 |      |    |
In II     |                    216.6876         |    990 | 1.2e+07   | D+   |    12.10438285         -     17.824352           | 5s.5d          | 1D   | 5s.10p          | 1P*  |    |
In II     |                    216.9548         |    560 | 1.7e+06   | D+   |    12.10438285         -     17.817339           | 5s.5d          | 1D   | 5s.10p          | 3P*  |    |
In I      |                    217.990          |      2 |           |      |     0.000000           -      5.685828           | 5s2.5p         | 2P*  | 5s2.14d         | 2D   |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In I      |                    218.240          |      2 |           |      |     0.000000           -      5.679329           | 5s2.5p         | 2P*  | 5s2.15s         | 2S   |    |
In I      |                    218.740          |      2 |           |      |     0.000000           -      5.666336           | 5s2.5p         | 2P*  | 5s2.13d         | 2D   |    |
In I      |                    219.084          |      2 |           |      |     0.000000           -      5.657453           | 5s2.5p         | 2P*  | 5s2.14s         | 2S   |    |
In II     |                    219.265          |     70 | 3.8e+06   | D+   |    12.657388           -     18.310309           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
In II     |                    219.5668         |    450 |           |      |    12.668046           -     18.313005           | 5s.5d          | 3D   | 5s.10f          | 1F*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    219.727          |    97i |           |      |    12.6846240          -     18.325071           | 5s.5d          | 3D   | 5s<1/2,F=4>.10h |      |    |
In I      |                    219.7407         |      2 |           |      |     0.000000           -      5.640534           | 5s2.5p         | 2P*  | 5s2.12d         | 2D   |    |
In III    |                    219.952          |     10 |           |      |                                                  |                |      |                 |      |    |
In II     |                    220.219          |    130 |           |      |    12.6846240          -     18.313005           | 5s.5d          | 3D   | 5s.10f          | 1F*  |    |
In I      |                    220.2240         |      2 |           |      |     0.000000           -      5.628155           | 5s2.5p         | 2P*  | 5s2.13s         | 2S   |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    220.267          |     74 | 4.4e+06   | D+   |    12.6846240          -     18.311462           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
In II     |                    220.327          |     80 | 4.9e+05   | D+   |    12.6846240          -     18.310044           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
In II     |                    220.5279         |   1000 | 1.8e+07   | D+   |    12.10438285         -     17.724752           | 5s.5d          | 1D   | 5s.7f           | 1F*  |    |
In II     |                    220.6720         |    440 |           |      |    12.10438285         -     17.721088           | 5s.5d          | 1D   | 5s.7f           | 3F*  |    |
In I      |                    221.1137         |      3 |           |      |     0.000000           -      5.605513           | 5s2.5p         | 2P*  | 5s2.11d         | 2D   |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In I      |                    223.0699         |      5 |           |      |     0.000000           -      5.556359           | 5s2.5p         | 2P*  | 5s2.10d         | 2D   |    |
In III    |                    223.218          |      5 |           |      |                                                  |                |      |                 |      |    |
In I      |                    224.1664         |      3 |           |      |     0.000000           -      5.529182           | 5s2.5p         | 2P*  | 5s2.11s         | 2S   |    |
In II     |                    224.531          |    170 | 8.e+06    | D+   |    12.657388           -     18.177846           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
In II     |                    224.8318         |    110 |           |      |    12.668046           -     18.180840           | 5s.5d          | 3D   | 5s.9f           | 1F*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    224.961          | 150bl* | 1.5e+06   | D+   |    12.668046           -     18.177846           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
In II     |                    224.961          | 150bl* | 8.e+06    | D+   |    12.668046           -     18.177605           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
In II     |                    225.5787         |    300 | 9.e+06    | D+   |    12.6846240          -     18.179151           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
In II     |                    225.614          |     43 | 1.0e+06   | D+   |    12.6846240          -     18.177605           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
In I      |                    225.9991         |     10 |           |      |     0.000000           -      5.484404           | 5s2.5p         | 2P*  | 5s2.9d          | 2D   |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In III    |                    226.126          |     20 |           |      |                                                  |                |      |                 |      |    |
In III    |                    226.626          |      5 |           |      |                                                  |                |      |                 |      |    |
In II     |                    226.829          |     48 |           |      |    12.597793           -     18.062478           | 5p2            | 3P   | 5s.11p          | 1P*  |    |
In II     |                    226.968          |    100 |           |      |    12.597793           -     18.059018           | 5p2            | 3P   | 5s.11p          | 3P*  |    |
In III    |                    227.241          |      5 |           |      |                                                  |                |      |                 |      |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In III    |                    227.284          |      5 |           |      |                                                  |                |      |                 |      |    |
In I      |                    227.8196         |      5 |           |      |     0.000000           -      5.440583           | 5s2.5p         | 2P*  | 5s2.10s         | 2S   |    |
In II     |                    228.1640         |    330 |           |      |    12.0302125          -     17.462554           | 5s.6s          | 1S   | 5s.9p           | 1P*  |    |
In I      |                    228.375          |      2 |           |      |     0.2743273          -      5.7011311          | 5s2.5p         | 2P*  | 5s2.15d         | 2D   |    |
In II     |                    228.7395         |    130 |           |      |    12.0302125          -     17.448865           | 5s.6s          | 1S   | 5s.9p           | 3P*  |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
In II     |                    229.315          |     35 |           |      |    12.657388           -     18.062478           | 5s.5d          | 3D   | 5s.11p          | 1P*  |    |
In II     |                    229.485          |     25 |           |      |    12.657388           -     18.059018           | 5s.5d          | 3D   | 5s.11p          | 3P*  |    |
In II     |                    229.772          |     48 |           |      |    12.668046           -     18.062478           | 5s.5d          | 3D   | 5s.11p          | 1P*  |    |
In I      |                    229.833          |      2 |           |      |     0.2743273          -      5.667196           | 5s2.5p         | 2P*  | 5s2.13d         | 2D   |    |
In I      |                    229.870          |      2 |           |      |     0.2743273          -      5.666336           | 5s2.5p         | 2P*  | 5s2.13d         | 2D   |    |
          |                                     |        |           |      |                                                  |                |      |                 |      |    |
