
--------------------------------------------------------------------------------------------------------------------
         Observed  |  Rel. |    Aki    | Acc. |        Ei           Ek        |  Lower level  |  Upper level  |Type|
        Wavelength |  Int. |    s^-1   |      |       (eV)         (eV)       |---------------|---------------|    |
         Vac (nm)  |       |           |      |                               | Conf.  | Term | Conf.  | Term |    |
                   |       |           |      |                               |        |      |        |      |    |
           251.68  |     * |           |      |    92.3432    -     97.2668   | 8h     | 2H*  | 10i    | 2I   |    |
           251.68  |     * |           |      |    92.3432    -     97.2668   | 8h     | 2H*  | 10i    | 2I   |    |
           252.64  |     * |           |      |    92.3624    -     97.2691   | 8i     | 2I   | 10k    | 2K*  |    |
           252.64  |     * |           |      |    92.3624    -     97.2691   | 8i     | 2I   | 10k    | 2K*  |    |
           271.06  |       |           |      |    78.7740    -     83.3406   | 7d     | 2D   | 8p     | 2P*  |    |
                   |       |           |      |                               |        |      |        |      |    |
           273.79  |       |           |      |    83.3406    -     87.8664   | 8p     | 2P*  | 9s     | 2S   |    |
           282.10  |     * |           |      |    87.9494    -     92.3432   | 7g     | 2G   | 8h     | 2H*  |    |
           282.10  |     * |           |      |    87.9494    -     92.3432   | 7g     | 2G   | 8h     | 2H*  |    |
           282.90  |       |           |      |    78.6797    -     83.0630   | 7d     | 2D   | 8p     | 2P*  |    |
           295.32  |       |           |      |    88.1695    -     92.3624   | 7h     | 2H*  | 8i     | 2I   |    |
                   |       |           |      |                               |        |      |        |      |    |
           295.32  |       |           |      |    88.1695    -     92.3624   | 7h     | 2H*  | 8i     | 2I   |    |
           297.07  |     * |           |      |    88.1947    -     92.3674   | 7i     | 2I   | 8k     | 2K*  |    |
           297.07  |     * |           |      |    88.1947    -     92.3674   | 7i     | 2I   | 8k     | 2K*  |    |
           322.98  |       |           |      |    86.3307    -     90.1684   | 8d     | 2D   | 8f     | 2F*  |    |
           324.84  |       |           |      |    61.7464    -     65.5621   | 5f     | 2F*  | 6d     | 2D   |    |
                   |       |           |      |                               |        |      |        |      |    |
           325.37  |       |           |      |    86.3771    -     90.1865   | 8d     | 2D   | 8f     | 2F*  |    |
           335.12  |       |           |      |    61.6919    -     65.3924   | 5f     | 2F*  | 6d     | 2D   |    |
           351.16  |       |           |      |    70.0878    -     73.6195   | 7s     | 2S   | 7p     | 2P*  |    |
           407.90  |     * |           |      |    70.0878    -     73.1292   | 7s     | 2S   | 7p     | 2P*  |    |
           407.90  |     * |           |      |    83.3406    -     86.3771   | 8p     | 2P*  | 8d     | 2D   |    |
                   |       |           |      |                               |        |      |        |      |    |
           409.35  |     * |           |      |    92.1791    -     95.2071   | 8g     | 2G   | 9h     | 2H*  |    |
           409.35  |     * |           |      |    92.1791    -     95.2071   | 8g     | 2G   | 9h     | 2H*  |    |
           430.71  |     * |           |      |    92.3432    -     95.2210   | 8h     | 2H*  | 9i     | 2I   |    |
           430.71  |     * |           |      |    92.3432    -     95.2210   | 8h     | 2H*  | 9i     | 2I   |    |
           433.16  |     * |           |      |    92.3624    -     95.2240   | 8i     | 2I   | 9k     | 2K*  |    |
                   |       |           |      |                               |        |      |        |      |    |
           433.16  |     * |           |      |    92.3624    -     95.2240   | 8i     | 2I   | 9k     | 2K*  |    |
           433.79  |     * |           |      |    92.3674    -     95.2247   | 8k     | 2K*  | 9l     | 2L   |    |
           433.79  |     * |           |      |    92.3674    -     95.2247   | 8k     | 2K*  | 9l     | 2L   |    |
           442.37  |       |           |      |    86.3771    -     89.1790   | 8d     | 2D   | 9p     | 2P*  |    |
           464.24  |       |           |      |    86.3307    -     89.0007   | 8d     | 2D   | 9p     | 2P*  |    |
                   |       |           |      |                               |        |      |        |      |    |
           484.14  |       |           |      |    91.1371    -     93.6972   | 9d     | 2D   | 9f     | 2F*  |    |
           493.76  |       |           |      |    91.1916    -     93.7019   | 9d     | 2D   | 9f     | 2F*  |    |
           581.95  |       |           |      |    81.2106    -     83.3406   | 8s     | 2S   | 8p     | 2P*  |    |
