
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |         Lower level          |          Upper level          |Type|
          |               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |------------------------------|-------------------------------|    |
          |                Vac (nm)  |       |           |      |                                         | Conf.                | Term  | Conf.                 | Term  |    |
O II      |               178.6708   |    14 |           |      |    23.4415071      -     30.380751      | 2s2.2p2.(3P).3s      | 2P    | 2s2.2p2.(3P).4p       | 2S*   |    |
          |                          |       |           |      |                                         |                      |       |                       |       |    |
O III     |               178.966    |   220 |           |      |                                         |                      |       |                       |       |    |
O II      |               179.9025   |    10 |           |      |    26.2490322      -     33.140755      | 2s2.2p2.(3P).3p      | 2D*   | 2s2.2p2.(3P).6s       | 2P    |    |
O II      |               179.9207   |    10 |           |      |    26.2253990      -     33.11631?      | 2s2.2p2.(3P).3p      | 2D*   | 2s2.2p2.(3P).6s       | 2P    |    |
O II      |               180.5173   |     8 |           |      |    25.661217       -     32.529491      | 2s2.2p2.(1D).3s      | 2D    | 2s2.2p2.(3P).5p       | 2P*   |    |
O II      |               180.7896   |     6 |           |      |    25.661346       -     32.519420      | 2s2.2p2.(1D).3s      | 2D    | 2s2.2p2.(3P).5p       | 2P*   |    |
          |                          |       |           |      |                                         |                      |       |                       |       |    |
O II      |               182.1545   |    10 | 1.02e+07  | C    |    25.661217       -     32.467733      | 2s2.2p2.(1D).3s      | 2D    | 2s2.2p2.(3P).5p       | 2D*   |    |
O II      |               182.4503   |     8 |           |      |    26.3047196      -     33.100213      | 2s2.2p2.(3P).3p      | 4S*   | 2s2.2p2.(3P).6s       | 4P    |    |
O II      |               182.7276   |    8* | 1.08e+06  | D    |    25.661217       -     32.446508      | 2s2.2p2.(1D).3s      | 2D    | 2s2.2p2.(3P).5p       | 2D*   |    |
O II      |               182.7276   |    8* | 9.72e+06  | C    |    25.661346       -     32.446508      | 2s2.2p2.(1D).3s      | 2D    | 2s2.2p2.(3P).5p       | 2D*   |    |
O II      |               182.9362   |    12 | 1.85e+07  | D    |    25.2856200      -     32.063100      | 2s2.2p2.(3P).3p      | 2S*   | 2s2.2p2.(3P).5s       | 2P    |    |
          |                          |       |           |      |                                         |                      |       |                       |       |    |
O II      |               183.0128   |   5bl |           |      |    26.3047196      -     33.07923       | 2s2.2p2.(3P).3p      | 4S*   | 2s2.2p2.(3P).6s       | 4P    |    |
O II      |               183.3649   |     6 |           |      |    26.3047196      -     33.06634       | 2s2.2p2.(3P).3p      | 4S*   | 2s2.2p2.(3P).6s       | 4P    |    |
O II      |               183.5906   |     9 | 1.83e+07  | D    |    25.2856200      -     32.038912      | 2s2.2p2.(3P).3p      | 2S*   | 2s2.2p2.(3P).5s       | 2P    |    |
