
---------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |               Rel. |    Aki    | Acc. |           Ei           Ek          |     Lower level     |     Upper level     |   Type|
            Wavelength |               Int. |    s^-1   |      |          (eV)         (eV)         |---------------------|---------------------|       |
             Vac (nm)  |                    |           |      |                                    | Conf.        | Term | Conf.        | Term |       |
            100.7555   |                200 | 4.e+07    | E    |    34.761069     -     47.066564   | 3d3.(2G).4p  | 3F*  | 3d3.(4P).4d  | 5P   |       |
            100.7968   |                250 | 6.e+06    | E    |    35.638064     -     47.938409   | 3d3.(2H).4p  | 3I*  | 3d3.(2D2).4d | 3G   |       |
            100.8028   |                170 | 4.e+07    | E    |    34.476976     -     46.77653    | 3d3.(4P).4p  | 5D*  | 3d3.(4P).4d  | 5F   |       |
            100.8158   |                810 | 1.3e+09   | D+   |    32.230308     -     44.52848    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            100.8382   |               1000 | 1.8e+09   | D+   |    32.072243     -     44.36766    | 3d3.(4F).4p  | 5D*  | 3d3.(4F).4d  | 5P   |       |
            100.9279   |               1200 | 1.8e+09   | D+   |    32.098456     -     44.38298    | 3d3.(4F).4p  | 5D*  | 3d3.(4F).4d  | 5F   |       |
            100.9375   |               1200 | 1.0e+09   | D+   |    34.720470     -     47.003692   | 3d3.(2G).4p  | 3G*  | 3d3.(2G).4d  | 3G   |       |
            100.9418   |               1200 | 1.6e+09   | D+   |    32.300503     -     44.58323    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
            100.9594   |              1000* | 2.5e+08   | D    |    32.286921     -     44.56759    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 3D   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            100.9594   |              1000* | 1.1e+09   | D+   |    32.158562     -     44.43912    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            100.9812   |                530 | 3.0e+08   | D    |    35.660355     -     47.938409   | 3d3.(2D2).4p | 3F*  | 3d3.(2D2).4d | 3G   |       |
            100.9987   |             1200bl | 1.6e+09   | C    |    32.366323     -     44.64228    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
            101.0145   |                670 | 7.e+08    | D    |    35.482729     -     47.75668    | 3d3.(2P).4p  | 3S*  | 3d3.(4P).4d  | 3P   |       |
