
-----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level   |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |----------------|---------------|    |
             Vac (nm)  |       |           |      |                                   | Conf.   | Term | Conf.  | Term |    |
-----------------------------------------------------------------------------------------------------------------------------
                       |       |           |      |                                   |         |      |        |      |    |
            103.696    |   g,a |           |      |    0.000000     -    11.9565      | 2p6.3s2 | 1S   | 3p.12s | 1P*  |    |
            103.792    |   g,a |           |      |    0.000000     -    11.9454      | 2p6.3s2 | 1S   | 3p.10d | 1P*  |    |
            103.950    |   g,a |           |      |    0.000000     -    11.927       | 2p6.3s2 | 1S   | 3p.11s | 1P*  |    |
            104.070    |   g,a |           |      |    0.000000     -    11.9135      | 2p6.3s2 | 1S   | 3p.9d  | 1P*  |    |
            104.281    |   g,a |           |      |    0.000000     -    11.8895      | 2p6.3s2 | 1S   | 3p.10s | 1P*  |    |
                       |       |           |      |                                   |         |      |        |      |    |
            104.454    |   g,a |           |      |    0.000000     -    11.8698      | 2p6.3s2 | 1S   | 3p.8d  | 1P*  |    |
            104.777    |   g,a |           |      |    0.000000     -    11.833       | 2p6.3s2 | 1S   | 3p.9s  | 1P*  |    |
            104.874    |   g,a |           |      |    0.000000     -    11.8221      | 2p6.3s2 | 1S   | 3p.9s  | 3P*  |    |
            105.017    |   g,a |           |      |    0.000000     -    11.8061      | 2p6.3s2 | 1S   | 3p.7d  | 1P*  |    |
            105.518    |   g,a |           |      |    0.000000     -    11.750       | 2p6.3s2 | 1S   | 3p.8s  | 1P*  |    |
                       |       |           |      |                                   |         |      |        |      |    |
            105.653    |   g,a |           |      |    0.000000     -    11.735       | 2p6.3s2 | 1S   | 3p.8s  | 3P*  |    |
            105.910    |   g,a |           |      |    0.000000     -    11.707       | 2p6.3s2 | 1S   | 3p.6d  | 1P*  |    |
            106.744    |   g,a |           |      |    0.000000     -    11.615       | 2p6.3s2 | 1S   | 3p.7s  | 1P*  |    |
            106.911    |   g,a |           |      |    0.000000     -    11.597       | 2p6.3s2 | 1S   | 3p.7s  | 3P*  |    |
            107.351    |   g,a |           |      |    0.000000     -    11.5494      | 2p6.3s2 | 1S   | 3p.5d  | 1P*  |    |
                       |       |           |      |                                   |         |      |        |      |    |
            108.890    |   g,a |           |      |    0.000000     -    11.387       | 2p6.3s2 | 1S   | 3p.6s  | 1P*  |    |
            109.151    |   g,a |           |      |    0.000000     -    11.359       | 2p6.3s2 | 1S   | 3p.6s  | 3P*  |    |
            110.160    |   g,a |           |      |    0.000000     -    11.2549      | 2p6.3s2 | 1S   | 3p.4d  | 1P*  |    |
            113.558    |   g,a |           |      |    0.000000     -    10.918       | 2p6.3s2 | 1S   | 3p.5s  | 1P*  |    |
            114.185    |   g,a |           |      |    0.000000     -    10.859       | 2p6.3s2 | 1S   | 3p.5s  | 3P*  |    |
                       |       |           |      |                                   |         |      |        |      |    |
            116.380    |   g,a |           |      |    0.000000     -    10.6533      | 2p6.3s2 | 1S   | 3p.3d  | 1P*  |    |
