
-----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level      |      Upper level      |Type|
             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------|-----------------------|    |
              Vac (nm)  |       |           |      |                                     | Conf.          | Term | Conf.          | Term |    |
            167.9335    |     2 |           |      |     8.0818771    -     15.46485     | 4s.4p2         | 2D   | 4s.4p.(3P*).5s | 4P*  |    |
            172.9385    |     2 |           |      |     8.0818771    -     15.251138    | 4s.4p2         | 2D   | 4s2.9f         | 2F*  |    |
            176.9377    |     5 |           |      |     8.0609156    -     15.068116    | 4s.4p2         | 2D   | 4s2.8f         | 2F*  |    |
            177.4703    |    10 |           |      |     8.0818771    -     15.068079    | 4s.4p2         | 2D   | 4s2.8f         | 2F*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            183.9634    |    20 |           |      |     8.0609156    -     14.800531    | 4s.4p2         | 2D   | 4s2.7f         | 2F*  |    |
            184.5388    |    30 |           |      |     8.0818771    -     14.800479    | 4s.4p2         | 2D   | 4s2.7f         | 2F*  |    |
            193.80077   |   500 |           |      |     0.2191243    -      6.6166319   | 4s2.4p         | 2P*  | 4s.4p2         | 4P   |    |
            193.88906   |   500 |           |      |     0.000000     -      6.3945945   | 4s2.4p         | 2P*  | 4s.4p2         | 4P   |    |
            195.9781    |    20 |           |      |     8.0609156    -     14.387350    | 4s.4p2         | 2D   | 4s2.6f         | 2F*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            196.63173   |    20 |           |      |     8.0818771    -     14.3872784   | 4s.4p2         | 2D   | 4s2.6f         | 2F*  |    |
            197.92736   |   200 |           |      |     0.2191243    -      6.4832502   | 4s2.4p         | 2P*  | 4s.4p2         | 4P   |    |
-----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level      |      Upper level      |Type|
             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------|-----------------------|    |
              Air (nm)  |       |           |      |                                     | Conf.          | Term | Conf.          | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------------------
                        |       |           |      |                                     |                |      |                |      |    |
            200.70390   |    50 |           |      |     0.2191243    -      6.3945945   | 4s2.4p         | 2P*  | 4s.4p2         | 4P   |    |
            216.9650    |     1 |           |      |     8.0609156    -     13.773596    | 4s.4p2         | 2D   | 4s2.7p         | 2P*  |    |
            217.3204    |    10 |           |      |     8.0609156    -     13.764266    | 4s.4p2         | 2D   | 4s2.7p         | 2P*  |    |
            217.7655    |    15 |           |      |     8.0818771    -     13.773596    | 4s.4p2         | 2D   | 4s2.7p         | 2P*  |    |
            219.7621    |   100 |           |      |     8.0609156    -     13.700901    | 4s.4p2         | 2D   | 4s2.5f         | 2F*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            220.5851    |   100 |           |      |     8.0818771    -     13.700821    | 4s.4p2         | 2D   | 4s2.5f         | 2F*  |    |
            237.5136    |     2 |           |      |    10.0442816    -     15.262777    | 4s2.4d         | 2D   | 4s2.11p        | 2P*  |    |
            238.1918    |     3 |           |      |     9.7956009    -     14.999242    | 4s2.5p         | 2P*  | 4s2.10s        | 2S   |    |
            240.2504    |     5 |           |      |     9.8401907    -     14.999242    | 4s2.5p         | 2P*  | 4s2.10s        | 2S   |    |
            244.8678    |     3 |           |      |    10.0224953    -     15.084273    | 4s2.4d         | 2D   | 4s2.10p        | 2P*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            245.7881    |     5 |           |      |    10.0442816    -     15.087108    | 4s2.4d         | 2D   | 4s2.10p        | 2P*  |    |
            247.8659    |   100 |           |      |     9.7956009    -     14.796163    | 4s2.5p         | 2P*  | 4s2.8d         | 2D   |    |
            250.0536    |   500 |           |      |     9.8401907    -     14.796987    | 4s2.5p         | 2P*  | 4s2.8d         | 2D   |    |
            250.0955    |     5 |           |      |     9.8401907    -     14.796163    | 4s2.5p         | 2P*  | 4s2.8d         | 2D   |    |
            252.9837    |    20 |           |      |     9.7956009    -     14.695008    | 4s2.5p         | 2P*  | 4s2.9s         | 2S   |    |
                        |       |           |      |                                     |                |      |                |      |    |
            255.3071    |    20 |           |      |     9.8401907    -     14.695008    | 4s2.5p         | 2P*  | 4s2.9s         | 2S   |    |
            257.3785    |     5 |           |      |     7.7369891    -     12.5527344   | 4s2.5s         | 2S   | 4s2.6p         | 2P*  |    |
            258.0491    |     5 |           |      |    10.0224953    -     14.825732    | 4s2.4d         | 2D   | 4s2.9p         | 2P*  |    |
            259.0221    |    10 |           |      |    10.0442816    -     14.829473    | 4s2.4d         | 2D   | 4s2.9p         | 2P*  |    |
            259.4102    |   10h |           |      |    10.0224953    -     14.800531    | 4s2.4d         | 2D   | 4s2.7f         | 2F*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            260.6010    |    15 |           |      |    10.0442816    -     14.800479    | 4s2.4d         | 2D   | 4s2.7f         | 2F*  |    |
            270.40242   |   200 |           |      |     9.7956009    -     14.379414    | 4s2.5p         | 2P*  | 4s2.7d         | 2D   |    |
            272.97702   |   400 |           |      |     9.8401907    -     14.380774    | 4s2.5p         | 2P*  | 4s2.7d         | 2D   |    |
            273.0591    |    20 |           |      |     9.8401907    -     14.379414    | 4s2.5p         | 2P*  | 4s2.7d         | 2D   |    |
            275.9409    |    10 |           |      |     8.0609156    -     12.5527344   | 4s.4p2         | 2D   | 4s2.6p         | 2P*  |    |
                        |       |           |      |                                     |                |      |                |      |    |
            277.05856   |    50 |           |      |     8.0609156    -     12.5346092   | 4s.4p2         | 2D   | 4s2.6p         | 2P*  |    |
