
--------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |       Lower level       |       Upper level       |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |-------------------------|-------------------------|    |
            Vac (nm)  |          |           |      |                                   | Conf.            | Term | Conf.            | Term |    |
            118.2729  |        1 |           |      |    13.837307    -     24.320269   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            118.5767  |        2 |           |      |    14.757346    -     25.213414   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2P*).4f | 3D   |    |
            118.6249  |        1 |           |      |    13.868423    -     24.320269   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).4f | 3F   |    |
            118.8853  |       11 |           |      |    12.182993    -     22.611866   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3D   |    |
            119.213   |        1 |           |      |    13.919926    -     24.320269   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).4f | 3F   |    |
            119.5107  |        2 |           |      |    15.030552    -     25.404907   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 1G   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            119.8683  |       11 |           |      |    12.840820    -     23.184106   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3D   |    |
            120.0033  |        4 |           |      |    12.182993    -     22.514748   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3F   |    |
            120.2593  |        2 |           |      |    15.030552    -     25.340245   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3D   |    |
            120.5929  |       12 |           |      |     4.476194    -     14.757346   | 5s2.5p4          | 1S   | 5s2.5p3.(2D*).5d | 1P*  |    |
            122.7943  |        2 |           |      |    15.116494    -     25.213414   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            122.8991  |      0.5 |           |      |    13.431674    -     23.519982   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3P   |    |
            123.2070  |      12u |           |      |     2.119972    -     12.182993   | 5s2.5p4          | 1D   | 5s.5p5           | 3P*  |    |
            123.7316  |       2u |           |      |    13.837307    -     23.857684   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 1G   |    |
            123.8955  |        1 |           |      |    14.535917    -     24.543079   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3G   |    |
