
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |   Rel. |    Aki    | Acc. |             Ei           Ek             |          Lower level           |           Upper level            |   Type|
          |                Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)            |--------------------------------|----------------------------------|       |
          |                 Vac (nm)  |        |           |      |                                         | Conf.                | Term    | Conf.                 | Term     |       |
Ti II     |               123.582     |     0: |           |      |      0.15074406    -      10.18333711   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4D*      |       |
Ti II     |               123.629     |     4: |           |      |      0.15074406    -      10.17949746   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4G*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               123.645     |     3: |           |      |      0.12198999    -      10.14947345   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4G*      |       |
Ti II     |               123.667     |    1:* |           |      |      0.11257358    -      10.1383804    | 3d3                  | b 4F    | 3d2.(3F).4f           | 4D*      |       |
Ti II     |               123.667     |    1:* |           |      |      0.15074406    -      10.1764441    | 3d3                  | b 4F    | 3d2.(3F).4f           | 4G*      |       |
Ti II     |               123.677     |     0: |           |      |      0.13481497    -      10.15968801   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4F*      |       |
Ti III    |               123.7028    |      0 |           |      |      0.02292       -      10.045754     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3P*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               123.706     |     2: |           |      |      0.13481497    -      10.1572968    | 3d3                  | b 4F    | 3d2.(3F).4f           | 2H*      |       |
Ti II     |               123.723     |     1: |           |      |      0.13481497    -      10.15592287   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4F*      |       |
Ti II     |               123.738     |     2: |           |      |      0.11257358    -      10.1325251    | 3d3                  | b 4F    | 3d2.(3F).4f           | 4G*      |       |
Ti II     |               123.778     |     1: |           |      |      0.12198999    -      10.1387030    | 3d3                  | b 4F    | 3d2.(3F).4f           | 4D*      |       |
Ti II     |               123.803     |     0: |           |      |      0.13481497    -      10.14947345   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4G*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               123.832     |     0: |           |      |      0.13481497    -      10.14714458   | 3d3                  | b 4F    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               123.903     |     0: |           |      |      0.15074406    -      10.1572968    | 3d3                  | b 4F    | 3d2.(3F).4f           | 2H*      |       |
Ti II     |               123.913     |     2: |           |      |      0.12198999    -      10.1277702    | 3d3                  | b 4F    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               123.956     |     1: |           |      |      0.15074406    -      10.15301315   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4I*      |       |
Ti II     |               123.991     |     0: |           |      |      0.13481497    -      10.13425571   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4I*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               123.9958    |     11 |           |      |     61.75122       -      71.74947      | 3s2.3p5.4p           | 3P      | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]*  |       |
Ti V      |               123.9958    |     11 |           |      |     61.25262       -      71.25171      | 3s2.3p5.4p           | 1D      | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]*  |       |
Ti II     |               124.002     |     0: |           |      |      0.12198999    -      10.1205606    | 3d3                  | b 4F    | 3d2.(3F).4f           | 4H*      |       |
Ti II     |               124.029     |     0: |           |      |      0.15074406    -      10.14714458   | 3d3                  | b 4F    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               124.072     |     0: |           |      |      0.13481497    -      10.1277702    | 3d3                  | b 4F    | 3d2.(3F).4f           | 2G*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               124.086     |     2: |           |      |      0.13481497    -      10.12658761   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4H*      |       |
Ti II     |               124.165     |     1: |           |      |      0.15074406    -      10.13622091   | 3d3                  | b 4F    | 3d2.(3F).4f           | 4H*      |       |
Ti V      |               124.1671    |     10 |           |      |     61.16146       -      71.14688      | 3s2.3p5.4p           | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]*  |       |
Ti V      |               124.1671    |     10 |           |      |     60.94551       -      70.93060      | 3s.3p6.3d            | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]*  |       |
Ti V      |               124.4405    |        |           |      |     61.60659       -      71.56985      | 3s2.3p5.4p           | 1P      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               124.6131    |      7 |           |      |     61.90980       -      71.85928      | 3s2.3p5.4p           | 3P      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |       |
Ti V      |               125.3079    |      0 |           |      |     61.25262       -      71.14688      | 3s2.3p5.4p           | 1D      | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]*  |       |
Ti V      |               125.7442    |      3 |           |      |     61.07053       -      70.93060      | 3s.3p6.3d            | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]*  |       |
Ti V      |               126.4659    |      5 |           |      |     61.76600       -      71.56985      | 3s2.3p5.4p           | 3P      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti V      |               126.8490    |      8 |           |      |     61.07053       -      70.84470      | 3s.3p6.3d            | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]*  |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               128.1091    |        |           |      |     61.25262       -      70.93060      | 3s2.3p5.4p           | 1D      | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]*  |       |
Ti V      |               128.1541    |        |           |      |     61.07053       -      70.74511      | 3s.3p6.3d            | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti III    |               128.2484    |      6 |           |      |      0.02292       -       9.690432     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
Ti V      |               128.3463    |      0 |           |      |     61.90980       -      71.56985      | 3s2.3p5.4p           | 3P      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti V      |               128.6036    |      2 |           |      |     54.16247       -      63.80334      | 3s2.3p5.4s           | 3P*     | 3s2.3p5.4p            | 1S       |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti III    |               128.6228    |      6 |           |      |      0.0000        -       9.639330     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
Ti III    |               128.6365    |     15 | 2.0e+08   | D    |      0.05212       -       9.690432     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
Ti III    |               128.9299    |     10 | 2.2e+08   | D    |      0.02292       -       9.639330     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
