
------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
            Vac (nm)  |          |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
           368.6905   |     3000 |           |      |    21.178374    -     24.540245   | 4p6.6p | 2P*  | 4p6.6d | 2D   |    |
           370.9519   |      500 |           |      |    21.178374    -     24.519746   | 4p6.6p | 2P*  | 4p6.6d | 2D   |    |
           375.0601   |      600 |           |      |    24.519746    -     27.824520   | 4p6.6d | 2D   | 4p6.6f | 2F*  |    |
           376.4319   |      800 |           |      |    24.540245    -     27.832977   | 4p6.6d | 2D   | 4p6.6f | 2F*  |    |
                      |          |           |      |                                   |        |      |        |      |    |
           377.4015   |       20 |           |      |    24.540245    -     27.824520   | 4p6.6d | 2D   | 4p6.6f | 2F*  |    |
           413.7435   |      500 |           |      |    18.182579    -     21.178374   | 4p6.5d | 2D   | 4p6.6p | 2P*  |    |
           419.8265   |     3000 |           |      |    18.225981    -     21.178374   | 4p6.5d | 2D   | 4p6.6p | 2P*  |    |
           431.7081   |     2000 |           |      |    18.182579    -     21.053720   | 4p6.5d | 2D   | 4p6.6p | 2P*  |    |
           456.9247   |     1800 |           |      |    25.647918    -     28.360624   | 4p6.5g | 2G   | 4p6.6h | 2H*  |    |
                      |          |           |      |                                   |        |      |        |      |    |
           456.9247   |     1800 |           |      |    25.647950    -     28.360624   | 4p6.5g | 2G   | 4p6.6h | 2H*  |    |
