
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------|------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
------------------------------------------------------------------------------------------------------------------------------
                     |       |           |      |                                 |           |      |           |      |    |
           100.2024  |     0 |           |      |    28.46078    -     40.83423   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 1D   |    |
           102.9842  |     4 |           |      |    28.26862    -     40.30777   | 3p6.3d.4p | 3D*  | 3p6.3d.4d | 3F   |    |
           103.1105  |     5 |           |      |    28.32904    -     40.35345   | 3p6.3d.4p | 3D*  | 3p6.3d.4d | 3F   |    |
           103.3452  |     5 |           |      |    28.40736    -     40.40449   | 3p6.3d.4p | 3D*  | 3p6.3d.4d | 3F   |    |
           103.5037  |     1 |           |      |    28.32904    -     40.30777   | 3p6.3d.4p | 3D*  | 3p6.3d.4d | 3F   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           104.2544  |     3 |           |      |    28.46078    -     40.35345   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           104.2544  |     3 |           |      |    29.08897    -     40.98134   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
           104.5044  |     7 |           |      |    29.11724    -     40.98134   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
           104.5733  |     1 |           |      |    29.08897    -     40.94517   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
           104.6294  |     2 |           |      |    29.09518    -     40.94517   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           104.6364  |     3 |           |      |    28.55558    -     40.40449   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           104.6542  |     2 |           |      |    28.46078    -     40.30777   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           104.7494  |     1 |           |      |    29.08897    -     40.92530   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
           104.8236  |     2 |           |      |    29.11724    -     40.94517   | 3p6.3d.4p | 3P*  | 3p6.3d.4d | 3P   |    |
           105.0901  |     4 |           |      |    28.55558    -     40.35345   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           105.4991  |     0 |           |      |    28.55558    -     40.30777   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           105.8298  |     5 |           |      |    28.68906    -     40.40449   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           106.0651  |     8 |           |      |    29.44990    -     41.13934   | 3p6.3d.4p | 1F*  | 3p6.3d.4d | 1G   |    |
           106.2933  |     0 |           |      |    28.68906    -     40.35345   | 3p6.3d.4p | 3F*  | 3p6.3d.4d | 3F   |    |
           107.3367  |     2 |           |      |    28.03528    -     39.58617   | 3p6.3d.4p | 1D*  | 3p6.3d.4d | 1P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
