
---------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |     Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
          Wavelength |  Int. |     s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
           Vac (nm)  |       |            |      |                                   | Conf.  | Term | Conf.  | Term |    |
           240.233   |     * | 1.4799e+07 | AAA  |    69.369199    -     74.528690   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
           240.233   |     * | 8.2222e+06 | AAA  |    69.369199    -     74.528642   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
           240.233   |     * | 1.9734e+07 | AAA  |    69.369332    -     74.528772   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           240.233   |     * | 4.9328e+06 | AAA  |    69.369332    -     74.528690   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
           240.233   |     * | 5.4817e+05 | AAA  |    69.369332    -     74.528642   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
           240.233   |     * | 1.0963e+07 | AAA  |    69.369444    -     74.528642   | 1s.3p  | 3P*  | 1s.7d  | 3D   |    |
           241.084   |       |            |      |    69.648470    -     74.789683   | 1s.3p  | 1P*  | 1s.8d  | 1D   |    |
           242.981   |     * | 3.5140e+06 | AAA  |    69.369199    -     74.470349   | 1s.3p  | 3P*  | 1s.7s  | 3S   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           242.981   |     * | 5.8567e+06 | AAA  |    69.369332    -     74.470349   | 1s.3p  | 3P*  | 1s.7s  | 3S   |    |
           242.981   |     * | 1.1713e+06 | AAA  |    69.369444    -     74.470349   | 1s.3p  | 3P*  | 1s.7s  | 3S   |    |
           250.694   |     * | 2.559e+06  | AA   |    69.585279    -     74.529570   | 1s.3d  | 3D   | 1s.7f  | 1F*  |    |
           250.694   |     * | 1.4753e+07 | AAA  |    69.585279    -     74.52943    | 1s.3d  | 3D   | 1s.7f  | 3F*  |    |
           250.694   |     * | 3.0283e+06 | AAA  |    69.585279    -     74.52943    | 1s.3d  | 3D   | 1s.7f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
