
-----------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
           Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
            Air (nm)  |       |           |      |                     |    |
-----------------------------------------------------------------------------
                      |       |           |      |                     |    |
           539.08129  |    25 | 2.9e+06   |      |                     |    |
           540.18770  |     5 | 6.0e+05   |      |                     |    |
           541.70330  |   200 |           |      |                     |    |
           542.43619  |   400 | 3.47e+07  |      |                     |    |
           543.82257  |   500 |           |      |                     |    |
                      |       |           |      |                     |    |
           546.6242   |   300 | 1.0e+07   |      |                     |    |
           546.6467   |  5000 | 6.3e+07   |      |                     |    |
           546.8470   |   400 |           |      |                     |    |
           546.9104   |     3 | 3.6e+05   |      |                     |    |
           549.3148   |   300 |           |      |                     |    |
                      |       |           |      |                     |    |
           549.5580   |   300 |           |      |                     |    |
           550.34639  |   750 |           |      |                     |    |
           551.36475  |   400 | 2.39e+07  |      |                     |    |
           551.98803  |     8 | 1.2e+06   |      |                     |    |
           552.16946  |   300 |           |      |                     |    |
                      |       |           |      |                     |    |
           552.643    |       | 3.9e+05   |      |                     |    |
           552.6803   |   140 |           |      |                     |    |
           552.7561   |  1000 | 5.4e+07   |      |                     |    |
           554.16290  |   200 | 5.2e+06   |      |                     |    |
           554.45041  |   300 |           |      |                     |    |
                      |       |           |      |                     |    |
           555.09977  |    30 | 6.9e+06   |      |                     |    |
           555.64169  |   300 |           |      |                     |    |
           556.77583  |   500 |           |      |                     |    |
           557.30326  |     9 | 1.8e+06   |      |                     |    |
           557.74156  |   500 |           |      |                     |    |
                      |       |           |      |                     |    |
           558.10767  |   100 |           |      |                     |    |
           558.1874   |   750 |           |      |                     |    |
           559.09519  |    70 |           |      |                     |    |
           559.41240  |   100 | 5.0e+06   |      |                     |    |
           560.63346  |   500 | 5.84e+06  |      |                     |    |
                      |       |           |      |                     |    |
           561.9962   |    10 | 2.0e+06   |      |                     |    |
           562.38896  |    50 |           |      |                     |    |
           563.0138   |   750 | 4.9e+07   |      |                     |    |
           563.22510  |   150 |           |      |                     |    |
           563.29067  |    50 |           |      |                     |    |
                      |       |           |      |                     |    |
           564.17735  |     9 | 1.9e+06   |      |                     |    |
           564.46871  |   500 |           |      |                     |    |
           564.84546  |   500 |           |      |                     |    |
           567.52672  |   500 | 9.3e+06   |      |                     |    |
           567.56407  |    50 | 4.3e+06   |      |                     |    |
                      |       |           |      |                     |    |
           569.36333  |   100 | 1.1e+07   |      |                     |    |
           570.6713   |   500 |           |      |                     |    |
           571.4944   |    20 | 2.0e+06   |      |                     |    |
           572.06147  |   200 |           |      |                     |    |
           572.92532  |     3 | 2.2e+05   |      |                     |    |
                      |       |           |      |                     |    |
           573.20896  |   150 | 7.5e+06   |      |                     |    |
           574.02175  |    20 | 4.0e+06   |      |                     |    |
           574.38608  |   400 |           |      |                     |    |
           575.75887  |     6 | 7.6e+05   |      |                     |    |
           576.56556  |   300 |           |      |                     |    |
                      |       |           |      |                     |    |
           577.39423  |   400 |           |      |                     |    |
           578.8361   |     4 | 9.4e+05   |      |                     |    |
           582.18382  |   100 |           |      |                     |    |
           583.22497  |    50 |           |      |                     |    |
           584.41306  |     3 | 5.6e+05   |      |                     |    |
                      |       |           |      |                     |    |
           587.18203  |    15 |           |      |                     |    |
           587.9929   |    30 | 8.5e+06   |      |                     |    |
           590.29117  |   200 | 4.0e+06   |      |                     |    |
           594.56863  |   200 |           |      |                     |    |
           594.99874  |   150 |           |      |                     |    |
                      |       |           |      |                     |    |
           598.1881   |   250 |           |      |                     |    |
           600.91834  |  4000 |           |      |                     |    |
           602.3408   |  5000 |           |      |                     |    |
           608.79344  |   400 | 1.1e+07   |      |                     |    |
           613.5000   |   500 |           |      |                     |    |
                      |       |           |      |                     |    |
           613.84352  |  1000 |           |      |                     |    |
           619.1720   |  1000 | 4.7e+06   |      |                     |    |
           622.2578   |   500 | 5.9e+05   |      |                     |    |
           625.105    |   180 |           |      |                     |    |
           640.2007   |   300 | 2.7e+05   |      |                     |    |
                      |       |           |      |                     |    |
           643.5022   |  5000 | 4.0e+06   |      |                     |    |
           643.71697  |   150 | 4.8e+06   |      |                     |    |
           653.8568   |   200 | 1.5e+07   |      |                     |    |
           655.73686  |   100 |           |      |                     |    |
           657.6862   |    50 |           |      |                     |    |
                      |       |           |      |                     |    |
           658.4856   |   150 |           |      |                     |    |
           662.24810  |    25 | 4.5e+05   |      |                     |    |
           663.6499   |    20 |           |      |                     |    |
           665.0601   |   100 |           |      |                     |    |
           666.4420   |    30 |           |      |                     |    |
                      |       |           |      |                     |    |
           668.7570   |  1500 |           |      |                     |    |
           669.18305  |    12 |           |      |                     |    |
           669.48303  |    12 |           |      |                     |    |
           669.92875  |    25 |           |      |                     |    |
           670.0702   |   200 |           |      |                     |    |
                      |       |           |      |                     |    |
           671.31452  |    90 |           |      |                     |    |
           673.5967   |    90 |           |      |                     |    |
           679.3704   |   300 |           |      |                     |    |
           680.31501  |   500 |           |      |                     |    |
           681.51456  |    25 | 7.18e+06  |      |                     |    |
                      |       |           |      |                     |    |
           684.5195   |    70 |           |      |                     |    |
           688.71762  |    50 |           |      |                     |    |
           690.8276   |  2000 |           |      |                     |    |
           693.35535  |  1000 |           |      |                     |    |
           695.0264   |   750 |           |      |                     |    |
                      |       |           |      |                     |    |
           695.8031   |   750 |           |      |                     |    |
           697.98590  |   750 |           |      |                     |    |
           700.89287  |  1000 |           |      |                     |    |
           700.9883   |  1000 | 4.4e+06   |      |                     |    |
           703.5150   |  1000 | 6.3e+06   |      |                     |    |
                      |       |           |      |                     |    |
           705.2935   |  1000 |           |      |                     |    |
           705.4189   |   750 |           |      |                     |    |
           707.5132   |   150 |           |      |                     |    |
           712.7970   |  1000 |           |      |                     |    |
           719.16404  |    15 |           |      |                     |    |
                      |       |           |      |                     |    |
           719.5874   |     2 |           |      |                     |    |
           729.3073   |     3 |           |      |                     |    |
           733.0499   |     2 |           |      |                     |    |
           734.6457   |    20 |           |      |                     |    |
           739.8712   |     4 |           |      |                     |    |
                      |       |           |      |                     |    |
           749.4848   |    10 |           |      |                     |    |
           753.6639   |     3 |           |      |                     |    |
           756.31149  |    15 |           |      |                     |    |
           761.7608   |     3 |           |      |                     |    |
           762.2961   |    10 |           |      |                     |    |
                      |       |           |      |                     |    |
           765.2854   |     5 |           |      |                     |    |
           768.9472   |     4 |           |      |                     |    |
           769.7918   |     6 |           |      |                     |    |
           771.9888   |    25 |           |      |                     |    |
           772.4057   |    20 |           |      |                     |    |
                      |       |           |      |                     |    |
           778.8402   |    15 |           |      |                     |    |
           779.6291   |    20 |           |      |                     |    |
           780.2487   |     7 |           |      |                     |    |
           781.2132   |    30 |           |      |                     |    |
           785.5468   |    20 |           |      |                     |    |
                      |       |           |      |                     |    |
           799.9358   |    10 |           |      |                     |    |
           832.9571   |     5 |           |      |                     |    |
           834.4404   |     3 |           |      |                     |    |
           836.5551   |     7 |           |      |                     |    |
           845.0335   |    20 |           |      |                     |    |
                      |       |           |      |                     |    |
           852.8788   |     8 |           |      |                     |    |
           880.0590   |    35 |           |      |                     |    |
