
----------------------------------------------------------------------------------------------------------------------------------------------
                 Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |  Lower level  |      Upper level      |Type|
                Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |---------------|-----------------------|    |
                 Vac (nm)  |       |           |      |                                         | Conf.  | Term | Conf.          | Term |    |
               149.7786    |     a |           |      |    0.0000000       -     8.277831       | 2s2.2p | 2P*  | 2s2.26d        | 2D   |    |
               149.7863    |     a |           |      |    0.0018953       -     8.279304       | 2s2.2p | 2P*  | 2s2.27d        | 2D   |    |
               149.8082    |     a |           |      |    0.0000000       -     8.276199       | 2s2.2p | 2P*  | 2s2.25d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               149.8129    |     a |           |      |    0.0018953       -     8.277831       | 2s2.2p | 2P*  | 2s2.26d        | 2D   |    |
               149.8423    |    a* |           |      |    0.0000000       -     8.274317       | 2s2.2p | 2P*  | 2s2.24d        | 2D   |    |
               149.8423    |    a* |           |      |    0.0018953       -     8.276199       | 2s2.2p | 2P*  | 2s2.25d        | 2D   |    |
               149.8765    |     a |           |      |    0.0018953       -     8.274317       | 2s2.2p | 2P*  | 2s2.24d        | 2D   |    |
               149.8806    |     a |           |      |    0.0000000       -     8.272202       | 2s2.2p | 2P*  | 2s2.23d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               149.9148    |     a |           |      |    0.0018953       -     8.272202       | 2s2.2p | 2P*  | 2s2.23d        | 2D   |    |
               149.9240    |     a |           |      |    0.0000000       -     8.269799       | 2s2.2p | 2P*  | 2s2.22d        | 2D   |    |
               149.9585    |     a |           |      |    0.0018953       -     8.269799       | 2s2.2p | 2P*  | 2s2.22d        | 2D   |    |
               149.9743    |     a |           |      |    0.0000000       -     8.267040       | 2s2.2p | 2P*  | 2s2.21d        | 2D   |    |
               150.0083    |     a |           |      |    0.0018953       -     8.267040       | 2s2.2p | 2P*  | 2s2.21d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               150.0318    |     a |           |      |    0.0000000       -     8.263861       | 2s2.2p | 2P*  | 2s2.20d        | 2D   |    |
               150.0662    |     a |           |      |    0.0018953       -     8.263861       | 2s2.2p | 2P*  | 2s2.20d        | 2D   |    |
               150.0989    |     a |           |      |    0.0000000       -     8.260165       | 2s2.2p | 2P*  | 2s2.19d        | 2D   |    |
               150.1334    |     a |           |      |    0.0018953       -     8.260165       | 2s2.2p | 2P*  | 2s2.19d        | 2D   |    |
               150.1777    |     a |           |      |    0.0000000       -     8.255835       | 2s2.2p | 2P*  | 2s2.18d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               150.2121    |     a |           |      |    0.0018953       -     8.255835       | 2s2.2p | 2P*  | 2s2.18d        | 2D   |    |
               150.2709    |     a |           |      |    0.0000000       -     8.250713       | 2s2.2p | 2P*  | 2s2.17d        | 2D   |    |
               150.3054    |     a |           |      |    0.0018953       -     8.250713       | 2s2.2p | 2P*  | 2s2.17d        | 2D   |    |
               150.3824    |     a |           |      |    0.0000000       -     8.244597       | 2s2.2p | 2P*  | 2s2.16d        | 2D   |    |
               150.4169    |     a |           |      |    0.0018953       -     8.244597       | 2s2.2p | 2P*  | 2s2.16d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               150.5171    |     a |           |      |    0.0000000       -     8.237217       | 2s2.2p | 2P*  | 2s2.15d        | 2D   |    |
               150.5517    |     a |           |      |    0.0018953       -     8.237217       | 2s2.2p | 2P*  | 2s2.15d        | 2D   |    |
               150.6820    |     a |           |      |    0.0000000       -     8.228200       | 2s2.2p | 2P*  | 2s2.14d        | 2D   |    |
               150.7168    |     a |           |      |    0.0018953       -     8.228200       | 2s2.2p | 2P*  | 2s2.14d        | 2D   |    |
               150.8872    |     a |           |      |    0.0000000       -     8.217013       | 2s2.2p | 2P*  | 2s2.13d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               150.9220    |     a |           |      |    0.0018953       -     8.217013       | 2s2.2p | 2P*  | 2s2.13d        | 2D   |    |
               151.1465    |     a |           |      |    0.0000000       -     8.202911       | 2s2.2p | 2P*  | 2s2.12d        | 2D   |    |
               151.1816    |     a |           |      |    0.0018953       -     8.202911       | 2s2.2p | 2P*  | 2s2.12d        | 2D   |    |
               151.4816    |     a |           |      |    0.0000000       -     8.184766       | 2s2.2p | 2P*  | 2s2.11d        | 2D   |    |
               151.5168    |     a |           |      |    0.0018953       -     8.184766       | 2s2.2p | 2P*  | 2s2.11d        | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               151.9246    |     a |           |      |    0.0000000       -     8.160905       | 2s2.2p | 2P*  | 2s2.10d        | 2D   |    |
               151.9598    |     a |           |      |    0.0018953       -     8.160905       | 2s2.2p | 2P*  | 2s2.10d        | 2D   |    |
               152.4170    |     a |           |      |    0.0000000       -     8.134526       | 2s2.2p | 2P*  | 2s2.10s        | 2S   |    |
               152.4530    |     a |           |      |    0.0018953       -     8.134526       | 2s2.2p | 2P*  | 2s2.10s        | 2S   |    |
               152.5281    |     1 |           |      |    0.0000000       -     8.128612       | 2s2.2p | 2P*  | 2s2.9d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               152.5637    |     1 |           |      |    0.0018953       -     8.128612       | 2s2.2p | 2P*  | 2s2.9d         | 2D   |    |
               153.2094    |     a |           |      |    0.0000000       -     8.092472       | 2s2.2p | 2P*  | 2s2.9s         | 2S   |    |
               153.2451    |     a |           |      |    0.0018953       -     8.092472       | 2s2.2p | 2P*  | 2s2.9s         | 2S   |    |
               153.3806    |     2 | 1.20e+07  | C+   |    0.0000000       -     8.083433       | 2s2.2p | 2P*  | 2s2.8d         | 2D   |    |
               153.4166    |    2* | 1.44e+07  | C+   |    0.0018953       -     8.083433       | 2s2.2p | 2P*  | 2s2.8d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               153.4166    |    2* | 2.40e+06  | C+   |    0.0018953       -     8.083433       | 2s2.2p | 2P*  | 2s2.8d         | 2D   |    |
               154.3398    |     a | 2.81e+07  | C    |    0.0000000       -     8.033195       | 2s2.2p | 2P*  | 2s2.8s         | 2S   |    |
               154.3763    |     a | 5.62e+07  | C    |    0.0018953       -     8.033195       | 2s2.2p | 2P*  | 2s2.8s         | 2S   |    |
               154.6423    |     4 | 1.78e+07  | C+   |    0.0000000       -     8.0174816      | 2s2.2p | 2P*  | 2s2.7d         | 2D   |    |
               154.6789    |    6* | 2.14e+07  | C+   |    0.0018953       -     8.0174816      | 2s2.2p | 2P*  | 2s2.7d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               154.6789    |    6* | 3.56e+06  | C+   |    0.0018953       -     8.0174816      | 2s2.2p | 2P*  | 2s2.7d         | 2D   |    |
               155.8701    |     6 | 2.0e+07   | C    |    0.0000000       -     7.9543320      | 2s2.2p | 2P*  | 2s2.7s         | 2S   |    |
               155.9071    |     7 | 4.04e+07  | C    |    0.0018953       -     7.9543320      | 2s2.2p | 2P*  | 2s2.7s         | 2S   |    |
               156.6286    |     4 | 2.79e+07  | C    |    0.0000000       -     7.9158108      | 2s2.2p | 2P*  | 2s2.6d         | 2D   |    |
               156.6660    |    6* | 3.35e+07  | C    |    0.0018953       -     7.9158108      | 2s2.2p | 2P*  | 2s2.6d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               156.6660    |    6* | 5.60e+06  | C    |    0.0018953       -     7.9158108      | 2s2.2p | 2P*  | 2s2.6d         | 2D   |    |
               157.3301    |     7 | 4.42e+07  | C    |    0.0000000       -     7.8805144      | 2s2.2p | 2P*  | 2s.2p2         | 2S   |    |
               157.3679    |    11 | 8.84e+07  | C    |    0.0018953       -     7.8805144      | 2s2.2p | 2P*  | 2s.2p2         | 2S   |    |
               157.4868    |     a |           |      |    3.553189+x      -    11.42586+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).4s | 4P*  |    |
               158.7340    |     a | 2.8e+07   | D    |    3.551828+x      -    11.362658+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               158.7385    |     a | 7.0e+07   | D    |    3.551828+x      -    11.362440+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
               158.7451    |     a | 1.4e+08   | D    |    3.552404+x      -    11.362658+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
               158.7500    |     a | 2.3e+07   | D    |    3.552404+x      -    11.362440+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
               158.7596    |     a | 5.0e+07   | D    |    3.552404+x      -    11.36199+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
               158.7653    |     a | 7.5e+07   | D    |    3.553189+x      -    11.362440+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               158.7747    |     a | 1.2e+08   | D    |    3.553189+x      -    11.36199+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
               160.0373    |    14 | 4.67e+07  | B    |    0.0000000       -     7.7472148      | 2s2.2p | 2P*  | 2s2.5d         | 2D   |    |
               160.0455    |    12 | 2.7e+07   | D+   |    0.0000000       -     7.7468011      | 2s2.2p | 2P*  | 2s2.6s         | 2S   |    |
               160.0761    |   20* | 5.60e+07  | B    |    0.0018953       -     7.7472148      | 2s2.2p | 2P*  | 2s2.5d         | 2D   |    |
               160.0761    |   20* | 9.32e+06  | B    |    0.0018953       -     7.7472148      | 2s2.2p | 2P*  | 2s2.5d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               160.0850    |    20 | 5.7e+07   | D+   |    0.0018953       -     7.7468011      | 2s2.2p | 2P*  | 2s2.6s         | 2S   |    |
               160.7645    |     a |           |      |    3.551828+x      -    11.263983+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
               160.7733    |    13 |           |      |    3.552404+x      -    11.264160+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
               160.7820    |     a |           |      |    3.553189+x      -    11.26451+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
               160.7890    |     a |           |      |    3.553189+x      -    11.264160+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
