
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |      Rel. |    Aki    | Acc. |             Ei           Ek             |           Lower level           |           Upper level           |Type|
          |               Wavelength |      Int. |    s^-1   |      |            (eV)         (eV)            |---------------------------------|---------------------------------|    |
          |                Vac (nm)  |           |           |      |                                         | Conf.                 | Term    | Conf.                 | Term    |    |
Ar II     |             240.9503     |         2 |           |      |     20.27222602    -      25.41628519   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(3P<2>).5f    | 2[3]*   |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             240.9702     |         1 |           |      |     18.42654830    -      23.57017619   | 3s2.3p4.(1D).4s       | 2D      | 3s2.3p4.(3P).5p       | 4D*     |    |
Ar III    |             241.03797    |         7 |           |      |     27.94654693    -      33.0887468    | 3s2.3p3.(2D*).4p      | 3D      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar III    |             241.08623    |         6 |           |      |     25.3634405     -      30.5046093    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar II     |             241.09337    |       170 |           |      |     19.54901092    -      24.69002753   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar III    |             241.10016    |        13 |           |      |     25.3634405     -      30.5043126    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             241.2124     |       0.5 |           |      |     20.27222602    -      25.41070013   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(3P<2>).5f    | 2[4]*   |    |
Ar II     |             241.24640    |        54 |           |      |     21.49804893    -      26.63580470   | 3s2.3p4.(1D).4p       | 2D*     | 3s2.3p4.(1D).5d       | 2F      |    |
Ar II     |             241.2910     |         1 |           |      |     20.27222602    -      25.40905362   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(3P<2>).5f    | 2[4]*   |    |
Ar III    |             241.32214    |        27 |           |      |     28.06469104    -      33.2008347    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
Ar II     |             241.3486     |         1 |           |      |     19.68004809    -      24.81564718   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).5d       | 4D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             241.42216    |        81 |           |      |     19.68004809    -      24.81406381   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2F      |    |
Ar III    |             241.56513    |        13 |           |      |     25.37408282    -      30.5050601    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar III    |             241.58637    |         9 |           |      |     25.37408282    -      30.5046093    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar III    |             241.60030    |         5 |           |      |     25.37408282    -      30.5043126    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar VII    |             241.65       |           |           |      |    105.5642        -     110.6935       | 3s.6f                 | 3F*     | 3s.7g                 | 3G      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             241.72096    |        10 |           |      |     19.61030703    -      24.73797667   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             241.8704     |         1 |           |      |     18.49586823    -      23.62038575   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 2D*     |    |
Ar III    |             241.88420    |        34 |           |      |     28.08293550    -      33.20714512   | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
Ar II     |             241.91761    |         7 |           |      |     19.80108570    -      24.92458817   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).5d       | 4P      |    |
Ar II     |             241.9413     |         1 |           |      |     21.49240145    -      26.615379     | 3s2.3p4.(1D).4p       | 2D*     | 3s2.3p4.(1D).5d       | 2D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             241.9415     |         2 |           |      |     27.94654693    -      33.0695500    | 3s2.3p3.(2D*).4p      | 3D      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar III    |             241.99242    |        14 |           |      |     29.7750507     -      34.8969690    | 3s2.3p3.(2P*).4p      | 3D      | 3s2.3p3.(2P*).4d      | 3F*     |    |
Ar II     |             242.04558    |       151 |           |      |     19.68004809    -      24.80084164   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar II     |             242.14977    |        34 |           |      |     20.74354516    -      25.86213578   | 3s2.3p4.(1S).4s       | 2S      | 3s2.3p4.(1D<2>).4f    | 2[1]*   |    |
Ar II     |             242.15210    |        21 |           |      |     20.74354516    -      25.86208648   | 3s2.3p4.(1S).4s       | 2S      | 3s2.3p4.(1D<2>).4f    | 2[1]*   |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             242.181      |         4 |           |      |     28.08293550    -      33.2008347    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
Ar II     |             242.1822     |  0.5bl,G? |           |      |     19.61030703    -      24.72822909   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             242.2089     |         2 |           |      |     21.49804893    -      26.615379     | 3s2.3p4.(1D).4p       | 2D*     | 3s2.3p4.(1D).5d       | 2D      |    |
Ar II     |             242.2695     |         4 |           |      |     18.45411321    -      23.57017619   | 3s2.3p4.(1D).4s       | 2D      | 3s2.3p4.(3P).5p       | 4D*     |    |
Ar III    |             242.35239    |        41 |           |      |     28.10060555    -      33.2149167    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             242.39601    |        26 |           |      |     25.3923766     -      30.5057674    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar III    |             242.42959    |         6 |           |      |     25.3923766     -      30.5050601    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar III    |             242.449      |         2 |           |      |     25.3923766     -      30.5046093    | 3s2.3p3.(4S*).4p      | 5P      | 3s2.3p3.(4S*).4d      | 5D*     |    |
Ar II     |             242.46597    |        44 |           |      |     19.76226021    -      24.87417588   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar II     |             242.47184    |         9 |           |      |     19.68004809    -      24.79183953   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).5d       | 4D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             242.54917    |        18 |           |      |     29.7882504     -      34.8984125    | 3s2.3p3.(2P*).4p      | 3D      | 3s2.3p3.(2P*).4d      | 3F*     |    |
Ar III    |             242.61764    |         6 |           |      |     29.7882504     -      34.8969690    | 3s2.3p3.(2P*).4p      | 3D      | 3s2.3p3.(2P*).4d      | 3F*     |    |
Ar III    |             242.6743     |         3 |           |      |     30.118808      -      35.22634      | 3s2.3p3.(2P*).4p      | 3P      | 3s2.3p3.(2P*).4d      | 3D*     |    |
Ar III    |             242.720      |         4 |           |      |     28.10060555    -      33.20714512   | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
Ar III    |             242.74901    |         6 |           |      |     29.79245576    -      34.8984125    | 3s2.3p3.(2P*).4p      | 3D      | 3s2.3p3.(2P*).4d      | 3F*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             242.8523     |         1 |           |      |     18.33428004    -      23.43808778   | 3s2.3p4.(3P).3d       | 4P      | 3s2.3p4.(3P).5p       | 4P*     |    |
Ar II     |             242.94508    |         8 |           |      |     19.68004809    -      24.78188398   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).5d       | 4D      |    |
Ar II     |             243.00345    |        69 |           |      |     19.54901092    -      24.64962101   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             243.16309    |         8 |           |      |     19.86715617    -      24.96441773   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).5d       | 4F      |    |
Ar II     |             243.1923     |         1 |           |      |     19.96749820    -      25.06414139   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 2F      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             243.4364     |         2 |           |      |     16.40650114    -      21.49804893   | 3s2.3p4.(3P).3d       | 4D      | 3s2.3p4.(1D).4p       | 2D*     |    |
Ar II     |             243.7200     |         1 |           |      |     19.64258121    -      24.72822909   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             243.75086    |         6 |           |      |     19.76226021    -      24.84723022   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).5d       | 4D      |    |
Ar II     |             244.00282    |        41 |           |      |     19.61030703    -      24.69002753   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar III    |             244.12307    |         7 |           |      |     30.1463924     -      35.2236111    | 3s2.3p3.(2P*).4p      | 3P      | 3s2.3p3.(2P*).4d      | 3D*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             244.12892    |         9 |           |      |     19.68004809    -      24.75714432   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2D      |    |
Ar II     |             244.2794     |         2 |           |      |     19.11886147    -      24.19283392   | 3s2.3p4.(1D).3d       | 2G      | 3s2.3p4.(3P<2>).4f    | 2[5]*   |    |
Ar II     |             244.32179    |        11 |           |      |     19.80108570    -      24.87417588   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar II     |             244.349      |        1p |           |      |     16.42557551    -      21.49804893   | 3s2.3p4.(3P).3d       | 4D      | 3s2.3p4.(1D).4p       | 2D*     |    |
Ar III    |             244.36243    |         5 |           |      |     28.68277174    -      33.7550162    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).5s      | 3D*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             244.4828     |         3 |           |      |     18.33428004    -      23.40402657   | 3s2.3p4.(3P).3d       | 4P      | 3s2.3p4.(3P).5p       | 4P*     |    |
Ar II     |             244.4996     |       0.5 |           |      |     18.73243855    -      23.80181338   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(1S).4p       | 2P*     |    |
Ar II     |             244.6355     |         1 |           |      |     18.61594168    -      23.68252132   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 2D*     |    |
Ar III    |             244.743      |         1 |           |      |     28.68277174    -      33.7472731    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).5s      | 3D*     |    |
Ar IV     |             244.773      |         9 |           |      |     31.107902      -      36.17164      | 3s2.3p2.(3P).4s       | 4P      | 3s2.3p2.(3P).4p       | 4S*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             244.7743     |       2bl |           |      |     19.76226021    -      24.82596967   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2F      |    |
Ar II     |             244.816      |         0 |           |      |     20.24656436    -      25.30939735   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(1D).5p       | 2D*     |    |
Ar II     |             244.9179     |         2 |           |      |     18.42654830    -      23.48728527   | 3s2.3p4.(1D).4s       | 2D      | 3s2.3p4.(3P).5p       | 4P*     |    |
Ar II     |             244.9407     |         2 |           |      |     20.24656436    -      25.30687979   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(1D).5p       | 2D*     |    |
Ar II     |             245.0541     |         1 |           |      |     19.68004809    -      24.73797667   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2P      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar IV     |             245.258      |         4 |           |      |     31.107902      -      36.16161      | 3s2.3p2.(3P).4s       | 4P      | 3s2.3p2.(3P).4p       | 2D*     |    |
Ar II     |             245.27441    |        6? |           |      |     19.76226021    -      24.81564718   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).5d       | 4D      |    |
Ar II     |             245.42618    |       316 |           |      |     19.96749820    -      25.01776087   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 4P      |    |
Ar III    |             245.463      |         6 |           |      |     28.68277174    -      33.73228      | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3S*     |    |
Ar II     |             245.50667    |        50 |           |      |     21.35179891    -      26.40040600   | 3s2.3p4.(1D).4p       | 2P*     | 3s2.3p4.(1D).6s       | 2D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             245.51437    |        14 |           |      |     21.35179891    -      26.40024685   | 3s2.3p4.(1D).4p       | 2P*     | 3s2.3p4.(1D).6s       | 2D      |    |
Ar II     |             245.5235     |         1 |           |      |     19.76226021    -      24.81052938   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             245.5628     |         1 |           |      |     19.64258121    -      24.69002753   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             245.62654    |         9 |           |      |     19.80108570    -      24.84723022   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).5d       | 4D      |    |
Ar II     |             245.661      |      1bl? |           |      |     18.65652024    -      23.70200791   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 4S*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             245.7525     |         1 |           |      |     19.11886147    -      24.16242291   | 3s2.3p4.(1D).3d       | 2G      | 3s2.3p4.(3P<2>).4f    | 2[3]*   |    |
Ar II     |             245.79510    |      10bl |           |      |     19.96749820    -      25.01018231   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 4F      |    |
Ar II     |             245.9601     |        1? |           |      |     19.61030703    -      24.64962101   | 3s2.3p4.(3P).4p       | 4D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             245.99521    |        40 |           |      |     19.76226021    -      24.80084164   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar II     |             246.06409    |         9 |           |      |     20.27222602    -      25.30939735   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(1D).5p       | 2D*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             246.1203     |        1* |           |      |     20.24656436    -      25.28263039   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(3P).6p       | 4S*     |    |
Ar II     |             246.1203     |        1* |           |      |     19.11886147    -      24.15487118   | 3s2.3p4.(1D).3d       | 2G      | 3s2.3p4.(3P<2>).4f    | 2[4]*   |    |
Ar II     |             246.2553     |         1 |           |      |     19.11886147    -      24.15215380   | 3s2.3p4.(1D).3d       | 2G      | 3s2.3p4.(3P<2>).4f    | 2[4]*   |    |
Ar II     |             246.2998     |       2bl |           |      |     19.76226021    -      24.79460991   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2D      |    |
Ar III    |             246.42553    |         5 |           |      |     28.08293550    -      33.1127163    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             246.462      |         5 |           |      |     28.7181318     -      33.7472731    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).5s      | 3D*     |    |
Ar III    |             246.6084     |         1 |           |      |     28.17468522    -      33.2008347    | 3s2.3p3.(2D*).4p      | 1F      | 3s2.3p3.(2D*).4d      | 3G*     |    |
Ar II     |             246.612      |      1bl? |           |      |     18.65652024    -      23.68252132   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 2D*     |    |
Ar III    |             246.710      |         3 |           |      |     28.06469104    -      33.0887468    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar II     |             246.755      |         0 |           |      |     19.26108332    -      24.28413044   | 3s2.3p4.(3P).4p       | 4P*     | 3s2.3p4.(1D).5s       | 2D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             246.830      |         2 |           |      |     28.7181318     -      33.7397774    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).5s      | 3D*     |    |
Ar III    |             246.86732    |        10 |           |      |     30.18095105    -      35.2017338    | 3s2.3p3.(2P*).4p      | 3P      | 3s2.3p3.(2P*).4d      | 3D*     |    |
Ar II     |             246.9876     |         2 |           |      |     18.49586823    -      23.51420337   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 4D*     |    |
Ar II     |             247.03580    |        10 |           |      |     18.65652024    -      23.67387930   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 2S*     |    |
Ar II     |             247.174      |       0.5 |           |      |     19.80108570    -      24.81564718   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).5d       | 4D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             247.192      |         6 |           |      |     28.7181318     -      33.73228      | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3S*     |    |
Ar III    |             247.29445    |        22 |           |      |     28.10060555    -      33.1127163    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar II     |             247.39968    |        59 |           |      |     19.68004809    -      24.69002753   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             247.42615    |         6 |           |      |     19.80108570    -      24.81052938   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar III    |             247.5212     |         2 |           |      |     24.76750576    -      29.7750507    | 3s2.3p3.(2D*).4s      | 1D*     | 3s2.3p3.(2P*).4p      | 3D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             247.54595    |        51 |           |      |     19.86715617    -      24.87417588   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar III    |             247.610      |         7 |           |      |     28.08293550    -      33.0887468    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar III    |             247.65290    |        10 |           |      |     28.06469104    -      33.0695500    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar II     |             247.671      |       0.5 |           |      |     18.61594168    -      23.62038575   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 2D*     |    |
Ar II     |             247.6970     |         2 |           |      |     18.61594168    -      23.61990784   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 2P*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             247.87619    |         6 |           |      |     28.68277174    -      33.6831223    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
Ar II     |             247.90562    |        78 |           |      |     19.80108570    -      24.80084164   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar III    |             247.976      |         3 |           |      |     28.7339363     -      33.73228      | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3S*     |    |
Ar II     |             248.04633    |        28 |           |      |     19.96749820    -      24.96441773   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 4F      |    |
Ar II     |             248.08527    |       155 |           |      |     19.96749820    -      24.96363361   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 4P      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             248.14745    |        65 |           |      |     19.76226021    -      24.75714432   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2D      |    |
Ar II     |             248.21505    |        36 |           |      |     19.80108570    -      24.79460991   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(1D).4d       | 2D      |    |
Ar II     |             248.3225     |         2 |           |      |     18.65652024    -      23.64787902   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 4D*     |    |
Ar III    |             248.41045    |         5 | 3.0e+07   | E    |     23.1110113     -      28.10060555   | 3s2.3p3.(2P*).3d      | 3F*     | 3s2.3p3.(2D*).4p      | 3F      |    |
Ar III    |             248.487      |         2 |           |      |     28.10060555    -      33.0887468    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             248.563      |         2 |           |      |     28.08293550    -      33.0695500    | 3s2.3p3.(2D*).4p      | 3F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar II     |             248.6906     |         3 |           |      |     18.45411321    -      23.43808778   | 3s2.3p4.(1D).4s       | 2D      | 3s2.3p4.(3P).5p       | 4P*     |    |
Ar III    |             248.88577    |        16 |           |      |     28.68277174    -      33.6628386    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
Ar II     |             249.10343    |        37 |           |      |     19.76226021    -      24.73797667   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             249.20149    |        27 |           |      |     21.42648858    -      26.40024685   | 3s2.3p4.(1D).4p       | 2P*     | 3s2.3p4.(1D).6s       | 2D      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             249.295      |         3 | 2.5e+06   | E    |     23.1110113     -      28.08293550   | 3s2.3p3.(2P*).3d      | 3F*     | 3s2.3p3.(2D*).4p      | 3F      |    |
Ar II     |             249.41164    |      9bl* |           |      |     19.68004809    -      24.64962101   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             249.41164    |      9bl* |           |      |     18.73243855    -      23.70200791   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 4S*     |    |
Ar III    |             249.48515    |         5 |           |      |     28.7181318     -      33.6862356    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
Ar II     |             249.5920     |         2 |           |      |     19.76226021    -      24.72822909   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(1D).4d       | 2P      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             249.640      |         5 |           |      |     28.7181318     -      33.6831223    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
Ar IV     |             249.698      |         1 |           |      |     31.02273       -      35.98660      | 3s2.3p2.(3P).4s       | 4P      | 3s2.3p2.(3P).4p       | 2D*     |    |
Ar II     |             249.72217    |         8 |           |      |     18.65652024    -      23.61990784   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 2P*     |    |
Ar II     |             249.95264    |        10 |           |      |     19.86715617    -      24.82596967   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(1D).4d       | 2F      |    |
Ar III    |             249.996      |         1 | 2.0e+06   | E    |     23.142665      -      28.10060555   | 3s2.3p3.(2P*).3d      | 3F*     | 3s2.3p3.(2D*).4p      | 3F      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             250.03950    |        76 |           |      |     19.96749820    -      24.92458817   | 3s2.3p4.(3P).4p       | 4S*     | 3s2.3p4.(3P).5d       | 4P      |    |
Ar II     |             250.18360    |        22 |           |      |     18.61594168    -      23.57017619   | 3s2.3p4.(3P).3d       | 2F      | 3s2.3p4.(3P).5p       | 4D*     |    |
Ar III    |             250.3016     |         1 |           |      |     24.8362573     -      29.7882504    | 3s2.3p3.(2P*).3d      | 1F*     | 3s2.3p3.(2P*).4p      | 3D      |    |
Ar II     |             250.39345    |        19 |           |      |     18.73243855    -      23.68252132   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 2D*     |    |
Ar III    |             250.43877    |         7 |           |      |     28.7339363     -      33.6831223    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar II     |             250.47397    |        14 |           |      |     19.86715617    -      24.81564718   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).5d       | 4D      |    |
Ar III    |             250.66580    |         6 |           |      |     28.7181318     -      33.6628386    | 3s2.3p3.(2D*).4p      | 3P      | 3s2.3p3.(2D*).4d      | 3P*     |    |
Ar II     |             250.73338    |        19 |           |      |     19.86715617    -      24.81052938   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 4P      |    |
Ar II     |             250.8548     |         1 |           |      |     20.24656436    -      25.18754537   | 3s2.3p4.(1D).3d       | 2F      | 3s2.3p4.(1D).5p       | 2F*     |    |
Ar III    |             250.891      |         3 | 2.6e+07   | E    |     23.142665      -      28.08293550   | 3s2.3p3.(2P*).3d      | 3F*     | 3s2.3p3.(2D*).4p      | 3F      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar III    |             251.0104     |         1 |           |      |     28.17468522    -      33.1127163    | 3s2.3p3.(2D*).4p      | 1F      | 3s2.3p3.(2D*).4d      | 3F*     |    |
Ar II     |             251.06265    |         8 |           |      |     19.80108570    -      24.73797667   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             251.22572    |        21 |           |      |     19.86715617    -      24.80084164   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(3P).6s       | 2P      |    |
Ar IV     |             251.329      |        12 |           |      |     31.239969      -      36.17164      | 3s2.3p2.(3P).4s       | 4P      | 3s2.3p2.(3P).4p       | 4S*     |    |
Ar II     |             251.52741    |        28 |           |      |     19.76226021    -      24.69002753   | 3s2.3p4.(3P).4p       | 2D*     | 3s2.3p4.(3P).6s       | 4P      |    |
          |                          |           |           |      |                                         |                       |         |                       |         |    |
Ar VIII   |             251.55       |           |           |      |    129.8258        -     134.7535       | 2p6.8f                | 2F*     | 2p6.10g               | 2G      |    |
Ar II     |             251.55932    |        59 |           |      |     19.80108570    -      24.72822909   | 3s2.3p4.(3P).4p       | 2P*     | 3s2.3p4.(1D).4d       | 2P      |    |
Ar II     |             251.67888    |       132 |           |      |     18.65652024    -      23.58132319   | 3s2.3p4.(3P).3d       | 2D      | 3s2.3p4.(3P).5p       | 2P*     |    |
Ar IV     |             251.721      |        10 |           |      |     31.75084       -      36.67480      | 3s2.3p2.(3P).4s       | 2P      | 3s2.3p2.(3P).4p       | 2P*     |    |
Ar III    |             251.826      |         2 | 3.4e+06   | E    |     23.142665      -      28.06469104   | 3s2.3p3.(2P*).3d      | 3F*     | 3s2.3p3.(2D*).4p      | 3F      |    |
