
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |      Lower level      |            Upper level            |Type|
          |               Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------|-----------------------------------|    |
          |                Vac (nm)  |        |           |      |                                       | Conf.          | Term | Conf.                | Term       |    |
Ge II     |              140.1235    |    200 |           |      |     6.6166319     -     15.46485      | 4s.4p2         | 4P   | 4s.4p.(3P*).5s       | 4P*        |    |
Ge II     |              140.6105    |     10 |           |      |     6.3945945     -     15.21215      | 4s.4p2         | 4P   | 4s.4p.(3P*).5s       | 4P*        |    |
Ge II     |              140.6269    |     15 |           |      |     6.4832502     -     15.29980      | 4s.4p2         | 4P   | 4s.4p.(3P*).5s       | 4P*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              142.0385    |     30 |           |      |     6.4832502     -     15.21215      | 4s.4p2         | 4P   | 4s.4p.(3P*).5s       | 4P*        |    |
Ge II     |              142.7877    |     25 |           |      |     6.6166319     -     15.29980      | 4s.4p2         | 4P   | 4s.4p.(3P*).5s       | 4P*        |    |
Ge IV     |              149.489     |      2 |           |      |                                       |                |      |                      |            |    |
Ge IV     |              150.061     |      6 |           |      |                                       |                |      |                      |            |    |
Ge III    |              152.532     |     10 |           |      |                                       |                |      |                      |            |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge III    |              152.715     |      2 |           |      |                                       |                |      |                      |            |    |
Ge II     |              153.80907   |    200 |           |      |     0.000000      -      8.0609156    | 4s2.4p         | 2P*  | 4s.4p2               | 2D         |    |
Ge II     |              157.68540   |    500 |           |      |     0.2191243     -      8.0818771    | 4s2.4p         | 2P*  | 4s.4p2               | 2D         |    |
Ge II     |              158.10698   |     75 |           |      |     0.2191243     -      8.0609156    | 4s2.4p         | 2P*  | 4s.4p2               | 2D         |    |
Ge III    |              160.009     |      9 |           |      |                                       |                |      |                      |            |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              160.24864   |    100 | 3.4e+08   |      |     0.000000      -      7.7369891    | 4s2.4p         | 2P*  | 4s2.5s               | 2S         |    |
Ge I      |              161.5571    |     3r |           |      |     0.06907582    -      7.743415     | 4s2.4p2        | 3P   | 4s2.4p.7d            | (3/2,5/2)* |    |
Ge I      |              162.41300   |     2r |           |      |     0.0000000     -      7.633882     | 4s2.4p2        | 3P   | 4s2.4p.8d            | (1/2,3/2)* |    |
Ge I      |              163.0173    |     2r |           |      |     0.0000000     -      7.6055837    | 4s2.4p2        | 3P   | 4s2.4p.8s            | (3/2,1/2)* |    |
Ge I      |              163.6312    |     3r |           |      |     0.17481286    -      7.751861     | 4s2.4p2        | 3P   | 4s2.4p.7d            | (3/2,5/2)* |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              163.8958    |      2 |           |      |     0.06907582    -      7.633882     | 4s2.4p2        | 3P   | 4s2.4p.8d            | (1/2,3/2)* |    |
Ge I      |              163.97300   |     4r |           |      |     0.06907582    -      7.630324     | 4s2.4p2        | 3P   | 4s2.4p.8d            | (1/2,5/2)* |    |
Ge I      |              164.7530    |      2 |           |      |     0.06907582    -      7.594530     | 4s2.4p2        | 3P   | 4s2.4p.8s            | (3/2,1/2)* |    |
Ge IV     |              164.814     |      3 |           |      |                                       |                |      |                      |            |    |
Ge II     |              164.91943   |    200 | 6.5e+08   |      |     0.2191243     -      7.7369891    | 4s2.4p         | 2P*  | 4s2.5s               | 2S         |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              165.1527    |      2 |           |      |     0.0000000     -      7.5072377    | 4s2.4p2        | 3P   | 4s2.4p.6d            | (3/2,3/2)* |    |
Ge I      |              165.1953    |     4r |           |      |     0.06907582    -      7.574378     | 4s2.4p2        | 3P   | 4s2.4p.6d            | (3/2,5/2)* |    |
Ge I      |              166.1344    |      3 |           |      |     0.06907582    -      7.5319552    | 4s2.4p2        | 3P   | 4s2.4p.9s            | (1/2,1/2)* |    |
Ge I      |              166.35393   |     4r |           |      |     0.17481286    -      7.627846     | 4s2.4p2        | 3P   | 4s2.4p.8d            | (1/2,5/2)* |    |
Ge I      |              166.5275    |    10h |           |      |     0.06907582    -      7.5143437    | 4s2.4p2        | 3P   | 4s2.4p.6d            | (3/2,3/2)* |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              166.7799    |      4 |           |      |     0.06907582    -      7.5030656    | 4s2.4p2        | 3P   | 4s2.4p.7d            | (1/2,5/2)* |    |
Ge I      |              167.0606    |     3r |           |      |     0.17481286    -      7.596312     | 4s2.4p2        | 3P   | 4s2.4p.6d            | (3/2,5/2)* |    |
Ge II     |              167.9335    |      2 |           |      |     8.0818771     -     15.46485      | 4s.4p2         | 2D   | 4s.4p.(3P*).5s       | 4P*        |    |
Ge I      |              169.1092    |   100r |           |      |     0.06907582    -      7.4006914    | 4s2.4p2        | 3P   | 4s2.4p.6d            | (1/2,5/2)* |    |
Ge I      |              171.6781    |   200r |           |      |     0.17481286    -      7.3966975    | 4s2.4p2        | 3P   | 4s2.4p.6d            | (1/2,5/2)* |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              172.9385    |      2 |           |      |     8.0818771     -     15.251138     | 4s.4p2         | 2D   | 4s2.9f               | 2F*        |    |
Ge I      |              173.9102    |   100h |           |      |     0.06907582    -      7.1982817    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 1P*        |    |
Ge I      |              174.2194    |    100 |           |      |     0.0000000     -      7.1165503    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3P*        |    |
Ge I      |              174.60651   |     50 |           |      |     0.06907582    -      7.169879     | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3P*        |    |
Ge I      |              175.0044    |    200 |           |      |     0.17481286    -      7.2594489    | 4s2.4p2        | 3P   | 4s2.4p.5d            | *          |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              175.8279    |    100 |           |      |     0.06907582    -      7.1205268    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3P*        |    |
Ge I      |              176.4187    |   100h |           |      |     0.17481286    -      7.2026574    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 1F*        |    |
Ge I      |              176.5284    |   100h |           |      |     0.17481286    -      7.1982817    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 1P*        |    |
Ge I      |              176.64330   |     50 |           |      |     0.06907582    -      7.087977     | 4s2.4p2        | 3P   | 4s2.4p.7s            | (1/2,1/2)* |    |
Ge II     |              176.9377    |      5 |           |      |     8.0609156     -     15.068116     | 4s.4p2         | 2D   | 4s2.8f               | 2F*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              177.4175    |    200 |           |      |     0.06907582    -      7.0573470    | 4s2.4p2        | 3P   | 4s2.4p.5d            | *          |    |
Ge II     |              177.4703    |     10 |           |      |     8.0818771     -     15.068079     | 4s.4p2         | 2D   | 4s2.8f               | 2F*        |    |
Ge I      |              178.5045    |    200 |           |      |     0.17481286    -      7.1205268    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3P*        |    |
Ge I      |              179.3071    |   100h |           |      |     0.17481286    -      7.0894407    | 4s2.4p2        | 3P   | 4s2.4p.7s            | (1/2,1/2)* |    |
Ge I      |              180.1434    |    75h |           |      |     0.17481286    -      7.0573470    | 4s2.4p2        | 3P   | 4s2.4p.5d            | *          |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              183.9634    |     20 |           |      |     8.0609156     -     14.800531     | 4s.4p2         | 2D   | 4s2.7f               | 2F*        |    |
Ge I      |              184.1327    |   200h |           |      |     0.17481286    -      6.9082262    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3D*        |    |
Ge I      |              184.2408    |   200h |           |      |     0.17481286    -      6.904271     | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3F*        |    |
Ge I      |              184.4411    |   100H |           |      |     0.88342443    -      7.6055837    | 4s2.4p2        | 1D   | 4s2.4p.8s            | (3/2,1/2)* |    |
Ge II     |              184.5388    |     30 |           |      |     8.0818771     -     14.800479     | 4s.4p2         | 2D   | 4s2.7f               | 2F*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              184.5871    |   100h |           |      |     0.0000000     -      6.7168347    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (3/2,1/2)* |    |
Ge I      |              184.6956    |   100H |           |      |     0.88342443    -      7.5963977    | 4s2.4p2        | 1D   | 4s2.4p.8d            | (1/2,3/2)* |    |
Ge I      |              185.3132    |    200 |           |      |     0.17481286    -      6.8653284    | 4s2.4p2        | 3P   | 4s2.4p.5d            | 3D*        |    |
Ge I      |              186.0086    |   500r |           |      |     0.88342443    -      7.548931     | 4s2.4p2        | 1D   | 4s2.4p.6d            | (3/2,3/2)* |    |
Ge I      |              186.5053    |    100 |           |      |     0.06907582    -      6.7168347    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (3/2,1/2)* |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              187.4253    |   300r |           |      |     0.06907582    -      6.6841892    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (3/2,1/2)* |    |
Ge III    |              188.326     |      6 |           |      |                                       |                |      |                      |            |    |
Ge I      |              189.5197    |    100 |           |      |     0.17481286    -      6.7168347    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (3/2,1/2)* |    |
Ge I      |              190.4701    |   500r |           |      |     0.17481286    -      6.6841892    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (3/2,1/2)* |    |
Ge I      |              190.8435    |    50h |           |      |     0.88342443    -      7.3800693    | 4s2.4p2        | 1D   | 4s2.4p.8s            | (1/2,1/2)* |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              191.2406    |     30 |           |      |     0.06907582    -      6.5522193    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 1P*        |    |
Ge I      |              191.7591    |   300r |           |      |     0.0000000     -      6.4656177    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (1/2,1/2)* |    |
Ge I      |              192.3468    | 100H,r |           |      |     0.88342443    -      7.3292936    | 4s2.4p2        | 1D   | 4s2.4p.7s            | (3/2,1/2)* |    |
Ge I      |              192.9828    |   500r |           |      |     0.88342443    -      7.3080543    | 4s2.4p2        | 1D   | 4s2.4p.5d            | *          |    |
Ge I      |              193.404833  |     10 |           |      |     0.0000000     -      6.4106052    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              193.748238  |   100r |           |      |     0.06907582    -      6.4683178    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (1/2,1/2)* |    |
Ge II     |              193.80077   |    500 |           |      |     0.2191243     -      6.6166319    | 4s2.4p         | 2P*  | 4s.4p2               | 4P         |    |
Ge I      |              193.8301    |   100r |           |      |     0.06907582    -      6.4656177    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (1/2,1/2)* |    |
Ge II     |              193.88906   |    500 |           |      |     0.000000      -      6.3945945    | 4s2.4p         | 2P*  | 4s.4p2               | 4P         |    |
Ge I      |              194.4118    |     30 |           |      |     0.17481286    -      6.5522193    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 1P*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              194.47313   |    200 | 7.0e+07   |      |     0.06907582    -      6.444469     | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
Ge I      |              195.5115    |    200 | 2.8e+07   |      |     0.06907582    -      6.4106052    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
Ge II     |              195.9781    |     20 |           |      |     8.0609156     -     14.387350     | 4s.4p2         | 2D   | 4s2.6f               | 2F*        |    |
Ge I      |              196.2013    |    500 |           |      |     0.88342443    -      7.2026574    | 4s2.4p2        | 1D   | 4s2.4p.5d            | 1F*        |    |
Ge I      |              196.3375    |    30h |           |      |     0.88342443    -      7.1982817    | 4s2.4p2        | 1D   | 4s2.4p.5d            | 1P*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              196.5384    |     30 |           |      |     0.06907582    -      6.3774744    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
Ge II     |              196.63173   |     20 |           |      |     8.0818771     -     14.3872784    | 4s.4p2         | 2D   | 4s2.6f               | 2F*        |    |
Ge I      |              197.0879    |    200 |           |      |     0.17481286    -      6.4656177    | 4s2.4p2        | 3P   | 4s2.4p.6s            | (1/2,1/2)* |    |
Ge III    |              197.822     |      2 |           |      |                                       |                |      |                      |            |    |
