
-----------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |  Lower level  |  Upper level  |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |---------------|---------------|    |
          Vac (nm)  |       |           |      |                                 | Conf.  | Term | Conf.  | Term |    |
-----------------------------------------------------------------------------------------------------------------------
                    |       |           |      |                                 |        |      |        |      |    |
          134.189   |    24 |           |      |                                 |        |      |        |      |    |
          134.254   |    12 |           |      |                                 |        |      |        |      |    |
          143.250   |    12 | 1.01e+08  | C    |    1.692408    -    10.347483   | 3p6.3d | 2D   | 3p6.6f | 2F*  |    |
          143.375   |   20* | 7.2e+06   | C    |    1.699932    -    10.347483   | 3p6.3d | 2D   | 3p6.6f | 2F*  |    |
          143.375   |   20* | 1.07e+08  | C    |    1.699932    -    10.347483   | 3p6.3d | 2D   | 3p6.6f | 2F*  |    |
                    |       |           |      |                                 |        |      |        |      |    |
          155.318   |    20 | 1.59e+08  | C    |    1.692408    -     9.675031   | 3p6.3d | 2D   | 3p6.5f | 2F*  |    |
          155.464   |   32* | 1.13e+07  | C    |    1.699932    -     9.675031   | 3p6.3d | 2D   | 3p6.5f | 2F*  |    |
          155.464   |   32* | 1.69e+08  | C    |    1.699932    -     9.675031   | 3p6.3d | 2D   | 3p6.5f | 2F*  |    |
          164.280   |     4 | 1.4e+05   | D    |    1.692408    -     9.239519   | 3p6.3d | 2D   | 3p6.6p | 2P*  |    |
          164.377   |    20 | 1.4e+06   | D    |    1.692408    -     9.234953   | 3p6.3d | 2D   | 3p6.6p | 2P*  |    |
                    |       |           |      |                                 |        |      |        |      |    |
          164.444   |    36 | 1.3e+06   | D    |    1.699932    -     9.239519   | 3p6.3d | 2D   | 3p6.6p | 2P*  |    |
          164.986   |    60 |           |      |                                 |        |      |        |      |    |
          165.199   |    32 |           |      |                                 |        |      |        |      |    |
          167.386   |    12 | 2.24e+07  | C    |    3.123349    -    10.530430   | 3p6.4p | 2P*  | 3p6.7d | 2D   |    |
          168.005   |    20 | 2.65e+07  | C    |    3.150984    -    10.530772   | 3p6.4p | 2P*  | 3p6.7d | 2D   |    |
                    |       |           |      |                                 |        |      |        |      |    |
          168.013   |     2 | 4.41e+06  | C    |    3.150984    -    10.530430   | 3p6.4p | 2P*  | 3p6.7d | 2D   |    |
          169.178   |     8 | 9.0e+06   | C    |    3.123349    -    10.451978   | 3p6.4p | 2P*  | 3p6.8s | 2S   |    |
          169.818   |    16 | 1.79e+07  | C    |    3.150984    -    10.451978   | 3p6.4p | 2P*  | 3p6.8s | 2S   |    |
          180.734   |    20 | 4.12e+07  | C    |    3.123349    -     9.983397   | 3p6.4p | 2P*  | 3p6.6d | 2D   |    |
          181.450   |    40 | 4.86e+07  | C    |    3.150984    -     9.983971   | 3p6.4p | 2P*  | 3p6.6d | 2D   |    |
                    |       |           |      |                                 |        |      |        |      |    |
          181.465   |     4 | 7.0e+06   | C    |    3.150984    -     9.983397   | 3p6.4p | 2P*  | 3p6.6d | 2D   |    |
          183.801   |    40 | 2.44e+08  | C    |    1.692408    -     8.437981   | 3p6.3d | 2D   | 3p6.4f | 2F*  |    |
