
--------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level   |    Upper level     |Type|
             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------|--------------------|    |
              Vac (nm)  |       |           |      |                                     | Conf.    | Term | Conf.  | Term      |    |
             209.07679  | 20hfs | 4.09e+05  |      |     0.000000     -      5.9281943   | 3d10.4s2 | 1S   | 4s.4p  | 3P*       |    |
             220.0085   |     5 |           |      |     8.7658594    -     14.399512    | 4s.4p    | 1P*  | 4p2    | 3P        |    |
             220.7360   |  2hfs |           |      |    13.3556660    -     18.970768    | 4p2      | 1D   | 4s.6f  | 1F*       |    |
             220.7745   |  0hfs |           |      |    13.3556660    -     18.969784    | 4p2      | 1D   | 4s.6f  | 3F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             231.7271   |     0 |           |      |     8.7658594    -     14.1146458   | 4s.4p    | 1P*  | 4s.4d  | 3D        |    |
             231.8693   |     0 |           |      |     8.7658594    -     14.1113707   | 4s.4p    | 1P*  | 4s.4d  | 3D        |    |
             235.5323   |     0 |           |      |    14.1197158    -     19.382125    | 4s.4d    | 3D   | 4s.7f  | 3F*       |    |
             251.35362  |  3hfs |           |      |    13.3556660    -     18.2868411   | 4p2      | 1D   | 4s.5f  | 1F*       |    |
             251.40335  |  2hfs |           |      |    13.3556660    -     18.2858665   | 4p2      | 1D   | 4s.5f  | 3F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             255.126    |     2 |           |      |    14.1113707    -     18.9695912   | 4s.4d    | 3D   | 4s.6f  | 3F*       |    |
             255.287    |     3 |           |      |    14.1146458    -     18.969784    | 4s.4d    | 3D   | 4s.6f  | 3F*       |    |
             255.528    |     4 |           |      |    14.1197158    -     18.9703226   | 4s.4d    | 3D   | 4s.6f  | 3F*       |    |
             270.04934  |     7 |           |      |     8.7658594    -     13.3556660   | 4s.4p    | 1P*  | 4p2    | 1D        |    |
             277.99736  |     6 |           |      |     8.7658594    -     13.2244490   | 4s.4p    | 1P*  | 4s.5s  | 1S        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             288.6410   |  1hfs |           |      |    14.6834439    -     18.977631    | 4s.5p    | 3P*  | 4s.7d  | 3D        |    |
             289.3522   |  1hfs |           |      |    14.6944157    -     18.978050    | 4s.5p    | 3P*  | 4s.7d  | 3D        |    |
             289.3805   |     0 |           |      |    14.6944157    -     18.977631    | 4s.5p    | 3P*  | 4s.7d  | 3D        |    |
             291.0727   |  3hfs |           |      |    14.7203792    -     18.978694    | 4s.5p    | 3P*  | 4s.7d  | 3D        |    |
             291.1168   |     0 |           |      |    14.7203792    -     18.978050    | 4s.5p    | 3P*  | 4s.7d  | 3D        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             296.92715  |  6hfs |           |      |    14.1113707    -     18.285727    | 4s.4d    | 3D   | 4s.5f  | 3F*       |    |
             297.0810   |  4hfs |           |      |    14.1146458    -     18.2868411   | 4s.4d    | 3D   | 4s.5f  | 1F*       |    |
             297.1505   |  5hfs |           |      |    14.1146458    -     18.2858665   | 4s.4d    | 3D   | 4s.5f  | 3F*       |    |
             297.1600   |  3hfs |           |      |    14.1146458    -     18.285727    | 4s.4d    | 3D   | 4s.5f  | 3F*       |    |
             297.4418   |  2hfs |           |      |    14.1197158    -     18.2868411   | 4s.4d    | 3D   | 4s.5f  | 1F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             297.46142  |  6hfs |           |      |    14.1197158    -     18.2865765   | 4s.4d    | 3D   | 4s.5f  | 3F*       |    |
             297.5118   |  2hfs |           |      |    14.1197158    -     18.2858665   | 4s.4d    | 3D   | 4s.5f  | 3F*       |    |
             298.4770   |     0 |           |      |    14.6834439    -     18.836166    | 4s.5p    | 3P*  | 4s.8s  | 3S        |    |
             299.2654   |     0 |           |      |    14.6944157    -     18.836166    | 4s.5p    | 3P*  | 4s.8s  | 3S        |    |
             301.1519   |  2hfs |           |      |    14.7203792    -     18.836166    | 4s.5p    | 3P*  | 4s.8s  | 3S        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             303.26122  |     3 |           |      |    14.9463479    -     19.0335210   | 4s.5p    | 1P*  | 4s.7d  | 1D        |    |
             315.85998  |     2 |           |      |    14.9463479    -     18.8705015   | 4s.5p    | 1P*  | 4s.8s  | 1S        |    |
             337.49172  | 13hfs |           |      |    13.3556660    -     17.0283077   | 4p2      | 1D   | 4s.4f  | 1F*       |    |
             337.5954   | 11hfs |           |      |    13.3556660    -     17.0271799   | 4p2      | 1D   | 4s.4f  | 3F*       |    |
             343.6579   |  5hfs |           |      |    14.6834439    -     18.290190    | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             344.6382   |  7hfs |           |      |    14.6944157    -     18.290903    | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
             344.7062   |  4hfs |           |      |    14.6944157    -     18.290190    | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
             347.03834  | 10hfs |           |      |    14.7203792    -     18.2919932   | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
             347.1440   |  3hfs |           |      |    14.7203792    -     18.290903    | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
             347.208    |     0 |           |      |    14.7203792    -     18.290190    | 4s.5p    | 3P*  | 4s.6d  | 3D        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             358.36822  |  7hfs |           |      |    14.9463479    -     18.4050479   | 4s.5p    | 1P*  | 4s.6d  | 1D        |    |
             369.38613  |  2hfs |           |      |    14.6834439    -     18.0389816   | 4s.5p    | 3P*  | 4s.7s  | 3S        |    |
             370.59795  |  4hfs |           |      |    14.6944157    -     18.0389816   | 4s.5p    | 3P*  | 4s.7s  | 3S        |    |
             373.49744  |  6hfs |           |      |    14.7203792    -     18.0389816   | 4s.5p    | 3P*  | 4s.7s  | 3S        |    |
