
--------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |    Rel. |    Aki    | Acc. |            Ei           Ek            |        Lower level         |        Upper level         |Type|
              Wavelength |    Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------|----------------------------|    |
               Vac (nm)  |         |           |      |                                       | Conf.              | Term  | Conf.              | Term  |    |
             141.1306    |      22 |           |      |    27.27000651    -     36.05507433   | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(3P).4p    | 4P*   |    |
             141.3956    |     140 |           |      |    27.23293270    -     36.00152902   | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(3P).4p    | 4P*   |    |
             141.5716    |     140 |           |      |    27.27000651    -     36.02771739   | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(3P).4p    | 4P*   |    |
             141.8375    |     180 |           |      |    30.54897616    -     39.29023923   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1D).4p    | 2F*   |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             141.8687    |    40bl |           |      |    30.54897616    -     39.28838113   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1D).4p    | 2F*   |    |
             141.8745    |     160 |           |      |    30.54939284    -     39.28838113   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1D).4p    | 2F*   |    |
             142.3564    |     160 |           |      |    27.78324700    -     36.4926633    | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2P*   |    |
             142.791     |      25 |           |      |    31.18476418    -     39.867690     | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).8s    | 2P    |    |
             142.8579    |     180 |           |      |    27.78324700    -     36.46207252   | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2P*   |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             143.6086    |   180bl |           |      |    27.85915786    -     36.4926633    | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2P*   |    |
             144.051     |       5 |           |      |    30.97616349    -     39.583130     | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).7s    | 2P    |    |
             144.1188    |      80 |           |      |    27.85915786    -     36.46207252   | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2P*   |    |
             144.311     |      11 |           |      |    31.51244103    -     40.10377      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).8d    | 2D    |    |
             144.6183    |      40 |           |      |    30.88553045    -     39.4587267    | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).7s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             145.055     |      11 |           |      |    30.92735645    -     39.4748674    | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).7s    | 2P    |    |
             145.4390    |      12 |           |      |                                       |                    |       |                    |       |    |
             146.0716    |    60bl |           |      |    27.78324700    -     36.2711649    | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2S*   |    |
             146.2744    |      80 |           |      |    27.78324700    -     36.25939536   | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2D*   |    |
             147.2121    |    40bl |           |      |    31.12141501    -     39.5435242    | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).7s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             147.246     |    14bl |           |      |    31.52820928    -     39.94839      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).7d    | 2P    |    |
             147.3894    |      22 |           |      |    27.85915786    -     36.2711649    | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2S*   |    |
             147.5959    |     160 |           |      |    27.85915786    -     36.25939536   | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 2D*   |    |
             147.921     |      37 |           |      |    30.55156671    -     38.93338151   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 2P    |    |
             148.23623   |      19 |           |      |    30.52396765    -     38.88790776   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             148.3502    |     120 |           |      |    27.78324700    -     36.14077452   | 2s2.2p4.(3P).3s    | 2P    | 2s2.2p4.(3P).4p    | 4D*   |    |
             148.42254   |      32 |           |      |    31.12141501    -     39.4748674    | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).7s    | 2P    |    |
             148.870     |       9 |           |      |    31.51244103    -     39.84073      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).7d    | 2D    |    |
             149.027     |      16 |           |      |    30.57421442    -     38.89385435   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             149.134     |      31 |           |      |    30.57421442    -     38.88790776   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             149.9006    |      80 |           |      |    30.52396765    -     38.79508360   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             150.402     |      27 |           |      |    30.55156671    -     38.79508360   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             151.545     |      22 |           |      |    31.36223802    -     39.5435242    | 2s2.2p4.(3P).3p    | 4S*   | 2s2.2p4.(3P).7s    | 4P    |    |
             154.565     |      12 |           |      |    31.52820928    -     39.549797     | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).7s    | 4P    |    |
             154.76250   |      67 |           |      |    31.52820928    -     39.539462     | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6d    | 2P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
