
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek         |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)        |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.           | Term | Conf.           | Term |    |
--------------------------------------------------------------------------------------------------------------------------------------------
                      |       |           |      |                                  |                 |      |                 |      |    |
            100.271   |  9bl: |           |      |    23.28687     -     35.65175   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            100.654   |    10 |           |      |    23.23433     -     35.55219   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.078   |     8 |           |      |    23.22105     -     35.48731   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.086   |    13 |           |      |    23.28687     -     35.55219   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.187   |     9 |           |      |    23.23433     -     35.48731   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
                      |       |           |      |                                  |                 |      |                 |      |    |
            101.291   |    12 |           |      |    23.41125     -     35.65175   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.353   |     9 |           |      |    23.22105     -     35.45405   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.462   |     8 |           |      |    23.23433     -     35.45405   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            101.621   |  12bl |           |      |    23.28687     -     35.48731   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            102.090   |     8 |           |      |     2.61490     -     14.75946   | 3s2.3p3         | 2D*  | 3s.3p4          | 4P   |    |
                      |       |           |      |                                  |                 |      |                 |      |    |
            102.120   |     6 |           |      |    23.41125     -     35.55219   | 3s2.3p2.(3P).3d | 4D   | 3s2.3p2.(3P).4p | 4D*  |    |
            102.643   |     9 |           |      |     2.61490     -     14.69407   | 3s2.3p3         | 2D*  | 3s.3p4          | 4P   |    |
            102.779   |   14q |           |      |     2.63092     -     14.69407   | 3s2.3p3         | 2D*  | 3s.3p4          | 4P   |    |
            103.794   |     6 |           |      |     2.63092     -     14.57600   | 3s2.3p3         | 2D*  | 3s.3p4          | 4P   |    |
            103.919   |     7 |           |      |    25.75904     -     37.68984   | 3s2.3p2.(1D).3d | 2G   | 3s2.3p2.(1D).4p | 2F*  |    |
                      |       |           |      |                                  |                 |      |                 |      |    |
            104.026   |    15 |           |      |    25.77127     -     37.68984   | 3s2.3p2.(1D).3d | 2G   | 3s2.3p2.(1D).4p | 2F*  |    |
            104.271   |    15 |           |      |    25.75904     -     37.64971   | 3s2.3p2.(1D).3d | 2G   | 3s2.3p2.(1D).4p | 2F*  |    |
            118.779   |     6 |           |      |     4.32142     -     14.75946   | 3s2.3p3         | 2P*  | 3s.3p4          | 4P   |    |
