
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
          |                Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
          |                 Vac (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              231.6321     |      9 |           |      |    16.080401      -     21.431337     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[4]*   |    |
Kr III    |              231.701      |      8 |           |      |    20.514846      -     25.864285     | 4s2.4p3.(2P*).4d      | 1D*     | 4s2.4p3.(2D*).5p       | 3S      |    |
Kr III    |              231.787      |      1 |           |      |    24.236182      -     29.583613     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).5d       | 1D*     |    |
Kr II     |              232.0844     |      5 |           |      |    16.080401      -     21.420954     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr III    |              232.232      |      1 |           |      |    20.514846      -     25.851943     | 4s2.4p3.(2P*).4d      | 1D*     | 4s2.4p3.(2P*).5p       | 3D      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr IV     |              232.260      |      7 |           |      |    24.97342       -     30.30991      | 4s2.4p2.(3P).4d       | 4P      | 4s2.4p2.(3P).5p        | 4P*     |    |
Kr III    |              232.295      |     10 |           |      |    24.067843      -     29.403629     | 4s2.4p3.(2D*).5p      | 1P      | 4s2.4p3.(2D*).5d       | 3P*     |    |
Kr IV     |              232.308      |      8 |           |      |    32.08255       -     37.41800      | 4s2.4p2.(1D).5p       | 2D*     | 4s2.4p2.(3P).5d        | 2F      |    |
Kr IV     |              232.382      |   20wl |           |      |    24.97342       -     30.30714      | 4s2.4p2.(3P).4d       | 4P      | 4s2.4p2.(3P).5p        | 4D*     |    |
Kr II     |              232.4058     |      1 |           |      |    16.080401      -     21.413627     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              232.4619     |      3 |           |      |    16.8347304     -     22.166623     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(3P).7s        | 2P      |    |
Kr II     |              232.4922     |      2 |           |      |    17.1568843     -     22.488083     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(3P).8s        | 4P      |    |
Kr III    |              232.922      |      3 |           |      |    18.325428      -     23.646709     | 4s2.4p3.(4S*).4d      | 3D*     | 4s2.4p3.(2D*).5p       | 3D      |    |
Kr III    |              233.030      |      8 |           |      |    19.837028      -     25.155889     | 4s2.4p3.(2D*).4d      | 3G*     | 4s2.4p3.(2D*).5p       | 1D      |    |
Kr II     |              233.2099     |      1 |           |      |    15.098738      -     20.413542     | 4s2.4p4.(3P).4d       | 4D      | 4s2.4p4.(3P).6p        | 4P*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              233.272      |     2d |           |      |    21.102395      -     26.415766     | 4s2.4p3.(2D*).4d      | 3D*     | 4s2.4p3.(2P*).5p       | 3P      |    |
Kr V      |              233.847      |    50w |           |      |    29.8710        -     35.1715       | 4s2.4p.5s             | 3P*     | 4s2.4p.5p              | 3D      |    |
Kr II     |              233.9944     |      3 |           |      |    16.8347304     -     22.131785     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(1D).5d        | 2P      |    |
Kr V      |              234.041      |    10w |           |      |    31.1192        -     36.4148       | 4s2.4p.5s             | 1P*     | 4s2.4p.5p              | 3S      |    |
Kr III    |              234.076      |     10 |           |      |    23.891983      -     29.187089     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(4S*).6d       | 5D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              234.290      |     11 |           |      |    24.031249      -     29.321551     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr II     |              234.4384     |      8 |           |      |    16.181516      -     21.468456     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[3]*   |    |
Kr III    |              234.545      |      6 |           |      |    23.646709      -     28.931250     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).6s       | 3D*     |    |
Kr III    |              234.775      |      3 |           |      |    25.695353      -     30.974682     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).6s       | 1P*     |    |
Kr IV     |              234.790      |     15 |           |      |    25.73855       -     31.01760      | 4s2.4p2.(3P).4d       | 2D      | 4s2.4p2.(3P).5p        | 2P*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr IV     |              234.981      |    15w |           |      |    32.03199       -     37.30677      | 4s2.4p2.(1D).5p       | 2D*     | 4s2.4p2.(3P).6s        | 2P      |    |
Kr III    |              234.998      |   10bl |           |      |    18.793548      -     24.067843     | 4s2.4p3.(4S*).5s      | 3S*     | 4s2.4p3.(2D*).5p       | 1P      |    |
Kr II     |              235.2872     |      7 |           |      |    15.622110      -     20.889971     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[5]*   |    |
Kr III    |              235.334      |      7 |           |      |    23.891983      -     29.158829     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).6s       | 1D*     |    |
Kr II     |              235.3698     |     10 |           |      |    15.622110      -     20.888124     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[5]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              235.700      |     12 |           |      |    23.646709      -     28.905520     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).5d       | 1S*     |    |
Kr IV     |              235.700      |     12 |           |      |    27.65264       -     32.91128      | 4s2.4p2.(1D).5s       | 2D      | 4s2.4p2.(1D).5p        | 2P*     |    |
Kr III    |              235.848      |      3 |           |      |    23.646709      -     28.902073     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).5d       | 3D*     |    |
Kr III    |              236.014      |      3 |           |      |    24.031249      -     29.282910     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr III    |              236.182      |      4 |           |      |    24.035000      -     29.282910     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(4S*).6d       | 5D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              236.2751     |      8 |           |      |    16.288479      -     21.534333     | 4s2.4p4.(3P).4d       | 2P      | 4s2.4p4.(3P<0>).4f     | 2[3]*   |    |
Kr III    |              236.326      |      3 |           |      |    25.864285      -     31.109009     | 4s2.4p3.(2D*).5p      | 3S      | 4s2.4p3.(2P*).5d       | 1D*     |    |
Kr II     |              236.4639     |      0 |           |      |    17.2463957     -     22.488083     | 4s2.4p4.(3P).5p       | 2P*     | 4s2.4p4.(3P).8s        | 4P      |    |
Kr III    |              236.470      |      1 |           |      |    18.793548      -     24.035000     | 4s2.4p3.(4S*).5s      | 3S*     | 4s2.4p3.(2D*).5p       | 3D      |    |
Kr II     |              236.5676     |     9* |           |      |    15.622110      -     20.861399     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[3]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              236.5676     |     9* |           |      |    16.181516      -     21.420954     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr II     |              236.6149     |      4 |           |      |    16.8704336     -     22.108699     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(1D).5d        | 2D      |    |
Kr II     |              236.8972     |      6 |           |      |    16.181516      -     21.413627     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr III    |              236.921      |     11 |           |      |    24.031249      -     29.262808     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).5d       | 1G*     |    |
Kr II     |              236.9739     |      4 |           |      |    16.6044416     -     21.834762     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(1D).5d        | 2D      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              237.146      |    12w |           |      |    22.271136      -     27.497749     | 4s2.4p3.(4S*).5p      | 3P      | 4s2.4p3.(4S*).5d       | 3D*     |    |
Kr III    |              237.248      |    8bl |           |      |    26.020380      -     31.244809     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).5d       | 1F*     |    |
Kr IV     |              237.263      |    30w |           |      |    27.68728       -     32.91128      | 4s2.4p2.(1D).5s       | 2D      | 4s2.4p2.(1D).5p        | 2P*     |    |
Kr II     |              237.3096     |      2 |           |      |    16.8347492     -     22.057686     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(1D).5d        | 2F      |    |
Kr II     |              237.3694     |      7 |           |      |    15.622110      -     20.843766     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[4]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              237.5529     |     10 |           |      |    15.622110      -     20.839732     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[4]*   |    |
Kr III    |              237.669      |      1 |           |      |    24.067843      -     29.282910     | 4s2.4p3.(2D*).5p      | 1P      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr III    |              238.470      |      6 |           |      |    25.695353      -     30.892803     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).6s       | 3P*     |    |
Kr III    |              238.488      |     1d |           |      |    24.562233      -     29.759331     | 4s2.4p3.(2D*).5p      | 3P      | 4s2.4p3.(4S*).6d       | 3D*     |    |
Kr II     |              238.5845     |      2 |           |      |    16.8347304     -     22.029773     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(1D).5d        | 2P      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              238.6665     |      0 |           |      |    16.8704336     -     22.063617     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(3P).7s        | 2P      |    |
Kr V      |              238.677      |    20w |           |      |    30.5991        -     35.7921       | 4s2.4p.5s             | 3P*     | 4s2.4p.5p              | 3P      |    |
Kr IV     |              238.718      |    20w |           |      |    25.38395       -     30.57610      | 4s2.4p2.(3P).4d       | 4P      | 4s2.4p2.(3P).5p        | 4S*     |    |
Kr III    |              238.790      |      1 |           |      |    23.891983      -     29.082587     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).6s       | 3D*     |    |
Kr II     |              238.9425     |      3 |           |      |    16.8704336     -     22.057686     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(1D).5d        | 2F      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              238.978      |     2d |           |      |    21.764659      -     26.951174     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).6s       | 3S*     |    |
Kr II     |              239.0527     |      6 |           |      |    16.228719      -     21.413627     | 4s2.4p4.(3P).4d       | 4P      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr II     |              239.2789     |      9 |           |      |    16.288479      -     21.468456     | 4s2.4p4.(3P).4d       | 2P      | 4s2.4p4.(3P<1>).4f     | 2[3]*   |    |
Kr III    |              239.356      |      6 |           |      |    17.168211      -     22.346554     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr III    |              239.394      |     40 |           |      |    22.271136      -     27.448686     | 4s2.4p3.(4S*).5p      | 3P      | 4s2.4p3.(4S*).5d       | 3D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              239.725      |      5 |           |      |    22.327439      -     27.497749     | 4s2.4p3.(4S*).5p      | 3P      | 4s2.4p3.(4S*).5d       | 3D*     |    |
Kr III    |              239.824      |    20w |           |      |    22.327439      -     27.495679     | 4s2.4p3.(4S*).5p      | 3P      | 4s2.4p3.(4S*).5d       | 3D*     |    |
Kr III    |              239.859      |    12* |           |      |    25.695353      -     30.862833     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).6d       | 3P*     |    |
Kr III    |              239.859      |    12* |           |      |    23.891983      -     29.059433     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).5d       | 3D*     |    |
Kr III    |              240.010      |      4 |           |      |    18.482553      -     23.646709     | 4s2.4p3.(4S*).4d      | 3D*     | 4s2.4p3.(2D*).5p       | 3D      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              240.0822     |      3 |           |      |    16.8704336     -     22.033045     | 4s2.4p4.(3P).5p       | 4D*     | 4s2.4p4.(1D).5d        | 2F      |    |
Kr III    |              240.158      |      1 |           |      |    25.947959      -     31.109009     | 4s2.4p3.(2P*).5p      | 3P      | 4s2.4p3.(2P*).5d       | 1D*     |    |
Kr III    |              240.240      |      2 |           |      |    17.168211      -     22.327439     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr III    |              240.296      |      3 |           |      |    17.169405      -     22.327439     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr III    |              240.329      |      1 |           |      |    21.793773      -     26.951174     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).6s       | 3S*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              240.365      |      3 |           |      |    17.170887      -     22.327439     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr III    |              240.574      |      2 |           |      |    24.035000      -     29.187089     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr III    |              240.710      |     10 |           |      |    24.031249      -     29.180491     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).5d       | 3F*     |    |
Kr IV     |              240.742      |    20w |           |      |    25.09109       -     30.23960      | 4s2.4p2.(3P).5s       | 4P      | 4s2.4p2.(3P).5p        | 2D*     |    |
Kr II     |              240.7593     |      5 |           |      |    16.320301      -     21.468456     | 4s2.4p4.(3P).4d       | 2F      | 4s2.4p4.(3P<1>).4f     | 2[3]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              240.852      |     5h |           |      |    16.6044416     -     21.750706     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(3P).6d        | 4D      |    |
Kr II     |              240.9067     |      8 |           |      |    16.320301      -     21.465249     | 4s2.4p4.(3P).4d       | 2F      | 4s2.4p4.(3P<1>).4f     | 2[3]*   |    |
Kr II     |              241.0562     |      2 |           |      |    16.998005      -     22.139803     | 4s2.4p4.4d            |         | 4s2.4p4.(3P<2>).5f     | 2[2]*   |    |
Kr II     |              241.381      |    10h |           |      |    16.6044416     -     21.739341     | 4s2.4p4.(3P).5p       | 4P*     | 4s2.4p4.(3P).6d        | 4D      |    |
Kr III    |              241.478      |      1 |           |      |    19.039409      -     24.172307     | 4s2.4p3.(2D*).4d      | 3F*     | 4s2.4p3.(2D*).5p       | 1F      |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr IV     |              241.482      |     10 |           |      |    25.44335       -     30.57610      | 4s2.4p2.(3P).5s       | 4P      | 4s2.4p2.(3P).5p        | 4S*     |    |
Kr II     |              241.4938     |     10 |           |      |    16.288479      -     21.420954     | 4s2.4p4.(3P).4d       | 2P      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr IV     |              241.566      |     1d |           |      |    32.62769       -     37.75860      | 4s2.4p2.(1D).5p       | 2P*     | 4s2.4p2.(3P).6s        | 2P      |    |
Kr II     |              241.6797     |      7 |           |      |    16.998005      -     22.126529     | 4s2.4p4.4d            |         | 4s2.4p4.(3P<2>).5f     | 2[3]*   |    |
Kr III    |              241.726      |     1d |           |      |    24.031249      -     29.158829     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).6s       | 1D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr IV     |              241.783      |     30 |           |      |    26.95622       -     32.08255      | 4s2.4p2.(1D).4d       | 2D      | 4s2.4p2.(1D).5p        | 2D*     |    |
Kr II     |              241.8224     |      5 |           |      |    15.820072      -     20.945585     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(1S).5p        | 2P*     |    |
Kr VIII   |              241.83       |        |           |      |   109.7059        -    114.8312       | 8d                    | 2D      | 9f                     | 2F*     |    |
Kr II     |              241.8397     |      8 |           |      |    16.288479      -     21.413627     | 4s2.4p4.(3P).4d       | 2P      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr III    |              241.902      |     3* |           |      |    24.035000      -     29.158829     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).6s       | 1D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              241.902      |     3* |           |      |    25.947959      -     31.071755     | 4s2.4p3.(2P*).5p      | 3P      | 4s2.4p3.(2P*).5d       | 3P*     |    |
Kr III    |              241.950      |     2* |           |      |    23.891983      -     29.014871     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).5d       | 3D*     |    |
Kr III    |              241.950      |     2* |           |      |    25.851943      -     30.974682     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).6s       | 1P*     |    |
Kr III    |              242.025      |     12 |           |      |    22.327439      -     27.448686     | 4s2.4p3.(4S*).5p      | 3P      | 4s2.4p3.(4S*).5d       | 3D*     |    |
Kr II     |              242.0333     |      1 |           |      |    16.998005      -     22.119080     | 4s2.4p4.4d            |         | 4s2.4p4.(3P<2>).5f     | 2[3]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              242.2716     |      2 |           |      |    16.998005      -     22.114007     | 4s2.4p4.4d            |         | 4s2.4p4.(3P<2>).5f     | 2[4]*   |    |
Kr II     |              242.5064     |      6 |           |      |    16.320301      -     21.431337     | 4s2.4p4.(3P).4d       | 2F      | 4s2.4p4.(3P<1>).4f     | 2[4]*   |    |
Kr VIII   |              242.53       |      * |           |      |   109.7211        -    114.8312       | 8d                    | 2D      | 9f                     | 2F*     |    |
Kr VIII   |              242.53       |      * |           |      |   109.7211        -    114.8316       | 8d                    | 2D      | 9f                     | 2F*     |    |
Kr III    |              242.535      |     1d |           |      |    25.864285      -     30.974682     | 4s2.4p3.(2D*).5p      | 3S      | 4s2.4p3.(2P*).6s       | 1P*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr IV     |              242.566      |     2d |           |      |    25.46630       -     30.57610      | 4s.4p4                | 2P      | 4s2.4p2.(3P).5p        | 4S*     |    |
Kr V      |              242.606      |      9 |           |      |    29.473594      -     34.5827       | 4s2.4p.4d             | 1P*     | 4s2.4p.5p              | 3D      |    |
Kr IV     |              242.618      |      7 |           |      |    26.97383       -     32.08255      | 4s2.4p2.(1D).4d       | 2D      | 4s2.4p2.(1D).5p        | 2D*     |    |
Kr II     |              242.6363     |     10 |           |      |    13.514322      -     18.622634     | 4s.4p6                | 2S      | 4s2.4p4.(1D).5p        | 2P*     |    |
Kr IV     |              242.680      |     12 |           |      |    25.09109       -     30.19848      | 4s2.4p2.(3P).5s       | 4P      | 4s2.4p2.(3P).5p        | 4P*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              242.748      |      1 |           |      |    17.165201      -     22.271136     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr II     |              242.8333     |     10 |           |      |    16.320301      -     21.424498     | 4s2.4p4.(3P).4d       | 2F      | 4s2.4p4.(3P<1>).4f     | 2[4]*   |    |
Kr III    |              242.892      |      1 |           |      |    17.168211      -     22.271136     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr III    |              242.952      |      7 |           |      |    17.169405      -     22.271136     | 4s2.4p3.(4S*).4d      | 5D*     | 4s2.4p3.(4S*).5p       | 3P      |    |
Kr IV     |              242.987      |    50w |           |      |    25.79666       -     30.89763      | 4s2.4p2.(3P).5s       | 4P      | 4s2.4p2.(3P).5p        | 2D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              243.0031     |    2bl |           |      |    16.320301      -     21.420954     | 4s2.4p4.(3P).4d       | 2F      | 4s2.4p4.(3P<1>).4f     | 2[2]*   |    |
Kr III    |              243.104      |      1 |           |      |    18.793548      -     23.891983     | 4s2.4p3.(4S*).5s      | 3S*     | 4s2.4p3.(2D*).5p       | 3F      |    |
Kr II     |              243.3412     |      0 |           |      |    17.3723214     -     22.465906     | 4s2.4p4.(3P).5p       | 2D*     | 4s2.4p4.(3P).8s        | 4P      |    |
Kr III    |              243.464      |      2 |           |      |    24.067843      -     29.158829     | 4s2.4p3.(2D*).5p      | 1P      | 4s2.4p3.(2D*).6s       | 1D*     |    |
Kr III    |              243.486      |     11 |           |      |    24.172307      -     29.262808     | 4s2.4p3.(2D*).5p      | 1F      | 4s2.4p3.(2D*).5d       | 1G*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              243.6458     |      6 |           |      |    15.820072      -     20.907265     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(3P<2>).4f     | 2[1]*   |    |
Kr III    |              243.732      |     10 |           |      |    24.236182      -     29.321551     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr III    |              243.921      |      6 |           |      |    21.764659      -     26.846141     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
Kr III    |              243.978      |      1 |           |      |    19.180337      -     24.260545     | 4s2.4p3.(2D*).4d      | 3F*     | 4s2.4p3.(2D*).5p       | 3F      |    |
Kr III    |              244.005      |      6 |           |      |    21.764659      -     26.844387     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              244.089      |      5 |           |      |    21.764659      -     26.842634     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
Kr IV     |              244.193      |     15 |           |      |    26.95622       -     32.03199      | 4s2.4p2.(1D).4d       | 2D      | 4s2.4p2.(1D).5p        | 2D*     |    |
Kr III    |              244.256      |     15 |           |      |    25.851943      -     30.926327     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).5d       | 3P*     |    |
Kr II     |              244.644      |      8 |           |      |    15.820072      -     20.886460     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(3P<2>).4f     | 2[2]*   |    |
Kr II     |              244.6914     |      3 |           |      |    15.852806      -     20.918253     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(3P<2>).4f     | 2[1]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              244.710      |      8 |           |      |    25.851943      -     30.916929     | 4s2.4p3.(2P*).5p      | 3D      | 4s2.4p3.(2P*).6s       | 3P*     |    |
Kr III    |              244.905      |     10 |           |      |    24.260545      -     29.321551     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr IV     |              245.042      |    20w |           |      |    26.97383       -     32.03199      | 4s2.4p2.(1D).4d       | 2D      | 4s2.4p2.(1D).5p        | 2D*     |    |
Kr III    |              245.152      |      4 |           |      |    19.180337      -     24.236182     | 4s2.4p3.(2D*).4d      | 3F*     | 4s2.4p3.(2D*).5p       | 3D      |    |
Kr III    |              245.229      |     10 |           |      |    21.793773      -     26.848130     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              245.308      |   12bl |           |      |    25.864285      -     30.916929     | 4s2.4p3.(2D*).5p      | 3S      | 4s2.4p3.(2P*).6s       | 3P*     |    |
Kr III    |              245.328      |      8 |           |      |    21.793773      -     26.846141     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
Kr III    |              245.374      |      1 |           |      |    24.031249      -     29.082587     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).6s       | 3D*     |    |
Kr III    |              245.412      |      3 |           |      |    21.793773      -     26.844387     | 4s2.4p3.(4S*).5p      | 5P      | 4s2.4p3.(4S*).5d       | 5D*     |    |
Kr II     |              245.504      |      2 |           |      |    16.485623      -     21.534333     | 4s2.4p4.4d            |         | 4s2.4p4.(3P<0>).4f     | 2[3]*   |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              245.531      |      2 |           |      |    16.486239      -     21.534333     | 4s2.4p4.(3P).4d       | 4P      | 4s2.4p4.(3P<0>).4f     | 2[3]*   |    |
Kr III    |              245.556      |     10 |           |      |    24.035000      -     29.082587     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(2D*).6s       | 3D*     |    |
Kr III    |              245.606      |    12w |           |      |    24.236182      -     29.282910     | 4s2.4p3.(2D*).5p      | 3D      | 4s2.4p3.(4S*).6d       | 5D*     |    |
Kr II     |              245.607      |      6 |           |      |    16.486239      -     21.532797     | 4s2.4p4.(3P).4d       | 4P      | 4s2.4p4.(3P<0>).4f     | 2[3]*   |    |
Kr III    |              245.963      |     5h |           |      |    23.891983      -     28.931250     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).6s       | 3D*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr II     |              246.233      |      2 |           |      |    15.852806      -     20.886460     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(3P<2>).4f     | 2[2]*   |    |
Kr III    |              246.276      |      3 |           |      |    21.382993      -     26.415766     | 4s2.4p3.(2D*).4d      | 3D*     | 4s2.4p3.(2P*).5p       | 3P      |    |
Kr II     |              246.327      |      2 |           |      |    15.820072      -     20.851840     | 4s2.4p4.(1D).5s       | 2D      | 4s2.4p4.(3P<2>).4f     | 2[3]*   |    |
Kr II     |              246.477      |   100h |           |      |    15.861238      -     20.889971     | 4s2.4p4.(3P).4d       | 4F      | 4s2.4p4.(3P<2>).4f     | 2[5]*   |    |
Kr III    |              246.490      |    12* |           |      |    25.864285      -     30.892803     | 4s2.4p3.(2D*).5p      | 3S      | 4s2.4p3.(2P*).6s       | 3P*     |    |
          |                           |        |           |      |                                       |                       |         |                        |         |    |
Kr III    |              246.490      |    12* |           |      |    19.039409      -     24.067843     | 4s2.4p3.(2D*).4d      | 3F*     | 4s2.4p3.(2D*).5p       | 1P      |    |
Kr III    |              246.505      |      9 |           |      |    24.031249      -     29.059433     | 4s2.4p3.(2D*).5p      | 3F      | 4s2.4p3.(2D*).5d       | 3D*     |    |
Kr IV     |              246.542      |     11 |           |      |    26.07979       -     31.10722      | 4s2.4p2.(1D).4d       | 2P      | 4s2.4p2.(3P).5p        | 2P*     |    |
Kr III    |              246.580      |   20w* |           |      |    25.947959      -     30.974682     | 4s2.4p3.(2P*).5p      | 3P      | 4s2.4p3.(2P*).6s       | 1P*     |    |
