
----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |         Upper level         |Type|
            Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|-----------------------------|    |
             Vac (nm)  |         |           |      |                                    | Conf.              | Term  | Conf.               | Term  |    |
           148.5918    |   36000 |           |      |    0.000000     -     8.3439289    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).5d  | 2[1]  |    |
           149.2888    |   67000 |           |      |    0.9426481    -     9.2476605    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<1>).5d  | 2[1]  |    |
           150.7041    |  200000 |           |      |    0.000000     -     8.2269827    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).5d  | 2[1]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           151.4682    |  200000 |           |      |    0.000000     -     8.1854946    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).5d  | 2[3]  |    |
           151.8048    |  230000 |           |      |    0.9426481    -     9.1100900    | 5s2.5p5            | 2P*   | 5s2.5p4.(1D<2>).5d  | 2[0]  |    |
           152.6448    |   39000 |           |      |    0.9426481    -     9.0650803    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<1>).5d  | 2[1]  |    |
           159.3582    |  100000 |           |      |    0.9426481    -     8.7228873    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).5d  | 2[2]  |    |
           161.7606    |  310000 |           |      |    0.000000     -     7.6646754    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<1>).6s  | 2[1]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           164.0781    |   62000 |           |      |    0.9426481    -     8.4990846    | 5s2.5p5            | 2P*   | 5s2.5p4.(1D<2>).6s  | 2[2]  |    |
           170.2071    |  460000 | 2.05e+08  |      |    0.9426481    -     8.2269827    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).5d  | 2[1]  |    |
           178.2757    | 1300000 | 2.71e+08  |      |    0.000000     -     6.9546306    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).6s  | 2[2]  |    |
           179.9092    |  210000 |           |      |    0.9426481    -     7.8341592    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<1>).6s  | 2[1]  |    |
           183.0380    | 9300000 | 1.6e+07   |      |    0.000000     -     6.7736854    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).6s  | 2[2]  |    |
