
---------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |        Ei           Ek        |  Lower level  |  Upper level  |Type|
         Wavelength |  Int. |    s^-1   |      |       (eV)         (eV)       |---------------|---------------|    |
          Vac (nm)  |       |           |      |                               | Conf.  | Term | Conf.  | Term |    |
           297.35   |     * |           |      |   108.0294    -    112.1978   | 7i     | 2I   | 8k     | 2K*  |    |
           297.35   |     * |           |      |   108.0294    -    112.1978   | 7i     | 2I   | 8k     | 2K*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           297.35   |     * |           |      |   108.0294    -    112.1978   | 7i     | 2I   | 8k     | 2K*  |    |
           318.94   |     * |           |      |   107.9992    -    111.8857   | 7g     | 2G   | 8f     | 2F*  |    |
           318.94   |     * |           |      |   107.9992    -    111.8853   | 7g     | 2G   | 8f     | 2F*  |    |
           318.94   |     * |           |      |   107.9992    -    111.8853   | 7g     | 2G   | 8f     | 2F*  |    |
           333.78   |       |           |      |    85.8613    -     89.5750   | 6s     | 2S   | 6p     | 2P*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           348.35   |     * |           |      |   115.0504    -    118.6086   | 9k     | 2K*  | 11l    | 2L   |    |
           348.35   |     * |           |      |   115.0504    -    118.6086   | 9k     | 2K*  | 11l    | 2L   |    |
           348.35   |     * |           |      |   115.0504    -    118.6086   | 9k     | 2K*  | 11l    | 2L   |    |
           348.69   |     * |           |      |   115.0550    -    118.6097   | 9l     | 2L   | 11m    | 2M*  |    |
           348.69   |     * |           |      |   115.0550    -    118.6097   | 9l     | 2L   | 11m    | 2M*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           348.69   |     * |           |      |   115.0550    -    118.6097   | 9l     | 2L   | 11m    | 2M*  |    |
           350.62   |       |           |      |   107.5043    -    111.0395   | 8p     | 2P*  | 9s     | 2S   |    |
           355.96   |       |           |      |   100.7342    -    104.2163   | 7p     | 2P*  | 7d     | 2D   |    |
           356.07   |       |           |      |    85.8613    -     89.3423   | 6s     | 2S   | 6p     | 2P*  |    |
           358.98   |       |           |      |   107.5867    -    111.0395   | 8p     | 2P*  | 9s     | 2S   |    |
                    |       |           |      |                               |        |      |        |      |    |
           367.53   |       |           |      |   100.8673    -    104.2398   | 7p     | 2P*  | 7d     | 2D   |    |
           367.78   |       |           |      |   104.2163    -    107.5867   | 7d     | 2D   | 8p     | 2P*  |    |
           368.41   |       |           |      |   104.2163    -    107.5806   | 7d     | 2D   | 7f     | 2F*  |    |
           370.07   |       |           |      |   100.8673    -    104.2163   | 7p     | 2P*  | 7d     | 2D   |    |
           370.29   |       |           |      |   104.2398    -    107.5867   | 7d     | 2D   | 8p     | 2P*  |    |
                    |       |           |      |                               |        |      |        |      |    |
