
----------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |     Lower level     |     Upper level     |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |---------------------|---------------------|    |
            Vac (nm)  |       |           |      |                                    | Conf.  | Term       | Conf.  | Term       |    |
             282.255  |   100 |           |      |   10.6254703    -     15.0168141   | 5d9.6p | (3/2,3/2)* | 5d9.7s | (3/2,1/2)  |    |
             282.313  |    30 |           |      |                                    |        |            |        |            |    |
             282.544  |  100w |           |      |                                    |        |            |        |            |    |
                      |       |           |      |                                    |        |            |        |            |    |
             283.303  |    30 |           |      |                                    |        |            |        |            |    |
             283.785  |   300 |           |      |                                    |        |            |        |            |    |
             284.692  |   100 |           |      |                                    |        |            |        |            |    |
             285.674  |   100 |           |      |                                    |        |            |        |            |    |
             289.325  |   100 |           |      |   10.7327744    -     15.0168141   | 5d9.6p | (3/2,3/2)* | 5d9.7s | (3/2,1/2)  |    |
                      |       |           |      |                                    |        |            |        |            |    |
             290.704  |   100 |           |      |                                    |        |            |        |            |    |
             291.352  |   300 |           |      |                                    |        |            |        |            |    |
             291.824  |   300 |           |      |   10.7327744    -     14.9801331   | 5d9.6p | (3/2,3/2)* | 5d9.7s | (3/2,1/2)  |    |
             295.422  |   100 |           |      |                                    |        |            |        |            |    |
             299.027  |  100w |           |      |                                    |        |            |        |            |    |
                      |       |           |      |                                    |        |            |        |            |    |
             299.480  |   300 |           |      |    9.2729609    -     13.4117362   | 5d9.6p | (5/2,3/2)* | 5d9.7s | (5/2,1/2)  |    |
             312.250  |   100 |           |      |                                    |        |            |        |            |    |
             312.686  |    30 |           |      |                                    |        |            |        |            |    |
             317.235  |    10 |           |      |                                    |        |            |        |            |    |
             352.334  |     3 |           |      |                                    |        |            |        |            |    |
                      |       |           |      |                                    |        |            |        |            |    |
             363.322  |    10 |           |      |                                    |        |            |        |            |    |
             370.655  |    30 |           |      |                                    |        |            |        |            |    |
             380.401  |    30 |           |      |                                    |        |            |        |            |    |
             401.607  |    10 |           |      |                                    |        |            |        |            |    |
             405.279  |    30 |           |      |                                    |        |            |        |            |    |
                      |       |           |      |                                    |        |            |        |            |    |
             407.635  |    10 |           |      |                                    |        |            |        |            |    |
             408.328  |     3 |           |      |                                    |        |            |        |            |    |
             436.104  |    30 |           |      |                                    |        |            |        |            |    |
             442.061  |    10 |           |      |                                    |        |            |        |            |    |
             476.017  |     3 |           |      |                                    |        |            |        |            |    |
