
-------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level   |         Upper level         |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |----------------|-----------------------------|    |
            Vac (nm)  |        |           |      |                                   | Conf.   | Term | Conf.                | Term |    |
            406.2136  |  14000 | 9.2e+07   |      |    2.6604278    -     5.7117581   | 6s2.6p2 | 1D   | 6s2.6p.(2P*<1/2>).6d | 3D*  |    |
            415.7814  |     10 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            416.8033  |  10000 | 1.2e+06   |      |                                   |         |      |                      |      |    |
            434.0413  |    200 |           |      |                                   |         |      |                      |      |    |
            500.5416  |   1000 | 2.7e+07   |      |                                   |         |      |                      |      |    |
            500.6572  |    100 |           |      |                                   |         |      |                      |      |    |
            507.635   |     10 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            508.9484  |     50 |           |      |                                   |         |      |                      |      |    |
            509.001   |     20 |           |      |                                   |         |      |                      |      |    |
            510.7242  |     10 |           |      |                                   |         |      |                      |      |    |
            520.1437  |   2000 | 1.9e+07   |      |                                   |         |      |                      |      |    |
            569.2346  |     40 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            589.5624  |    200 |           |      |                                   |         |      |                      |      |    |
            600.1862  |   2000 |           |      |                                   |         |      |                      |      |    |
            601.1667  |    500 |           |      |                                   |         |      |                      |      |    |
            605.9356  |    500 |           |      |                                   |         |      |                      |      |    |
            611.0520  |     50 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            623.5266  |    100 |           |      |                                   |         |      |                      |      |    |
            689.211   |     10 |           |      |                                   |         |      |                      |      |    |
            712.894   |      5 |           |      |                                   |         |      |                      |      |    |
            722.8965  |  20000 | 8.9e+05   |      |                                   |         |      |                      |      |    |
            730.468   |      5 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            733.015   |      8 |           |      |                                   |         |      |                      |      |    |
            734.6676  |     10 |           |      |                                   |         |      |                      |      |    |
            780.9259  |     20 |           |      |                                   |         |      |                      |      |    |
            781.797   |      5 |           |      |                                   |         |      |                      |      |    |
            782.901   |      6 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            789.6737  |      5 |           |      |                                   |         |      |                      |      |    |
            816.8001  |     10 |           |      |                                   |         |      |                      |      |    |
            819.1886  |      6 |           |      |                                   |         |      |                      |      |    |
            821.7711  |      5 |           |      |                                   |         |      |                      |      |    |
            825.561   |      8 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            827.2690  |     40 |           |      |                                   |         |      |                      |      |    |
            840.9384  |     20 |           |      |                                   |         |      |                      |      |    |
            847.8492  |     10 |           |      |                                   |         |      |                      |      |    |
            853.217   |      8 |           |      |                                   |         |      |                      |      |    |
            872.2810  |      5 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            885.7457  |     10 |           |      |                                   |         |      |                      |      |    |
            929.3476  |      8 |           |      |                                   |         |      |                      |      |    |
            938.435   |      5 |           |      |                                   |         |      |                      |      |    |
            938.589   |      5 |           |      |                                   |         |      |                      |      |    |
            943.805   |     15 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
            960.4297  |     15 |           |      |                                   |         |      |                      |      |    |
            960.873   |      6 |           |      |                                   |         |      |                      |      |    |
            967.4351  |     15 |           |      |                                   |         |      |                      |      |    |
           1029.0458  |    200 |           |      |                                   |         |      |                      |      |    |
           1043.432   |      5 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
           1049.8965  |    100 |           |      |                                   |         |      |                      |      |    |
           1064.9249  |     50 |           |      |                                   |         |      |                      |      |    |
           1075.941   |      5 |           |      |                                   |         |      |                      |      |    |
           1075.974   |      7 |           |      |                                   |         |      |                      |      |    |
           1088.6688  |     15 |           |      |                                   |         |      |                      |      |    |
                      |        |           |      |                                   |         |      |                      |      |    |
           1096.953   |     40 |           |      |                                   |         |      |                      |      |    |
           1105.922   |      6 |           |      |                                   |         |      |                      |      |    |
           1133.308   |      3 |           |      |                                   |         |      |                      |      |    |
           1148.876   |      2 |           |      |                                   |         |      |                      |      |    |
