
-----------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                     | Conf.           | Term | Conf.           | Term |    |
            332.906   |   800 | 2.9e+07   | E    |    21.584783     -     25.308154    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            334.042   |   900 | 1.8e+08   | D    |    21.584783     -     25.295411    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            339.289   |   800 | 1.9e+08   | D    |    23.364514     -     27.01778?    | 3s2.3p2.(1D).4s | 2D   | 3s2.3p2.(1D).4p | 2D*  |    |
                      |       |           |      |                                     |                 |      |                 |      |    |
            339.345   |   800 | 1.9e+08   | D    |    23.357324     -     27.00998?    | 3s2.3p2.(1D).4s | 2D   | 3s2.3p2.(1D).4p | 2D*  |    |
            353.003   |   900 | 1.8e+08   | D    |    23.357324     -     26.86866?    | 3s2.3p2.(1D).4s | 2D   | 3s2.3p2.(1D).4p | 2F*  |    |
            356.068   |   800 | 1.7e+08   | D    |    23.364514     -     26.84563?    | 3s2.3p2.(1D).4s | 2D   | 3s2.3p2.(1D).4p | 2F*  |    |
            360.210   |   900 | 1.7e+08   | D    |    21.649098     -     25.090262    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
            361.285   |   800 | 1.2e+08   | D    |    21.584783     -     25.015529    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
                      |       |           |      |                                     |                 |      |                 |      |    |
            362.269   |   700 | 7.0e+07   | D    |    21.540428     -     24.961852    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
            365.695   |   700 | 1.4e+08   | D    |    21.540428     -     24.929800    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
            367.028   |   700 | 8.6e+07   | D    |    21.584783     -     24.961852    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
            368.205   |   700 | 4.8e+07   | D    |    21.649098     -     25.015529    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
            370.545   |   600 | 2.6e+07   | E    |    21.584783     -     24.929800    | 3s2.3p2.(3P).4s | 4P   | 3s2.3p2.(3P).4p | 4D*  |    |
                      |       |           |      |                                     |                 |      |                 |      |    |
            370.734   |   600 | 7.5e+07   | E    |    22.574514     -     25.91800?    | 3s2.3p2.(3P).3d | 2D   | 3s2.3p2.(3P).4p | 2P*  |    |
            372.045   |   800 | 1.7e+08   | D    |    22.202494     -     25.53416?    | 3s2.3p2.(3P).4s | 2P   | 3s2.3p2.(3P).4p | 2D*  |    |
            374.881   |   800 | 1.3e+08   | D    |    22.114954     -     25.421346    | 3s2.3p2.(3P).4s | 2P   | 3s2.3p2.(3P).4p | 2D*  |    |
            377.935   |   500 |           |      |                                     |                 |      |                 |      |    |
            392.587   |   500 |           |      |                                     |                 |      |                 |      |    |
                      |       |           |      |                                     |                 |      |                 |      |    |
            399.150   |   700 | 1.4e+07   | E    |    22.254414     -     25.359845    | 3s2.3p2.(3P).3d | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            401.850   |   600 | 5.9e+06   | E    |    22.275267     -     25.359845    | 3s2.3p2.(3P).3d | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            405.907   |   600 | 8.6e+06   | E    |    22.254414     -     25.308154    | 3s2.3p2.(3P).3d | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            410.423   |   500 | 1.6e+07   | E    |    22.275267     -     25.295411    | 3s2.3p2.(3P).3d | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
            410.683   |   500 | 7.8e+06   | E    |    22.289982     -     25.308154    | 3s2.3p2.(3P).3d | 4P   | 3s2.3p2.(3P).4p | 4P*  |    |
                      |       |           |      |                                     |                 |      |                 |      |    |
            437.091   |   400 |           |      |                                     |                 |      |                 |      |    |
            460.821   |   500 |           |      |                                     |                 |      |                 |      |    |
            470.314   |   300 |           |      |                                     |                 |      |                 |      |    |
            486.375   |   100 |           |      |                                     |                 |      |                 |      |    |
            497.164   |    10 |           |      |                                     |                 |      |                 |      |    |
