
---------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.          | Term  | Conf.          | Term  |    |
            215.308   |    0a |           |      |    11.539015    -     17.295604   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            215.490   |     1 |           |      |    12.745460    -     18.497411   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(1S<0>).6p | 2[1]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            216.605   |     1 |           |      |    12.745460    -     18.467669   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            216.784   |     1 |           |      |    11.539015    -     17.256440   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
            217.040   |     1 |           |      |    11.539015    -     17.249770   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).7p | 2[2]* |    |
            217.164   |     2 |           |      |    12.588818    -     18.296236   | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<0>).4f | 2[3]* |    |
            217.623   |     2 |           |      |    11.539015    -     17.234456   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            217.825   |     0 |           |      |    13.802783    -     19.492923   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[3]* |    |
            219.278   |     0 |           |      |    11.827688    -     17.480146   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[2]* |    |
            219.348   |    1* |           |      |    12.745460    -     18.396167   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            219.348   |    1* |           |      |    13.860462    -     19.51121    | 5p4.(3P<2>).6p | 2[2]* | 5p4.(3P<1>).8s | 2[1]  |    |
            220.824   |     3 |           |      |    11.786480    -     17.399333   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[1]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            221.437   |     3 |           |      |    11.786480    -     17.383822   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
