
------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |  Lower level  |  Upper level  |Type|
             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |---------------|---------------|    |
              Vac (nm)  |       |           |      |                                    | Conf.  | Term | Conf.  | Term |    |
             359.657    |     * |           |      |    6.0111668    -     9.457475u    | 4f     | 2F*  | 10g    | 2G   |    |
             373.575    |     * |           |      |    6.0111668    -     9.329083u    | 4f     | 2F*  | 9g     | 2G   |    |
             373.575    |     * |           |      |    6.0111668    -     9.329083u    | 4f     | 2F*  | 9g     | 2G   |    |
             381.669    |       |           |      |    5.6970082    -     8.944563     | 6d     | 2D   | 8f     | 2F*  |    |
             384.280    |       |           |      |    5.7224715    -     8.947963     | 6d     | 2D   | 8f     | 2F*  |    |
                        |       |           |      |                                    |        |      |        |      |    |
             385.476    |       |           |      |    6.2006156    -     9.416100     | 7p     | 2P*  | 12d    | 2D   |    |
             389.17790  |   500 | 2.17e+08  | B    |    2.5121133    -     5.6970082    | 6p     | 2P*  | 6d     | 2D   |    |
             391.473    |       |           |      |    5.9833057    -     9.149521u    | 4f     | 2F*  | 8g     | 2G   |    |
             393.967    |       |           |      |    6.1235572    -     9.269740     | 7p     | 2P*  | 11d    | 2D   |    |
             394.951    |     * |           |      |    6.0111668    -     9.149521u    | 4f     | 2F*  | 8g     | 2G   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             394.951    |     * |           |      |    6.0111668    -     9.149521u    | 4f     | 2F*  | 8g     | 2G   |    |
             403.626    |       |           |      |    6.2006156    -     9.271511     | 7p     | 2P*  | 11d    | 2D   |    |
             408.377    |       |           |      |    6.2006156    -     9.235785     | 7p     | 2P*  | 12s    | 2S   |    |
             413.06491  |   910 | 2.18e+08  | B    |    2.7217511    -     5.7224715    | 6p     | 2P*  | 6d     | 2D   |    |
             416.60014  |   103 | 3.54e+07  | B    |    2.7217511    -     5.6970082    | 6p     | 2P*  | 6d     | 2D   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             421.604    |       | 5.09e+06  | B    |    6.1235572    -     9.063440     | 7p     | 2P*  | 10d    | 2D   |    |
             426.79199  |     8 | 3.1e+07   | D    |    5.9833057    -     8.8875122u   | 4f     | 2F*  | 7g     | 2G   |    |
             428.780    |       |           |      |    6.1235572    -     9.014305     | 7p     | 2P*  | 11s    | 2S   |    |
             429.760    |       |           |      |    5.6970082    -     8.581163     | 6d     | 2D   | 7f     | 2F*  |    |
             430.92662  |    4* | 3.1e+07   | D    |    6.0111668    -     8.8875122u   | 4f     | 2F*  | 7g     | 2G   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             430.92662  |    4* | 3.1e+07   | D    |    6.0111668    -     8.8875122u   | 4f     | 2F*  | 7g     | 2G   |    |
             432.573    |       | 5.65e+06  | B    |    6.2006156    -     9.066016     | 7p     | 2P*  | 10d    | 2D   |    |
             432.674    |       |           |      |    5.7224715    -     8.587202     | 6d     | 2D   | 7f     | 2F*  |    |
             432.962    |       | 9.39e+05  | B    |    6.2006156    -     9.063440     | 7p     | 2P*  | 10d    | 2D   |    |
             440.523    |       |           |      |    6.2006156    -     9.014305     | 7p     | 2P*  | 11s    | 2S   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             450.963    |       |           |      |    6.0111668    -     8.7597194    | 4f     | 2F*  | 9d     | 2D   |    |
             452.4926   |   188 | 6.63e+07  | B    |    2.5121133    -     5.2513722    | 6p     | 2P*  | 7s     | 2S   |    |
             455.4033   |  9300 | 1.11e+08  | B    |    0.000000     -     2.7217511    | 6s     | 2S   | 6p     | 2P*  |    |
             470.894    |       | 8.47e+06  | B    |    6.1235572    -     8.7557943    | 7p     | 2P*  | 9d     | 2D   |    |
             484.346    |       | 9.34e+06  | B    |    6.2006156    -     8.7597194    | 7p     | 2P*  | 9d     | 2D   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             484.714    |       | 3.5e+06   | C+   |    6.1235572    -     8.6807017    | 7p     | 2P*  | 10s    | 2S   |    |
             485.084    |       | 1.55e+06  | B    |    6.2006156    -     8.7557943    | 7p     | 2P*  | 9d     | 2D   |    |
             489.9927   |   273 | 1.04e+08  | B    |    2.7217511    -     5.2513722    | 6p     | 2P*  | 7s     | 2S   |    |
             493.4077   |  6900 | 9.53e+07  | B    |    0.000000     -     2.5121133    | 6s     | 2S   | 6p     | 2P*  |    |
             495.7092   |    10 | 5.1e+07   | C    |    5.9833057    -     8.4837542u   | 4f     | 2F*  | 6g     | 2G   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             499.781    |       | 6.4e+06   | C+   |    6.2006156    -     8.6807017    | 7p     | 2P*  | 10s    | 2S   |    |
             501.2954   |    5* | 5.2e+07   | C    |    6.0111668    -     8.4837542u   | 4f     | 2F*  | 6g     | 2G   |    |
             501.2954   |    5* | 5.2e+07   | C    |    6.0111668    -     8.4837542u   | 4f     | 2F*  | 6g     | 2G   |    |
             536.135    |       | 4.0e+06   | C+   |    5.6970082    -     8.008924     | 6d     | 2D   | 6f     | 2F*  |    |
             539.160    |       | 4.2e+06   | C+   |    5.7224715    -     8.021415     | 6d     | 2D   | 6f     | 2F*  |    |
                        |       |           |      |                                    |        |      |        |      |    |
             542.105    |       | 2.8e+05   | C+   |    5.7224715    -     8.008924     | 6d     | 2D   | 6f     | 2F*  |    |
             542.879    |       | 1.9e+05   | C    |    5.9833057    -     8.2664788    | 4f     | 2F*  | 8d     | 2D   |    |
             548.030    |       | 1.8e+05   | C    |    6.0111668    -     8.2729186    | 4f     | 2F*  | 8d     | 2D   |    |
             578.418    |       | 1.59e+07  | B    |    6.1235572    -     8.2664788    | 7p     | 2P*  | 8d     | 2D   |    |
             585.3675   |   331 | 6.00e+06  | B    |    0.6042806    -     2.7217511    | 5d     | 2D   | 6p     | 2P*  |    |
                        |       |           |      |                                    |        |      |        |      |    |
             598.125    |       | 1.73e+07  | B    |    6.2006156    -     8.2729186    | 7p     | 2P*  | 8d     | 2D   |    |
             599.985    |       | 2.86e+06  | B    |    6.2006156    -     8.2664788    | 7p     | 2P*  | 8d     | 2D   |    |
