
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek        |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)       |------------------|------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
            156.603  |     9 |           |      |    27.254611    -     35.1715   | 4s2.4p.4d | 3D*  | 4s2.4p.5p | 3D   |    |
            156.891  |    10 |           |      |    27.254611    -     35.1568   | 4s2.4p.4d | 3D*  | 4s2.4p.5p | 1P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
            159.982  |     8 |           |      |    26.832694    -     34.5827   | 4s2.4p.4d | 3P*  | 4s2.4p.5p | 3D   |    |
            161.149  |    10 |           |      |    26.889015    -     34.5827   | 4s2.4p.4d | 1D*  | 4s2.4p.5p | 3D   |    |
            166.172  |    10 |           |      |    27.121147    -     34.5827   | 4s2.4p.4d | 3D*  | 4s2.4p.5p | 3D   |    |
            169.842  |     3 |           |      |    29.473594    -     36.7737   | 4s2.4p.4d | 1P*  | 4s2.4p.5p | 1D   |    |
            176.447  |     6 |           |      |    31.1192      -     38.1458   | 4s2.4p.5s | 1P*  | 4s2.4p.5p | 1S   |    |
                     |       |           |      |                                 |           |      |           |      |    |
            178.965  |     7 |           |      |    29.027287    -     35.9552   | 4s2.4p.4d | 1F*  | 4s2.4p.5p | 3D   |    |
            179.621  |     8 |           |      |    29.8710      -     36.7737   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 1D   |    |
            189.470  |    11 |           |      |    29.8710      -     36.4148   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3S   |    |
            199.163  |     9 |           |      |    29.8710      -     36.0965   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3P   |    |
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek        |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)       |------------------|------------------|    |
           Air (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
------------------------------------------------------------------------------------------------------------------------------
                     |       |           |      |                                 |           |      |           |      |    |
            200.731  |    10 |           |      |    30.5991      -     36.7737   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 1D   |    |
            213.116  |   20w |           |      |    30.5991      -     36.4148   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3S   |    |
            217.534  |   50w |           |      |    29.473594    -     35.1715   | 4s2.4p.4d | 1P*  | 4s2.4p.5p | 3D   |    |
            218.092  |   20w |           |      |    29.473594    -     35.1568   | 4s2.4p.4d | 1P*  | 4s2.4p.5p | 1P   |    |
            219.191  |  100w |           |      |    31.1192      -     36.7737   | 4s2.4p.5s | 1P*  | 4s2.4p.5p | 1D   |    |
                     |       |           |      |                                 |           |      |           |      |    |
            225.464  |  100w |           |      |    30.5991      -     36.0965   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3P   |    |
            231.408  |  100w |           |      |    30.5991      -     35.9552   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3D   |    |
            233.847  |   50w |           |      |    29.8710      -     35.1715   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3D   |    |
            234.041  |   10w |           |      |    31.1192      -     36.4148   | 4s2.4p.5s | 1P*  | 4s2.4p.5p | 3S   |    |
            238.677  |   20w |           |      |    30.5991      -     35.7921   | 4s2.4p.5s | 3P*  | 4s2.4p.5p | 3P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
            242.606  |     9 |           |      |    29.473594    -     34.5827   | 4s2.4p.4d | 1P*  | 4s2.4p.5p | 3D   |    |
            249.020  |    12 |           |      |    31.1192      -     36.0965   | 4s2.4p.5s | 1P*  | 4s2.4p.5p | 3P   |    |
