
---------------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |        Lower level         |         Upper level         |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------|-----------------------------|    |
            Air (nm)  |          |           |      |                                   | Conf.               | Term | Conf.                | Term |    |
            348.6226  |    1000c |           |      |    0.403061     -     3.958445    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
            349.0299  |      100 |           |      |    1.937160     -     5.488395    | 4d6.(3F2).5s        | 4F   | 4d5.(4G).5s.(3G).5p  | 2F*  |    |
            349.3394  |      400 |           |      |    1.937160     -     5.485255    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4F*  |    |
            349.4623  |      500 |           |      |    1.896767     -     5.443617    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            349.9141  |       40 |           |      |    2.692916     -     6.235177    | 4d6.(3H).5s         | 2H   | 4d6.(1I).5p          | 2I*  |    |
            350.0704  |     1000 |           |      |    0.458808     -     3.999490    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
            350.1241  |      200 |           |      |    0.458808     -     3.998943    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            350.2704  |     800c |           |      |    0.318998     -     3.857654    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            350.7187  |     100c |           |      |    1.371646     -     4.905777    | 4d6.(5D).5s         | 4D   | 4d6.(3G).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            350.8271  |      100 |           |      |    2.453888     -     5.986923    | 4d6.(3F2).5s        | 4F   | 4d5.(4D).5s.(5D).5p  | 4F*  |    |
            351.0912  |      100 |           |      |                                   |                     |      |                      |      |    |
            352.5828  |      800 |           |      |    0.403061     -     3.918520    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            352.6178  |      300 |           |      |    1.896767     -     5.411877    | 4d6.(3F2).5s        | 4F   | 4d6.(3F2).5p         | 4F*  |    |
            352.9829  |      100 |           |      |    2.466716     -     5.978189    | 4d5.5s2             | 4D   | 4d5.(4D).5s.(5D).5p  | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            353.4878  |      150 |           |      |    1.937160     -     5.443617    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 4H*  |    |
            353.5506  |      500 |           |      |    1.643130     -     5.148953    | 4d6.(3P2).5s        | 4P   | 4d6.(3F2).5p         | 4D*  |    |
            353.8119  |      300 |           |      |    0.496255     -     3.999490    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
            353.8678  |      800 |           |      |    0.496255     -     3.998943    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            354.1772  |    2000c |           |      |    0.458808     -     3.958445    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            354.9725  |    6000c |           |      |    0.403061     -     3.894846    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6P*  |    |
            355.0645  |    4000c |           |      |    0.403061     -     3.893939    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            355.9754  |      300 |           |      |    1.826676     -     5.308631    | 4d7                 | 4F   | 4d5.(4D).5s.(5D).5p  | 6D*  |    |
            356.0319  |      800 |           |      |    0.518099     -     3.999490    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
            356.5217  |      100 |           |      |    1.826676     -     5.303299    | 4d7                 | 4F   |                      | 5*   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            356.8853  |      800 |           |      |    0.496255     -     3.969330    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            357.0654  |     100* |           |      |    1.643130     -     5.114460    | 4d6.(3P2).5s        | 4P   | 4d6.(3D).5p          | 4F*  |    |
            357.0654  |     100* |           |      |    1.435563     -     4.906865    | 4d6.(5D).5s         | 4D   | 4d6.(3P2).5p         | 4P*  |    |
            357.5420  |      100 |           |      |    2.467728     -     5.934422    | 4d5.5s2             | 4D   | 4d6.(3G).5p          | 2G*  |    |
            358.0059  |     1000 |           |      |    0.496255     -     3.958445    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            358.1258  |      600 |           |      |    2.036900     -     5.497943    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            358.2075  |      800 |           |      |    2.036900     -     5.497154    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            358.2628  |    2000* |           |      |    2.036900     -     5.496617    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            358.2628  |    2000* |           |      |    0.458808     -     3.918520    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
            358.7942  |     4000 |           |      |    0.403061     -     3.857654    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            359.3471  |      200 |           |      |    1.643130     -     5.092423    | 4d6.(3P2).5s        | 4P   | 4d6.(3P2).5p         | 4S*  |    |
            359.4573  |      300 |           |      |    1.826676     -     5.274909    | 4d7                 | 4F   | 4d6.(3G).5p          | 4G*  |    |
            359.5661  |  1000c,w |           |      |    0.458808     -     3.905989    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            360.7321  |    1000c |           |      |    0.458808     -     3.894846    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6P*  |    |
            360.7625  |      200 |           |      |    1.826676     -     5.262426    | 4d7                 | 4F   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            360.8271  |    2000c |           |      |    0.458808     -     3.893939    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            361.8943  |      200 |           |      |    1.986865     -     5.411877    | 4d5.5s2             | 4G   | 4d6.(3F2).5p         | 4F*  |    |
            362.7364  |    1000c |           |      |    0.318998     -     3.736048    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            363.0388  |      200 |           |      |    1.820076     -     5.234282    | 4d6.(3P2).5s        | 4P   | 4d6.(3D).5p          | 4D*  |    |
            363.5146  |    3000c |           |      |    0.496255     -     3.905989    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            363.6070  |  10000c* | 1.57e+08  |      |    0.318998     -     3.727869    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            363.6070  |  10000c* |           |      |    2.466716     -     5.875579    | 4d5.5s2             | 4D   | 4d5.(4G).5s.(3G).5p  | 4G*  |    |
            363.8220  |     1000 |           |      |    2.092173     -     5.499028    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            363.8848  |      200 |           |      |    1.896767     -     5.303030    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4G*  |    |
            363.9379  |      900 |           |      |    2.092173     -     5.497943    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            364.0226  |      400 |           |      |    2.092173     -     5.497154    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            364.8040  |    1000c |           |      |    0.496255     -     3.893939    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            365.1467  |      600 |           |      |    2.000358     -     5.394861    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 4H*  |    |
            365.8588  |    1000c |           |      |    0.518099     -     3.905989    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            366.1452  |     400c |           |      |    2.052359     -     5.437605    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            366.4916  |      200 |           |      |    0.403061     -     3.785096    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            367.9146  |     1000 |           |      |    1.986865     -     5.355820    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 4I*  |    |
            368.0318  |      300 |           |      |    1.826676     -     5.194564    | 4d7                 | 4F   | 4d6.(3H).5p          | 4G*  |    |
            368.4744  |     5000 |           |      |    0.403061     -     3.766895    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            369.2759  |      300 |           |      |    1.937160     -     5.293685    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4G*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            370.3830  |      800 |           |      |    2.125932     -     5.472435    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 2I*  |    |
            370.4797  |      300 |           |      |    2.142773     -     5.488395    | 4d6.(3H).5s         | 4H   | 4d5.(4G).5s.(3G).5p  | 2F*  |    |
            370.6705  |      200 |           |      |    1.826676     -     5.170586    | 4d7                 | 4F   | 4d6.(3H).5p          | 2G*  |    |
            370.7627  |      200 |           |      |    2.000358     -     5.343442    | 4d5.5s2             | 4G   | 4d6.(3D).5p          | 4F*  |    |
            370.8261  |      200 |           |      |    2.052359     -     5.394861    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            371.2256  |     1000 |           |      |    0.458808     -     3.797713    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            371.2819  |      300 |           |      |    1.955283     -     5.293685    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4G*  |    |
            371.5944  |      500 |           |      |    1.756825     -     5.092423    | 4d6.(3P2).5s        | 4P   | 4d6.(3P2).5p         | 4S*  |    |
            371.8861  |    10000 | 1.05e+08  |      |    0.403061     -     3.736048    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            372.3674  |    1500* |           |      |    2.527386     -     5.856069    | 4d6.(3F2).5s        | 2F   | 4d6.(3F2).5p         | 2D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            372.3674  |    1500* |           |      |    1.826676     -     5.155356    | 4d7                 | 4F   | 4d6.(3H).5p          | 4G*  |    |
            372.4395  |     2000 |           |      |    2.172565     -     5.500596    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            372.6351  |     5000 |           |      |    0.458808     -     3.785096    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            372.7364  |      200 |           |      |    2.172565     -     5.497943    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).5d  | e 8D |    |
            372.9177  |     400c |           |      |    2.142773     -     5.466531    | 4d6.(3H).5s         | 4H   | 4d6.(3F2).5p         | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            373.1735  |      500 |           |      |    2.019428     -     5.340908    | 4d5.5s2             | 4G   | 4d6.(3G).5p          | 2F*  |    |
            373.7420  |      300 |           |      |    1.986865     -     5.303299    | 4d5.5s2             | 4G   |                      | 5*   |    |
            374.5012  |      400 |           |      |    1.896767     -     5.206478    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 4G*  |    |
            374.6148  |     1000 |           |      |    0.496255     -     3.804966    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            374.6845  |     5000 |           |      |    0.458808     -     3.766895    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            375.2134  |    1000* |           |      |    2.052359     -     5.355820    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
            375.2134  |    1000* |           |      |    2.148401     -     5.451809    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4H*  |    |
            375.4368  |     4000 |           |      |    0.496255     -     3.797713    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            375.8535  |     1000 |           |      |    1.896767     -     5.194564    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 4G*  |    |
            376.1807  |     2000 |           |      |    1.986865     -     5.281800    | 4d5.5s2             | 4G   | 4d6.(3G).5p          | 2H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            376.8774  |     5000 |           |      |    0.496255     -     3.785096    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            377.1031  |     3000 |           |      |    0.518099     -     3.804966    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            377.7274  |      500 |           |      |    2.000358     -     5.281800    | 4d5.5s2             | 4G   | 4d6.(3G).5p          | 2H*  |    |
            377.9373  |     2000 |           |      |    0.518099     -     3.797713    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6F*  |    |
            378.0680  |  3000c,w |           |      |    2.052359     -     5.330843    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            378.4057  |      500 |           |      |    1.986865     -     5.262426    | 4d5.5s2             | 4G   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            378.6064  |      200 |           |      |    1.896767     -     5.170586    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 2G*  |    |
            379.1282  |      500 |           |      |    1.937160     -     5.206478    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 4G*  |    |
            379.1734  |      300 |           |      |    2.125932     -     5.394861    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4H*  |    |
            379.7435  |      200 |           |      |    2.019428     -     5.283450    | 4d5.5s2             | 4G   | 4d6.(3G).5p          | 2H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            379.7767  |     1000 |           |      |    1.643130     -     4.906865    | 4d6.(3P2).5s        | 4P   | 4d6.(3P2).5p         | 4P*  |    |
            381.4667  |      200 |           |      |    1.643130     -     4.892403    | 4d6.(3P2).5s        | 4P   | 4d5.(4P).5s.(5P).5p  | 6S*  |    |
            381.6888  |      300 |           |      |    1.986865     -     5.234251    | 4d5.5s2             | 4G   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            382.4467  |      300 |           |      |    1.937160     -     5.178108    | 4d6.(3F2).5s        | 4F   | 4d6.(3F2).5p         | 4G*  |    |
            382.8537  |      500 |           |      |    2.000358     -     5.237862    | 4d5.5s2             | 4G   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            383.0352  |      200 |           |      |    2.692916     -     5.928882    | 4d6.(3H).5s         | 2H   | 4d6.(1G2).5p         | 2H*  |    |
            383.2448  |      200 |           |      |    2.544570     -     5.778762    | 4d6.(3F2).5s        | 2F   | 4d6.(3D).5p          | 2F*  |    |
            383.2817  |      600 |           |      |    2.000358     -     5.234251    | 4d5.5s2             | 4G   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            383.7559  |     1500 |           |      |    2.125932     -     5.355820    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
            384.1307  |      800 |           |      |    2.125932     -     5.352669    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            384.5974  |      800 |           |      |    1.955283     -     5.178108    | 4d6.(3F2).5s        | 4F   | 4d6.(3F2).5p         | 4G*  |    |
            384.7596  |      500 |           |      |    2.142773     -     5.364239    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
            385.1222  |      300 |           |      |    2.019428     -     5.237862    | 4d5.5s2             | 4G   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            385.6734  |     500c |           |      |    2.052359     -     5.266198    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 2I*  |    |
            386.3068  |      200 |           |      |    2.035280     -     5.243844    | 4d5.5s2             | 4G   | 4d6.(3F2).5p         | 4D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            386.4106  |      400 |           |      |    1.986865     -     5.194564    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 4G*  |    |
            386.8240  |     1000 |           |      |    2.148401     -     5.352669    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4I*  |    |
            387.5658  |      200 |           |      |    2.142773     -     5.340908    | 4d6.(3H).5s         | 4H   | 4d6.(3G).5p          | 2F*  |    |
            387.9160  |     500c |           |      |    3.045642     -     6.240896    | 4d6.(1I).5s         | 2I   | 4d6.(1I).5p          | 2I*  |    |
            388.0715  |     600c |           |      |    3.041188     -     6.235177    | 4d6.(1I).5s         | 2I   | 4d6.(1I).5p          | 2I*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            389.2122  |   300c,w |           |      |    4.741246     -     7.925895?   | 4d5.(6S).5s.(5S).5p | 6P*  |                      | 2    |    |
            389.3220  |      200 |           |      |    1.986865     -     5.170586    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 2G*  |    |
            389.9827  |      600 |           |      |    2.019428     -     5.197750    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 4G*  |    |
            391.9375  |      300 |           |      |    2.035280     -     5.197750    | 4d5.5s2             | 4G   | 4d6.(3H).5p          | 4G*  |    |
            392.3663  |     300c |           |      |    2.052359     -     5.211374    | 4d6.(3H).5s         | 4H   | 4d6.(3F2).5p         | 4G*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            392.7573  |      200 |           |      |    2.125932     -     5.281800    | 4d6.(3H).5s         | 4H   | 4d6.(3G).5p          | 2H*  |    |
            393.3705  |      200 |           |      |                                   |                     |      |                      |      |    |
            394.6571  |   4000c* |           |      |    2.659520     -     5.800204    | 4d6.(3G).5s         | 4G   | 4d6.(3G).5p          | 4H*  |    |
            394.6571  |   4000c* |           |      |    2.142773     -     5.283450    | 4d6.(3H).5s         | 4H   | 4d6.(3G).5p          | 2H*  |    |
            394.7087  |     2000 |           |      |    2.125932     -     5.266198    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 2I*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            395.5734  |      200 |           |      |    2.148401     -     5.281800    | 4d6.(3H).5s         | 4H   | 4d6.(3G).5p          | 2H*  |    |
            397.9637  |      300 |           |      |    2.692916     -     5.807493    | 4d6.(3H).5s         | 2H   | 4d6.(3G).5p          | 4H*  |    |
            398.0354  |      500 |           |      |    2.148401     -     5.262426    | 4d6.(3H).5s         | 4H   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            398.4967  |   10000c | 4.2e+07   |      |    0.318998     -     3.429415    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            398.7780  |      400 |           |      |    2.558954     -     5.667165    | 4d6.(3G).5s         | 4G   |                      | 4*   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            399.4038  |      300 |           |      |    1.826676     -     4.930031    | 4d7                 | 4F   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
            399.4509  |     2000 |           |      |    2.052359     -     5.155356    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4G*  |    |
            399.6974  |      200 |           |      |    2.142773     -     5.243844    | 4d6.(3H).5s         | 4H   | 4d6.(3F2).5p         | 4D*  |    |
            400.4689  |      300 |           |      |    2.142773     -     5.237862    | 4d6.(3H).5s         | 4H   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            400.7136  |      500 |           |      |    2.696922     -     5.790129    | 4d6.(3G).5s         | 4G   | 4d6.(3G).5p          | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            401.1996  |     1000 |           |      |    2.148401     -     5.237862    | 4d6.(3H).5s         | 4H   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            401.6683  |      400 |           |      |    2.148401     -     5.234251    | 4d6.(3H).5s         | 4H   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            401.7223  |      600 |           |      |    2.125932     -     5.211374    | 4d6.(3H).5s         | 4H   | 4d6.(3F2).5p         | 4G*  |    |
            402.0755  |     2000 |           |      |    2.629080     -     5.711810    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 2H*  |    |
            403.1626  | 20000c,w | 1.01e+08  |      |    0.318998     -     3.393421    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            403.9246  |     1000 |           |      |    2.125932     -     5.194564    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4G*  |    |
            404.1781  |      200 |           |      |    2.993862     -     6.060564    | 4d6.(1G2).5s        | 2G   | 4d6.(3G).5p          | 2G*  |    |
            404.9108  |   10000c |           |      |    0.403061     -     3.464209    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            405.1949  |      500 |           |      |    2.467728     -     5.526729    | 4d5.5s2             | 4D   | 4d6.(3F2).5p         | 2G*  |    |
            405.3177  |      200 |           |      |    2.148401     -     5.206478    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 4G*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            405.6082  |     200c |           |      |    3.041188     -     6.097083    | 4d6.(1I).5s         | 2I   | 4d6.(1I).5p          | 2H*  |    |
            408.3537  |      400 |           |      |    2.142773     -     5.178108    | 4d6.(3H).5s         | 4H   | 4d6.(3F2).5p         | 4G*  |    |
            408.8707  |    10000 |           |      |    0.458808     -     3.490314    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            409.3694  |      200 |           |      |    2.142773     -     5.170586    | 4d6.(3H).5s         | 4H   | 4d6.(3H).5p          | 2G*  |    |
            409.5668  |    15000 | 4.9e+07   |      |    0.403061     -     3.429415    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            411.0221  |     1000 |           |      |    3.041188     -     6.056827    | 4d6.(1I).5s         | 2I   | 4d6.(1I).5p          | 2K*  |    |
            411.5077  |    10000 |           |      |    0.496255     -     3.508340    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            411.9274  |     600* |           |      |    1.896767     -     4.905777    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4F*  |    |
            411.9274  |     600* |           |      |    2.000358     -     5.009357    | 4d5.5s2             | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            412.4217  |     8000 |           |      |    0.458808     -     3.464209    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            412.8268  |     1000 |           |      |    1.986865     -     4.989320    | 4d5.5s2             | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            413.4813  |      300 |           |      |    2.718575     -     5.716278    | 4d6.(3D).5s         | 2D   | 4d6.(3D).5p          | 2F*  |    |
            413.9116  |     300* |           |      |    2.527386     -     5.521982    | 4d6.(3F2).5s        | 2F   | 4d6.(3P2).5p         | 4D*  |    |
            413.9116  |     300* |           |      |    2.564769     -     5.559352    | 4d6.(3D).5s         | 2D   | 4d6.(3F2).5p         | 2G*  |    |
            413.9849  |      800 |           |      |    0.496255     -     3.490314    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            414.1267  |      400 |           |      |    2.993862     -     5.986923    | 4d6.(1G2).5s        | 2G   | 4d5.(4D).5s.(5D).5p  | 4F*  |    |
            414.4950  |     6000 |           |      |    0.403061     -     3.393421    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            414.5080  |     3000 |           |      |    0.518099     -     3.508340    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            414.7615  |      200 |           |      |    2.467728     -     5.456172    | 4d5.5s2             | 4D   | 4d6.(3D).5p          | 2D*  |    |
            416.5609  |    10000 |           |      |    1.303883     -     4.279424    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            416.7424  |      500 |           |      |    2.692916     -     5.667165    | 4d6.(3H).5s         | 2H   |                      | 4*   |    |
            416.9680  |     1000 |           |      |    2.052359     -     5.025005    | 4d6.(3H).5s         | 4H   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            417.0274  |     4000 |           |      |    0.518099     -     3.490314    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            417.2532  |     5000 |           |      |    0.458808     -     3.429415    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
            417.6276  |     1000 |           |      |    0.496255     -     3.464209    | 4d6.(5D).5s         | 6D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            418.6506  |      800 |           |      |    1.371646     -     4.332335    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            421.8609  |     300* |           |      |    1.435563     -     4.373722    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            421.8609  |     300* |           |      |    2.000358     -     4.938489    | 4d5.5s2             | 4G   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
            423.8191  |    5000c | 3.8e+07   |      |    0.00000      -     2.924589    | 4d5.5s2             | 6S   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            426.2270  |    10000 | 4.0e+07   |      |    0.00000      -     2.908075    | 4d5.5s2             | 6S   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            426.2687  |     1000 |           |      |    1.371646     -     4.279424    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            427.8895  |      800 |           |      |    1.435563     -     4.332335    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            429.7058  |    10000 | 4.2e+07   |      |    0.00000      -     2.884532    | 4d5.5s2             | 6S   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            433.6855  |   400c,w |           |      |    1.474259     -     4.332335    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            435.8491  |      400 |           |      |    1.435563     -     4.279424    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            435.9257  |      200 |           |      |    2.629080     -     5.472435    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 2I*  |    |
            442.9592  |     1000 |           |      |    1.303883     -     4.102103    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            448.1533  |     1000 |           |      |    2.629080     -     5.394861    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 4H*  |    |
