
---------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek          |    Lower level    |    Upper level    |Type|
          |          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)         |-------------------|-------------------|    |
          |           Vac (nm)  |        |           |      |                                  | Conf.      | Term | Conf.      | Term |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl II     |            498.135  |     15 |           |      |                                  |            |      |            |      |    |
Tl II     |            507.854  |     25 |           |      |                                  |            |      |            |      |    |
Tl III    |            508.699  |      4 |           |      |                                  |            |      |            |      |    |
Tl II     |            515.214  |     25 |           |      |                                  |            |      |            |      |    |
Tl II     |            518.195  |      6 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl II     |            518.310  |      6 |           |      |                                  |            |      |            |      |    |
Tl I      |            535.046  |  18000 | 7.05e+07  |      |    0.96617     -      3.28279    | 6s2.6p     | 2P*  | 6s2.7s     | 2S   |    |
Tl III    |            536.240  |      4 |           |      |                                  |            |      |            |      |    |
Tl II     |            538.485  |   15bl |           |      |                                  |            |      |            |      |    |
Tl II     |            540.992  |      7 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl II     |            541.097  |     10 |           |      |                                  |            |      |            |      |    |
Tl III    |            549.94   |      2 |           |      |                                  |            |      |            |      |    |
Tl III    |            592.78   |      5 |           |      |                                  |            |      |            |      |    |
Tl II     |            594.948  |     25 |           |      |                                  |            |      |            |      |    |
Tl II     |            617.998  |     10 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl II     |            623.903  |    8bl |           |      |                                  |            |      |            |      |    |
Tl II     |            637.832  |     10 |           |      |                                  |            |      |            |      |    |
Tl I      |            654.984  |    16w |           |      |                                  |            |      |            |      |    |
Tl I      |            671.380  |     6w |           |      |                                  |            |      |            |      |    |
Tl II     |            696.65   |     10 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |            749.36   |      3 |           |      |                                  |            |      |            |      |    |
Tl I      |            767.893  |      2 |           |      |                                  |            |      |            |      |    |
Tl I      |            781.580  |     10 |           |      |                                  |            |      |            |      |    |
Tl III    |            800.1    |      4 |           |      |                                  |            |      |            |      |    |
Tl I      |            813.00   |      8 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |            837.36   |     20 |           |      |                                  |            |      |            |      |    |
Tl II     |            844.58   |      8 |           |      |                                  |            |      |            |      |    |
Tl I      |            847.427  |     10 |           |      |                                  |            |      |            |      |    |
Tl II     |            863.29   |      8 |           |      |                                  |            |      |            |      |    |
Tl II     |            866.41   |     10 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |            885.04   |      4 |           |      |                                  |            |      |            |      |    |
Tl I      |            897.675  |      5 |           |      |                                  |            |      |            |      |    |
Tl I      |            903.84   |      3 |           |      |                                  |            |      |            |      |    |
Tl II     |            913      |     20 |           |      |                                  |            |      |            |      |    |
Tl I      |            913.05   |     20 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |            918.31   |     2w |           |      |                                  |            |      |            |      |    |
Tl II     |            922.5    |      4 |           |      |                                  |            |      |            |      |    |
Tl I      |            925.26   |     2w |           |      |                                  |            |      |            |      |    |
Tl II     |            925.4    |      3 |           |      |                                  |            |      |            |      |    |
Tl I      |            950.94   |     40 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |            986.34   |     10 |           |      |                                  |            |      |            |      |    |
Tl I      |            993.04   |     20 |           |      |                                  |            |      |            |      |    |
Tl I      |            993.74   |      2 |           |      |                                  |            |      |            |      |    |
Tl I      |           1001.19   |     30 |           |      |                                  |            |      |            |      |    |
Tl I      |           1048.880  |     40 |           |      |                                  |            |      |            |      |    |
          |                     |        |           |      |                                  |            |      |            |      |    |
Tl I      |           1110.161  |      5 |           |      |                                  |            |      |            |      |    |
Tl I      |           1148.37   |      4 |           |      |                                  |            |      |            |      |    |
Tl I      |           1151.282  |   1000 |           |      |    3.28279     -      4.35942    | 6s2.7s     | 2S   | 6s2.7p     | 2P*  |    |
Tl I      |           1159.29   |      5 |           |      |                                  |            |      |            |      |    |
