
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           423.606  |   200 |           |      |                     |    |
           423.931  |  2000 |           |      |                     |    |
           424.034  |   770 |           |      |                     |    |
                    |       |           |      |                     |    |
           424.120  |   770 |           |      |                     |    |
           424.169  |  1200 |           |      |                     |    |
           426.802  |   310 |           |      |                     |    |
           428.220  |   550 |           |      |                     |    |
           429.479  |   550 |           |      |                     |    |
                    |       |           |      |                     |    |
           430.289  |   310 |           |      |                     |    |
           434.113  |   550 |           |      |                     |    |
           434.789  |  1000 |           |      |                     |    |
           436.081  |   310 |           |      |                     |    |
           436.645  |   350 |           |      |                     |    |
                    |       |           |      |                     |    |
           441.304  |   190 |           |      |                     |    |
           442.046  |   240 |           |      |                     |    |
           442.724  |   120 |           |      |                     |    |
           443.149  |   160 |           |      |                     |    |
           445.743  |   110 |           |      |                     |    |
                    |       |           |      |                     |    |
           446.691  |   110 |           |      |                     |    |
           447.031  |   110 |           |      |                     |    |
           447.056  |   190 |           |      |                     |    |
           450.712  |   550 |           |      |                     |    |
           453.575  |   610 |           |      |                     |    |
                    |       |           |      |                     |    |
           454.222  |   490 |           |      |                     |    |
           455.301  |   200 |           |      |                     |    |
           455.513  |   200 |           |      |                     |    |
           455.552  |   140 |           |      |                     |    |
           457.552  |   490 |           |      |                     |    |
                    |       |           |      |                     |    |
           458.229  |   100 |           |      |                     |    |
           459.055  |   140 |           |      |                     |    |
           460.257  |   350 |           |      |                     |    |
           460.442  |   140 |           |      |                     |    |
           462.641  |   210 |           |      |                     |    |
                    |       |           |      |                     |    |
           463.398  |   700 |           |      |                     |    |
           464.483  |   210 |           |      |                     |    |
           468.342  |   260 |           |      |                     |    |
           468.780  |  2300 |           |      |                     |    |
           468.845  |   510 |           |      |                     |    |
                    |       |           |      |                     |    |
           470.779  |   110 |           |      |                     |    |
           471.008  |  1900 |           |      |                     |    |
           471.192  |   160 |           |      |                     |    |
           471.762  |   120 |           |      |                     |    |
           471.912  |   210 |           |      |                     |    |
                    |       |           |      |                     |    |
           473.233  |   300 |           |      |                     |    |
           473.948  |  1400 |           |      |                     |    |
           476.278  |   190 |           |      |                     |    |
           477.231  |   870 |           |      |                     |    |
           478.492  |   210 |           |      |                     |    |
                    |       |           |      |                     |    |
           478.867  |   160 |           |      |                     |    |
           480.587  |   260 |           |      |                     |    |
