
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level      |              Upper level               |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------|----------------------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.          | Term | Conf.                     | Term       |    |
Si III    |             114.228   |     6 | 1.75e+09  | B    |    16.098352     -     26.952399    | 3p2            | 3P   | 3p.3d                     | 3D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             114.431   |     8 | 3.86e+09  | B+   |    16.130408     -     26.965259    | 3p2            | 3P   | 3p.3d                     | 3D*        |    |
Si III    |             114.496   |     6 | 1.19e+09  | B    |    16.130408     -     26.959113    | 3p2            | 3P   | 3p.3d                     | 3D*        |    |
Si III    |             114.511   |     8 |           |      |                                     |                |      |                           |            |    |
Si III    |             114.518   |     7 | 1.38e+08  | C    |    17.723025     -     28.54955     | 3s.3d          | 3D   | 3s.5f                     | 3F*        |    |
Si III    |             115.500   |     6 | 9.34e+08  | B    |    16.081798     -     26.816379    | 3p2            | 3P   | 3p.3d                     | 3P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             115.596   |     6 | 2.22e+09  | C+   |    16.098352     -     26.824012    | 3p2            | 3P   | 3p.3d                     | 3P*        |    |
Si III    |             115.810   |     7 | 7.88e+08  | B    |    16.098352     -     26.804172    | 3p2            | 3P   | 3p.3d                     | 3P*        |    |
Si III    |             116.026   |     6 | 8.65e+08  | B    |    16.130408     -     26.816379    | 3p2            | 3P   | 3p.3d                     | 3P*        |    |
Si III    |             116.158   |     8 | 1.42e+09  | B    |    16.130408     -     26.804172    | 3p2            | 3P   | 3p.3d                     | 3P*        |    |
Si III    |             117.437   |     5 | 1.00e+08  | C    |    16.098352     -     26.655938    | 3p2            | 3P   | 3s.5p                     | 3P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             117.443   |     6 | 1.00e+08  | C    |    16.098352     -     26.655271    | 3p2            | 3P   | 3s.5p                     | 3P*        |    |
Si III    |             117.800   |     8 |           |      |                                     |                |      |                           |            |    |
Si II     |             119.042   |   100 | 6.53e+08  | C+   |     0.00000      -     10.415200    | 3s2.3p         | 2P*  | 3s.3p2                    | 2P         |    |
Si II     |             119.328   |   200 | 2.69e+09  | B    |     0.00000      -     10.390117    | 3s2.3p         | 2P*  | 3s.3p2                    | 2P         |    |
Si II     |             119.450   |   250 | 3.45e+09  | B    |     0.035613     -     10.415200    | 3s2.3p         | 2P*  | 3s.3p2                    | 2P         |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             119.739   |   100 | 1.40e+09  | C+   |     0.035613     -     10.390117    | 3s2.3p         | 2P*  | 3s.3p2                    | 2P         |    |
Si III    |             120.651   |    30 | 2.55e+09  | A    |     0.00000      -     10.276357    | 2p6.3s2        | 1S   | 3s.3p                     | 1P*        |    |
Si III    |             120.653   |    30 | 4.17e+09  | B    |    10.276357     -     20.552240    | 3s.3p          | 1P*  | 3s.3d                     | 1D         |    |
Si III    |             120.752   |     9 | 2.43e+09  | B+   |    15.152669     -     25.420366    | 3p2            | 1D   | 3p.3d                     | 1D*        |    |
Si III    |             121.046   |    10 | 1.60e+09  | B    |    15.152669     -     25.395442    | 3p2            | 1D   | 3s.4f                     | 1F*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             121.612   |   10w |           |      |                                     |                |      |                           |            |    |
Si II     |             122.391   |    20 |           |      |                                     |                |      |                           |            |    |
Si II     |             122.425   |    20 | 6.72e+08  | C+   |     5.322966     -     15.45036     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4P*        |    |
Si II     |             122.497   |    10 | 4.39e+08  | C    |     5.322966     -     15.44439     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4P*        |    |
Si II     |             122.681   |    50 | 2.77e+09  | C    |     5.309535     -     15.41586     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             122.689   |    20 | 6.55e+08  | C    |     5.344699     -     15.45036     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4P*        |    |
Si II     |             122.699   |    40 | 1.39e+09  | C    |     5.309535     -     15.41437     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
Si II     |             122.760   |   100 | 1.46e+09  | B    |     5.344699     -     15.44439     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4P*        |    |
Si II     |             122.844   |    10 | 5.53e+08  | D+   |     5.322966     -     15.41586     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
Si II     |             122.862   |    25 | 1.77e+09  | C    |     5.322966     -     15.41437     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             122.875   |   150 | 2.32e+09  | C+   |     5.322966     -     15.41333     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
Si II     |             122.939   |   200 | 2.25e+09  | B    |     5.344699     -     15.42977     | 3s.3p2         | 4P   | 3s.3p.(3P*).3d            | 4D*        |    |
Si III    |             123.543   |     7 | 2.77e+09  | B    |    19.024659     -     29.060362    | 3p2            | 1S   | 3s.6p                     | 1P*        |    |
Si II     |             123.592   |    10 |           |      |                                     |                |      |                           |            |    |
Si II     |             124.674   |   100 | 4.03e+08  | C    |     5.309535     -     15.25421     | 3s.3p2         | 4P   | 3p3                       | 4S*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             124.843   |   150 | 8.30e+08  | C+   |     5.322966     -     15.25421     | 3s.3p2         | 4P   | 3p3                       | 4S*        |    |
Si II     |             125.009   |   100 |           |      |                                     |                |      |                           |            |    |
Si II     |             125.043   |   150 |           |      |                                     |                |      |                           |            |    |
Si II     |             125.116   |   200 | 1.30e+09  | C+   |     5.344699     -     15.25421     | 3s.3p2         | 4P   | 3p3                       | 4S*        |    |
Si I      |             125.528   |    10 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             125.649   |    40 |           |      |                                     |                |      |                           |            |    |
Si I      |             125.880   |    50 |           |      |                                     |                |      |                           |            |    |
Si II     |             126.042   |  1000 | 2.57e+09  | B    |     0.00000      -      9.836720    | 3s2.3p         | 2P*  | 3s2.3d                    | 2D         |    |
Si II     |             126.473   |  2000 | 3.04e+09  | B    |     0.035613     -      9.838768    | 3s2.3p         | 2P*  | 3s2.3d                    | 2D         |    |
Si II     |             126.502   |   200 | 4.73e+08  | C+   |     0.035613     -      9.836720    | 3s2.3p         | 2P*  | 3s2.3d                    | 2D         |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             128.035   |     6 | 1.04e+09  | B    |    20.552240     -     30.235839    | 3s.3d          | 1D   | 3s.6f                     | 1F*        |    |
Si III    |             129.454   |    17 | 5.35e+08  | B+   |     6.552971     -     16.130408    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
Si III    |             129.673   |    14 | 7.10e+08  | B+   |     6.537028     -     16.098352    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
Si III    |             129.889   |    15 | 5.29e+08  | B+   |     6.552971     -     16.098352    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
Si III    |             129.896   |    18 | 1.59e+09  | A    |     6.585422     -     16.130408    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             130.115   |    14 | 2.11e+09  | B+   |     6.552971     -     16.081798    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
Si III    |             130.332   |    16 | 8.71e+08  | B+   |     6.585422     -     16.098352    | 3s.3p          | 3P*  | 3p2                       | 3P         |    |
Si II     |             130.437   |   100 | 3.64e+08  | C+   |     0.00000      -      9.505292    | 3s2.3p         | 2P*  | 3s.3p2                    | 2S         |    |
Si II     |             130.559   |   50w |           |      |                                     |                |      |                           |            |    |
Si II     |             130.927   |   200 | 6.23e+08  | C+   |     0.035613     -      9.505292    | 3s2.3p         | 2P*  | 3s.3p2                    | 2S         |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             130.946   |   20w |           |      |                                     |                |      |                           |            |    |
Si III    |             131.259   |    13 | 6.66e+08  | D+   |    10.276357     -     19.722117    | 3s.3p          | 1P*  | 3s.4s                     | 1S         |    |
Si III    |             134.147   |     8 | 8.96e+08  | B    |    17.722764     -     26.965259    | 3s.3d          | 3D   | 3p.3d                     | 3D*        |    |
Si III    |             134.239   |     7 | 7.54e+08  | B    |    17.723025     -     26.959113    | 3s.3d          | 3D   | 3p.3d                     | 3D*        |    |
Si III    |             134.339   |     6 | 8.16e+08  | B    |    17.723323     -     26.952399    | 3s.3d          | 3D   | 3p.3d                     | 3D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             134.687   |   100 |           |      |                                     |                |      |                           |            |    |
Si II     |             134.854   |   100 | 3.36e+08  | C    |     5.309535     -     14.503470    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
Si II     |             135.006   |   150 | 5.34e+08  | C+   |     5.344699     -     14.528227    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
Si II     |             135.052   |    20 | 1.61e+08  | D+   |     5.322966     -     14.503470    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
Si II     |             135.066   |    20 | 2.02e+08  | D    |     5.309535     -     14.489088    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             135.264   |   100 | 6.12e+08  | C    |     5.322966     -     14.489088    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
Si II     |             135.372   |   100 | 3.22e+08  | C    |     5.344699     -     14.503470    | 3s.3p2         | 4P   | 3s.3p.(3P*).4s            | 4P*        |    |
Si III    |             136.160   |     8 | 1.06e+09  | B    |    19.016330     -     28.122129    | 3s.4s          | 3S   | 3p.4s                     | 3P*        |    |
Si III    |             136.237   |     5 | 1.06e+09  | C+   |    17.723323     -     26.824012    | 3s.3d          | 3D   | 3p.3d                     | 3P*        |    |
Si III    |             136.347   |     7 | 8.53e+08  | B    |    17.723025     -     26.816379    | 3s.3d          | 3D   | 3p.3d                     | 3P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             136.526   |     8 | 9.40e+08  | B    |    17.722764     -     26.804172    | 3s.3d          | 3D   | 3p.3d                     | 3P*        |    |
Si III    |             136.705   |     7 | 1.05e+09  | B    |    19.016330     -     28.085819    | 3s.4s          | 3S   | 3p.4s                     | 3P*        |    |
Si III    |             136.944   |     5 | 1.04e+09  | C+   |    19.016330     -     28.070021    | 3s.4s          | 3S   | 3p.4s                     | 3P*        |    |
Si III    |             137.303   |     5 | 8.00e+08  | B    |    21.738925     -     30.768914    | 3s.4p          | 3P*  | 3p.4p                     | 3P         |    |
Si III    |             138.799   |     5 | 2.09e+07  | D+   |    17.723323     -     26.655938    | 3s.3d          | 3D   | 3s.5p                     | 3P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si IV     |             139.376   |    15 | 8.80e+08  | A+   |     0.00000      -      8.895697    | 2p6.3s         | 2S   | 2p6.3p                    | 2P*        |    |
Si IV     |             140.277   |    12 | 8.63e+08  | A+   |     0.00000      -      8.838528    | 2p6.3s         | 2S   | 2p6.3p                    | 2P*        |    |
Si II     |             140.907   |   10w |           |      |                                     |                |      |                           |            |    |
Si II     |             141.022   |   20w | 3.47e+08  | D+   |     6.859448     -     15.65132     | 3s.3p2         | 2D   | 3s.3p.(3P*).3d            | 2P*        |    |
Si II     |             141.697   |   10w |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             141.724   |    13 | 2.17e+09  | B    |    10.276357     -     19.024659    | 3s.3p          | 1P*  | 3p2                       | 1S         |    |
Si III    |             143.369   |     6 | 8.67e+08  | B    |    21.738925     -     30.386862    | 3s.4p          | 3P*  | 3p.4p                     | 3D         |    |
Si III    |             143.577   |     8 | 4.22e+08  | D+   |    20.552240     -     29.187606    | 3s.3d          | 1D   | 3p.3d                     | 1F*        |    |
Si III    |             143.617   |     7 | 7.79e+08  | C+   |    19.722117     -     28.355154    | 3s.4s          | 1S   | 3p.4s                     | 1P*        |    |
Si III    |             144.173   |     5 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             144.720   |     6 |           |      |                                     |                |      |                           |            |    |
Si III    |             145.725   |     5 | 1.07e+09  | C    |    20.552240     -     29.060362    | 3s.3d          | 1D   | 3s.6p                     | 1P*        |    |
Si II     |             147.465   |   15w |           |      |                                     |                |      |                           |            |    |
Si II     |             148.487   |    15 |           |      |                                     |                |      |                           |            |    |
Si II     |             148.502   |   90w |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             148.522   |    30 |           |      |                                     |                |      |                           |            |    |
Si II     |             148.551   |  100w |           |      |                                     |                |      |                           |            |    |
Si III    |             150.024   |    12 | 2.10e+09  | B+   |    17.722764     -     25.987050    | 3s.3d          | 3D   | 3s.4f                     | 3F*        |    |
Si III    |             150.119   |    10 | 1.86e+09  | B+   |    17.723025     -     25.982044    | 3s.3d          | 3D   | 3s.4f                     | 3F*        |    |
Si III    |             150.187   |     9 | 1.76e+09  | B    |    17.723323     -     25.978582    | 3s.3d          | 3D   | 3s.4f                     | 3F*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si III    |             150.606   |     6 | 1.24e+09  | B    |    21.881622     -     30.113938    | 3s.4p          | 1P*  | 3p.4p                     | 1P         |    |
Si II     |             150.910   |  100w | 2.85e+08  | D+   |     6.859448     -     15.075262    | 3s.3p2         | 2D   | 3s.3p.(3P*).4s            | 2P*        |    |
Si II     |             151.207   |   50w | 3.15e+08  | D+   |     6.857485     -     15.057151    | 3s.3p2         | 2D   | 3s.3p.(3P*).4s            | 2P*        |    |
Si II     |             151.357   |   30p |           |      |                                     |                |      |                           |            |    |
Si II     |             151.691   |   60p |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             152.672   |   500 | 3.81e+08  | C+   |     0.00000      -      8.121023    | 3s2.3p         | 2P*  | 3s2.4s                    | 2S         |    |
Si II     |             153.345   |  1000 | 7.52e+08  | C+   |     0.035613     -      8.121023    | 3s2.3p         | 2P*  | 3s2.4s                    | 2S         |    |
Si II     |             156.245   |    10 |           |      |                                     |                |      |                           |            |    |
Si II     |             156.285   |    15 |           |      |                                     |                |      |                           |            |    |
Si II     |             156.377   |    10 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             157.387   |    50 |           |      |                                     |                |      |                           |            |    |
Si I      |             157.482   |    50 |           |      |                                     |                |      |                           |            |    |
Si I      |             159.241   |    50 |           |      |                                     |                |      |                           |            |    |
Si I      |             159.455   |   150 |           |      |                                     |                |      |                           |            |    |
Si I      |             159.493   |    50 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             159.795   |    30 |           |      |                                     |                |      |                           |            |    |
Si I      |             162.287   |   100 |           |      |                                     |                |      |                           |            |    |
Si I      |             162.571   |    30 | 7.16e+07  | E    |     0.000000     -      7.626487    | 3s2.3p2        | 3P   | 3s2.3p.5d                 | 3D*        |    |
Si I      |             162.943   |   300 | 8.73e+07  | C    |     0.0095610    -      7.618563    | 3s2.3p2        | 3P   | 3s2.3p.5d                 | 3D*        |    |
Si I      |             162.992   |   200 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             163.113   |    75 |           |      |                                     |                |      |                           |            |    |
Si I      |             163.398   |    50 |           |      |                                     |                |      |                           |            |    |
Si IV     |             163.461   |     1 |           |      |                                     |                |      |                           |            |    |
Si I      |             165.335   |   30w |           |      |                                     |                |      |                           |            |    |
Si I      |             166.452   |    30 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             166.637   |    50 | 1.75e+07  | D    |     0.000000     -      7.4403482   | 3s2.3p2        | 3P   | 3s2.3p.nd                 | a 3P*      |    |
Si I      |             166.762   |   100 | 8.27e+07  | E    |     0.0095610    -      7.444321    | 3s2.3p2        | 3P   | 3s2.3p.nd                 | a 3P*      |    |
Si I      |             166.852   |   100 | 2.58e+07  | D    |     0.0095610    -      7.4403482   | 3s2.3p2        | 3P   | 3s2.3p.nd                 | a 3P*      |    |
Si I      |             167.259   |   100 | 3.09e+07  | D+   |     0.0276679    -      7.4403482   | 3s2.3p2        | 3P   | 3s2.3p.nd                 | a 3P*      |    |
Si III    |             167.332   |     7 | 6.70e+08  | C+   |    20.552240     -     27.961700    | 3s.3d          | 1D   | 3s.5f                     | 1F*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             167.520   |   200 | 6.41e+07  | C    |     0.0276679    -      7.4288026   | 3s2.3p2        | 3P   | 3s2.3p.nd                 | a 3P*      |    |
Si I      |             168.268   |    30 |           |      |                                     |                |      |                           |            |    |
Si I      |             168.682   |    30 |           |      |                                     |                |      |                           |            |    |
Si I      |             168.929   |   50w |           |      |                                     |                |      |                           |            |    |
Si I      |             169.079   |   30w |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             169.329   |    50 | 6.75e+07  | D+   |     0.000000     -      7.3220735   | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 3D*        |    |
Si I      |             169.551   |    50 | 3.97e+07  | D+   |     0.0095610    -      7.3220735   | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 3D*        |    |
Si I      |             169.620   |   200 | 1.22e+08  | C    |     0.0095610    -      7.319058    | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 3D*        |    |
Si I      |             169.794   |   200 | 1.38e+08  | C    |     0.0276679    -      7.329701    | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 3D*        |    |
Si I      |             170.042   |    50 | 3.12e+07  | D+   |     0.0276679    -      7.319058    | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 3D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             170.063   |    30 | 3.06e+07  | D+   |     0.000000     -      7.2904601   | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 1P*        |    |
Si I      |             170.286   |    30 | 1.88e+07  | D    |     0.0095610    -      7.2904601   | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 1P*        |    |
Si I      |             170.443   |    50 | 2.61e+07  | D+   |     0.0276679    -      7.301851    | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 1F*        |    |
Si II     |             171.083   |   10w |           |      |                                     |                |      |                           |            |    |
Si II     |             171.130   |   20w |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si IV     |             172.253   |     6 | 4.92e+08  | A    |    19.883892     -     27.081702    | 2p6.3d         | 2D   | 2p6.4p                    | 2P*        |    |
Si IV     |             172.738   |     5 | 5.47e+08  | A    |    19.884039     -     27.061640    | 2p6.3d         | 2D   | 2p6.4p                    | 2P*        |    |
Si I      |             174.388   |   30w |           |      |                                     |                |      |                           |            |    |
Si I      |             174.740   |    50 |           |      |                                     |                |      |                           |            |    |
Si I      |             175.311   |   30w |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             176.366   |    50 |           |      |                                     |                |      |                           |            |    |
Si I      |             176.503   |    40 |           |      |                                     |                |      |                           |            |    |
Si I      |             176.560   |   30w |           |      |                                     |                |      |                           |            |    |
Si I      |             176.606   |    30 |           |      |                                     |                |      |                           |            |    |
Si I      |             177.063   |    30 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             177.092   |  100w |           |      |                                     |                |      |                           |            |    |
Si I      |             177.683   |  100w | 5.83e+06  | D    |     0.0276679    -      7.0055218   | 3s2.3p2        | 3P   | 3s2.3p.4d                 | 1D*        |    |
Si I      |             178.323   |   50w |           |      |                                     |                |      |                           |            |    |
Si I      |             179.912   |  100w |           |      |                                     |                |      |                           |            |    |
Si II     |             180.800   |   150 | 2.54e+06  | C    |     0.00000      -      6.857485    | 3s2.3p         | 2P*  | 3s.3p2                    | 2D         |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             180.909   |   50w | 6.83e+07  | C    |     0.7809578    -      7.6343036   | 3s2.3p2        | 1D   | 3s2.3p.5d                 | 3D*        |    |
Si I      |             181.407   |  500w | 1.15e+08  | C    |     0.7809578    -      7.615510    | 3s2.3p2        | 1D   | 3s2.3p.5d                 | 1F*        |    |
Si II     |             181.692   |   200 | 2.65e+06  | C    |     0.035613     -      6.859448    | 3s2.3p         | 2P*  | 3s.3p2                    | 2D         |    |
Si II     |             181.745   |    10 | 3.23e+05  | C    |     0.035613     -      6.857485    | 3s2.3p         | 2P*  | 3s.3p2                    | 2D         |    |
Si I      |             182.245   |    50 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             183.651   |   200 | 1.31e+07  | D+   |     0.0095610    -      6.7606374   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si I      |             183.801   |   30w |           |      |                                     |                |      |                           |            |    |
Si I      |             184.115   |  100w | 1.50e+07  | D    |     0.000000     -      6.7340549   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si I      |             184.144   |   200 | 3.67e+07  | D+   |     0.0276679    -      6.7606374   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si III    |             184.255   |     9 | 2.99e+08  | B    |    15.152669     -     21.881622    | 3p2            | 1D   | 3s.4p                     | 1P*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             184.377   |   200 | 3.35e+07  | D+   |     0.0095610    -      6.7340549   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si I      |             184.551   |   300 | 1.68e+08  | C+   |     0.000000     -      6.7181162   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
Si I      |             184.610   |   100 | 5.68e+07  | E    |     0.0095610    -      6.7255250   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si I      |             184.747   |   400 | 2.33e+08  | C+   |     0.0095610    -      6.7205743   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
Si I      |             184.814   |   200 | 1.23e+08  | C+   |     0.0095610    -      6.7181162   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             184.874   |   100 | 3.92e+07  | D+   |     0.0276679    -      6.7340549   | 3s2.3p2        | 3P   | 3s2.3p.5s                 | 3P*        |    |
Si I      |             185.067   |   500 | 3.05e+08  | C+   |     0.0276679    -      6.7270825   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
Si I      |             185.179   |   30w |           |      |                                     |                |      |                           |            |    |
Si I      |             185.246   |   200 | 7.40e+07  | C+   |     0.0276679    -      6.7205743   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
Si I      |             185.315   |    50 | 7.92e+06  | C    |     0.0276679    -      6.7181162   | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 3D*        |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si II     |             186.932   |    20 |           |      |                                     |                |      |                           |            |    |
Si II     |             187.023   |    15 |           |      |                                     |                |      |                           |            |    |
Si I      |             187.310   |   100 |           |      |                                     |                |      |                           |            |    |
Si I      |             187.484   |  500w | 1.07e+08  | D    |     0.7809578    -      7.3940040   | 3s2.3p2        | 1D   | 3s2.3p.(2P*<3/2>).6s<1/2> | (3/2,1/2)* |    |
Si I      |             187.581   |   100 |           |      |                                     |                |      |                           |            |    |
          |                       |       |           |      |                                     |                |      |                           |            |    |
Si I      |             188.185   |   200 | 5.00e+06  | D+   |     0.0276679    -      6.616074    | 3s2.3p2        | 3P   | 3s2.3p.3d                 | 1F*        |    |
Si I      |             188.770   |   200 |           |      |                                     |                |      |                           |            |    |
