
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |         Lower level         |            Upper level             |Type|
          |             Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-----------------------------|------------------------------------|    |
          |              Vac (nm)  |          |           |      |                                      | Conf.                | Term | Conf.                   | Term     |    |
Cu V      |             122.134    |       70 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             122.139    |        a |           |      |     0.00         -     10.15107      | 3d10.4s              | 2S   | 3d9.4s.(3D<1>).5f<5/2>  | (1,5/2)* |    |
Cu I      |             122.485    |        a |           |      |     0.00         -     10.12240      | 3d10.4s              | 2S   | 3d9.4s.(3D<1>).7p       | 2P*      |    |
Cu I      |             122.529    |       a* |           |      |     0.00         -     10.11876      | 3d10.4s              | 2S   | 3d9.4s.(3D).7p?         | 4D*      |    |
Cu I      |             122.529    |       a* |           |      |     0.00         -     10.11876      | 3d10.4s              | 2S   | 3d9.4s.(1D).6p?         | 2P*      |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             122.744    |       60 |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             122.887    |       70 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             123.011    |       76 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             123.209    |        a |           |      |     0.00         -     10.06292      | 3d10.4s              | 2S   | 3d9.4s.(3D<3>).6f       | *        |    |
Cu I      |             123.328    |        a |           |      |     0.00         -     10.05321      | 3d10.4s              | 2S   | 3d9.4s.(3D).8p          | 4P*      |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu I      |             123.542    |        a |           |      |     0.00         -     10.03579      | 3d10.4s              | 2S   | 3d9.4s.(1D).6p?         | 2P*      |    |
Cu V      |             123.973    |       80 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             124.257    |        a |           |      |     0.00         -      9.97805      | 3d10.4s              | 2S   | 3d9.4s.(3D).7p          | 4P*      |    |
Cu I      |             124.340    |        a |           |      |     0.00         -      9.97138      | 3d10.4s              | 2S   | 3d9.4s.(3D<2>).5f       | *        |    |
Cu III    |             124.438    |      200 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu V      |             124.699    |       79 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             125.0048   |      100 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             125.307    |       65 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             125.315    |        a |           |      |     0.00         -      9.89380      | 3d10.4s              | 2S   | 3d9.4s.(3D<3>).5f       | *        |    |
Cu I      |             125.553    |        a |           |      |     0.00         -      9.87504      | 3d10.4s              | 2S   | 3d9.4s.(3D).7p          | 4P*      |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             125.869    |       70 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             126.012    |        a |           |      |     0.00         -      9.83908      | 3d10.4s              | 2S   | 3d9.4s.(3D<1>).4f<5/2>  | (1,5/2)* |    |
Cu V      |             126.024    |       70 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             126.5506   |      150 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             126.710    |        a |           |      |     0.00         -      9.78488      | 3d10.4s              | 2S   | 3d9.4s.(3D).6p          | 2P*      |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu I      |             126.755    |        a |           |      |     0.00         -      9.78141      | 3d10.4s              | 2S   | 3d9.4s.(3D).6p          | 4D*      |    |
Cu V      |             126.935    |       77 |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             127.484    |       90 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             127.5572   |      300 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             127.820    |       78 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu III    |             127.914    |      100 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             128.2455   |      150 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             128.613    |       68 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             128.728    |        a |           |      |     0.00         -      9.63149      | 3d10.4s              | 2S   | 3d9.4s.(3D).6p          | 4P*      |    |
Cu II     |             128.7468   |      150 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu I      |             128.828    |        a |           |      |     0.00         -      9.62401      | 3d10.4s              | 2S   | 3d9.4s.(3D<2>).4f       | *        |    |
Cu V      |             129.208    |       67 |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             129.346    |       90 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             129.371    |        a |           |      |     0.00         -      9.58362      | 3d10.4s              | 2S   | 3d9.4s.(3D<3>).4f       | *        |    |
Cu I      |             129.388    |        a |           |      |     0.00         -      9.58235      | 3d10.4s              | 2S   | 3d9.4s.(3D<3>).4f       | *        |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu II     |             129.8395   |      150 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             129.922    |       73 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             130.017    |        a |           |      |     0.00         -      9.53600      | 3d10.4s              | 2S   | 3d9.4s.(3D).6p          | 4P*      |    |
Cu II     |             130.8297   |      300 |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             130.941    |       90 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu V      |             130.972    |       65 |           |      |                                      |                      |      |                         |          |    |
Cu III    |             131.239    |      200 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             131.4337   |      300 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             131.889    |       55 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             132.0686   |      100 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             132.117    |       70 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             132.328    |       65 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             132.6395   |      100 |           |      |                                      |                      |      |                         |          |    |
Cu V      |             132.922    |       64 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             133.172    |        a |           |      |     0.00         -      9.310131     | 3d10.4s              | 2S   | 3d9.4s.(1D).5p          | 2P*      |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu III    |             133.297    |      300 |           |      |                                      |                      |      |                         |          |    |
Cu III    |             133.948    |      200 |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             134.008    |    100bl |           |      |                                      |                      |      |                         |          |    |
Cu I      |             134.667    |        a |           |      |     0.00         -      9.20698      | 3d10.4s              | 2S   | 3d9.4s.(1D).5p          | 2P*      |    |
Cu IV     |             135.042    |      100 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu II     |             135.0594   |      150 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             135.1837   |      250 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             135.5305   |      150 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             135.8773   |      300 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             135.9009   |      200 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             136.205    |      100 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             136.2600   |      200 |           |      |                                      |                      |      |                         |          |    |
Cu III    |             136.308    |      150 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             136.7951   |      250 |           |      |                                      |                      |      |                         |          |    |
Cu II     |             137.1840   |      200 |           |      |                                      |                      |      |                         |          |    |
          |                        |          |           |      |                                      |                      |      |                         |          |    |
Cu IV     |             137.214    |      100 |           |      |                                      |                      |      |                         |          |    |
Cu I      |             137.480    |        a |           |      |     0.00         -      9.01835      | 3d10.4s              | 2S   | 3d9.4s.(3D).5p          | 2P*      |    |
Cu III    |             137.679    |     300r |           |      |                                      |                      |      |                         |          |    |
Cu I      |             137.738    |        a |           |      |     0.00         -      9.00145      | 3d10.4s              | 2S   | 3d9.4s.(3D).5p          | 4D*      |    |
