
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |         Upper level          |Type|
          |             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|------------------------------|    |
          |              Vac (nm)  |       |           |      |                                     | Conf.            | Term | Conf.                 | Term |    |
O III     |             239.433    |    80 |           |      |                                     |                  |      |                       |      |    |
O III     |             242.284    |    80 |           |      |                                     |                  |      |                       |      |    |
O III     |             243.883    |  80bl | 1.40e+08  | B    |    40.262088     -     45.344337    | 2s2.2p.(2P*).3d  | 1D*  | 2s2.2p.(2P*).4p       | 1P   |    |
O III     |             245.499    |   200 | 3.43e+08  | B    |    33.857768     -     38.906583    | 2s2.2p.(2P*).3s  | 1P*  | 2s2.2p.(2P*).3p       | 1S   |    |
O III     |             255.806    |   200 | 1.38e+08  | B    |    41.140613     -     45.986012    | 2s2.2p.(2P*).3d  | 1F*  | 2s2.2p.(2P*).4p       | 1D   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             268.753    |    80 | 1.84e+08  | C+   |    45.038917     -     49.650833    | 2s.2p2.(4P).3p   | 3S*  | 2s.2p2.(4P).3d        | 3P   |    |
O III     |             269.549    |   110 | 1.82e+08  | C+   |    45.038917     -     49.637265    | 2s.2p2.(4P).3p   | 3S*  | 2s.2p2.(4P).3d        | 3P   |    |
O III     |             295.968    |    80 | 1.83e+08  | B    |    36.074224     -     40.262088    | 2s2.2p.(2P*).3p  | 1P   | 2s2.2p.(2P*).3d       | 1D*  |    |
O I       |             297.229    |   265 | 7.54e-02  | B+   |     0.0196224    -      4.1897461   | 2s2.2p4          | 3P   | 2s2.2p4               | 1S   | M1 |
O III     |             298.378    |   250 | 2.15e+08  | B    |    33.857768     -     38.011828    | 2s2.2p.(2P*).3s  | 1P*  | 2s2.2p.(2P*).3p       | 1D   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             301.763    |    80 | 5.38e+07  | C    |    36.479010     -     40.586495    | 2s2.2p.(2P*).3p  | 3D   | 2s2.2p.(2P*).3d       | 3D*  |    |
O III     |             302.345    |    80 | 4.79e+07  | C+   |    33.150535     -     37.250127    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3P   |    |
O III     |             304.302    |    80 |           |      |                                     |                  |      |                       |      |    |
O III     |             304.713    |   200 | 1.49e+08  | C+   |    33.182386     -     37.250127    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3P   |    |
