
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek            |         Lower level          |         Upper level          |Type|
          |              Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)           |------------------------------|------------------------------|    |
          |               Vac (nm)  |       |           |      |                                      | Conf.             | Term     | Conf.             | Term     |    |
Ba III    |              161.2746   |    10 |           |      |    22.855608     -     30.543348     | 5p5.(2P*<3/2>).6p | 2[3/2]   | 5p5.(2P*<3/2>).7d | 2[5/2]*  |    |
Ba III    |              161.5778   |    12 |           |      |    17.107728     -     24.781083     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
Ba III    |              161.7014   |     5 |           |      |    16.684320     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              162.5629   |   8bl |           |      |    22.855608     -     30.482459     | 5p5.(2P*<3/2>).6p | 2[3/2]   | 5p5.(2P*<3/2>).7d | 2[3/2]*  |    |
Ba II     |              163.040    |       | 2.4e+06   | C    |     0.000000     -      7.60513      | 6s                | 2S       | 8p                | 2P*      |    |
Ba III    |              163.1693   |     4 |           |      |    22.855608     -     30.454103     | 5p5.(2P*<3/2>).6p | 2[3/2]   | 5p5.(2P*<3/2>).8s | 2[3/2]*  |    |
Ba III    |              163.9790   |     4 |           |      |    22.855608     -     30.416580     | 5p5.(2P*<3/2>).6p | 2[3/2]   | 5p5.(2P*<3/2>).8s | 2[3/2]*  |    |
Ba III    |              166.2911   |    10 |           |      |    17.416415     -     24.872290     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              166.7364   |     4 |           |      |    23.266949     -     30.702893     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).7d | 2[3/2]*  |    |
Ba II     |              167.451    |       |           |      |     0.6042806    -      8.008924     | 5d                | 2D       | 6f                | 2F*      |    |
Ba II     |              169.437    |       |           |      |     0.7035864    -      8.021415     | 5d                | 2D       | 6f                | 2F*      |    |
Ba II     |              169.716    |       |           |      |     0.7035864    -      8.008924     | 5d                | 2D       | 6f                | 2F*      |    |
Ba III    |              171.1532   |    12 |           |      |    17.107728     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              172.5076   |     6 |           |      |    23.266949     -     30.454103     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).8s | 2[3/2]*  |    |
Ba II     |              176.175    |       | 3.9e+05   |      |     0.6042806    -      7.64263      | 5d                | 2D       | 8p                | 2P*      |    |
Ba II     |              177.103    |       | 1.0e+07   | D    |     0.6042806    -      7.60513      | 5d                | 2D       | 8p                | 2P*      |    |
Ba II     |              178.693    |       | 4.4e+06   |      |     0.7035864    -      7.64263      | 5d                | 2D       | 8p                | 2P*      |    |
Ba III    |              178.7712   |    10 |           |      |    17.416415     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              186.1740   |    12 |           |      |    17.721059     -     24.380662     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
Ba III    |              186.9852   |     3 |           |      |    17.721059     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              188.3506   |     7 |           |      |    16.684320     -     23.266949     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[1/2]   |    |
Ba III    |              188.3922   |     4 |           |      |    17.225279     -     23.806444     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
Ba II     |              189.265    |       | 1.3e+07   | D    |     2.5121133    -      9.063440     | 6p                | 2P*      | 10d               | 2D       |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              191.6405   |    1* |           |      |    20.648826     -     27.118505     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              191.6405   |    1* |           |      |    17.225279     -     23.694886     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba II     |              192.46712  |    10 |           |      |     0.7035864    -      7.1454247    | 5d                | 2D       | 5f                | 2F*      |    |
Ba III    |              195.0814   |     1 |           |      |    20.901723     -     27.257255     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba II     |              195.421    |       | 1.4e+07   | D    |     2.7217511    -      9.066016     | 6p                | 2P*      | 10d               | 2D       |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              196.5541   |     4 |           |      |    20.648826     -     26.956730     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[1/2]*  |    |
Ba II     |              197.019    |       |           |      |     2.7217511    -      9.014305     | 6p                | 2P*      | 11s               | 2S       |    |
Ba III    |              197.3231   |     3 |           |      |    20.901723     -     27.185056     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba III    |              197.4757   |     1 |           |      |    17.416415     -     23.694886     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba II     |              198.57548  |     6 | 2.0e+07   | D    |     2.5121133    -      8.7557943    | 6p                | 2P*      | 9d                | 2D       |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              198.7944   |     4 |           |      |    20.648826     -     26.885654     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[1/2]*  |    |
Ba III    |              198.9500   |     4 |           |      |    17.225279     -     23.457227     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
Ba III    |              199.4354   |     5 |           |      |    20.901723     -     27.118505     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba II     |              199.952    |       |           |      |     0.000000     -      6.2006156    | 6s                | 2S       | 7p                | 2P*      |    |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek            |         Lower level          |         Upper level          |Type|
          |              Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)           |------------------------------|------------------------------|    |
          |               Air (nm)  |       |           |      |                                      | Conf.             | Term     | Conf.             | Term     |    |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              200.1297   |    10 |           |      |    16.461479     -     22.654692     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba III    |              200.5846   |     4 |           |      |    20.901723     -     27.080879     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba III    |              200.8403   |    15 |           |      |    16.684320     -     22.855608     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba II     |              200.920    |       | 6.5e+06   | C+   |     2.5121133    -      8.6807017    | 6p                | 2P*      | 10s               | 2S       |    |
Ba III    |              202.2445   |    13 |           |      |    22.320466     -     28.448929     | 5p5.(2P*<1/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).5f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba II     |              202.40561  |     5 | 6.9e+06   | C    |     0.000000     -      6.1235572    | 6s                | 2S       | 7p                | 2P*      |    |
Ba III    |              202.5965   |     4 |           |      |    18.233966     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              203.8840   |    10 |           |      |    22.320466     -     28.399642     | 5p5.(2P*<1/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).7p | 2[5/2]   |    |
Ba III    |              204.6978   |     5 |           |      |    20.901723     -     26.956730     | 5p5.(2P*<3/2>).4f | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[1/2]*  |    |
Ba III    |              205.1790   |     4 |           |      |    17.416415     -     23.457227     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba II     |              205.27516  |    12 | 2.2e+07   | D    |     2.7217511    -      8.7597194    | 6p                | 2P*      | 9d                | 2D       |    |
Ba II     |              205.391    |       | 3.7e+06   | D    |     2.7217511    -      8.7557943    | 6p                | 2P*      | 9d                | 2D       |    |
Ba III    |              207.0425   |    12 |           |      |    22.320466     -     28.306914     | 5p5.(2P*<1/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).5f | 2[3/2]   |    |
Ba III    |              207.1683   |    12 |           |      |    18.976354     -     24.959134     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
Ba III    |              207.4798   |     4 |           |      |    17.721059     -     23.694886     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              207.5999   |    10 |           |      |    16.684320     -     22.654692     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba III    |              207.7668   |     8 |           |      |    21.291639     -     27.257255     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba II     |              207.99753  |     9 | 1.2e+07   | C+   |     2.7217511    -      8.6807017    | 6p                | 2P*      | 10s               | 2S       |    |
Ba III    |              208.1351   |    12 |           |      |    16.684320     -     22.639339     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).4f | 2[5/2]   |    |
Ba III    |              209.4117   |     8 |           |      |    18.862338     -     24.781083     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              210.2211   |     4 |           |      |    18.976354     -     24.872290     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
Ba III    |              210.3107   |     4 |           |      |    21.291639     -     27.185056     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba III    |              212.7131   |     8 |           |      |    21.291639     -     27.118505     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              213.4873   |    10 |           |      |    21.250690     -     27.056451     | 5p5.(2P*<3/2>).4f | 2[9/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba III    |              213.5253   |     9 |           |      |    18.976354     -     24.781083     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              213.5397   |     8 |           |      |    19.154840     -     24.959134     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
Ba III    |              214.0959   |     4 |           |      |    21.291639     -     27.080879     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba III    |              215.0034   |     9 |           |      |    21.291639     -     27.056451     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba II     |              215.39336  |    74 | 3.4e+07   | C    |     2.5121133    -      8.2664788    | 6p                | 2P*      | 8d                | 2D       |    |
Ba III    |              215.4769   |     7 |           |      |    23.457227     -     29.209390     | 5p5.(2P*<1/2>).4f | 2[7/2]   | 5p5.(2P*<1/2>).6d | 2[5/2]*  |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              215.6370   |    16 |           |      |    17.107728     -     22.855608     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba III    |              216.0757   |    10 |           |      |    17.721059     -     23.457227     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
Ba III    |              217.8009   |     9 |           |      |    21.390111     -     27.080879     | 5p5.(2P*<3/2>).4f | 2[9/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba II     |              220.08853  |    30 | 1.1e+07   | C+   |     2.5121133    -      8.1437338    | 6p                | 2P*      | 9s                | 2S       |    |
Ba III    |              220.2992   |     8 |           |      |    19.154840     -     24.781083     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba II     |              221.47634  |    45 | 1.6e+06   | D    |     0.6042806    -      6.2006156    | 5d                | 2D       | 7p                | 2P*      |    |
Ba III    |              222.3392   |    18 |           |      |    16.684320     -     22.258954     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[5/2]   |    |
Ba III    |              222.3830   |     7 |           |      |    23.694886     -     29.268407     | 5p5.(2P*<1/2>).4f | 2[5/2]   | 5p5.(2P*<1/2>).6d | 2[3/2]*  |    |
Ba III    |              222.4249   |    12 |           |      |    18.233966     -     23.806444     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
Ba III    |              223.0330   |    20 |           |      |    16.461479     -     22.018781     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[1/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba II     |              223.27858  |   170 | 3.7e+07   | C    |     2.7217511    -      8.2729186    | 6p                | 2P*      | 8d                | 2D       |    |
Ba III    |              223.4483   |    13 |           |      |    17.107728     -     22.654692     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba II     |              223.53795  |    17 | 6.1e+06   | C    |     2.7217511    -      8.2664788    | 6p                | 2P*      | 8d                | 2D       |    |
Ba III    |              224.0683   |    12 |           |      |    17.107728     -     22.639339     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).4f | 2[5/2]   |    |
Ba II     |              224.56883  |   173 | 1.6e+07   | D    |     0.6042806    -      6.1235572    | 5d                | 2D       | 7p                | 2P*      |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              225.0976   |     7 |           |      |    23.806444     -     29.312777     | 5p5.(2P*<1/2>).4f | 2[7/2]   | 5p5.(2P*<1/2>).6d | 2[5/2]*  |    |
Ba II     |              225.47779  |   415 | 1.4e+07   | D    |     0.7035864    -      6.2006156    | 5d                | 2D       | 7p                | 2P*      |    |
Ba III    |              225.7902   |     8 |           |      |    18.862338     -     24.351770     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              226.9687   |    12 |           |      |    18.233966     -     23.694886     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              227.8639   |    13 |           |      |    19.432817     -     24.872290     | 5p5.(2P*<1/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              227.8746   |     6 |           |      |    17.416415     -     22.855608     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba III    |              228.0684   |    30 |           |      |    17.107728     -     22.542331     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).6p | 2[5/2]   |    |
Ba II     |              228.59894  |    68 | 2.0e+07   | C+   |     2.7217511    -      8.1437338    | 6p                | 2P*      | 9s                | 2S       |    |
Ba III    |              229.3471   |     7 |           |      |    18.976354     -     24.380662     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
Ba III    |              229.8988   |     8 |           |      |    21.793705     -     27.185056     | 5p5.(2P*<3/2>).4f | 2[7/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba II     |              230.42473  |  3370 |           |      |     0.6042806    -      5.9833057    | 5d                | 2D       | 4f                | 2F*      |    |
Ba III    |              230.5785   |     3 |           |      |    18.976354     -     24.351770     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              231.3413   |     7 |           |      |    22.258954     -     27.616673     | 5p5.(2P*<3/2>).6p | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              231.7500   |     7 |           |      |    19.432817     -     24.781083     | 5p5.(2P*<1/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
Ba III    |              232.3505   |    35 |           |      |    16.684320     -     22.018781     | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).6p | 2[1/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              233.1101   |    60 |           |      |    17.225279     -     22.542331     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).6p | 2[5/2]   |    |
Ba II     |              233.52672  |  4310 |           |      |     0.7035864    -      6.0111668    | 5d                | 2D       | 4f                | 2F*      |    |
Ba III    |              234.4276   |     3 |           |      |    21.793705     -     27.080879     | 5p5.(2P*<3/2>).4f | 2[7/2]   | 5p5.(2P*<3/2>).6d | 2[7/2]*  |    |
Ba II     |              234.75915  |   510 |           |      |     0.7035864    -      5.9833057    | 5d                | 2D       | 4f                | 2F*      |    |
Ba III    |              237.1804   |    10 |           |      |    19.154840     -     24.380662     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              237.2976   |    7p |           |      |    18.233966     -     23.457227     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[7/2]   |    |
Ba III    |              237.3121   |    13 |           |      |    17.416415     -     22.639339     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).4f | 2[5/2]   |    |
Ba III    |              238.4994   |    13 |           |      |    19.154840     -     24.351770     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              239.9143   |     7 |           |      |    22.018781     -     27.185056     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba III    |              240.2143   |     5 |           |      |    24.351770     -     29.511588     | 5p5.(2P*<1/2>).4f | 2[5/2]   | 5p5.(2P*<1/2>).6d | 2[3/2]*  |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba I      |              240.92     |       | 8.6e+04   |      |     0.000000     -      5.144648     | 6s2               | 1S       | 6s.18p            | 1P*      |    |
Ba III    |              241.3968   |  13bl |           |      |    17.721059     -     22.855608     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba I      |              241.41     |       | 1.5e+05   |      |     0.000000     -      5.134314     | 6s2               | 1S       | 6s.17p            | 1P*      |    |
Ba III    |              241.5673   |     9 |           |      |    24.380662     -     29.511588     | 5p5.(2P*<1/2>).6p | 2[3/2]   | 5p5.(2P*<1/2>).6d | 2[3/2]*  |    |
Ba III    |              241.8039   |    18 |           |      |    17.416415     -     22.542331     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).6p | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba I      |              242.01     |       | 2.3e+05   |      |     0.000000     -      5.121524     | 6s2               | 1S       | 6s.16p            | 1P*      |    |
Ba III    |              242.3866   |     3 |           |      |    22.018781     -     27.132360     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).7s | 2[3/2]*  |    |
Ba I      |              242.74     |       | 5.6e+05   |      |     0.000000     -      5.106115     | 6s2               | 1S       | 6s.15p            | 1P*      |    |
Ba III    |              243.0462   |     9 |           |      |    22.018781     -     27.118505     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              243.2393   |    12 |           |      |    19.776619     -     24.872290     | 5p5.(2P*<1/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba I      |              243.25     |       | 7.2e+05   |      |     0.000000     -      5.095403     | 6s2               | 1S       | 5d.8p             | 3P*      |    |
Ba III    |              243.4243   |     9 |           |      |    22.165471     -     27.257255     | 5p5.(2P*<3/2>).4f | 2[7/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba I      |              243.88     |       | 1.4e+05   |      |     0.000000     -      5.082265     | 6s2               | 1S       | 6s.14p            | 1P*      |    |
Ba I      |              244.46     |       | 4.5e+05   |      |     0.000000     -      5.070180     | 6s2               | 1S       | 5d.8p             | 3D*      |    |
Ba I      |              245.24     |       | 8.1e+04   |      |     0.000000     -      5.054244     | 6s2               | 1S       | 6s.13p            | 1P*      |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba I      |              247.32     |       | 4.6e+05   |      |     0.000000     -      5.012517     | 6s2               | 1S       | 6s.12p            | 1P*      |    |
Ba III    |              247.5621   |    18 |           |      |    22.018781     -     27.025488     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).7s | 2[3/2]*  |    |
Ba III    |              247.6732   |    25 |           |      |    19.776619     -     24.781083     | 5p5.(2P*<1/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).6p | 2[1/2]   |    |
Ba III    |              247.9776   |     9 |           |      |    22.258954     -     27.257255     | 5p5.(2P*<3/2>).6p | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba III    |              249.0224   |     7 |           |      |    22.639339     -     27.616673     | 5p5.(2P*<3/2>).4f | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              249.7925   |    12 |           |      |    22.654692     -     27.616673     | 5p5.(2P*<3/2>).6p | 2[3/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              249.8426   |    11 |           |      |    24.351770     -     29.312777     | 5p5.(2P*<1/2>).4f | 2[5/2]   | 5p5.(2P*<1/2>).6d | 2[5/2]*  |    |
Ba I      |              250.02     |       | 1.5e+06   |      |     0.000000     -      4.957153     | 6s2               | 1S       | 6s.11p            | 1P*      |    |
Ba III    |              250.5067   |    25 |           |      |    19.432817     -     24.380662     | 5p5.(2P*<1/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
Ba III    |              250.8953   |    18 |           |      |    17.225279     -     22.165471     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).4f | 2[7/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              251.0088   |    18 |           |      |    22.018781     -     26.956730     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).6d | 2[1/2]*  |    |
Ba III    |              251.2284   |    40 |           |      |    17.721059     -     22.654692     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<3/2>).6p | 2[3/2]   |    |
Ba III    |              251.6124   |    13 |           |      |    22.258954     -     27.185056     | 5p5.(2P*<3/2>).6p | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[5/2]*  |    |
Ba III    |              251.9783   |     3 |           |      |    19.432817     -     24.351770     | 5p5.(2P*<1/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
Ba III    |              252.0124   |    13 |           |      |    17.721059     -     22.639339     | 5p5.(2P*<3/2>).5d | 2[5/2]*  | 5p5.(2P*<3/2>).4f | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              252.3825   |    40 |           |      |    17.107728     -     22.018781     | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).6p | 2[1/2]   |    |
Ba II     |              252.84078  |   249 | 6.9e+07   | C    |     2.5121133    -      7.4142862    | 6p                | 2P*      | 7d                | 2D       |    |
Ba III    |              252.9276   |     6 |           |      |    24.351770     -     29.252250     | 5p5.(2P*<1/2>).4f | 2[5/2]   | 5p5.(2P*<1/2>).7s | 2[1/2]*  |    |
Ba III    |              253.0919   |    25 |           |      |    19.975004     -     24.872290     | 5p5.(2P*<1/2>).5d | 2[5/2]*  | 5p5.(2P*<1/2>).6p | 2[3/2]   |    |
Ba I      |              254.32     |       | 4.1e+06   |      |     0.000000     -      4.874060     | 6s2               | 1S       | 6s.10p            | 1P*      |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              254.3339   |    12 |           |      |    22.258954     -     27.132360     | 5p5.(2P*<3/2>).6p | 2[5/2]   | 5p5.(2P*<3/2>).7s | 2[3/2]*  |    |
Ba III    |              254.4283   |     8 |           |      |    24.380662     -     29.252250     | 5p5.(2P*<1/2>).6p | 2[3/2]   | 5p5.(2P*<1/2>).7s | 2[1/2]*  |    |
Ba III    |              254.6754   |    13 |           |      |    22.018781     -     26.885654     | 5p5.(2P*<3/2>).6p | 2[1/2]   | 5p5.(2P*<3/2>).6d | 2[1/2]*  |    |
Ba III    |              255.0591   |    12 |           |      |    22.258954     -     27.118505     | 5p5.(2P*<3/2>).6p | 2[5/2]   | 5p5.(2P*<3/2>).6d | 2[3/2]*  |    |
Ba III    |              255.9535   |    50 |           |      |    17.416415     -     22.258954     | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).6p | 2[5/2]   |    |
          |                         |       |           |      |                                      |                   |          |                   |          |    |
Ba III    |              256.1141   |     8 |           |      |    24.380662     -     29.220185     | 5p5.(2P*<1/2>).6p | 2[3/2]   | 5p5.(2P*<1/2>).7s | 2[1/2]*  |    |
Ba III    |              256.4835   |    13 |           |      |    18.862338     -     23.694886     | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).4f | 2[5/2]   |    |
