
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |         Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level            |           Upper level           |Type|
          |               Wavelength |         Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------------|---------------------------------|    |
          |                Vac (nm)  |              |           |      |                                       | Conf.                  | Term    | Conf.                  | Term   |    |
Cr III    |              104.514     |           40 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              104.5733    |            1 |           |      |    29.08897       -     40.94517      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3P     |    |
Cr V      |              104.6294    |            2 |           |      |    29.09518       -     40.94517      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3P     |    |
Cr V      |              104.6364    |            3 |           |      |    28.55558       -     40.40449      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
Cr V      |              104.6542    |            2 |           |      |    28.46078       -     40.30777      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              104.7494    |            1 |           |      |    29.08897       -     40.92530      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3P     |    |
Cr V      |              104.8236    |            2 |           |      |    29.11724       -     40.94517      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3P     |    |
Cr V      |              105.0901    |            4 |           |      |    28.55558       -     40.35345      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
Cr V      |              105.4991    |            0 |           |      |    28.55558       -     40.30777      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
Cr IV     |              105.589     |           80 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr IV     |              105.785     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              105.8298    |            5 |           |      |    28.68906       -     40.40449      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
Cr III    |              105.913     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.015     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              106.0651    |            8 |           |      |    29.44990       -     41.13934      | 3p6.3d.4p              | 1F*     | 3p6.3d.4d              | 1G     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.104     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.268     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              106.2933    |            0 |           |      |    28.68906       -     40.35345      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3F     |    |
Cr III    |              106.432     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.443     |           30 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.623     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              106.841     |           80 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              107.3367    |            2 |           |      |    28.03528       -     39.58617      | 3p6.3d.4p              | 1D*     | 3p6.3d.4d              | 1P     |    |
Cr VI     |              108.6681    |            2 |           |      |    49.95182       -     61.36117      | 3p6.4d                 | 2D      | 3p5.(2P*).3d2.(3P)     | 2P*    |    |
Cr V      |              108.9079    |            1 |           |      |    29.44990       -     40.83423      | 3p6.3d.4p              | 1F*     | 3p6.3d.4d              | 1D     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              110.061     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              110.143     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              110.288     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              110.3390    |            3 | 2.4e+08   | D    |    28.32904       -     39.56572      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3G     |    |
Cr VI     |              110.3926    |            2 |           |      |    49.92369       -     61.15484      | 3p6.4d                 | 2D      | 3p5.(2P*).3d2.(3P)     | 2P*    |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              110.4296    |            6 |           |      |    28.03528       -     39.26268      | 3p6.3d.4p              | 1D*     | 3p6.3d.4d              | 1F     |    |
Cr V      |              110.6250    |            2 | 1.2e+09   | D    |    28.40736       -     39.61503      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3G     |    |
Cr VI     |              110.7225    |            7 |           |      |    59.75493       -     70.95272      | 3p6.4f                 | 2F*     | 3p6.5g                 | 2G     |    |
Cr V      |              110.8322    |            1 |           |      |    28.26862       -     39.45519      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
Cr V      |              110.9731    |            1 |           |      |    28.32904       -     39.50157      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              111.2452    |            7 |           |      |    28.26862       -     39.41381      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
Cr VI     |              111.4114    |            8 |           |      |    59.82449       -     70.95298      | 3p6.4f                 | 2F*     | 3p6.5g                 | 2G     |    |
Cr V      |              111.4350    |            8 |           |      |    28.32904       -     39.45519      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
Cr V      |              111.6478    |           10 |           |      |    28.46078       -     39.56572      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3G     |    |
Cr III    |              111.719     |           30 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              111.7559    |            9 |           |      |    28.40736       -     39.50157      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
Cr V      |              111.8157    |            7 |           |      |    29.74598       -     40.83423      | 3p6.3d.4p              | 1P*     | 3p6.3d.4d              | 1D     |    |
Cr V      |              111.8518    |            1 |           |      |    28.32904       -     39.41381      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
Cr V      |              112.1066    |           12 | 2.1e+09   | D    |    28.55558       -     39.61503      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3G     |    |
Cr V      |              112.2255    |            1 |           |      |    28.40736       -     39.45519      | 3p6.3d.4p              | 3D*     | 3p6.3d.4d              | 3D     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              112.6090    |            2 | 6.1e+08   | D    |    28.55558       -     39.56572      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3G     |    |
Cr V      |              112.7631    |           12 | 3.5e+09   | D    |    28.68906       -     39.68417      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3G     |    |
Cr III    |              113.275     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr V      |              113.4768    |            3 | 2.0e+08   | D    |    28.68906       -     39.61503      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3G     |    |
Cr III    |              113.667     |           50 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              113.7529    |            6 |           |      |    29.08897       -     39.98839      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3S     |    |
Cr V      |              113.8177    |            2 |           |      |    29.09518       -     39.98839      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3S     |    |
Cr V      |              114.0489    |            6 |           |      |    29.11724       -     39.98839      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3S     |    |
Cr II     |              114.24089   |            2 |           |      |     3.87070371    -     14.7235755    | 3d4.(a 3F).4s          | a 4F    | 3d3.(4P).4s.4p.(1P*)   | 4D*    |    |
Cr II     |              114.3229    |           2w |           |      |     3.86441068    -     14.7095044    | 3d4.(a 3F).4s          | a 4F    | 3d3.(4P).4s.4p.(1P*)   | 4D*    |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              114.6668    |            3 |           |      |    28.68906       -     39.50157      | 3p6.3d.4p              | 3F*     | 3p6.3d.4d              | 3D     |    |
Cr III    |              116.143     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              116.3516    |            1 |           |      |    83.37041       -     94.02644      | 3s2.3p5.(2P*<3/2>).4s  | 2[3/2]* | 3s2.3p5.4p             | 1D     |    |
Cr VII    |              116.3947    |            0 |           |      |   106.28353       -    116.93558      | 3s2.3p5.(2P*<3/2>).4d  | 2[1/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[3/2] |    |
Cr VI     |              116.4146    |            2 |           |      |    49.92369       -     60.57395      | 3p6.4d                 | 2D      | 3p6.5p                 | 2P*    |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VI     |              116.7222    |            6 |           |      |    49.95182       -     60.57395      | 3p6.4d                 | 2D      | 3p6.5p                 | 2P*    |    |
Cr II     |              116.75133   |            1 |           |      |     2.43395921    -     13.05348218   | 3d4.(5D).4s            | a 4D    | 3d4.(5D<1>).4f         | 2[2]*  |    |
Cr II     |              116.9309    |           4p |           |      |     2.54317566    -     13.14630869   | 3d5                    | a 4G    | 3d4.(5D<4>).4f         | 2[6]*  |    |
Cr II     |              116.98158   |            3 |           |      |     2.48266093    -     13.08126481   | 3d4.(5D).4s            | a 4D    | 3d4.(5D<2>).4f         | 2[3]*  |    |
Cr II     |              116.99821   |            1 |           |      |     3.87070371    -     14.4678183    | 3d4.(a 3F).4s          | a 4F    | 3d3.(2F).4s.4p.(3P*)   | 4D*    |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              117.0143    |            1 |           |      |   106.55290       -    117.14854      | 3s2.3p5.(2P*<3/2>).4d  | 2[3/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[5/2] |    |
Cr II     |              117.08401   |            4 |           |      |     2.45462162    -     13.0439695    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.11883   |            2 |           |      |     2.54317566    -     13.12936812   | 3d5                    | a 4G    | 3d4.(5D<4>).4f         | 2[6]*  |    |
Cr II     |              117.1321    |           2p |           |      |     3.75653109    -     14.3415962    | 3d4.(3H).4s            | a 4H    | 3d4.(5D<3>).5f         | 2[5]*  |    |
Cr II     |              117.27365   |            3 |           |      |     2.54406506    -     13.11628169   | 3d5                    | a 4G    | 3d4.(5D<4>).4f         | 2[4]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              117.31878   |            4 |           |      |     2.43395921    -     13.0021117    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.32909   |           14 |           |      |     2.54317566    -     13.11040449   | 3d5                    | a 4G    | 3d4.(5D<4>).4f         | 2[7]*  |    |
Cr II     |              117.3638    |           4q |           |      |     2.54406506    -     13.10818571   | 3d5                    | a 4G    | 3d4.(5D<3>).4f         | 2[4]*  |    |
Cr II     |              117.39483   |            7 |           |      |     2.48266093    -     13.0439695    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.39912   |            5 |           |      |     2.48266093    -     13.0435657    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | r 4F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              117.48133   |            3 |           |      |     2.54406506    -     13.09753166   | 3d5                    | a 4G    | 3d4.(5D<3>).4f         | 2[5]*  |    |
Cr II     |              117.5254    |           2q |           |      |     2.42119175    -     12.9707612    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.54020   |            2 |           |      |     2.45462162    -     13.0028797    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | r 4F*  |    |
Cr II     |              117.54855   |            3 |           |      |     2.45462162    -     13.0021117    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.59157   |           14 |           |      |     2.54406506    -     13.08770669   | 3d5                    | a 4G    | 3d4.(5D<3>).4f         | 2[6]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VI     |              117.7469    |            5 |           |      |    49.92369       -     60.45339      | 3p6.4d                 | 2D      | 3p6.5p                 | 2P*    |    |
Cr II     |              117.80081   |           12 |           |      |     2.54388188    -     13.06879044   | 3d5                    | a 4G    | 3d4.(5D<2>).4f         | 2[5]*  |    |
Cr II     |              117.8536    |           4p |           |      |     2.48266093    -     13.0028797    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | r 4F*  |    |
Cr II     |              117.8570    |           7p |           |      |     2.54406506    -     13.06394495   | 3d5                    | a 4G    | 3d4.(5D<2>).4f         | 2[5]*  |    |
Cr II     |              117.87990   |            3 |           |      |     2.45462162    -     12.9724778    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | r 4F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              117.9028    |           2p |           |      |     2.43395921    -     12.9497439    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | r 4F*  |    |
Cr II     |              117.91293   |            1 |           |      |     2.43395921    -     12.9488637    | 3d4.(5D).4s            | a 4D    | 3d3.(4F).4s.4p.(1P*)   | p 4D*  |    |
Cr II     |              117.96579   |           12 |           |      |     2.54317158    -     13.05336351   | 3d5                    | a 4G    | 3d4.(5D<1>).4f         | 2[4]*  |    |
Cr II     |              117.97344   |           3* |           |      |     3.85805648    -     14.3675536    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<4>).5f         | 2[4]*  |    |
Cr II     |              117.97344   |           3* |           |      |     2.54388188    -     13.05336351   | 3d5                    | a 4G    | 3d4.(5D<1>).4f         | 2[4]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              117.98187   |            2 |           |      |     3.86441068    -     14.3731557    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<4>).5f         | 2[5]*  |    |
Cr II     |              118.00037   |            7 |           |      |     2.54388188    -     13.05100103   | 3d5                    | a 4G    | 3d4.(5D<1>).4f         | 2[4]*  |    |
Cr II     |              118.05284   |            1 |           |      |     3.87070371    -     14.3731557    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<4>).5f         | 2[5]*  |    |
Cr II     |              118.06838   |            4 |           |      |     3.87070371    -     14.3717702    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<4>).5f         | 2[6]*  |    |
Cr II     |              118.08438   |            7 |           |      |     2.54317158    -     13.04280107   | 3d5                    | a 4G    | 3d4.(5D<1>).4f         | 2[3]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              118.10554   |            4 |           |      |     2.45462162    -     12.9523558    | 3d4.(5D).4s            | a 4D    | 3d3.(a 2D).4s.4p.(3P*) | o 4D*  |    |
Cr VII    |              118.1920    |            3 |           |      |    83.37041       -     93.86047      | 3s2.3p5.(2P*<3/2>).4s  | 2[3/2]* | 3s2.3p5.4p             | 3P     |    |
Cr II     |              118.32876   |            1 |           |      |     3.85805648    -     14.3360072    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<3>).5f         | 2[4]*  |    |
Cr II     |              118.33734   |            2 |           |      |     3.86441068    -     14.3415962    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<3>).5f         | 2[5]*  |    |
Cr II     |              118.5136    |           2q |           |      |     3.85378631    -     14.3154282    | 3d4.(a 3F).4s          | a 4F    | 3d4.(5D<2>).5f         | 2[2]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              118.6561    |            1 |           |      |   106.77499       -    117.22404      | 3s2.3p5.(2P*<3/2>).4d  | 2[7/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[9/2] |    |
Cr III    |              118.765     |           30 |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              118.9640    |            1 |           |      |   108.25631       -    118.67830      | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 3s2.3p5.(2P*<1/2>).4f  | 2[7/2] |    |
Cr VII    |              119.0867    |            2 |           |      |   106.68149       -    117.09275      | 3s2.3p5.(2P*<3/2>).4d  | 2[7/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[9/2] |    |
Cr II     |              119.18641   |            3 |           |      |     2.70564557    -     13.10818571   | 3d5                    | a 4P    | 3d4.(5D<3>).4f         | 2[4]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              119.2529    |           4w |           |      |     2.70564557    -     13.10233822   | 3d5                    | a 4P    | 3d4.(5D<3>).4f         | 2[3]*  |    |
Cr II     |              119.2856    |           1p |           |      |     4.07122589    -     14.4651038    | 3d5                    | b 4F    | 3d3.(2F).4s.4p.(3P*)   | 4D*    |    |
Cr VII    |              119.3492    |            4 |           |      |   107.13840       -    117.52677      | 3s2.3p5.(2P*<3/2>).4d  | 2[5/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[7/2] |    |
Cr VII    |              119.3492    |            4 |           |      |   107.26564       -    117.65404      | 3s2.3p5.(2P*<3/2>).4d  | 2[5/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[7/2] |    |
Cr II     |              119.3510    |           3q |           |      |     2.70564557    -     13.09389256   | 3d5                    | a 4P    | 3d4.(5D<3>).4f         | 2[3]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              119.3950    |           10 |           |      |    29.11724       -     39.50157      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3D     |    |
Cr II     |              119.4608    |           4q |           |      |     2.70564557    -     13.08431397   | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[2]*  |    |
Cr II     |              119.47186   |            2 |           |      |     2.70584846    -     13.0835258    | 3d5                    | a 4P    | 3d4.(5D<3>).4f         | 2[1]*  |    |
Cr II     |              119.49567   |            9 |           |      |     2.70564557    -     13.08126481   | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[3]*  |    |
Cr II     |              119.5947    |           3q |           |      |     2.70564557    -     13.0726811    | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[3]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              119.6042    |            9 |           |      |    29.08897       -     39.45519      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3D     |    |
Cr II     |              119.6213    |           3q |           |      |     2.70564557    -     13.07041040   | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[4]*  |    |
Cr II     |              119.6383    |           3q |           |      |     2.70579631    -     13.06902240   | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[1]*  |    |
Cr II     |              119.66220   |            3 |           |      |     2.70579631    -     13.0669924    | 3d5                    | a 4P    | 3d4.(5D<2>).4f         | 2[1]*  |    |
Cr II     |              119.81796   |            3 |           |      |     2.70579631    -     13.05348218   | 3d5                    | a 4P    | 3d4.(5D<1>).4f         | 2[2]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              119.8481    |            2 |           |      |   108.30831       -    118.65344      | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 3s2.3p5.(2P*<1/2>).4f  | 2[5/2] |    |
Cr II     |              120.05055   |           9* |           |      |     2.70564557    -     13.03347132   | 3d5                    | a 4P    | 3d4.(5D<0>).4f         | 2[3]*  |    |
Cr II     |              120.05055   |           9* |           |      |     2.70584846    -     13.03347132   | 3d5                    | a 4P    | 3d4.(5D<0>).4f         | 2[3]*  |    |
Cr V      |              120.0834    |            4 |           |      |    29.08897       -     39.41381      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3D     |    |
Cr V      |              120.1556    |            5 |           |      |    29.09518       -     39.41381      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3D     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              120.35028   |            7 |           |      |     4.07122589    -     14.3731557    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[5]*  |    |
Cr II     |              120.37613   |            9 |           |      |     4.07340764    -     14.3731557    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[5]*  |    |
Cr II     |              120.39205   |           19 |           |      |     4.07340764    -     14.3717702    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[6]*  |    |
Cr V      |              120.4126    |            4 |           |      |    29.11724       -     39.41381      | 3p6.3d.4p              | 3P*     | 3p6.3d.4d              | 3D     |    |
Cr II     |              120.41579   |            5 |           |      |     4.07122589    -     14.3675536    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[4]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              120.44218   |            3 |           |      |     4.07349321    -     14.3675536    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[4]*  |    |
Cr II     |              120.54656   |            4 |           |      |     4.07349321    -     14.3586432    | 3d5                    | b 4F    | 3d4.(5D<4>).5f         | 2[3]*  |    |
Cr XX     |              120.59      |              | 5.11e+03  | B    |     0.00          -     10.2870       | 2s2.2p                 | 2P*     | 2s2.2p                 | 2P*    | M1 |
Cr III    |              120.638     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              120.72020   |           11 |           |      |     4.07122589    -     14.3415962    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[5]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr VII    |              120.7866    |            7 |           |      |    82.92789       -     93.19263      | 3s2.3p5.(2P*<3/2>).4s  | 2[3/2]* | 3s2.3p5.4p             | 3P     |    |
Cr II     |              120.81249   |            9 |           |      |     4.07349321    -     14.3360072    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[4]*  |    |
Cr II     |              120.82951   |            3 |           |      |     4.07222447    -     14.3333010    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[2]*  |    |
Cr II     |              120.84442   |            1 |           |      |     4.07349321    -     14.3333010    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[2]*  |    |
Cr II     |              120.87378   |            4 |           |      |     4.07340764    -     14.3307278    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[6]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              120.88057   |            4 |           |      |     4.07222447    -     14.3289565    | 3d5                    | b 4F    | 3d4.(5D<3>).5f         | 2[2]*  |    |
Cr III    |              120.913     |           80 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              120.9166    |           2q |           |      |     2.48266093    -     12.7363434    | 3d4.(5D).4s            | a 4D    | 3d3.(a 2D).4s.4p.(3P*) | s 4F*  |    |
Cr II     |              120.9266    |           1w |           |      |     2.45462162    -     12.707454     | 3d4.(5D).4s            | a 4D    | 3d3.(a 2D).4s.4p.(3P*) | s 4F*  |    |
Cr II     |              121.04031   |            5 |           |      |     4.07222447    -     14.3154282    | 3d5                    | b 4F    | 3d4.(5D<2>).5f         | 2[2]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr V      |              121.0499    |            7 |           |      |    29.74598       -     39.98839      | 3p6.3d.4p              | 1P*     | 3p6.3d.4d              | 3S     |    |
Cr II     |              121.07529   |           4* |           |      |     4.07122589    -     14.3115450    | 3d5                    | b 4F    | 3d4.(5D<2>).5f         | 2[4]*  |    |
Cr II     |              121.07529   |           4* |           |      |     4.07349321    -     14.3136727    | 3d5                    | b 4F    | 3d4.(5D<2>).5f         | 2[3]*  |    |
Cr III    |              121.112     |           80 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              121.2794    |           2q |           |      |     4.07349321    -     14.2965056    | 3d5                    | b 4F    | 3d4.(5D<1>).5f         | 2[4]*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              121.29194   |            1 |           |      |     1.52547919    -     11.74740681   | 3d4.(5D).4s            | a 6D    | 3d4.(5D).5p            | 4F*    |    |
Cr II     |              121.42966   |            2 |           |      |     1.52547919    -     11.73587447   | 3d4.(5D).4s            | a 6D    | 3d3.(4P).4s.4p.(3P*)   | x 6D*  |    |
Cr II     |              121.5753    |          11p |           |      |     1.54936307    -     11.74740681   | 3d4.(5D).4s            | a 6D    | 3d4.(5D).5p            | 4F*    |    |
