
-----------------------------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level       |      Upper level       |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------------|------------------------|    |
          Vac (nm)  |       |           |      |                                 | Conf.           | Term | Conf.           | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------------
                    |       |           |      |                                 |                 |      |                 |      |    |
          131.722   |   500 |           |      |                                 |                 |      |                 |      |    |
          133.520   |   400 |           |      |                                 |                 |      |                 |      |    |
          137.014   |   500 |           |      |                                 |                 |      |                 |      |    |
          174.155   |  1000 |           |      |                                 |                 |      |                 |      |    |
          174.828   |   500 |           |      |                                 |                 |      |                 |      |    |
-----------------------------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level       |      Upper level       |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------------|------------------------|    |
          Air (nm)  |       |           |      |                                 | Conf.           | Term | Conf.           | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------------
                    |       |           |      |                                 |                 |      |                 |      |    |
          216.555   |  1000 | 2.4e+08   | C    |    1.040711    -     6.764212   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          216.910   |  2000 | 1.58e+08  | B    |    1.156777    -     6.870935   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          217.467   |  2000 | 1.43e+08  | B    |    1.156777    -     6.856282   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 2G*  |    |
          217.515   |  1500 | 1.77e+08  | B    |    1.254182    -     6.952446   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          217.709   |   500 |           |      |                                 |                 |      |                 |      |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
          217.736   |   400 |           |      |                                 |                 |      |                 |      |    |
          217.935   |   400 |           |      |                                 |                 |      |                 |      |    |
          218.047   |   800 |           |      |                                 |                 |      |                 |      |    |
          218.460   |   800 | 2.90e+08  | B    |    1.322154    -     6.995745   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          218.550   |  2500 |           |      |                                 |                 |      |                 |      |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
          219.209   |  3000 |           |      |                                 |                 |      |                 |      |    |
          220.141   |   600 | 1.3e+08   | B    |    1.322154    -     6.952446   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          220.555   |  5000 |           |      |                                 |                 |      |                 |      |    |
          220.672   |  4000 | 1.66e+08  | B    |    1.254182    -     6.870935   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4F*  |    |
          221.648   |  6000 | 3.4e+08   | B    |    1.040711    -     6.632719   | 3p6.3d8.(3F).4s | 4F   | 3p6.3d8.(3F).4p | 4G*  |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
