
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           264.411  |  1900 |           |      |                     |    |
           264.689  |   340 |           |      |                     |    |
           264.773  |   380 |           |      |                     |    |
           264.934  |   380 |           |      |                     |    |
                    |       |           |      |                     |    |
           265.668  |   490 |           |      |                     |    |
           265.860  |  1900 |           |      |                     |    |
           265.983  |   640 |           |      |                     |    |
           266.118  |   380 |           |      |                     |    |
           267.457  |   580 |           |      |                     |    |
                    |       |           |      |                     |    |
           267.488  |   400 |           |      |                     |    |
           268.982  |  2100 |           |      |                     |    |
           269.959  |   510 |           |      |                     |    |
           270.670  |   580 |           |      |                     |    |
           271.464  |  3000 |           |      |                     |    |
                    |       |           |      |                     |    |
           271.536  |   580 |           |      |                     |    |
           272.004  |  1300 |           |      |                     |    |
           272.186  |   850 |           |      |                     |    |
           273.061  |   580 |           |      |                     |    |
           273.280  |   580 |           |      |                     |    |
                    |       |           |      |                     |    |
           276.142  |   690 |           |      |                     |    |
           276.327  |   470 |           |      |                     |    |
           276.504  |   340 |           |      |                     |    |
           277.071  |   960 |           |      |                     |    |
           277.691  |   300 |           |      |                     |    |
                    |       |           |      |                     |    |
           278.255  |   740 |           |      |                     |    |
           278.631  |   640 |           |      |                     |    |
           279.399  |   230 |           |      |                     |    |
           279.419  |   230 |           |      |                     |    |
           279.673  |   530 |           |      |                     |    |
                    |       |           |      |                     |    |
           280.407  |   320 |           |      |                     |    |
           280.691  |  2800 |           |      |                     |    |
           280.894  |   470 |           |      |                     |    |
           281.384  |   420 |           |      |                     |    |
           281.420  |   740 |           |      |                     |    |
                    |       |           |      |                     |    |
           281.578  |   300 |           |      |                     |    |
           282.927  |   420 |           |      |                     |    |
           283.742  |   230 |           |      |                     |    |
           283.817  |   470 |           |      |                     |    |
           283.863  |  5100 |           |      |                     |    |
                    |       |           |      |                     |    |
           284.160  |   740 |           |      |                     |    |
           284.440  |  2300 |           |      |                     |    |
           284.639  |   420 |           |      |                     |    |
           284.825  |   420 |           |      |                     |    |
           285.076  |  1500 |           |      |                     |    |
                    |       |           |      |                     |    |
           286.096  |  1500 |           |      |                     |    |
           287.496  |   360 |           |      |                     |    |
           287.840  |   300 |           |      |                     |    |
           289.606  |   260 |           |      |                     |    |
           290.906  |  9600 |           |      |                     |    |
                    |       |           |      |                     |    |
           291.233  |  2100 |           |      |                     |    |
           291.726  |   530 |           |      |                     |    |
           291.979  |  2100 |           |      |                     |    |
           292.557  |   300 |           |      |                     |    |
           292.951  |   360 |           |      |                     |    |
                    |       |           |      |                     |    |
           293.128  |   510 |           |      |                     |    |
           293.464  |   260 |           |      |                     |    |
           294.285  |   200 |           |      |                     |    |
           294.823  | 1100w |           |      |                     |    |
           294.953  |  1400 |           |      |                     |    |
                    |       |           |      |                     |    |
           294.981  | 210bl |           |      |                     |    |
           296.101  |   300 |           |      |                     |    |
           296.215  |   530 |           |      |                     |    |
           296.406  |   450 |           |      |                     |    |
           297.097  |   740 |           |      |                     |    |
                    |       |           |      |                     |    |
           297.764  |   450 |           |      |                     |    |
           298.290  |   510 |           |      |                     |    |
           299.765  |   260 |           |      |                     |    |
           301.307  |   330 |           |      |                     |    |
           301.725  |   570 |           |      |                     |    |
                    |       |           |      |                     |    |
           301.804  |  4400 |           |      |                     |    |
           301.938  |   480 |           |      |                     |    |
           303.070  |  1100 |           |      |                     |    |
           304.090  |  2900 |           |      |                     |    |
           304.350  |   210 |           |      |                     |    |
                    |       |           |      |                     |    |
           304.946  |   230 |           |      |                     |    |
           305.039  |   210 |           |      |                     |    |
           305.866  |  8600 |           |      |                     |    |
           306.030  |   290 |           |      |                     |    |
           306.219  |   570 |           |      |                     |    |
                    |       |           |      |                     |    |
           306.994  |   210 |           |      |                     |    |
           307.408  |   360 |           |      |                     |    |
           307.496  |   290 |           |      |                     |    |
           307.744  |   290 |           |      |                     |    |
           307.772  |  1100 |           |      |                     |    |
                    |       |           |      |                     |    |
           307.811  |   360 |           |      |                     |    |
           307.838  |   230 |           |      |                     |    |
           309.008  |   230 |           |      |                     |    |
           309.359  |   270 |           |      |                     |    |
           310.153  |   310 |           |      |                     |    |
                    |       |           |      |                     |    |
           310.599  |   360 |           |      |                     |    |
           310.898  |   310 |           |      |                     |    |
           310.938  |   620 |           |      |                     |    |
           311.109  |   250 |           |      |                     |    |
           311.833  |   310 |           |      |                     |    |
                    |       |           |      |                     |    |
           313.112  |   480 |           |      |                     |    |
           315.267  |   250 |           |      |                     |    |
           315.361  |   290 |           |      |                     |    |
           315.625  |  3100 |           |      |                     |    |
           315.678  |   250 |           |      |                     |    |
                    |       |           |      |                     |    |
           316.651  |   310 |           |      |                     |    |
           317.806  |   420 |           |      |                     |    |
           318.188  |   230 |           |      |                     |    |
           318.533  |   230 |           |      |                     |    |
           318.698  |   310 |           |      |                     |    |
                    |       |           |      |                     |    |
           318.946  |   310 |           |      |                     |    |
           319.423  |   310 |           |      |                     |    |
           323.206  |  1900 |           |      |                     |    |
           323.863  |   290 |           |      |                     |    |
           324.104  |   190 |           |      |                     |    |
                    |       |           |      |                     |    |
           324.800  |   120 |           |      |                     |    |
           325.491  |   190 |           |      |                     |    |
