
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |      Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
          |           Wavelength |      Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
          |            Vac (nm)  |           |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
Mo VII    |           130.4917   |       200 |           |      |    59.235666    -     68.736962   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[3/2]  |    |
Mo III    |           130.558    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           131.3339   |       600 |           |      |    59.673095    -     69.113437   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[3/2]  |    |
Mo VI     |           132.0351   |    150000 | 5.12e+08  |      |    45.65137166  -     55.04166663 | 4p6.5f                | 2F*     | 4p6.6g                | 2G      |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           133.1626   |    250000 | 2.44e+08  |      |    39.68585237  -     48.99660777 | 4p5.(2P*).4d2.(1D)    | 2F*     | 4p6.5g                | 2G      |    |
Mo VII    |           133.6317   |       400 |           |      |    62.355776    -     71.633839   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<1/2>).5p | 2[1/2]  |    |
Mo VII    |           133.8494   |      1000 |           |      |    62.355776    -     71.618738   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<1/2>).5p | 2[3/2]  |    |
Mo VII    |           134.1162   |       800 |           |      |    59.235666    -     68.480186   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[5/2]  |    |
Mo VII    |           136.7897   |       600 |           |      |    59.673095    -     68.736962   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[3/2]  |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           142.1413   |       400 |           |      |    59.235666    -     67.958269   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s.4p6.4d             | 3D      |    |
Mo VI     |           142.1881   |       400 | 1.48e+08  |      |    47.87842905  -     56.5981518  | 4p6.6d                | 2D      | 4p6.8p                | 2P*     |    |
Mo VII    |           142.2278   |       400 |           |      |    59.235666    -     67.952955   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[5/2]  |    |
Mo VI     |           142.5186   |      2000 | 1.46e+08  |      |    47.92635761  -     56.62585482 | 4p6.6d                | 2D      | 4p6.8p                | 2P*     |    |
Mo VII    |           142.7755   |       400 |           |      |    62.068812    -     70.752665   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<1/2>).5p | 2[3/2]  |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           143.737    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           145.238    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           146.7588   |        20 |           |      |    59.235666    -     67.683818   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s.4p6.4d             | 3D      |    |
Mo VII    |           147.6458   |        60 |           |      |    62.355776    -     70.752665   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<1/2>).5p | 2[3/2]  |    |
