
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level          |           Upper level           |Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------------------|---------------------------------|    |
              Air (nm)  |        |           |      |                                     | Conf.                | Term  | Conf.                | Term     |    |
            329.7784    |      5 |           |      |    2.2968145     -     6.0553518    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
            329.94145   |     13 |           |      |    0.8995493     -     4.6562336    | 3d2.4s2              | a 1D  | 3d3.(2G).4p          | v 3G*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            330.0603    |      1 |           |      |    1.44315256    -     5.1984745    | 3d3.(4F).4s          | b 3F  | 3d3.(2P).4p          | u 3P*    |    |
            330.3497    |      3 |           |      |    2.3331468     -     6.0851847    | 3d3.(4P).4s          | c 3P  | 3d2.4s.(2F).5p       | 3D*      |    |
            330.5296    |      5 |           |      |    2.3053555     -     6.0553518    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
            330.5759    |      5 |           |      |    2.2915718     -     6.0410433    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
            330.68787   |     11 | 7.72e+07  | B+   |    2.1344362     -     5.8826388    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            330.83933   |     15 |           |      |    1.0460073     -     4.7924934    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
            330.94970   |    15+ |           |      |    1.0529261     -     4.7981641    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
            330.97223   |     10 | 6.42e+07  | B+   |    2.1170621     -     5.8620455    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            331.0315    |      3 |           |      |    2.2968145     -     6.0411242    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
            331.0395    |     5* |           |      |    2.2968145     -     6.0410433    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            331.0395    |     5* |           |      |    2.2363293     -     5.98053763   | 3d3.(2H).4s          | a 3H  | 3d2.4s.(4F<7/2>).4f  | 2[9/2]*  |    |
            331.1086    |      3 |           |      |    1.5024892     -     5.2459279    | 3d2.4s2              | a 1G  | 3d.4s2.4p            | q 3D*    |    |
            331.26866   |     10 | 5.95e+07  | B+   |    2.1029507     -     5.8445820    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            331.44210   |    15+ |           |      |    1.06655469    -     4.8062279    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
            331.45149   |        |           |      |    1.0529261     -     4.7924934    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            331.52363   |    15+ | 4.78e+07  | B+   |    2.0922486     -     5.8310051    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            331.6389    |      5 |           |      |    2.3179011     -     6.0553518    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | e 3D     |    |
            331.83553   |     10 | 5.52e+07  | B+   |    2.0850620     -     5.8203029    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            332.0878    |      1 |           |      |    0.8995493     -     4.6319506    | 3d2.4s2              | a 1D  | 3d3.(4P).4p          | y 5S*    |    |
            332.15842   |    15+ |           |      |    1.06655469    -     4.7981641    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            332.36655   |      8 |           |      |    2.3053555     -     6.0346288    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            332.38023   |      7 |           |      |    2.2673676     -     5.9964862    | 3d3.(2G).4s          | b 1G  | 3d3.(2F).4p          | u 1F*    |    |
            332.39024   |      8 |           |      |    2.3179011     -     6.0469082    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            332.4611    |      4 |           |      |    0.8995493     -     4.6277608    | 3d2.4s2              | a 1D  | 3d3.(2D2).4p         | w 3P*    |    |
            332.47515   |     8* |           |      |    2.1029507     -     5.8310051    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            332.47515   |     8* |           |      |    2.0922486     -     5.8203029    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            332.51468   |      5 | 7.94e+06  | B    |    2.1344362     -     5.8620455    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            332.52270   |      6 | 1.65e+07  | C+   |    2.1170621     -     5.8445820    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            332.53685   |      7 |           |      |    2.2968145     -     6.0241760    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            332.66398   |    15+ |           |      |    1.06655469    -     4.7924934    | 3d2.4s2              | a 3P  | 3d3.(2P).4p          | t 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            332.73      |     1b |           |      |    2.2393265     -     5.96452781   | 3d3.(2P).4s          | b 3P  | 3d2.4s.(4F<5/2>).4f  | 2[3/2]*  |    |
            332.8834    |     00 |           |      |    1.9807257     -     5.7042083    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            333.0583    |     00 |           |      |    1.9685071     -     5.6900304    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            333.2899    |      5 |           |      |    2.2890857     -     6.0080268    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            333.3006    |      5 |           |      |    2.3053555     -     6.0241760    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            333.39084   |      5 |           |      |    0.000         -     3.7178147    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            333.4054    |        |           |      |    2.2968145     -     6.0144655    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            333.4098    |        |           |      |    1.44315256    -     5.1607452    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            333.4319    |      3 |           |      |    2.1029507     -     5.8203029    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            333.4884    |      6 |           |      |    2.3179011     -     6.0346288    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            333.6619    |      4 |           |      |    2.2492301     -     5.9640206    | 3d3.(2H).4s          | a 3H  | 3d2.4s.(4F<5/2>).4f  | 2[11/2]* |    |
            333.7382    |      1 |           |      |    2.1170621     -     5.8310051    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            333.88318   |      8 |           |      |    1.06655469    -     4.7788859    | 3d2.4s2              | a 3P  | 3d3.(2G).4p          | t 3F*    |    |
            333.8943    |      2 |           |      |    1.8792039     -     5.5914033    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3G*      |    |
            333.9513    |      4 |           |      |    1.9685071     -     5.6800798    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            333.9839    |      3 |           |      |    2.2968145     -     6.0080268    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            334.0626    |      2 |           |      |    1.4297561     -     5.1400919    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            334.0796    |      2 |           |      |    2.1344362     -     5.8445820    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4p2              | g 5G     |    |
            334.0957    |      3 |           |      |    2.1747061     -     5.8846785    | 3d3.(2D2).4s         | a 3D  | 3d3.(2F).4p          | p 3F*    |    |
            334.15555   |      6 |           |      |    1.9807257     -     5.6900304    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            334.18740   |  15+bl | 6.5e+07   | C    |    0.000         -     3.7089545    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
            334.21474   |        |           |      |    0.000         -     3.7086506    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            334.27064   |     10 |           |      |    0.000         -     3.7080307    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            334.3353    |      5 |           |      |    1.9968988     -     5.7042083    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            334.4244    |     00 |           |      |    1.8731670     -     5.5794971    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3G*      |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            334.4290    |      4 |           |      |    2.3179011     -     6.0241760    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | 5F       |    |
            334.4610    |      4 |           |      |    2.0169104     -     5.7228275    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            334.49201   |      7 |           |      |    1.9685071     -     5.6740823    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            334.5291    |      0 |           |      |    1.8792039     -     5.5843665    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3F*      |    |
            334.7774    |      0 |           |      |    1.9807257     -     5.6831500    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | 3F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            334.8219    |      3 |           |      |    2.1602827     -     5.8622066    | 3d3.(2D2).4s         | a 3D  | 3d3.(2F).4p          | p 3F*    |    |
            334.85316   |     10 | 9.1e+05   | C    |    0.000         -     3.7015797    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            335.05458   |     10 |           |      |    1.9807257     -     5.6800798    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            335.1948    |      1 |           |      |    1.9968988     -     5.6947196    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | 3F       |    |
            335.2423    |      4 |           |      |    1.8870881     -     5.5843665    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3F*      |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            335.2729    |      6 |           |      |    1.44315256    -     5.1400919    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            335.29337   |     12 | 9.7e+05   | C    |    0.02109378    -     3.7178147    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            335.3061    |      2 |           |      |    1.8731670     -     5.5697393    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3F*      |    |
            335.4066    |      5 |           |      |    1.4297561     -     5.1252273    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            335.46336   |    15+ | 6.9e+07   | C    |    0.02109378    -     3.7159409    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            335.61928   |     10 |           |      |    1.9968988     -     5.6900304    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            335.82711   |    15+ | 7.6e+06   | C    |    0.000         -     3.6908451    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            335.84803   |      3 |           |      |    2.3179011     -     6.0085179    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            336.0814    |      3 |           |      |    1.9807257     -     5.6687883    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | f 3H     |    |
            336.09894   |    15+ |           |      |    0.02109378    -     3.7089545    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            336.12659   |    15+ |           |      |    0.02109378    -     3.7086506    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            336.15026   |        |           |      |    2.0169104     -     5.7042083    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            336.18315   |    15+ |           |      |    0.02109378    -     3.7080307    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            336.20975   |     10 |           |      |    2.3053555     -     5.9920007    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            336.2471    |      2 |           |      |    1.9968988     -     5.6831500    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | 3F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            336.3031    |      4 |           |      |    1.8731670     -     5.5587869    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 3F*      |    |
            336.61445   |   13bl |           |      |    2.0406150     -     5.7228275    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(4F).6s       | h 5F     |    |
            336.6265    |      2 |           |      |    1.44315256    -     5.1252273    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            336.6829    |      2 |           |      |    2.0169104     -     5.6983671    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | f 3H     |    |
            336.78694   |     10 |           |      |    2.2968145     -     5.9771400    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            336.8212    |      3 |           |      |    1.4601385     -     5.1400919    | 3d3.(4F).4s          | b 3F  | 3d.4s2.4p            | s 3F*    |    |
            336.9040    |      8 |           |      |    0.0479663     -     3.7270070    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            337.0193    |      3 |           |      |    2.0169104     -     5.6947196    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | 3F       |    |
            337.04344   |    15+ | 7.6e+07   | C    |    0.000         -     3.6775261    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            337.14523   |    15+ | 7.2e+07   | C    |    0.0479663     -     3.7243823    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            337.3039    |    15+ |           |      |    1.4297561     -     5.1044300    | 3d3.(4F).4s          | b 3F  | 3d3.(2H).4p          | 3G*      |    |
            337.3577    |      8 |           |      |    2.3179011     -     5.9920007    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            337.45981   |     11 |           |      |    2.2915718     -     5.9645611    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            337.5621    |      5 |           |      |    1.44315256    -     5.1150275    | 3d3.(4F).4s          | b 3F  | 3d3.(2H).4p          | 3G*      |    |
            337.5689    |      9 |           |      |    2.3053555     -     5.9771400    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            337.7088    |      2 |           |      |    2.4079689     -     6.0782477    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | h 5D     |    |
            337.74861   |    15+ |           |      |    0.0479663     -     3.7178147    | 3d2.4s2              | a 3F  | 3d3.(4F).4p          | x 5D*    |    |
            337.75752   |    15+ | 6.9e+07   | C    |    0.02109378    -     3.6908451    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            337.8324    |      3 |           |      |    2.3957446     -     6.0646911    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | h 5D     |    |
            337.90501   |      5 |           |      |    2.2890857     -     5.9572345    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            337.92111   |    15+ | 6.2e+06   | C    |    0.0479663     -     3.7159409    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
            337.9420    |      7 |           |      |    2.2968145     -     5.9645611    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            338.1343    |      7 |           |      |    2.2915718     -     5.9572345    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            338.14376   |      5 |           |      |    1.4601385     -     5.1256978    | 3d3.(4F).4s          | b 3F  | 3d3.(2H).4p          | 3G*      |    |
            338.23091   |    15+ |           |      |    1.06655469    -     4.7311700    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            338.46857   |      6 |           |      |    2.3957446     -     6.0577871    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | h 5D     |    |
            338.56606   |        | 5.2e+06   | C    |    0.0479663     -     3.7089545    | 3d2.4s2              | a 3F  | 3d2.(1G).4s.4p.(3P*) | x 3G*    |    |
            338.59414   |    15+ | 5.0e+07   | C    |    0.0479663     -     3.7086506    | 3d2.4s2              | a 3F  | 3d2.(3F).4s.4p.(1P*) | w 3D*    |    |
            338.6185    |      4 |           |      |    2.2968145     -     5.9572345    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            338.7285    |        |           |      |    2.3179011     -     5.9771400    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            338.7314    |        |           |      |    2.3053555     -     5.9645611    | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4p2              | 5F       |    |
            338.8661    |      2 |           |      |    2.0406150     -     5.6983671    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | f 3H     |    |
            338.9611    |      6 |           |      |    2.4079689     -     6.0646911    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | h 5D     |    |
            339.06781   |     13 |           |      |    1.0529261     -     4.7084967    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
            339.1310    |      0 |           |      |    1.4601385     -     5.1150275    | 3d3.(4F).4s          | b 3F  | 3d3.(2H).4p          | 3G*      |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            339.27096   |     15 |           |      |    1.5024892     -     5.1558713    | 3d2.4s2              | a 1G  | 3d3.(2G).4p          | v 1F*    |    |
            339.4566    |    15+ |           |      |    2.4268634     -     6.0782477    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | h 5D     |    |
            339.8288    |      2 |           |      |    2.4079689     -     6.0553518    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | e 3D     |    |
            339.86303   |     12 |           |      |    1.0460073     -     4.6930251    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
            339.9033    |      4 |           |      |    2.2968145     -     5.943397     | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | h 5G     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            340.01572   |      7 |           |      |    2.3957446     -     6.0411242    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | e 3D     |    |
            340.0230    |      3 |           |      |    2.3957446     -     6.0410433    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | e 3D     |    |
            340.1799    |      3 |           |      |    2.2915718     -     5.935182     | 3d2.(3F).4s.4p.(3P*) | z 5D* | 3d2.4s.(4F).5d       | h 5G     |    |
            340.33658   |     11 |           |      |    1.06655469    -     4.7084967    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
            340.4699    |      0 |           |      |    2.0169104     -     5.6574210    | 3d2.(3F).4s.4p.(3P*) | z 5G* | 3d2.4s.(2F).4d       | 3G       |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            340.50903   |     11 |           |      |    1.0529261     -     4.6930251    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
            341.16718   |      9 |           |      |    2.4079689     -     6.0410433    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | e 3D     |    |
            341.59856   |      9 |           |      |    2.4268634     -     6.0553518    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4p2              | e 3D     |    |
            341.6957    |    8bl |           |      |    0.8359952     -     4.4634493    | 3d3.(4F).4s          | a 5F  | 3d2.(1G).4s.4p.(1P*) | y 1G*    |    |
            341.7894    |      8 |           |      |    1.06655469    -     4.6930251    | 3d2.4s2              | a 3P  | 3d2.(3P).4s.4p.(1P*) | u 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            342.0962    |      2 |           |      |    1.5024892     -     5.1256978    | 3d2.4s2              | a 1G  | 3d3.(2H).4p          | 3G*      |    |
            342.1488    |      2 |           |      |    1.8792039     -     5.5018606    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            342.31673   |      6 |           |      |    1.44315256    -     5.0640291    | 3d3.(4F).4s          | b 3F  | 3d3.(4P).4p          | r 3D*    |    |
            342.8104    |      3 |           |      |    1.0529261     -     4.6685864    | 3d2.4s2              | a 3P  | 3d3.(2D2).4p         | u 3F*    |    |
            342.89469   |      9 |           |      |    1.8870881     -     5.5018606    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            342.9658    |     0* |           |      |    1.8870881     -     5.5011050    | 3d3.(2G).4s          | a 3G  | 3d3.(4F).5p          | 5F*      |    |
            342.9658    |     0* |           |      |    1.8731670     -     5.4871806    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            343.05339   |      5 |           |      |    1.06655469    -     4.6796547    | 3d2.4s2              | a 3P  | 3d3.(2D2).4p         | u 3F*    |    |
            343.08705   |      6 |           |      |    1.4297561     -     5.0425002    | 3d3.(4F).4s          | b 3F  | 3d3.(4P).4p          | r 3D*    |    |
            343.1066    |      3 |           |      |    1.5024892     -     5.1150275    | 3d2.4s2              | a 1G  | 3d3.(2H).4p          | 3G*      |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            343.1313    |      2 |           |      |    2.3957446     -     6.0080268    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4s.(4F).5d       | 5F       |    |
            343.54057   |      8 |           |      |    1.8792039     -     5.4871806    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            343.6815    |      2 |           |      |    2.4079689     -     6.0144655    | 3d2.(3F).4s.4p.(3P*) | z 3F* | 3d2.4s.(4F).5d       | 5F       |    |
            343.7511    |      3 |           |      |    2.1170621     -     5.7228275    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(4F).6s       | h 5F     |    |
            343.93023   |     13 |           |      |    1.4601385     -     5.0640291    | 3d3.(4F).4s          | b 3F  | 3d3.(4P).4p          | r 3D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            344.0864    |      0 |           |      |    0.8181426     -     4.4203960    | 3d3.(4F).4s          | a 5F  | 3d3.(4P).4p          | w 5D*    |    |
            344.1074    |      1 |           |      |    1.06655469    -     4.6685864    | 3d2.4s2              | a 3P  | 3d3.(2D2).4p         | u 3F*    |    |
            344.1160    |      6 |           |      |    1.5024892     -     5.1044300    | 3d2.4s2              | a 1G  | 3d3.(2H).4p          | 3G*      |    |
            344.16503   |      8 |           |      |    1.8731670     -     5.4745959    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            344.1813    |      4 |           |      |    2.1029507     -     5.7042083    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(4F).6s       | h 5F     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            344.2927    |      2 |           |      |    1.8870881     -     5.4871806    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            344.36427   |     11 |           |      |    1.44315256    -     5.0425002    | 3d3.(4F).4s          | b 3F  | 3d3.(4P).4p          | r 3D*    |    |
            344.44068   |    15+ |           |      |    1.4297561     -     5.0283047    | 3d3.(4F).4s          | b 3F  | 3d3.(4P).4p          | r 3D*    |    |
            344.4879    |      4 |           |      |    1.06655469    -     4.6646046    | 3d2.4s2              | a 3P  | 3d.4s2.4p            | x 1F*    |    |
            344.5138    |      6 |           |      |    2.0922486     -     5.6900304    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(4F).6s       | h 5F     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            344.5546    |      5 |           |      |    0.8359952     -     4.4333516    | 3d3.(4F).4s          | a 5F  | 3d3.(4P).4p          | w 5D*    |    |
            344.7430    |      3 |           |      |    1.8792039     -     5.4745959    | 3d3.(2G).4s          | a 3G  | 3d2.4s.(4F).5p       | 3G*      |    |
            344.7789    |      4 |           |      |    2.0850620     -     5.6800798    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(4F).6s       | h 5F     |    |
            344.82519   |      6 |           |      |    0.8258595     -     4.4203960    | 3d3.(4F).4s          | a 5F  | 3d3.(4P).4p          | w 5D*    |    |
            344.98717   |      5 |           |      |    0.8181426     -     4.4109963    | 3d3.(4F).4s          | a 5F  | 3d3.(4P).4p          | w 5D*    |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
            345.0002    |     00 |           |      |    2.4719789     -     6.0646911    | 3d2.(3F).4s.4p.(3P*) | z 3D* | 3d2.4p2              | h 5D     |    |
            345.0745    |      5 |           |      |    0.8129436     -     4.4048792    | 3d3.(4F).4s          | a 5F  | 3d3.(4P).4p          | w 5D*    |    |
            345.0918    |      1 |           |      |    2.1029507     -     5.6947196    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(2F).4d       | 3F       |    |
            345.2915    |      2 |           |      |    1.06655469    -     4.6562336    | 3d2.4s2              | a 3P  | 3d3.(2G).4p          | v 3G*    |    |
            345.3550    |      5 |           |      |    2.0850620     -     5.6740823    | 3d2.(3F).4s.4p.(3P*) | z 5F* | 3d2.4s.(4F).6s       | h 5F     |    |
                        |        |           |      |                                     |                      |       |                      |          |    |
