
----------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |     Upper level     |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|---------------------|    |
             Vac (nm)  |       |           |      |                                   | Conf.        | Term | Conf.        | Term |    |
            269.21136  |   330 |           |      |    1.25855474   -     5.8626471   | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            271.24049  |   200 |           |      |    1.34549779   -     5.91514934  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            272.54617  |   140 |           |      |    1.40151422   -     5.94927525  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            273.43467  |   310 |           |      |    1.25855474   -     5.79153921  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            274.79704  |    35 |           |      |    1.43876329   -     5.94927525  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
                       |       |           |      |                                   |              |      |              |      |    |
            275.24455  |    75 |           |      |    1.25855474   -     5.7617339   | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            275.27612  |    75 |           |      |    2.40270790   -     6.90537042  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4P*  |    |
            276.54350  |    35 |           |      |    2.54358023   -     7.02560856  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4P*  |    |
            276.89208  |    90 |           |      |    1.43876329   -     5.91514934  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            277.83889  |   100 |           |      |    1.40151422   -     5.8626471   | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
                       |       |           |      |                                   |              |      |              |      |    |
            278.78201  |   110 |           |      |    1.34549779   -     5.79153921  | 4d6.(5D).5s  | 6D   | 4d6.(5D).5p  | 6D*  |    |
            280.67372  |    35 |           |      |    2.68375676   -     7.09983405  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4P*  |    |
            284.16718  |    35 |           |      |    2.54358023   -     6.90537042  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4P*  |    |
            288.21096  |    55 |           |      |    2.40270790   -     6.7033021   | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4D*  |    |
            292.75341  |    35 |           |      |    2.54358023   -     6.77744800  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4D*  |    |
                       |       |           |      |                                   |              |      |              |      |    |
            294.56593  |   180 |           |      |    2.40270790   -     6.61052510  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4D*  |    |
            296.34022  |    18 |           |      |    2.63426673   -     6.81689121  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4D*  |    |
            296.55573  |   170 |           |      |    2.54358023   -     6.7231656   | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4F*  |    |
            297.65840  |   140 | 1.08e+08  |      |    2.40270790   -     6.56681088  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4F*  |    |
            297.72248  |    45 |           |      |    2.68375676   -     6.84696296  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4F*  |    |
                       |       |           |      |                                   |              |      |              |      |    |
            297.99449  |    75 |           |      |    2.63426673   -     6.79367319  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4F*  |    |
            299.16153  |    35 |           |      |    2.63426673   -     6.77744800  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 4D*  |    |
            317.70491  |    60 |           |      |    2.40270790   -     6.30407461  | 4d6.(5D).5s  | 4D   | 4d6.(5D).5p  | 6F*  |    |
