
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             297.0962   |        |           |      |     0.000000     -      4.171985    | 4p6.5s    | 2S   | 4p6.54p        | 2P*  |       |
             297.0962   |        |           |      |     0.000000     -      4.171985    | 4p6.5s    | 2S   | 4p6.54p        | 2P*  |       |
             297.1105   |        |           |      |     0.000000     -      4.171785    | 4p6.5s    | 2S   | 4p6.53p        | 2P*  |       |
             297.1105   |        |           |      |     0.000000     -      4.171785    | 4p6.5s    | 2S   | 4p6.53p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.1264   |        |           |      |     0.000000     -      4.171567    | 4p6.5s    | 2S   | 4p6.52p        | 2P*  |       |
             297.1264   |        |           |      |     0.000000     -      4.171567    | 4p6.5s    | 2S   | 4p6.52p        | 2P*  |       |
             297.1431   |        |           |      |     0.000000     -      4.171327    | 4p6.5s    | 2S   | 4p6.51p        | 2P*  |       |
             297.1431   |        |           |      |     0.000000     -      4.171327    | 4p6.5s    | 2S   | 4p6.51p        | 2P*  |       |
             297.1609   |        |           |      |     0.000000     -      4.171077    | 4p6.5s    | 2S   | 4p6.50p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.1609   |        |           |      |     0.000000     -      4.171077    | 4p6.5s    | 2S   | 4p6.50p        | 2P*  |       |
             297.1796   |        |           |      |     0.000000     -      4.170815    | 4p6.5s    | 2S   | 4p6.49p        | 2P*  |       |
             297.1796   |        |           |      |     0.000000     -      4.170815    | 4p6.5s    | 2S   | 4p6.49p        | 2P*  |       |
             297.1996   |        |           |      |     0.000000     -      4.170534    | 4p6.5s    | 2S   | 4p6.48p        | 2P*  |       |
             297.1996   |        |           |      |     0.000000     -      4.170534    | 4p6.5s    | 2S   | 4p6.48p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.2210   |        |           |      |     0.000000     -      4.170234    | 4p6.5s    | 2S   | 4p6.47p        | 2P*  |       |
             297.2210   |        |           |      |     0.000000     -      4.170234    | 4p6.5s    | 2S   | 4p6.47p        | 2P*  |       |
