
---------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
            404.0510  |    6* |           |      |    19.772037    -     22.839700   | 3p6.5f | 2F*  | 3p6.8g | 2G   |    |
            404.0510  |    6* |           |      |    19.772037    -     22.839700   | 3p6.5f | 2F*  | 3p6.8g | 2G   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            404.0510  |    6* |           |      |    19.772037    -     22.839700   | 3p6.5f | 2F*  | 3p6.8g | 2G   |    |
            406.1209  |    80 | 2.9e+08   | D    |    13.918170    -     16.970196   | 3p6.4d | 2D   | 3p6.4f | 2F*  |    |
            406.8661  |   100 | 3.1e+08   | D    |    13.923791    -     16.970227   | 3p6.4d | 2D   | 3p6.4f | 2F*  |    |
            422.5779  |     6 | 4.3e+06   | E    |    18.365782    -     21.298952   | 3p6.5d | 2D   | 3p6.6f | 2F*  |    |
            422.9371  |     6 | 4.7e+06   | E    |    18.368276    -     21.298952   | 3p6.5d | 2D   | 3p6.6f | 2F*  |    |
                      |       |           |      |                                   |        |      |        |      |    |
            430.9471  |   40* |           |      |    16.970196    -     19.846420   | 3p6.4f | 2F*  | 3p6.5g | 2G   |    |
            464.208   |   2bl | 5.2e+06   | E    |    18.368276    -     21.03837    | 3p6.5d | 2D   | 3p6.7p | 2P*  |    |
            464.8148  |     1 | 5.7e+06   | E    |    18.365782    -     21.032426   | 3p6.5d | 2D   | 3p6.7p | 2P*  |    |
            474.0954  |    10 | 8.0e+07   | D    |    15.883258    -     18.497701   | 3p6.5p | 2P*  | 3p6.6s | 2S   |    |
            478.0868  |    15 | 1.55e+08  | C    |    15.905083    -     18.497701   | 3p6.5p | 2P*  | 3p6.6s | 2S   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            494.4072  |     1 | 2.7e+07   | D    |    19.288866    -     21.795892   | 3p6.6p | 2P*  | 3p6.8s | 2S   |    |
            499.2886  |    50 | 1.83e+08  | C    |    15.883258    -     18.365782   | 3p6.5p | 2P*  | 3p6.5d | 2D   |    |
            499.7365  |    6* |           |      |    19.772037    -     22.252341   | 3p6.5f | 2F*  | 3p6.7g | 2G   |    |
            499.7365  |    6* |           |      |    19.772037    -     22.252341   | 3p6.5f | 2F*  | 3p6.7g | 2G   |    |
            499.7365  |    6* |           |      |    19.772037    -     22.252341   | 3p6.5f | 2F*  | 3p6.7g | 2G   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            500.6804  |     1 | 1.8e+07   | D    |    19.278275    -     21.753898   | 3p6.6p | 2P*  | 3p6.7d | 2D   |    |
            502.6665  |     2 | 2.1e+07   | D    |    19.288866    -     21.754708   | 3p6.6p | 2P*  | 3p6.7d | 2D   |    |
            503.2087  |    60 | 2.1e+08   | C    |    15.905083    -     18.368276   | 3p6.5p | 2P*  | 3p6.5d | 2D   |    |
            503.7176  |     9 | 3.6e+07   | D    |    15.905083    -     18.365782   | 3p6.5p | 2P*  | 3p6.5d | 2D   |    |
            514.3609  |   15* |           |      |    19.846420    -     22.256200   | 3p6.5g | 2G   | 3p6.7h | 2H*  |    |
                      |       |           |      |                                   |        |      |        |      |    |
            514.3609  |   15* |           |      |    19.846420    -     22.256200   | 3p6.5g | 2G   | 3p6.7h | 2H*  |    |
            514.3609  |   15* |           |      |    19.846420    -     22.256200   | 3p6.5g | 2G   | 3p6.7h | 2H*  |    |
            623.8314  |    10 | 7.5e+06   | D    |    13.918170    -     15.905083   | 3p6.4d | 2D   | 3p6.5p | 2P*  |    |
            625.1698  |     1 | 4.1e+06   | E    |    19.772037    -     21.754708   | 3p6.5f | 2F*  | 3p6.7d | 2D   |    |
            625.4264  |     1 | 4.3e+06   | E    |    19.772037    -     21.753898   | 3p6.5f | 2F*  | 3p6.7d | 2D   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            625.6010  |    80 | 6.6e+07   | C    |    13.923791    -     15.905083   | 3p6.4d | 2D   | 3p6.5p | 2P*  |    |
