
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |         Lower level         |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |-----------------------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.          | Term       | Conf.          | Term       |    |
Bi III    |            221.355    |     30 |           |      |                                    |                |            |                |            |    |
Bi II     |            221.4031   |    40w |           |      |                                    |                |            |                |            |    |
Bi I      |            222.8203   |    360 | 8.8e+07   |      |    0.000000     -      5.5625602   | 6p3            | 4S*        | 6p2.(3P<1>).7s | 2[1]       |    |
Bi I      |            223.0602   |   1700 | 2.34e+08  |      |    0.000000     -      5.5565799   | 6p3            | 4S*        | 6p2.(3P<0>).6d | 2[2]       |    |
Bi I      |            227.658    |    340 | 2.5e+07   |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi IV     |            231.1      |    100 |           |      |                                    |                |            |                |            |    |
Bi IV     |            232.6      |    100 |           |      |                                    |                |            |                |            |    |
Bi II     |            236.812    |     16 |           |      |                                    |                |            |                |            |    |
Bi II     |            236.8384   |     12 |           |      |                                    |                |            |                |            |    |
Bi IV     |            237.6      |    100 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            240.088    |    190 |           |      |                                    |                |            |                |            |    |
Bi III    |            241.46     |    75w |           |      |                                    |                |            |                |            |    |
Bi III    |            243.76     |     10 |           |      |                                    |                |            |                |            |    |
Bi II     |            250.10     |     10 |           |      |                                    |                |            |                |            |    |
Bi I      |            251.569    |     25 | 4.3e+06   |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            252.449    |     70 |           |      |                                    |                |            |                |            |    |
Bi II     |            254.45     |    20w |           |      |                                    |                |            |                |            |    |
Bi I      |            262.7904   |    700 | 4.7e+07   |      |                                    |                |            |                |            |    |
Bi IV     |            262.9      |    100 |           |      |                                    |                |            |                |            |    |
Bi IV     |            267.7      |    100 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            269.30     |     12 |           |      |                                    |                |            |                |            |    |
Bi I      |            269.676    |   280c | 6.4e+06   |      |                                    |                |            |                |            |    |
Bi II     |            271.33     |     20 |           |      |                                    |                |            |                |            |    |
Bi I      |            273.050    |  140bl |           |      |                                    |                |            |                |            |    |
Bi IV     |            276.7      |    100 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi IV     |            277.2      |    100 |           |      |                                    |                |            |                |            |    |
Bi I      |            278.0476   |    360 | 3.09e+07  |      |                                    |                |            |                |            |    |
Bi IV     |            278.6      |    100 |           |      |                                    |                |            |                |            |    |
