
-----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |---------------|---------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.  | Term | Conf.  | Term |    |
-----------------------------------------------------------------------------------------------------------------------------
                       |       |           |      |                                    |        |      |        |      |    |
             100.181   |     6 |           |      |                                    |        |      |        |      |    |
             101.661   |    10 |           |      |                                    |        |      |        |      |    |
             104.982   |    10 |           |      |                                    |        |      |        |      |    |
             105.077   |    10 |           |      |                                    |        |      |        |      |    |
             106.066   |    10 |           |      |                                    |        |      |        |      |    |
                       |       |           |      |                                    |        |      |        |      |    |
             106.558   |     9 |           |      |                                    |        |      |        |      |    |
             110.394   |    10 |           |      |                                    |        |      |        |      |    |
             110.843   |    10 |           |      |                                    |        |      |        |      |    |
             110.984   |    10 |           |      |                                    |        |      |        |      |    |
             111.957   |    10 |           |      |                                    |        |      |        |      |    |
                       |       |           |      |                                    |        |      |        |      |    |
             112.136   |    10 |           |      |                                    |        |      |        |      |    |
             113.314   |    10 |           |      |                                    |        |      |        |      |    |
             114.591   |     4 |           |      |                                    |        |      |        |      |    |
             120.363   |    10 |           |      |                                    |        |      |        |      |    |
             123.120   |    10 |           |      |                                    |        |      |        |      |    |
                       |       |           |      |                                    |        |      |        |      |    |
             133.165   |    10 |           |      |                                    |        |      |        |      |    |
             133.520   |    10 |           |      |                                    |        |      |        |      |    |
             134.837   |    10 |           |      |                                    |        |      |        |      |    |
             143.396   |    10 | 1.41e+09  |      |    0.000000     -      8.6466084   | 6s2.6p | 2P*  | 6s2.6d | 2D   |    |
             144.935   |     3 |           |      |                                    |        |      |        |      |    |
                       |       |           |      |                                    |        |      |        |      |    |
             151.242   |    10 |           |      |    0.000000     -      8.198396    | 6s2.6p | 2P*  | 6s.6p2 | 4P   |    |
             167.153   |    10 |           |      |                                    |        |      |        |      |    |
             168.215   |    10 |           |      |                                    |        |      |        |      |    |
             172.675   |    20 |           |      |    0.000000     -      7.179984    | 6s2.6p | 2P*  | 6s.6p2 | 4P   |    |
             179.6670  |    10 |           |      |                                    |        |      |        |      |    |
                       |       |           |      |                                    |        |      |        |      |    |
             182.2050  |    10 | 1.18e+09  |      |    1.7458306    -      8.5504843   | 6s2.6p | 2P*  | 6s2.6d | 2D   |    |
             192.1471  |     7 |           |      |                                    |        |      |        |      |    |
-----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |---------------|---------------|    |
             Air (nm)  |       |           |      |                                    | Conf.  | Term | Conf.  | Term |    |
-----------------------------------------------------------------------------------------------------------------------------
                       |       |           |      |                                    |        |      |        |      |    |
             220.3534  |    10 | 4.94e+08  |      |    1.7458306    -      7.370682    | 6s2.6p | 2P*  | 6s2.7s | 2S   |    |
             252.669   |    8c |           |      |                                    |        |      |        |      |    |
             257.660   |    8c |           |      |                                    |        |      |        |      |    |
             260.838   |    2c |           |      |                                    |        |      |        |      |    |
