
------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |        Lower level        |        Upper level        |Type|
          |             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |---------------------------|---------------------------|    |
          |              Vac (nm)  |       |           |      |                                     | Conf.          | Term     | Conf.          | Term     |    |
Sb I      |            214.183     |   50r |           |      |     1.22174247   -      7.0085948   | 5p3            | 2D*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            214.486     |  100r |           |      |     1.05536895   -      6.8341256   | 5p3            | 2D*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            215.891     |    50 |           |      |     2.2892692    -      8.0303539   | 5p3            | 2P*      | 5p2.(3P).6d    | 4D       |    |
Sb I      |            217.581     | 1500r | 1.75e+08  |      |     0.000000     -      5.6964959   | 5p3            | 4S*      | 5p2.(3P).6s    | 4P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            217.919     |  250r | 2.39e+08  |      |     1.22174247   -      6.9094238   | 5p3            | 2D*      | 5p2.(1D).6s    | 2D       |    |
Sb I      |            220.132     |  200r |           |      |     2.0327654    -      7.6633015   | 5p3            | 2P*      | 5p2.(3P).5d    | 2D       |    |
Sb I      |            220.845     |  300r |           |      |     1.22174247   -      6.8341256   | 5p3            | 2D*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            222.073     |  150r |           |      |     1.05536895   -      6.6366204   | 5p3            | 2D*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            222.198     |   100 |           |      |     2.0327654    -      7.6109568   | 5p3            | 2P*      | 5p2.(3P).7s    | 2P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            222.493     |  120r |           |      |     1.05536895   -      6.6260831   | 5p3            | 2D*      | 5p2.(3P).5d    | 4P       |    |
Sb II     |            222.515     |     6 |           |      |                                     |                |          |                |          |    |
Sb I      |            226.251     |  300r |           |      |     2.0327654    -      7.5110739   | 5p3            | 2P*      | 5p2.(3P).6d    | 2D       |    |
Sb I      |            228.898     |   120 |           |      |     1.22174247   -      6.6366204   | 5p3            | 2D*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            229.344     |  150r |           |      |     1.22174247   -      6.6260831   | 5p3            | 2D*      | 5p2.(3P).5d    | 4P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            230.646     | 300r* |           |      |     2.2892692    -      7.6633015   | 5p3            | 2P*      | 5p2.(3P).5d    | 2D       |    |
Sb I      |            230.646     | 300r* |           |      |     2.0327654    -      7.4065212   | 5p3            | 2P*      | 5p2.(3P).5d    | 2P       |    |
Sb I      |            231.147     | 2500r | 1.69e+08  |      |     0.000000     -      5.3622341   | 5p3            | 4S*      | 5p2.(3P).6s    | 4P       |    |
Sb I      |            231.589     |   150 |           |      |     2.2892692    -      7.6412779   | 5p3            | 2P*      | 5p2.(3P).5d    | 2D       |    |
Sb I      |            237.367     |  400w |           |      |     2.2892692    -      7.5110739   | 5p3            | 2P*      | 5p2.(3P).6d    | 2D       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            238.364     |  300w |           |      |     2.2892692    -      7.4892001   | 5p3            | 2P*      | 5p2.(3P).5d    |          |    |
Sb I      |            239.522     |   100 |           |      |     2.0327654    -      7.2075304   | 5p3            | 2P*      | 5p2.(3P).7s    | 4P       |    |
Sb I      |            242.213     |   150 |           |      |     2.2892692    -      7.4065212   | 5p3            | 2P*      | 5p2.(3P).5d    | 2P       |    |
Sb I      |            242.635     |   250 |           |      |     2.0327654    -      7.1411427   | 5p3            | 2P*      | 5p2.(3P).5d    | 4D       |    |
Sb I      |            244.551     |  400r |           |      |     1.05536895   -      6.1237198   | 5p3            | 2D*      | 5p2.(3P).6s    | 2P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            247.832     |   400 |           |      |     2.0327654    -      7.0340153   | 5p3            | 2P*      | 5p2.(3P).5d    | 2P       |    |
Sb I      |            248.044     |   150 |           |      |     2.0327654    -      7.0297312   | 5p3            | 2P*      | 5p2.(3P).5d    | 4P       |    |
Sb II     |            248.046     |     8 |           |      |     9.52915      -     14.52544     | 5s.5p3         | 3P*      | 5s2.5p.8p      | 1P       |    |
Sb III    |            250.771     |     5 |           |      |                                     |                |          |                |          |    |
Sb I      |            251.054     |   100 |           |      |     1.05536895   -      5.9924566   | 5p3            | 2D*      | 5p2.(3P).6s    | 4P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            252.852     | 2000r | 1.77e+08  |      |     1.22174247   -      6.1237198   | 5p3            | 2D*      | 5p2.(3P).6s    | 2P       |    |
Sb II     |            252.8535    |    15 |           |      |     8.97518      -     13.87719     | 5s2.5p.5d      | 1D*      | 5s2.5p.4f      | 3D       |    |
Sb II     |            256.7754    |    10 |           |      |     1.58573      -      6.41282     | 5s2.5p2        | 1D       | 5s.5p3         | 5S*      |    |
Sb I      |            257.406     |   150 |           |      |     2.0327654    -      6.8480143   | 5p3            | 2P*      | 5p2.(1D).6s    | 2D       |    |
Sb III    |            259.013     |    15 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            259.805     | 1500r | 2.10e+07  |      |     1.05536895   -      5.8261484   | 5p3            | 2D*      | 5p2.(3P).6s    | 2P       |    |
Sb I      |            259.809     |  500r |           |      |     1.22174247   -      5.9924566   | 5p3            | 2D*      | 5p2.(3P).6s    | 4P       |    |
Sb I      |            261.231     |  300r |           |      |     2.2892692    -      7.0340153   | 5p3            | 2P*      | 5p2.(3P).5d    | 2P       |    |
Sb III    |            261.420     |     1 |           |      |                                     |                |          |                |          |    |
Sb III    |            261.717     |    12 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb III    |            261.763     |     1 |           |      |                                     |                |          |                |          |    |
Sb I      |            265.260     |  200r |           |      |     2.2892692    -      6.9619359   | 5p3            | 2P*      | 5p2.(3P).5d    | 4P       |    |
Sb II     |            265.655     |   12* |           |      |     8.41698      -     13.08273     | 5s.5p3         | 3D*      | 5s2.5p.4f      | 3F       |    |
Sb II     |            265.655     |   12* |           |      |     9.71923      -     14.38501     | 5s.5p3         | 3P*      | 5s2.5p.5f      | 1F       |    |
Sb III    |            266.939     |    20 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            267.064     |  300r |           |      |     1.05536895   -      5.6964959   | 5p3            | 2D*      | 5p2.(3P).6s    | 4P       |    |
Sb I      |            268.276     |  200r |           |      |     2.2892692    -      6.9094238   | 5p3            | 2P*      | 5p2.(1D).6s    | 2D       |    |
Sb I      |            269.225     |   120 |           |      |     2.0327654    -      6.6366204   | 5p3            | 2P*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            271.890     |  150r |           |      |     2.2892692    -      6.8480143   | 5p3            | 2P*      | 5p2.(1D).6s    | 2D       |    |
Sb I      |            276.995     |  400r |           |      |     1.22174247   -      5.6964959   | 5p3            | 2D*      | 5p2.(3P).6s    | 4P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb III    |            278.587     |     5 |           |      |                                     |                |          |                |          |    |
