
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |    Lower level     |    Upper level     |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |--------------------|--------------------|    |
           Vac (nm)  |       |           |      |                                  | Conf.       | Term | Conf.       | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------
                     |       |           |      |                                  |             |      |             |      |    |
           101.725   |     9 |           |      |                                  |             |      |             |      |    |
           101.774   |     8 |           |      |                                  |             |      |             |      |    |
           101.829   |     8 |           |      |                                  |             |      |             |      |    |
           103.212   |     8 |           |      |                                  |             |      |             |      |    |
           106.387   |     8 |           |      |                                  |             |      |             |      |    |
                     |       |           |      |                                  |             |      |             |      |    |
           112.253   |     9 |           |      |                                  |             |      |             |      |    |
           112.488   |     9 |           |      |                                  |             |      |             |      |    |
           112.802   |     8 |           |      |                                  |             |      |             |      |    |
           150.517   |   10w |           |      |                                  |             |      |             |      |    |
           153.863   |   10w |           |      |                                  |             |      |             |      |    |
                     |       |           |      |                                  |             |      |             |      |    |
           155.020   |   12w |           |      |                                  |             |      |             |      |    |
           160.121   |   10w |           |      |                                  |             |      |             |      |    |
           186.983   |    10 |           |      |                                  |             |      |             |      |    |
           187.799   |    12 |           |      |                                  |             |      |             |      |    |
           188.205   |    10 |           |      |                                  |             |      |             |      |    |
                     |       |           |      |                                  |             |      |             |      |    |
           188.676   |    12 |           |      |                                  |             |      |             |      |    |
           189.067   |    13 |           |      |                                  |             |      |             |      |    |
           189.398   |    11 | 5.5e+08   | D    |    9.901430    -     16.447640   | 3d5.(2I).4s | 3I   | 3d5.(2I).4p | 3H*  |    |
           189.546   |    20 |           |      |                                  |             |      |             |      |    |
           190.758   |   10s | 5.3e+08   | D    |    9.898913    -     16.398479   | 3d5.(2I).4s | 3I   | 3d5.(2I).4p | 3H*  |    |
                     |       |           |      |                                  |             |      |             |      |    |
           191.406   |    19 |           |      |                                  |             |      |             |      |    |
           191.508   |    15 | 6.0e+08   | D    |    7.863719    -     14.337809   | 3d5.(4G).4s | 5G   | 3d5.(4G).4p | 5H*  |    |
           192.279   |    15 | 5.5e+08   | D    |    7.868829    -     14.316982   | 3d5.(4G).4s | 5G   | 3d5.(4G).4p | 5H*  |    |
           192.601   |   10p |           |      |                                  |             |      |             |      |    |
           192.630   |    18 |           |      |                                  |             |      |             |      |    |
                     |       |           |      |                                  |             |      |             |      |    |
           193.039   |    15 | 5.1e+08   | D    |    7.871357    -     14.294126   | 3d5.(4G).4s | 5G   | 3d5.(4G).4p | 5H*  |    |
           193.151   |    14 | 5.3e+08   | D    |    8.641169    -     15.060214   | 3d5.(4D).4s | 5D   | 3d5.(4D).4p | 5F*  |    |
           193.734   |    14 | 5.1e+08   | D    |    7.872252    -     14.271935   | 3d5.(4G).4s | 5G   | 3d5.(4G).4p | 5H*  |    |
           193.890   |   10l |           |      |                                  |             |      |             |      |    |
           194.348   |   14s | 5.0e+08   | D    |    7.872322    -     14.251803   | 3d5.(4G).4s | 5G   | 3d5.(4G).4p | 5H*  |    |
                     |       |           |      |                                  |             |      |             |      |    |
