
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level            |           Upper level            |Type|
          |           Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------------|----------------------------------|    |
          |            Vac (nm)  |         |           |      |                                   | Conf.                 | Term     | Conf.                 | Term     |    |
Sc V      |            128.2611  |       4 |           |      |    55.04213     -     64.70873    | 3s2.3p4.(3P).4p       | 2P*      | 3s2.3p4.(3P).4d       | 2D       |    |
Sc V      |            128.5255  |       8 |           |      |    54.01674     -     63.66340    | 3s2.3p4.(3P).4p       | 4P*      | 3s2.3p4.(3P).4d       | 4D       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc IV     |            128.5595  |       6 |           |      |    47.32625     -     56.97035    | 3s2.3p5.4p            | 3P       | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Sc V      |            128.7799  |       7 |           |      |    54.16404     -     63.79167    | 3s2.3p4.(3P).4p       | 4P*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            129.2416  |       1 |           |      |    49.03473     -     58.62800    | 3s2.3p4.(3P).4s       | 2P       | 3s2.3p4.(1D).4p       | 2P*      |    |
Sc V      |            129.4140  |       2 |           |      |    55.16880     -     64.74913    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4P       |    |
Sc V      |            129.4480  |       2 |           |      |    55.04213     -     64.62002    | 3s2.3p4.(3P).4p       | 2P*      | 3s2.3p4.(3P).4d       | 2F       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            129.5026  |       5 |           |      |    54.82560     -     64.39949    | 3s2.3p4.(3P).4p       | 2D*      | 3s2.3p4.(3P).4d       | 4F       |    |
Sc V      |            129.6746  |       6 |           |      |    54.16404     -     63.72512    | 3s2.3p4.(3P).4p       | 4P*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            129.7578  |       5 |           |      |    55.15361     -     64.70873    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 2D       |    |
Sc V      |            129.8524  |       8 |           |      |    55.35153     -     64.89963    | 3s2.3p4.(3P).4p       | 2D*      | 3s2.3p4.(3P).4d       | 2D       |    |
Sc II     |            129.9787  |       1 |           |      |     1.768178    -     11.30699    | 3p6.3d2               | 1G       | 3p6.3d.6f             | 1H*      |    |
