
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level            |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|----------------------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.                 | Term    | Conf.                 | Term     |    |
           139.1271  |    12 |           |      |    58.84972    -     67.76128   | 2s2.2p5.3p            | 3D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           139.3391  |    15 | 6.38e+08  | B+   |    58.77510    -     67.67310   | 2s2.2p5.3p            | 3D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           139.5642  |    2d |           |      |    66.35381    -     75.23741   | 2s2.2p5.3d            | 3D*     | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]   |    |
           140.282   |    bl |           |      |    59.19448    -     68.03269   | 2s2.2p5.3p            | 1D      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           140.5170  |     9 | 1.54e+08  | C+   |    58.84972    -     67.67310   | 2s2.2p5.3p            | 3D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           140.7880  |     7 |           |      |    58.95484    -     67.76128   | 2s2.2p5.3p            | 3D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           142.1538  |     5 |           |      |    59.31088    -     68.03269   | 2s2.2p5.3p            | 1P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           142.2118  |     3 | 1.80e+07  | C    |    58.95484    -     67.67310   | 2s2.2p5.3p            | 3D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           143.1136  |    10 | 4.30e+08  | B    |    59.36935    -     68.03269   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           143.5550  |     7 | 3.04e+08  | C    |    59.31088    -     67.94760   | 2s2.2p5.3p            | 1P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           143.9770  |     2 | 3.54e+07  | D+   |    59.42132    -     68.03269   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           144.3738  |     8 | 1.81e+08  | C+   |    59.44497    -     68.03269   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           144.6254  |     7 | 4.15e+07  | C    |    52.92490    -     61.49766   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 1S       |    |
           144.7260  |     6 | 2.22e+08  | C+   |    59.19448    -     67.76128   | 2s2.2p5.3p            | 1D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           145.8172  |     5 | 3.21e+08  | C+   |    59.44497    -     67.94760   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           146.2305  |     5 | 1.21e+08  | C+   |    59.19448    -     67.67310   | 2s2.2p5.3p            | 1D      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           146.7188  |     4 | 9.37e+07  | C    |    59.31088    -     67.76128   | 2s2.2p5.3p            | 1P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           147.4898  |     2 |           |      |    57.94755    -     66.35381   | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3D*      |    |
           147.7416  |     1 |           |      |    59.36935    -     67.76128   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           148.267   |    bl | 1.55e+07  | D+   |    59.31088    -     67.67310   | 2s2.2p5.3p            | 1P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           148.6624  |     4 |           |      |    59.42132    -     67.76128   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           149.3097  |     4 | 1.02e+08  | C+   |    59.36935    -     67.67310   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           150.6826  |   3bl | 3.91e+07  | C    |    59.44497    -     67.67310   | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
           155.082   |    bl | 1.04e+09  | B+   |    53.50290    -     61.49766   | 2s2.2p5.3s            | 1P*     | 2s2.2p5.3p            | 1S       |    |
           157.2712  |    16 | 6.92e+08  | B+   |    57.94755    -     65.83101   | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
           158.6237  |    12 | 8.02e+08  | B+   |    57.94755    -     65.76377   | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
           159.2360  |     8 | 8.53e+08  | B+   |    57.94755    -     65.73372   | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           162.6093  |     2 | 1.77e+07  | C    |    58.84972    -     66.47437   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1P*      |    |
           163.5946  |     2 | 2.44e+07  | C+   |    58.77510    -     66.35381   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           164.2826  |     5 | 9.17e+07  | B    |    58.77510    -     66.32207   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           164.8822  |     2 | 5.38e+07  | C+   |    58.95484    -     66.47437   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1P*      |    |
           165.2218  |     4 | 9.10e+07  | B    |    58.84972    -     66.35381   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           165.9244  |     4 | 8.48e+07  | B    |    58.84972    -     66.32207   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           166.3287  |     2 | 1.68e+07  | C    |    58.84972    -     66.30388   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1D*      |    |
           167.5710  |     1 | 4.19e+07  | B    |    58.95484    -     66.35381   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           167.9470  |     2 | 5.88e+07  | B    |    58.84972    -     66.23207   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           168.7091  |    13 | 1.41e+08  | B    |    58.95484    -     66.30388   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1D*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           169.7282  |    13 | 2.14e+08  | B+   |    58.77510    -     66.08000   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1F*      |    |
           170.3108  |     3 | 1.71e+07  | C+   |    59.19448    -     66.47437   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1P*      |    |
           170.3731  |     5 | 2.97e+08  | B+   |    58.95484    -     66.23207   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
           170.4368  |     2 | 1.79e+07  | C+   |    58.77510    -     66.04957   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
           171.4783  |     4 | 4.76e+07  | B    |    58.84972    -     66.08000   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1F*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           172.2041  |    10 | 3.23e+08  | B+   |    58.84972    -     66.04957   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
           173.0733  |     7 | 1.03e+08  | B+   |    58.77510    -     65.93890   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
           173.0778  |     3 | 1.44e+08  | C    |    59.31088    -     66.47437   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 1P*      |    |
           173.1786  |     5 | 1.60e+08  | B    |    59.19448    -     66.35381   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
           173.8835  |    22 | 1.14e+09  | A    |    58.77510    -     65.90541   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           173.9475  |   3bl | 3.26e+04  | E    |    59.19448    -     66.32207   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
           174.3947  |     2 | 3.76e+07  | B    |    59.19448    -     66.30388   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1D*      |    |
           174.5009  |     1 | 5.37e+06  | D+   |    59.36935    -     66.47437   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
           174.7561  |    12 | 7.38e+08  | B+   |    58.95484    -     66.04957   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
           174.8932  |    18 | 8.71e+08  | A    |    58.84972    -     65.93890   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           175.7176  |     2 | 2.04e+07  | C+   |    58.77510    -     65.83101   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           175.7888  |     5 | 2.10e+08  | B    |    59.42132    -     66.47437   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
           176.1740  |    bl | 3.16e+05  | E    |    59.19448    -     66.23207   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
           176.3805  |   6bl | 3.17e+08  | B+   |    59.44497    -     66.47437   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
           177.2982  |    15 | 7.67e+08  | A    |    59.31088    -     66.30388   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 1D*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           177.3959  |     1 |           |      |    65.76377    -     72.75288   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
           177.5942  |     2 | 1.28e+07  | C+   |    58.84972    -     65.83101   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           178.3253  |    20 | 9.39e+08  | A    |    59.36935    -     66.32207   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
           178.7927  |     4 | 1.46e+08  | B    |    59.36935    -     66.30388   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1D*      |    |
           179.1375  |     5 | 2.32e+08  | B    |    59.31088    -     66.23207   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3D*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           179.3207  |     2 | 3.36e+07  | C+   |    58.84972    -     65.76377   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           179.4582  |    14 | 7.73e+08  | A    |    59.44497    -     66.35381   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
           180.0662  |    15 | 8.21e+08  | A    |    59.19448    -     66.08000   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1F*      |    |
           180.3087  |     2 | 1.03e+07  | C+   |    58.95484    -     65.83101   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           181.9954  |     1 |           |      |    65.93890    -     72.75138   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           182.0421  |     5 | 2.98e+08  | B+   |    59.42132    -     66.23207   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
           182.0896  |     1 | 3.05e+06  | C    |    58.95484    -     65.76377   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           182.6750  |     1 | 1.32e+07  | C    |    59.44497    -     66.23207   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
           182.8974  |     1 | 4.97e+07  | C+   |    58.95484    -     65.73372   | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
           183.8336  |     4 | 1.09e+08  | B    |    59.19448    -     65.93890   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3F*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           183.9878  |     3 | 4.55e+07  | C+   |    59.31088    -     66.04957   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3F*      |    |
           184.6121  |     3 |           |      |    65.73372    -     72.44963   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]   |    |
           184.6707  |     3 |           |      |    65.76377    -     72.47758   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           184.7561  |     1 | 3.74e+06  | C    |    59.36935    -     66.08000   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1F*      |    |
           184.9591  |     1 |           |      |    66.04957    -     72.75288   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           185.0060  |     3 |           |      |    66.04957    -     72.75118   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]   |    |
           185.4139  |     2 |           |      |    65.76377    -     72.45067   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]   |    |
           185.599   |    bl |           |      |    59.36935    -     66.04957   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3F*      |    |
           185.8186  |    13 | 1.28e+08  | B    |    52.77267    -     59.44497   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           185.8451  |     3 |           |      |    66.08000    -     72.75138   | 2s2.2p5.3d            | 1F*     | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           186.5388  |     0 |           |      |    65.83101    -     72.47758   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           186.5636  |     4 |           |      |    65.83101    -     72.47668   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           186.8225  |     7 | 1.94e+08  | B+   |    59.19448    -     65.83101   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3P*      |    |
           187.2956  |     2 |           |      |    65.83101    -     72.45067   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]   |    |
           187.3268  |     0 |           |      |    65.83101    -     72.44963   | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           187.9492  |    12 | 1.76e+08  | B+   |    52.77267    -     59.36935   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           188.2308  |     3 |           |      |    65.90541    -     72.49222   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]   |    |
           188.6764  |     1 |           |      |    65.90541    -     72.47668   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           188.7308  |     4 | 7.56e+07  | B    |    59.19448    -     65.76377   | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3P*      |    |
