
----------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |   Upper level    |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |------------------|------------------|    |
            Vac (nm)  |        |           |      |                                   | Conf.     | Term | Conf.     | Term |    |
            140.8339  |      1 | 3.09e+06  | C+   |    12.24541     -     21.048974   | 3s.3p3    | 3P*  | 3s2.3p.4p | 3D   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            140.8459  |     2w | 3.94e+06  | C+   |    12.24619     -     21.048974   | 3s.3p3    | 3P*  | 3s2.3p.4p | 3D   |    |
            141.5569  |      2 |           |      |    20.773957    -     29.53245    | 3s2.3p.4p | 1P   | 3s2.3p.5d | 1P*  |    |
            157.7434  |      9 | 3.13e+08  | B+   |    12.91416     -     20.773957   | 3s2.3p.3d | 1D*  | 3s2.3p.4p | 1P   |    |
            163.3700  |     1w |           |      |    21.943273    -     29.53245    | 3s2.3p.4p | 1D   | 3s2.3p.5d | 1P*  |    |
            171.3117  |   2g,w | 5.40e+03  | C+   |     0.037033    -      7.274391   | 3s2.3p2   | 3P   | 3s.3p3    | 5S*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            172.8939  |     4g | 1.54e+04  | C+   |     0.103289    -      7.274391   | 3s2.3p2   | 3P   | 3s.3p3    | 5S*  |    |
            180.3897  |     2w |           |      |    22.659238    -     29.53245    | 3s2.3p.4p | 1S   | 3s2.3p.5d | 1P*  |    |
----------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |   Upper level    |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |------------------|------------------|    |
            Air (nm)  |        |           |      |                                   | Conf.     | Term | Conf.     | Term |    |
----------------------------------------------------------------------------------------------------------------------------------
                      |        |           |      |                                   |           |      |           |      |    |
            205.9854  |      1 | 7.06e+05  | C+   |    15.14076     -     21.157971   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
            207.2030  |     10 | 2.48e+07  | B    |    15.17616     -     21.157971   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
            208.4833  |     11 | 3.42e+07  | B    |    15.14076     -     21.085834   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
            208.9115  |     19 | 2.87e+08  | B+   |    15.22509     -     21.157971   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
            209.7318  |     19 | 2.75e+08  | B+   |    15.17616     -     21.085834   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            209.7826  | 14bl,w | 3.05e+08  | B+   |    15.14076     -     21.048974   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 3D   |    |
            217.7233  |     10 | 2.20e+08  | B+   |    16.966466    -     22.659238   | 3s.3p3    | 1P*  | 3s2.3p.4p | 1S   |    |
            220.0267  |      9 | 4.54e+06  | D    |    15.14076     -     20.773957   | 3s2.3p.3d | 3F*  | 3s2.3p.4p | 1P   |    |
            228.3646  |      7 | 1.04e+08  | D    |    20.773957    -     26.201464   | 3s2.3p.4p | 1P   | 3s2.3p.5s | 1P*  |    |
            235.9186  |      8 |           |      |    20.773957    -     26.027683   | 3s2.3p.4p | 1P   | 3s2.3p.5s | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            240.5562  |     6w |           |      |    21.048974    -     26.201464   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 1P*  |    |
            242.2897  |     10 |           |      |    21.085834    -     26.201464   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 1P*  |    |
            244.2581  |     2w | 3.69e+06  | E'   |    21.048974    -     26.123375   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
            246.0496  |      7 | 5.42e+07  | D    |    21.085834    -     26.123375   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
            248.9566  |     10 | 8.72e+07  | D    |    21.048974    -     26.027683   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            249.0488  |     10 | 1.93e+07  | B    |    16.966466    -     21.943273   | 3s.3p3    | 1P*  | 3s2.3p.4p | 1D   |    |
            249.6239  |     15 | 2.90e+08  | D    |    21.157971    -     26.123375   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
            249.9030  |     12 | 3.46e+08  | D    |    21.048974    -     26.008773   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
            250.8097  |     12 | 2.56e+08  | D    |    21.085834    -     26.027683   | 3s2.3p.4p | 3D   | 3s2.3p.5s | 3P*  |    |
            255.5472  |      6 |           |      |    20.773957    -     25.624199   | 3s2.3p.4p | 1P   | 3s2.3p.4d | 3D*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            256.4171  |      4 |           |      |    20.773957    -     25.607744   | 3s2.3p.4p | 1P   | 3s2.3p.4d | 3D*  |    |
            259.3804  |      4 |           |      |    21.422889    -     26.201464   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 1P*  |    |
            260.7918  |  2bl,w |           |      |    21.048974    -     25.801717   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3P*  |    |
            262.2382  |     1w |           |      |    21.048974    -     25.775443   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3P*  |    |
            262.8261  |      4 |           |      |    21.085834    -     25.801717   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            263.6872  |  5bl,w | 4.81e+07  | D    |    21.422889    -     26.123375   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
