
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |       Rel. |    Aki    | Acc. |                Ei           Ek               |           Lower level           |           Upper level            |Type|
          |                  Wavelength |       Int. |    s^-1   |      |               (eV)         (eV)              |---------------------------------|----------------------------------|    |
          |                   Vac (nm)  |            |           |      |                                              | Conf.                 | Term    | Conf.                  | Term    |    |
Ne IV     |                 102.8710    |          5 |           |      |     71.49372          -      83.54619        | 2s2.2p2.(3P).3d       | 2P      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne IV     |                 102.9199    |          3 |           |      |     71.58222          -      83.62894        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<2>).4f     | 2[5]*   |    |
Ne IV     |                 102.9518    |         10 |           |      |     71.44649          -      83.48937        | 2s2.2p2.(3P).3d       | 2P      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
Ne IV     |                 102.9807    |         14 |           |      |     70.33134          -      82.37087        | 2s2.2p2.(1D).3p       | 2P*     | 2s2.2p2.(1D).4s        | 2D      |    |
Ne IV     |                 103.0157    |          3 |           |      |     71.55689          -      83.59226        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 103.1383    |          5 |           |      |     71.56938          -      83.59051        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
Ne IV     |                 103.3764    |          6 |           |      |     71.55689          -      83.55031        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne III    |                 103.489     |       90l* | 1.2e+08   | D    |     48.9342649+x      -      60.91508+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).7f       | 5F      |    |
Ne III    |                 103.489     |       90l* | 9.9e+07   | D    |     48.934587+x       -      60.91508+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).7f       | 5F      |    |
Ne III    |                 103.489     |       90l* | 8.1e+07   | D    |     48.935032+x       -      60.91508+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).7f       | 5F      |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 103.489     |       90l* | 6.6e+07   | D    |     48.935410+x       -      60.91508+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).7f       | 5F      |    |
Ne III    |                 103.5695    |         30 | 6.1e+07   | D    |     48.5274428        -      60.498517       | 2s2.2p3.(2D*).3p      | 3F      | 2s2.2p3.(2D*).4d       | 3G*     |    |
Ne IV     |                 103.5896    |          6 |           |      |     71.58222          -      83.55099        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<1>).4f     | 2[4]*   |    |
Ne IV     |                 103.6107    |          9 |           |      |     71.55814          -      83.52467        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<1>).4f     | 2[3]*   |    |
Ne III    |                 103.6574    |         10 | 6.4e+07   | D    |     48.5319077        -      60.492885       | 2s2.2p3.(2D*).3p      | 3F      | 2s2.2p3.(2D*).4d       | 3G*     |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 103.8180    |          4 |           |      |     71.58222          -      83.52467        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<1>).4f     | 2[3]*   |    |
Ne IV     |                 103.8383    |          6 |           |      |     71.55814          -      83.49820        | 2s2.2p2.(3P).3d       | 4D      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
Ne IV     |                 103.9075    |        7bl |           |      |     75.25951          -      87.19185        | 2s2.2p2.(1D).3d       | 2G      | 2s2.2p2.(1D<2>).4f     | 2[4]*   |    |
Ne IV     |                 103.9141    |        7bl |           |      |     75.26057          -      87.19180        | 2s2.2p2.(1D).3d       | 2G      | 2s2.2p2.(1D<2>).4f     | 2[4]*   |    |
Ne IV     |                 104.5104    |          9 |           |      |     71.82754          -      83.69082        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[3]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 104.6177    |          6 |           |      |     71.82754          -      83.67864        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[2]*   |    |
Ne IV     |                 104.6840    |          4 |           |      |     71.87069          -      83.71418        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<2>).4f     | 2[4]*   |    |
Ne IV     |                 104.7983    |          3 |           |      |     71.87069          -      83.70158        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<2>).4f     | 2[3]*   |    |
Ne IV     |                 104.9186    |         13 |           |      |     71.86150          -      83.67864        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[2]*   |    |
Ne IV     |                 104.9725    |          3 |           |      |     71.86150          -      83.67253        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[2]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 104.9933    |         50 | 6.9e+07   | D    |     48.7012164        -      60.510018       | 2s2.2p3.(2D*).3p      | 1F      | 2s2.2p3.(2D*).4d       | 1G*     |    |
Ne IV     |                 105.4677    |          9 |           |      |     71.95850          -      83.71418        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<2>).4f     | 2[4]*   |    |
Ne IV     |                 105.5713    |          6 |           |      |     75.55145          -      87.29545        | 2s2.2p2.(1D).3d       | 2D      | 2s2.2p2.(1D<2>).4f     | 2[2]*   |    |
Ne IV     |                 105.5936    |          6 |           |      |     75.55832          -      87.29987        | 2s2.2p2.(1D).3d       | 2D      | 2s2.2p2.(1D<2>).4f     | 2[2]*   |    |
Ne IV     |                 105.6280    |          6 |           |      |     71.95850          -      83.69636        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<2>).4f     | 2[4]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 105.6960    |         3i |           |      |     71.86150          -      83.59226        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
Ne IV     |                 105.7078    |          8 |           |      |     71.86150          -      83.59051        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
Ne IV     |                 105.7633    |          8 |           |      |     71.82754          -      83.55031        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne IV     |                 105.8517    |          6 |           |      |     71.87930          -      83.59226        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
Ne IV     |                 105.8678    |          6 |           |      |     71.87930          -      83.59051        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 105.9948    |          6 |           |      |     71.82754          -      83.52467        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<1>).4f     | 2[3]*   |    |
Ne IV     |                 106.0709    |         12 |           |      |     71.86150          -      83.55031        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne IV     |                 106.0865    |          8 |           |      |     71.87069          -      83.55786        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<1>).4f     | 2[4]*   |    |
Ne IV     |                 106.1070    |          4 |           |      |     71.86150          -      83.54619        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne IV     |                 106.2371    |        37* |           |      |     71.82754          -      83.49820        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 106.2371    |        37* |           |      |     71.95850          -      83.62894        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<2>).4f     | 2[5]*   |    |
Ne IV     |                 106.3160    |          3 |           |      |     71.82754          -      83.48937        | 2s2.2p2.(3P).3d       | 4P      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
Ne IV     |                 106.3885    |       13c* |           |      |     71.87069          -      83.52467        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<1>).4f     | 2[3]*   |    |
