
-----------------------------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level       |      Upper level       |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------------|------------------------|    |
          Air (nm)  |       |           |      |                                 | Conf.           | Term | Conf.           | Term |    |
           306.125  |     3 | 1.31e+08  |      |    26.37459    -     30.42353   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2P*  |    |
           320.195  |     6 | 6.12e+07  |      |    26.37459    -     30.24562   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2P*  |    |
           320.934  |     6 | 3.94e+07  |      |    26.56142    -     30.42353   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2P*  |    |
           325.398  |     3 | 1.15e+08  |      |    26.37459    -     30.18373   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2D*  |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
           327.879  |     6 | 1.09e+08  |      |    25.71704    -     29.49735   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           328.906  |     6 | 1.76e+08  |      |    26.37459    -     30.14311   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2D*  |    |
           332.240  |     6 | 1.52e+08  |      |    25.71704    -     29.44773   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           335.843  |     3 | 1.59e+08  |      |    25.87399    -     29.56466   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           336.422  |     6 | 1.12e+08  |      |    26.56142    -     30.24562   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2P*  |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
           342.082  |     6 | 2.76e+07  |      |    25.87399    -     29.49735   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           342.183  |     4 | 6.87e+07  |      |    26.56142    -     30.18373   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 2D*  |    |
           344.801  |     3 | 1.95e+07  |      |    25.96989    -     29.56466   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           346.832  |     6 | 2.97e+07  |      |    25.87399    -     29.44773   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           348.111  |     1 | 1.02e+07  |      |    26.37459    -     29.93518   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 4D*  |    |
                    |       |           |      |                                 |                 |      |                 |      |    |
           351.388  |     5 | 4.35e+07  |      |    25.96989    -     29.49735   | 3s2.3p4.(3P).4s | 4P   | 3s2.3p4.(3P).4p | 4P*  |    |
           388.550  |     1 |           |      |    26.37459    -     29.56466   | 3s2.3p4.(3P).4s | 2P   | 3s2.3p4.(3P).4p | 4P*  |    |
