
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Vac (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
            182.8687    |     250 |           |      |    0.3933365    -     7.1733236   | 5d4.(5D).6s  | 6D   |                     |      |    |
            183.2658    |       3 |           |      |    0.1883108    -     6.9535699   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            183.2839    |       5 |           |      |    0.5847439    -     7.3493929   | 5d4.(5D).6s  | 6D   |                     |      |    |
            183.2943    |       3 |           |      |    2.2317932    -     8.9960321   |              |      |                     |      |    |
            183.8315    |   150bl |           |      |    1.3133007    -     8.0577802   |              |      |                     |      |    |
            184.2397    |    50bl |           |      |    0.7621414    -     7.4916503   | 5d4.(5D).6s  | 6D   |                     |      |    |
            184.7345    |       3 |           |      |    0.7621414    -     7.4736092   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            184.8106    |     250 |           |      |    0.7621414    -     7.4708594   | 5d4.(5D).6s  | 6D   |                     |      |    |
            184.9132    |       3 |           |      |    0.3933365    -     7.0983601   | 5d4.(5D).6s  | 6D   |                     |      |    |
            185.2086    |      50 |           |      |    0.5847439    -     7.2790641   | 5d4.(5D).6s  | 6D   |                     |      |    |
            185.2911    |    50bl |           |      |    0.1883108    -     6.8796515   | 5d4.(5D).6s  | 6D   | 5d3.(4P).6s.(5P).6p | 6P*  |    |
            185.5102    |   350bl |           |      |    0.9199951    -     7.6034895   | 5d5          | 6S   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            185.9197    |      25 |           |      |    0.7621414    -     7.4308304   | 5d4.(5D).6s  | 6D   |                     |      |    |
            186.1257    |       7 |           |      |    2.1619039    -     8.8232327   | 5d4.(3H).6s  | 4H   |                     |      |    |
            186.1441    |       3 |           |      |    0.7621414    -     7.4228282   | 5d4.(5D).6s  | 6D   |                     |      |    |
            186.1593    |       5 |           |      |    1.3133007    -     7.9734376   |              |      |                     |      |    |
            186.2295    |      11 |           |      |    0.9199951    -     7.5776240   | 5d5          | 6S   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            186.4948    |    50bl |           |      |    0.5847439    -     7.2328778   | 5d4.(5D).6s  | 6D   |                     |      |    |
            186.5815    |    25bl |           |      |    0.3933365    -     7.0384093   | 5d4.(5D).6s  | 6D   |                     |      |    |
            187.1260    |       7 |           |      |    0.000000     -     6.6257417   | 5d4.(5D).6s  | 6D   |                     |      |    |
            187.1848    |      15 |           |      |    0.000000     -     6.6236137   | 5d4.(5D).6s  | 6D   |                     |      |    |
            187.36395   |       3 |           |      |    0.3933365    -     7.0106252   | 5d4.(5D).6s  | 6D   | 5d3.(4P).6s.(5P).6p | 6P*  |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            187.5126    |      15 |           |      |    0.000000     -     6.6120475   | 5d4.(5D).6s  | 6D   |                     |      |    |
            187.6614    |       3 |           |      |    1.3133007    -     7.9201431   |              |      |                     |      |    |
