
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                405.66       |       |           |      |    33.17519        -     36.23061        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).3d | 4P*  |    |
                412.790      |       |           |      |     2.102297085    -     [5.1050126]     | 2p6.3p                | 2P*  | 2p6.20d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                413.082      |       | 8.62e+03  | B    |     2.104429110    -     [5.1050126]     | 2p6.3p                | 2P*  | 2p6.20d         | 2D   |    |
                413.082      |       | 5.17e+04  | B    |     2.104429110    -     [5.1050126]     | 2p6.3p                | 2P*  | 2p6.20d         | 2D   |    |
                413.291      |       |           |      |     2.102297085    -     [5.1013296]     | 2p6.3p                | 2P*  | 2p6.19d         | 2D   |    |
                413.481      |       |           |      |     2.102297085    -     [5.0999686]     | 2p6.3p                | 2P*  | 2p6.20s         | 2S   |    |
                413.584      |       | 1.01e+04  | B    |     2.104429110    -     [5.1013296]     | 2p6.3p                | 2P*  | 2p6.19d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                413.584      |       | 6.06e+04  | B    |     2.104429110    -     [5.1013295]     | 2p6.3p                | 2P*  | 2p6.19d         | 2D   |    |
                413.774      |       | 3.40e+04  | B    |     2.104429110    -     [5.0999686]     | 2p6.3p                | 2P*  | 2p6.20s         | 2S   |    |
                413.890      |       |           |      |     2.102297085    -     [5.0970152]     | 2p6.3p                | 2P*  | 2p6.18d         | 2D   |    |
                414.108      |       |           |      |     2.102297085    -     [5.0954120]     | 2p6.3p                | 2P*  | 2p6.19s         | 2S   |    |
                414.184      |       | 1.12e+04  | B    |     2.104429110    -     [5.0970152]     | 2p6.3p                | 2P*  | 2p6.18d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                414.184      |       | 6.72e+04  | B    |     2.104429110    -     [5.0970152]     | 2p6.3p                | 2P*  | 2p6.18d         | 2D   |    |
                414.403      |       | 4.01e+04  | B    |     2.104429110    -     [5.0954120]     | 2p6.3p                | 2P*  | 2p6.19s         | 2S   |    |
                414.598      |       |           |      |     2.102297085    -     [5.0919167]     | 2p6.3p                | 2P*  | 2p6.17d         | 2D   |    |
                414.62       |       |           |      |    33.33903        -     36.32865        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4D*  |    |
                414.861      |       |           |      |     2.102297085    -     [5.0900100]     | 2p6.3p                | 2P*  | 2p6.18s         | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                414.893      |       | 1.42e+04  | B    |     2.104429110    -     [5.0919167]     | 2p6.3p                | 2P*  | 2p6.17d         | 2D   |    |
                414.893      |       | 8.52e+04  | B    |     2.104429110    -     [5.0919166]     | 2p6.3p                | 2P*  | 2p6.17d         | 2D   |    |
                415.175      |       | 4.78e+04  | B    |     2.104429110    -     [5.0900100]     | 2p6.3p                | 2P*  | 2p6.18s         | 2S   |    |
                415.444      |       |           |      |     2.102297085    -     [5.0858317]     | 2p6.3p                | 2P*  | 2p6.16d         | 2D   |    |
                415.70       |       |           |      |    33.36247        -     36.34387        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4D*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                415.740      |       | 1.71e+04  | B    |     2.104429110    -     [5.0858317]     | 2p6.3p                | 2P*  | 2p6.16d         | 2D   |    |
                415.740      |       | 1.03e+05  | B    |     2.104429110    -     [5.0858316]     | 2p6.3p                | 2P*  | 2p6.16d         | 2D   |    |
