
----------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
          Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
           Vac (nm)  |       |           |      |                     |    |
----------------------------------------------------------------------------
                     |       |           |      |                     |    |
           100.4055  |   300 |           |      |                     |    |
           100.8569  |   300 |           |      |                     |    |
           100.8728  |   300 |           |      |                     |    |
           101.0269  |   300 |           |      |                     |    |
           101.2597  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           101.8707  |   500 |           |      |                     |    |
           102.7831  |   500 |           |      |                     |    |
           102.8328  |   250 |           |      |                     |    |
           103.0263  |   200 |           |      |                     |    |
           103.6470  |   600 |           |      |                     |    |
                     |       |           |      |                     |    |
           103.9348  |   600 |           |      |                     |    |
           103.9582  |   600 |           |      |                     |    |
           104.4519  |   800 |           |      |                     |    |
           104.4744  |   800 |           |      |                     |    |
           104.9755  |   500 |           |      |                     |    |
                     |       |           |      |                     |    |
           105.4690  |   600 |           |      |                     |    |
           105.5797  |   400 |           |      |                     |    |
           105.6955  |   600 |           |      |                     |    |
           105.8799  |   400 |           |      |                     |    |
           105.9096  |   600 |           |      |                     |    |
                     |       |           |      |                     |    |
           106.0634  |   600 |           |      |                     |    |
           106.3005  |   600 |           |      |                     |    |
           106.5782  |   200 |           |      |                     |    |
           106.6134  |   200 |           |      |                     |    |
           106.9195  |   500 |           |      |                     |    |
                     |       |           |      |                     |    |
           107.3745  |   300 |           |      |                     |    |
           108.8395  |   200 |           |      |                     |    |
           109.4402  |   300 |           |      |                     |    |
           109.7053  |   250 |           |      |                     |    |
           111.9947  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           114.2640  |   200 |           |      |                     |    |
           114.4856  |   300 |           |      |                     |    |
           125.0048  |   100 |           |      |                     |    |
           126.5506  |   150 |           |      |                     |    |
           127.5572  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           128.2455  |   150 |           |      |                     |    |
           128.7468  |   150 |           |      |                     |    |
           129.8395  |   150 |           |      |                     |    |
           130.8297  |   300 |           |      |                     |    |
           131.4337  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           132.0686  |   100 |           |      |                     |    |
           132.6395  |   100 |           |      |                     |    |
           135.0594  |   150 |           |      |                     |    |
           135.1837  |   250 |           |      |                     |    |
           135.5305  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           135.8773  |   300 |           |      |                     |    |
           135.9009  |   200 |           |      |                     |    |
           136.2600  |   200 |           |      |                     |    |
           136.7951  |   250 |           |      |                     |    |
           137.1840  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           139.3128  |   100 |           |      |                     |    |
           139.8642  |   100 |           |      |                     |    |
           140.2777  |   150 |           |      |                     |    |
           140.7169  |   150 |           |      |                     |    |
           141.4898  |   100 |           |      |                     |    |
                     |       |           |      |                     |    |
           141.8426  |   250 |           |      |                     |    |
           142.1759  |   250 |           |      |                     |    |
           142.7829  |   200 |           |      |                     |    |
           143.0243  |   400 |           |      |                     |    |
           143.4904  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           143.6236  |   150 |           |      |                     |    |
           144.2139  |   150 |           |      |                     |    |
           144.5984  |   200 |           |      |                     |    |
           144.9058  |   200 |           |      |                     |    |
           145.0304  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           145.2294  |   200 |           |      |                     |    |
           145.8002  |   300 |           |      |                     |    |
           145.9412  |   250 |           |      |                     |    |
           146.3752  |   200 |           |      |                     |    |
           146.3838  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           146.6070  |   200 |           |      |                     |    |
           147.0697  |   400 |           |      |                     |    |
           147.2395  |   200 |           |      |                     |    |
           147.3978  |   250 |           |      |                     |    |
           147.4935  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           147.6059  |   150 |           |      |                     |    |
           148.1544  |   200 |           |      |                     |    |
           148.5328  |   200 |           |      |                     |    |
           148.8831  |   750 |           |      |                     |    |
           149.2834  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           149.3366  |   250 |           |      |                     |    |
           149.5430  |   250 |           |      |                     |    |
           149.6687  |   350 |           |      |                     |    |
           150.3368  |   150 |           |      |                     |    |
           150.4757  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           150.5388  |   200 |           |      |                     |    |
           150.8632  |   300 |           |      |                     |    |
           151.0506  |   350 |           |      |                     |    |
           151.2465  |   200 |           |      |                     |    |
           151.3366  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           151.4492  |   500 |           |      |                     |    |
           151.7631  |   200 |           |      |                     |    |
           151.9492  |   500 |           |      |                     |    |
           151.9837  |   600 |           |      |                     |    |
           152.0540  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           152.4860  |   200 |           |      |                     |    |
           152.5764  |   150 |           |      |                     |    |
           153.1856  |   500 |           |      |                     |    |
           153.2131  |   300 |           |      |                     |    |
           153.3986  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           153.5002  |   250 |           |      |                     |    |
           153.7559  |   500 |           |      |                     |    |
           154.0239  |   200 |           |      |                     |    |
           154.0389  |   300 |           |      |                     |    |
           154.0588  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           154.1703  |   750 |           |      |                     |    |
           154.4677  |   400 |           |      |                     |    |
           154.7958  |   100 |           |      |                     |    |
           155.0653  |   300 |           |      |                     |    |
           155.1389  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           155.2646  |   500 |           |      |                     |    |
           155.3896  |   250 |           |      |                     |    |
           155.5134  |   400 |           |      |                     |    |
           155.5703  |   500 |           |      |                     |    |
           155.8345  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           156.5924  |   400 |           |      |                     |    |
           156.6415  |   400 |           |      |                     |    |
           156.9416  |   100 |           |      |                     |    |
           157.9492  |   300 |           |      |                     |    |
           158.0626  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           158.1995  |   400 |           |      |                     |    |
           158.3682  |   500 |           |      |                     |    |
           159.0165  |   400 |           |      |                     |    |
           159.3556  |   600 |           |      |                     |    |
           159.8402  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           160.2388  |   400 |           |      |                     |    |
           160.4848  |   200 |           |      |                     |    |
           160.5281  |   300 |           |      |                     |    |
           160.6834  |   400 |           |      |                     |    |
           160.8639  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           161.0296  |   150 |           |      |                     |    |
           161.7915  |   200 |           |      |                     |    |
           162.1426  |   600 |           |      |                     |    |
           162.2428  |   400 |           |      |                     |    |
           163.0268  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           163.6605  |   100 |           |      |                     |    |
           164.9458  |   250 |           |      |                     |    |
           165.6322  |   200 |           |      |                     |    |
           166.0001  |   200 |           |      |                     |    |
           166.3002  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           167.2776  |   100 |           |      |                     |    |
           171.7721  |   150 |           |      |                     |    |
           173.6551  |   100 |           |      |                     |    |
           175.3281  |   150 |           |      |                     |    |
