
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                          Observed  |       Rel. |    Aki    | Acc. |                   Ei           Ek                  |          Lower level          |          Upper level          |Type|
          |                         Wavelength |       Int. |    s^-1   |      |                  (eV)         (eV)                 |-------------------------------|-------------------------------|    |
          |                          Vac (nm)  |            |           |      |                                                    | Conf.              | Term     | Conf.              | Term     |    |
Cs III    |                     192.29227      |       1800 | 1.21e+07  |      |    15.0102282            -     21.4579191          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<1>).6p | 2[0]*    |    |
Cs III    |                     192.3289       |     16000D | 1.75e+07  |      |    13.4712504            -     19.9177126          | 5s.5p6             | 2S       | 5s2.5p4.(3P<2>).6p | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     192.4097       |         11 | 7.63e+06  |      |    19.9177126            -     26.3614698          | 5s2.5p4.(3P<2>).6p | 2[2]*    | 5s2.5p4.(3P<1>).6d | 2[2]     |    |
Cs II     |                     192.49797      |         84 |           |      |    15.90966468           -     22.35046705         | 5p5.(2P*<1/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).5f  | 2[5/2]   |    |
Cs III    |                     192.5367       |          6 | 4.08e+05  |      |    19.4432345            -     25.8827457          | 5s2.5p4.(1D<2>).6s | 2[2]     | 5s2.5p4.(3P<2>).7p | 2[2]*    |    |
Cs III    |                     192.6085       |        13h | 2.15e+05  |      |    23.0766689            -     29.5137793          | 5s2.5p4.(1D<2>).6p | 2[2]*    | 5s2.5p4.(3P<2>).9s | 2[2]     |    |
Cs III    |                     192.70970      |        180 | 7.50e+06  |      |    19.9604468            -     26.3941697          | 5s2.5p4.(1D<2>).5d | 2[1]     | 5s2.5p4.(3P<2>).5f | 2[1]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     192.73411      |          1 |           |      |    16.11781002           -     22.5507332          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).13s | 2[3/2]*  |    |
Cs II     |                     192.8769       |          3 |           |      |    16.00843072           -     22.4365835          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).11d | 2[5/2]*  |    |
Cs II     |                     193.04455      |          2 |           |      |    16.00843072           -     22.4310069          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).11d | 2[7/2]*  |    |
Cs II     |                     193.11440      |         11 |           |      |    16.00843072           -     22.4286794          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).11d | 2[7/2]*  |    |
Cs III    |                     193.47217      |   600bl,h* | 5.32e+06  |      |    19.9604468            -     26.3688923          | 5s2.5p4.(1D<2>).5d | 2[1]     | 5s2.5p4.(3P<2>).5f | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     193.47217      |   600bl,h* | 1.12e+07  |      |    16.3389442            -     22.7472885          | 5s2.5p4.(3P<2>).5d | 2[1]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
Cs II     |                     193.5194       |       2900 |           |      |    14.34193759           -     20.74875149         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).5f  | 2[7/2]   |    |
Cs III    |                     193.59559      |       4800 | 6.66e+07  |      |    17.0831862            -     23.4874761          | 5s2.5p4.(3P<1>).5d | 2[3]     | 5s2.5p4.(3P<1>).4f | 2[3]*    |    |
Cs III    |                     193.6582       |          9 | 1.37e+05  |      |    16.9478333            -     23.3500661          | 5s2.5p4.(3P<1>).5d | 2[1]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
Cs III    |                     193.71068      |       2400 | 2.26e+07  |      |    18.6555628            -     25.0560514          | 5s2.5p4.(3P<1>).6s | 2[1]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     193.7437       |        110 |           |      |    16.04608062           -     22.4454790          | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9f  | 2[7/2]   |    |
Cs II     |                     193.7590       |          4 |           |      |    16.04608062           -     22.4449536          | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9f  | 2[5/2]   |    |
Cs III    |                     193.9096       |         22 | 2.90e+04  |      |    17.0831862            -     23.4771117          | 5s2.5p4.(3P<1>).5d | 2[3]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
Cs II     |                     194.08411      |          4 |           |      |    16.04608062           -     22.434245           | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9f  | 2[7/2]   |    |
Cs II     |                     194.09206      |          7 |           |      |    16.00843072           -     22.3963390          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).12s | 2[3/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     194.1260       |         26 | 2.72e+05  |      |    16.7479160            -     23.1347064          | 5s2.5p4.(3P<1>).5d | 2[3]     | 5s2.5p4.(1D<2>).6p | 2[2]*    |    |
Cs III    |                     194.2233       |          2 | 2.73e+06  |      |    19.9778896            -     26.3614698          | 5s2.5p4.(3P<2>).6p | 2[2]*    | 5s2.5p4.(3P<1>).6d | 2[2]     |    |
Cs III    |                     194.2849       |         17 | 9.46e+07  |      |    23.4771117            -     29.8586745          | 5s2.5p4.(1D<2>).4f | 2[2]*    | 5s2.5p4.(3P<1>).5g | 2[4]     |    |
Cs III    |                     194.51766      |       3000 | 4.51e+08  |      |    21.8701270            -     28.2440624          | 5s2.5p4.(3P<2>).4f | 2[5]*    | 5s2.5p4.(3P<2>).5g | 2[6]     |    |
Cs III    |                     194.6017       |          6 | 2.30e+07  |      |    23.4874761            -     29.8586745          | 5s2.5p4.(3P<1>).4f | 2[3]*    | 5s2.5p4.(3P<1>).5g | 2[4]     |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     194.64049      |         30 |           |      |    16.04608062           -     22.4159881          | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<1/2>).5f  | 2[5/2]   |    |
Cs II     |                     194.67947      |          1 |           |      |    15.88224019           -     22.2508877          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[3/2]*  |    |
Cs II     |                     194.81047      |          5 |           |      |    15.17254276           -     21.5368958          | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).9p  | 2[1/2]   |    |
Cs II     |                     194.82738      |          3 |           |      |    16.21405083           -     22.5778768          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).12d | 2[5/2]*  |    |
Cs II     |                     194.95057      |          2 |           |      |    16.21405083           -     22.5738346          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).12d | 2[3/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     195.04731      |        880 | 8.45e+05  |      |    21.9006798            -     28.2573096          | 5s2.5p4.(3P<2>).4f | 2[1]*    | 5s2.5p4.(3P<2>).7d | 2[1]     |    |
Cs II     |                     195.13133      |          2 |           |      |    15.88224019           -     22.23613239         | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[5/2]*  |    |
Cs III    |                     195.1378       |         22 | 2.09e+07  |      |    21.8701270            -     28.2238179          | 5s2.5p4.(3P<2>).4f | 2[5]*    | 5s2.5p4.(3P<2>).5g | 2[4]     |    |
Cs III    |                     195.2320       |         43 | 2.37e+07  |      |    21.8701270            -     28.2207442          | 5s2.5p4.(3P<2>).4f | 2[5]*    | 5s2.5p4.(3P<2>).5g | 2[5]     |    |
Cs II     |                     195.29178      |          7 |           |      |    15.88224019           -     22.2309102          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[5/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     195.3537       |         86 | 1.04e+08  |      |    23.4771117            -     29.8237752          | 5s2.5p4.(1D<2>).4f | 2[2]*    | 5s2.5p4.(3P<1>).5g | 2[3]     |    |
Cs III    |                     195.38825      |        56p | 5.63e+06  |      |    15.1690037            -     21.5145437          | 5s2.5p4.(3P<2>).5d | 2[1]     | 5s2.5p4.(3P<0>).6p | 2[1]*    |    |
Cs II     |                     195.41147      |          2 |           |      |    15.23461335           -     21.57940104         | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).9p  | 2[3/2]   |    |
Cs II     |                     195.4462       |         22 |           |      |    15.88224019           -     22.2258963          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[7/2]*  |    |
Cs II     |                     195.5159       |          2 |           |      |    15.88224019           -     22.22363779         | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[3/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     195.5337       |         84 |           |      |    16.04608062           -     22.3868975          | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<1/2>).5f  | 2[7/2]   |    |
Cs III    |                     195.6732       |          6 | 3.35e+07  |      |    23.4874761            -     29.8237752          | 5s2.5p4.(3P<1>).4f | 2[3]*    | 5s2.5p4.(3P<1>).5g | 2[3]     |    |
Cs II     |                     195.72175      |          1 |           |      |    16.21405083           -     22.5487603          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).13s | 2[3/2]*  |    |
Cs III    |                     195.77559      |       2400 | 1.17e+07  |      |    16.7479160            -     23.0808999          | 5s2.5p4.(3P<1>).5d | 2[3]     | 5s2.5p4.(3P<1>).4f | 2[2]*    |    |
Cs III    |                     195.88635      |        600 | 1.54e+07  |      |    16.4178872            -     22.7472885          | 5s2.5p4.(3P<2>).5d | 2[0]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     196.01994      |          9 |           |      |    16.04608062           -     22.37116972         | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<1/2>).5f  | 2[7/2]   |    |
Cs III    |                     196.1335       |       7200 | 9.18e+07  |      |    16.5324285            -     22.8538534          | 5s2.5p4.(3P<2>).6s | 2[2]     | 5s2.5p4.(3P<0>).4f | 2[3]*    |    |
Cs III    |                     196.1753       |         30 | 2.09e+06  |      |    17.1673878            -     23.4874761          | 5s2.5p4.(3P<2>).5d | 2[3]     | 5s2.5p4.(3P<1>).4f | 2[3]*    |    |
Cs II     |                     196.2875       |          3 |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     196.3274       |          1 |           |      |    15.23461335           -     21.5497913          | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).9p  | 2[5/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     196.35483      |       2400 | 5.54e+07  |      |    17.9270927            -     24.2413907          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs II     |                     196.4006       |         68 |           |      |    14.34193759           -     20.65475610         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).5f  | 2[5/2]   |    |
Cs III    |                     196.4974       |       1100 | 1.92e+07  |      |    17.1673878            -     23.4771117          | 5s2.5p4.(3P<2>).5d | 2[3]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
Cs II     |                     196.6634       |          4 |           |      |    16.04608062           -     22.35046705         | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<1/2>).5f  | 2[5/2]   |    |
Cs III    |                     196.6716       |      1800h | 4.87e+06  |      |    16.8305876            -     23.1347064          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(1D<2>).6p | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     196.7290       |          1 |           |      |    15.23461335           -     21.5368958          | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).9p  | 2[1/2]   |    |
Cs III    |                     196.8032       |       5400 | 3.95e+07  |      |    17.1772012            -     23.4771117          | 5s2.5p4.(3P<2>).6s | 2[2]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
Cs II     |                     196.95964      |          5 |           |      |    15.88224019           -     22.1771493          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).11s | 2[3/2]*  |    |
Cs II     |                     197.11521      |          4 |           |      |    15.23461335           -     21.52455237         | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).6f  | 2[5/2]   |    |
Cs III    |                     197.14727      |       3000 | 3.53e+07  |      |    15.1690037            -     21.4579191          | 5s2.5p4.(3P<2>).5d | 2[1]     | 5s2.5p4.(3P<1>).6p | 2[0]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     197.2134       |         62 |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     197.3795       |        490 | 6.35e+06  |      |    19.9604468            -     26.2419576          | 5s2.5p4.(1D<2>).5d | 2[1]     | 5s2.5p4.(3P<2>).7p | 2[2]*    |    |
Cs II     |                     197.39359      |          3 |           |      |    16.11781002           -     22.398874           | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).12s | 2[3/2]*  |    |
Cs III    |                     197.4283       |       240h | 1.89e+06  |      |    17.9614326            -     24.2413907          | 5s2.5p4.(1D<2>).5d | 2[4]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs III    |                     197.88250      |        760 | 2.48e+06  |      |    15.9360018            -     22.2015490          | 5s2.5p4.(3P<2>).5d | 2[4]     | 5s2.5p4.(3P<2>).4f | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     197.8997       |         12 |           |      |    15.90966468           -     22.17467066         | 5p5.(2P*<1/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).8f  | 2[5/2]   |    |
Cs III    |                     198.0498       |         44 | 1.60e+07  |      |    20.2746150            -     26.5348627          | 5s2.5p4.(3P<2>).6p | 2[1]*    | 5s2.5p4.(3P<1>).6d | 2[2]     |    |
Cs III    |                     198.1468       |       6600 | 1.47e+07  |      |    15.6129386            -     21.8701270          | 5s2.5p4.(3P<2>).5d | 2[4]     | 5s2.5p4.(3P<2>).4f | 2[5]*    |    |
Cs II     |                     198.19988      |          2 |           |      |    15.90966468           -     22.1651702          | 5p5.(2P*<1/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).8f  | 2[3/2]   |    |
Cs II     |                     198.335        |          2 |           |      |    15.90966468           -     22.16092142         | 5p5.(2P*<1/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).8f  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     198.36124      |          2 |           |      |    14.34193759           -     20.59236679         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs III    |                     198.36476      |       5400 | 3.13e+07  |      |    16.8305876            -     23.0808999          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(3P<1>).4f | 2[2]*    |    |
Cs II     |                     198.3969       |          4 |           |      |    15.33009762           -     21.57940104         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).9p  | 2[3/2]   |    |
Cs III    |                     198.4203       |         84 | 5.23e+06  |      |    19.4281362            -     25.6767047          | 5s2.5p4.(1D<2>).6s | 2[2]     | 5s2.5p4.(1S<0>).6p | 2[1]*    |    |
Cs II     |                     198.53968      |          2 |           |      |    15.68741400           -     21.93221417         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).9d  | 2[5/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     198.6048       |          3 |           |      |    13.31609577           -     19.55884339         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).4f  | 2[5/2]   |    |
Cs II     |                     198.81764      |         29 |           |      |    15.68741400           -     21.92349318         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).9d  | 2[3/2]*  |    |
Cs III    |                     198.9000       |       140h | 9.83e+05  |      |    19.4432345            -     25.6767047          | 5s2.5p4.(1D<2>).6s | 2[2]     | 5s2.5p4.(1S<0>).6p | 2[1]*    |    |
Cs III    |                     198.92588      |        620 | 6.21e+06  |      |    21.7032404            -     27.9359267          | 5s2.5p4.(3P<2>).4f | 2[5]*    | 5s2.5p4.(3P<2>).7d | 2[4]     |    |
Cs III    |                     199.0134       |       2400 | 2.76e+07  |      |    15.0102282            -     21.2401690          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<0>).6p | 2[1]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     199.0850       |          6 |           |      |    16.00843072           -     22.23613239         | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[5/2]*  |    |
Cs II     |                     199.1429       |         34 |           |      |    15.68741400           -     21.91330499         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).9d  | 2[1/2]*  |    |
Cs III    |                     199.1895       |       4800 | 4.53e+04  |      |    16.5228565            -     22.7472885          | 5s2.5p4.(3P<1>).5d | 2[1]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
Cs II     |                     199.2506       |          9 |           |      |    16.21405083           -     22.4365835          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).11d | 2[5/2]*  |    |
Cs II     |                     199.3415       |         26 |           |      |    15.33009762           -     21.5497913          | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).9p  | 2[5/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     199.3507       |         12 |           |      |    15.68741400           -     21.90681011         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).9d  | 2[1/2]*  |    |
Cs II     |                     199.3878       |          4 |           |      |    16.21405083           -     22.4322982          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).11d | 2[5/2]*  |    |
Cs II     |                     199.4134       |          5 |           |      |    16.00843072           -     22.2258963          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[7/2]*  |    |
Cs II     |                     199.4287       |         26 |           |      |    13.37964988           -     19.59662122         | 5p5.(2P*<3/2>).5d  | 2[1/2]*  | 5p5.(2P*<3/2>).7p  | 2[1/2]   |    |
Cs II     |                     199.4493       |         34 |           |      |    16.00843072           -     22.2247578          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).10d | 2[7/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     199.4962       |       1200 | 4.20e+06  |      |    16.5324285            -     22.7472885          | 5s2.5p4.(3P<2>).6s | 2[2]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
Cs II     |                     199.5373       |         13 |           |      |    14.34193759           -     20.55552583         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs III    |                     199.6564       |      11000 | 3.68e+05  |      |    16.4178872            -     22.6277674          | 5s2.5p4.(3P<2>).5d | 2[0]     | 5s2.5p4.(3P<1>).4f | 2[2]*    |    |
Cs II     |                     199.7910       |         10 |           |      |    13.31609577           -     19.52179019         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).4f  | 2[7/2]   |    |
Cs III    |                     199.9196       |         50 | 2.01e+06  |      |    20.1924647            -     26.3941697          | 5s2.5p4.(1D<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).5f | 2[1]*    |    |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                          Observed  |       Rel. |    Aki    | Acc. |                   Ei           Ek                  |          Lower level          |          Upper level          |Type|
          |                         Wavelength |       Int. |    s^-1   |      |                  (eV)         (eV)                 |-------------------------------|-------------------------------|    |
          |                          Air (nm)  |            |           |      |                                                    | Conf.              | Term     | Conf.              | Term     |    |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     199.9418       |         84 | 3.20e+06  |      |    22.0594953            -     28.2585117          | 5s2.5p4.(3P<1>).6p | 2[1]*    | 5s2.5p4.(3P<2>).5g | 2[2]     |    |
Cs II     |                     200.08871      |         95 |           |      |    15.33009762           -     21.52455237         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<3/2>).6f  | 2[5/2]   |    |
Cs II     |                     200.0981       |         36 |           |      |    14.66417831           -     20.85833894         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).8p  | 2[3/2]   |    |
Cs III    |                     200.29495      |       7800 | 4.03e+07  |      |    14.9308090            -     21.1188862          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).4f | 2[2]*    |    |
Cs III    |                     200.3339       |       1200 | 1.48e+05  |      |    16.9478333            -     23.1347064          | 5s2.5p4.(3P<1>).5d | 2[1]     | 5s2.5p4.(1D<2>).6p | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     200.4002       |          2 |           |      |    16.21405083           -     22.398874           | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).12s | 2[3/2]*  |    |
Cs II     |                     200.4826       |          3 |           |      |    16.21405083           -     22.3963390          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).12s | 2[3/2]*  |    |
Cs II     |                     200.58297      |         82 |           |      |    13.37964988           -     19.55884339         | 5p5.(2P*<3/2>).5d  | 2[1/2]*  | 5p5.(2P*<3/2>).4f  | 2[5/2]   |    |
Cs III    |                     200.6729       |       1100 | 6.73e+06  |      |    20.1924647            -     26.3688923          | 5s2.5p4.(1D<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).5f | 2[2]*    |    |
Cs II     |                     200.6857       |          2 |           |      |    16.04608062           -     22.22211339         | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).8f  | 2[7/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     200.7890       |         50 | 5.75e+03  |      |    17.1772012            -     23.3500661          | 5s2.5p4.(3P<2>).6s | 2[2]     | 5s2.5p4.(1D<2>).6p | 2[1]*    |    |
Cs III    |                     200.8905       |      7800h | 3.12e+07  |      |    16.3389442            -     22.5086837          | 5s2.5p4.(3P<2>).5d | 2[1]     | 5s2.5p4.(1D<2>).6p | 2[3]*    |    |
Cs II     |                     200.9237       |         13 |           |      |    16.00843072           -     22.1771493          | 5p5.(2P*<3/2>).6p  | 2[5/2]   | 5p5.(2P*<3/2>).11s | 2[3/2]*  |    |
Cs II     |                     200.9502       |          2 |           |      |    15.68741400           -     21.85530697         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).10s | 2[3/2]*  |    |
Cs II     |                     201.0274       |         27 |           |      |    15.23461335           -     21.40014954         | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<3/2>).6f  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     201.0873       |          6 | 6.03e+04  |      |    23.3500661            -     29.5137793          | 5s2.5p4.(1D<2>).6p | 2[1]*    | 5s2.5p4.(3P<2>).9s | 2[2]     |    |
Cs II     |                     201.15866      |         29 |           |      |    15.68741400           -     21.84892520         | 5p5.(2P*<3/2>).6p  | 2[1/2]   | 5p5.(2P*<3/2>).10s | 2[3/2]*  |    |
Cs III    |                     201.2637       |       170h | 9.74e+06  |      |    23.7003998            -     29.8586745          | 5s2.5p4.(3P<1>).4f | 2[4]*    | 5s2.5p4.(3P<1>).5g | 2[4]     |    |
Cs II     |                     201.2647       |          8 |           |      |    13.31609577           -     19.47434902         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).7p  | 2[3/2]   |    |
Cs II     |                     201.7064       |          6 |           |      |    16.04608062           -     22.19085989         | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).8f  | 2[9/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     202.09176      |      18000 | 3.55e+08  |      |    16.9478333            -     23.0808999          | 5s2.5p4.(3P<1>).5d | 2[1]     | 5s2.5p4.(3P<1>).4f | 2[2]*    |    |
Cs III    |                     202.2323       |       2400 | 1.11e+07  |      |    18.4210581            -     24.5498628          | 5s2.5p4.(3P<1>).6s | 2[1]     | 5s2.5p4.(3P<1>).4f | 2[3]*    |    |
Cs II     |                     202.2435       |          2 |           |      |    15.70853783           -     21.83701762         | 5p5.(2P*<1/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).7f  | 2[3/2]   |    |
Cs III    |                     202.2444       |        470 | 2.18e+06  |      |    18.9709881            -     25.0994183          | 5s2.5p4.(1D<2>).5d | 2[3]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs II     |                     202.2771       |         32 |           |      |    13.31609577           -     19.44355164         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).7p  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     202.3077       |       1200 | 2.62e+08  |      |    23.7003998            -     29.8269176          | 5s2.5p4.(3P<1>).4f | 2[4]*    | 5s2.5p4.(3P<1>).5g | 2[5]     |    |
Cs III    |                     202.3160       |       3000 | 2.60e+07  |      |    22.1322478            -     28.2585117          | 5s2.5p4.(3P<1>).6p | 2[1]*    | 5s2.5p4.(3P<2>).5g | 2[2]     |    |
Cs III    |                     202.3559       |        420 | 4.33e+06  |      |    22.1322478            -     28.2573096          | 5s2.5p4.(3P<1>).6p | 2[1]*    | 5s2.5p4.(3P<2>).7d | 2[1]     |    |
Cs II     |                     202.49661      |       7200 |           |      |    13.31609577           -     19.43690186         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).4f  | 2[5/2]   |    |
Cs II     |                     202.7077       |          2 |           |      |    16.21405083           -     22.3284921          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<1/2>).7d  | 2[3/2]*  |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     202.7518       |         14 |           |      |    16.11781002           -     22.2309102          | 5p5.(2P*<3/2>).6p  | 2[3/2]   | 5p5.(2P*<3/2>).10d | 2[5/2]*  |    |
Cs II     |                     202.83218      |       4600 |           |      |    14.66417831           -     20.77486184         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).5f  | 2[7/2]   |    |
