
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------|------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
           165.7380  |   120 | 8.66e+07  | A    |    0.002033    -     7.482772   | 2s2.2p2   | 3P   | 2s2.2p.3s | 3P*  |    |
                     |       |           |      |                                 |           |      |           |      |    |
           165.7907  |   120 | 3.47e+08  | A    |    0.002033    -     7.480392   | 2s2.2p2   | 3P   | 2s2.2p.3s | 3P*  |    |
           165.8122  |   150 | 1.44e+08  | A    |    0.005381    -     7.482772   | 2s2.2p2   | 3P   | 2s2.2p.3s | 3P*  |    |
           175.1823  |   500 | 8.38e+07  | B+   |    2.684011    -     9.761433   | 2s2.2p2   | 1S   | 2s2.2p.3d | 1P*  |    |
           193.0905  |  1000 | 3.39e+08  | A    |    1.263725    -     7.684766   | 2s2.2p2   | 1D   | 2s2.2p.3s | 1P*  |    |
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------|------------------|    |
           Air (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
------------------------------------------------------------------------------------------------------------------------------
                     |       |           |      |                                 |           |      |           |      |    |
           247.856   |   800 | 2.80e+07  | C+   |    2.684011    -     7.684766   | 2s2.2p2   | 1S   | 2s2.2p.3s | 1P*  |    |
           477.175   |   200 | 7.97e+05  | C    |    7.487795    -    10.085369   | 2s2.2p.3s | 3P*  | 2s2.2p.4p | 3P   |    |
           493.205   |   200 | 6.02e+06  | B    |    7.684766    -    10.197912   | 2s2.2p.3s | 1P*  | 2s2.2p.4p | 1S   |    |
           505.217   |   200 | 2.60e+06  | B    |    7.684766    -    10.138161   | 2s2.2p.3s | 1P*  | 2s2.2p.4p | 1D   |    |
           538.034   |   300 | 1.86e+06  | B    |    7.684766    -     9.988520   | 2s2.2p.3s | 1P*  | 2s2.2p.4p | 1P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           600.113   |   200 | 3.22e+05  | D    |    8.643020    -    10.708465   | 2s2.2p.3p | 3D   | 2s2.2p.6s | 3P*  |    |
           600.603   |   250 | 3.14e+04  | D    |    8.647157    -    10.710918   | 2s2.2p.3p | 3D   | 2s2.2p.5d | 3D*  |    |
           600.718   |   110 | 5.34e+05  | D    |    8.640394    -    10.703757   | 2s2.2p.3p | 3D   | 2s2.2p.6s | 3P*  |    |
           601.068   |   150 | 2.13e+06  | D    |    8.640394    -    10.702556   | 2s2.2p.3p | 3D   | 2s2.2p.6s | 3P*  |    |
           601.322   |   300 | 4.35e+05  | D    |    8.647157    -    10.708449   | 2s2.2p.3p | 3D   | 2s2.2p.5d | 3F*  |    |
                     |       |           |      |                                 |           |      |           |      |    |
           601.484   |   250 | 1.60e+06  | D    |    8.643020    -    10.703757   | 2s2.2p.3p | 3D   | 2s2.2p.6s | 3P*  |    |
           658.761   |   200 | 5.09e+06  | B    |    8.537097    -    10.418658   | 2s2.2p.3p | 1P   | 2s2.2p.4d | 1P*  |    |
