
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Vac (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
                    |       |           |      |                     |    |
           181.950  |    20 |           |      |                     |    |
           182.159  |    30 |           |      |                     |    |
           185.069  |    30 |           |      |                     |    |
           187.788  |    20 |           |      |                     |    |
           192.626  |    80 |           |      |                     |    |
                    |       |           |      |                     |    |
           192.924  |   100 |           |      |                     |    |
           194.944  |    20 |           |      |                     |    |
           197.106  |    80 |           |      |                     |    |
           199.141  |    20 |           |      |                     |    |
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
                    |       |           |      |                     |    |
           201.092  |    70 |           |      |                     |    |
           202.378  |    20 |           |      |                     |    |
           205.564  |    25 |           |      |                     |    |
           206.038  |    50 |           |      |                     |    |
           209.189  |    15 |           |      |                     |    |
                    |       |           |      |                     |    |
           211.378  |    10 |           |      |                     |    |
           214.033  |     5 |           |      |                     |    |
