
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |           Lower level           |           Upper level            |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |---------------------------------|----------------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.                 | Term    | Conf.                 | Term     |    |
Ca III    |            118.8606   |  1200 | 1.8e+08   | C    |    34.346399     -     44.777396    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            119.0864   |   290 | 1.4e+08   | C    |    34.390842     -     44.802099    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            119.3697   |   190 | 3.7e+07   | C    |    34.390842     -     44.777396    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            120.0772   |    90 | 1.9e+07   | C    |    34.683561     -     45.008899    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  |    |
Ca III    |            120.2309   |   500 | 1.2e+08   | C    |    34.544601     -     44.856747    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            120.3507   |    29 | 1.4e+08   | C    |    34.856860     -     45.158749    | 3s2.3p5.4p            | 1P      | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            120.7341   |   200 | 5.3e+07   | C    |    34.390842     -     44.659994    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]*  |    |
Ca III    |            120.7838   |   240 | 8.8e+07   | C    |    35.034391     -     45.299346    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  |    |
Ca III    |            120.8046   |   200 | 2.3e+07   | C    |    34.346399     -     44.609583    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]*  |    |
Ca III    |            120.8716   |   100 |           |      |    34.544601     -     44.802099    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            121.1822   |   800 | 1.49e+08  | B    |    34.346399     -     44.577659    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            121.2682   |   240 | 1.6e+08   | C    |    34.948942     -     45.172878    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  |    |
Ca III    |            121.3301   |   360 | 1.25e+08  | B    |    34.390842     -     44.609583    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]*  |    |
Ca III    |            121.7450   |   100 |           |      |    34.390842     -     44.574871    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            121.8738   |   100 |           |      |    34.683561     -     44.856747    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            122.2895   |   250 | 2.8e+07   | C    |    35.034391     -     45.172878    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            122.3185   |   700 | 9.9e+07   | C    |    34.856860     -     44.993054    | 3s2.3p5.4p            | 1P      | 3s2.3p5.(2P*<1/2>).5d | 2[5/2]*  |    |
Ca III    |            122.5321   |   250 | 6.0e+07   | C    |    34.683561     -     44.802099    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
