
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
           284.535   |   290c |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           284.852   |    560 |           |      |                                |         |      |                |        |    |
           285.049   |   1500 |           |      |                                |         |      |                |        |    |
           285.098   |   1900 |           |      |   0.696920    -     5.044473   | 5d3.6s2 | a 4F | 5d3.6s.(3G).6p | y 4G*? |    |
           286.198   |    360 |           |      |                                |         |      |                |        |    |
           286.865   |    310 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           287.142   |    470 |           |      |                                |         |      |                |        |    |
           287.336   |    270 |           |      |                                |         |      |                |        |    |
           287.356   |    260 |           |      |                                |         |      |                |        |    |
           287.417   |    210 |           |      |                                |         |      |                |        |    |
           288.002   |    380 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           289.184   |    770 |           |      |                                |         |      |                |        |    |
           289.904   |    260 |           |      |                                |         |      |                |        |    |
           290.205   |    560 |           |      |                                |         |      |                |        |    |
           291.412   |    210 |           |      |                                |         |      |                |        |    |
           291.549   |    310 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           292.519   |    410 |           |      |                                |         |      |                |        |    |
           293.270   |    310 |           |      |                                |         |      |                |        |    |
           293.355   |   1700 |           |      |   0.00000     -     4.225185   | 5d3.6s2 | a 4F |                | 340*   |    |
           294.006   |    470 |           |      |                                |         |      |                |        |    |
           294.022   |   1200 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           294.214   |    240 |           |      |                                |         |      |                |        |    |
           295.192   |    510 |           |      |                                |         |      |                |        |    |
           295.356   |    340 |           |      |                                |         |      |                |        |    |
           296.332   |   1500 |           |      |   0.249221    -     4.431961   | 5d3.6s2 | a 4F |                | 357*   |    |
           296.554   |    770 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           296.947   |    340 |           |      |                                |         |      |                |        |    |
           297.556   |    430 |           |      |                                |         |      |                |        |    |
           301.1877  |    210 |           |      |                                |         |      |                |        |    |
           302.748   |  290bl |           |      |                                |         |      |                |        |    |
           304.9558  |    530 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           306.9237  |    530 |           |      |                                |         |      |                |        |    |
           307.7245  |    360 |           |      |                                |         |      |                |        |    |
           310.3251  |    560 |           |      |                                |         |      |                |        |    |
           312.4969  |    380 |           |      |                                |         |      |                |        |    |
           312.776   |     bl | 5.7e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           313.0578  |    380 |           |      |                                |         |      |                |        |    |
           313.2643  |    270 |           |      |                                |         |      |                |        |    |
