
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |     Lower level     |            Upper level            |Type|
          |             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |---------------------|-----------------------------------|    |
          |              Vac (nm)  |        |           |      |                                     | Conf.        | Term | Conf.                | Term       |    |
Ga I      |             107.484    |      a |           |      |     0.000000     -     11.53513     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).8p    | 2[0]       |    |
Ga V      |             107.489    |      5 |           |      |    29.2692       -     40.8036      | 3d8.(3P).4s  | 4P   | 3d8.(3P).4p          | 4D*        |    |
Ga I      |             107.551    |      a |           |      |     0.000000     -     11.52794     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).8p    | 2[2]       |    |
Ga I      |             107.650    |      a |           |      |     0.000000     -     11.51734     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).8p    | 2[1]       |    |
Ga I      |             107.777    |      a |           |      |     0.000000     -     11.50377     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).8p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga VI     |             107.7948   |    140 |           |      |    40.56261      -     52.06452     | 3d7.(2G).4s  | 1G   | 3d7.(2G).4p          | 3H*        |    |
Ga VI     |             107.8332   |    180 |           |      |    37.73032      -     49.22811     | 3d7.(4F).4s  | 3F   | 3d7.(4F).4p          | 5G*        |    |
Ga V      |             107.883    |     90 |           |      |    28.7285       -     40.2213      | 3d8.(1D).4s  | 2D   | 3d8.(1D).4p          | 2F*        |    |
Ga V      |             107.960    |   110* |           |      |    26.53         -     38.0170      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4F*        |    |
Ga V      |             107.960    |   110* |           |      |    26.6860       -     38.1703      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4F*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga VI     |             107.9932   |    240 |           |      |    40.34546      -     51.82627     | 3d7.(2P).4s  | 3P   | 3d7.(4P).4p          | 3S*        |    |
Ga VI     |             108.0389   |    180 |           |      |    40.95884      -     52.43473     | 3d7.(2H).4s  | 3H   | 3d7.(2G).4p          | 3H*        |    |
Ga V      |             108.055    |     10 |           |      |    30.1347       -     41.6097      | 3d8.(3P).4s  | 2P   | 3d8.(3P).4p          | 2P*        |    |
Ga V      |             108.099    |     60 |           |      |    26.6860       -     38.1555      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4F*        |    |
Ga IV     |             108.1641   |      7 |           |      |    29.29894      -     40.76150     | 3d9.4p       | 1P*  | 3d9.4d               | 3S         |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga I      |             108.244    |      a |           |      |     0.000000     -     11.45414     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).8p    | 2[1]       |    |
Ga I      |             108.349    |     a* |           |      |     0.000000     -     11.44303     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).7p    | 2[1]       |    |
Ga I      |             108.349    |     a* |           |      |     0.000000     -     11.44303     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).8p    | 2[1]       |    |
Ga V      |             108.501    |    250 |           |      |    26.0431       -     37.4701      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga I      |             108.598    |      a |           |      |     0.000000     -     11.41680     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).7p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga VI     |             108.5988   |     25 |           |      |    37.37099      -     48.78788     | 3d7.(4F).4s  | 3F   | 3d7.(4F).4p          | 5D*        |    |
Ga I      |             108.735    |      a |           |      |     0.000000     -     11.40242     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).7p    | 2[2]       |    |
Ga V      |             108.737    |     80 |           |      |    27.0659       -     38.4682      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2F*        |    |
Ga VI     |             108.7746   |     30 |           |      |    37.96441      -     49.36267     | 3d7.(4F).4s  | 3F   | 3d7.(4F).4p          | 5D*        |    |
Ga V      |             108.808    |    30* |           |      |    28.8843       -     40.2792      | 3d8.(1D).4s  | 2D   | 3d8.(1D).4p          | 2P*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             108.808    |    30* |           |      |    30.0074       -     41.4019      | 3d8.(3P).4s  | 2P   | 3d8.(3P).4p          | 2D*        |    |
Ga IV     |             108.8598   |      8 |           |      |    29.37266      -     40.76150     | 3d9.4p       | 3D*  | 3d9.4d               | 3S         |    |
Ga VI     |             108.9452   |    310 |           |      |    41.74821      -     53.12864     | 3d7.(2H).4s  | 1H   | 3d7.(2H).4p          | 3I*        |    |
Ga III    |             109.0514   |      3 |           |      |    16.166988     -     27.536288    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2D*        |    |
Ga V      |             109.171    |     90 |           |      |    27.4610       -     38.8180      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2F*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga I      |             109.320    |      a |           |      |     0.000000     -     11.34140     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).7p    | 2[0]       |    |
Ga V      |             109.436    |    100 |           |      |    27.0659       -     38.3953      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2G*        |    |
Ga I      |             109.474    |      a |           |      |     0.000000     -     11.32545     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).7p    | 2[2]       |    |
Ga V      |             109.474    |     15 |           |      |    28.8843       -     40.2098      | 3d8.(1D).4s  | 2D   | 3d8.(1D).4p          | 2D*        |    |
Ga V      |             109.510    |     80 |           |      |    27.0659       -     38.3875      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga IV     |             109.5202   |     13 |           |      |    29.44104      -     40.76150     | 3d9.4p       | 3D*  | 3d9.4d               | 3S         |    |
Ga I      |             109.544    |      a |           |      |     0.000000     -     11.31821     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).7p    | 2[1]       |    |
Ga I      |             109.746    |      a |           |      |     0.000000     -     11.29738     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).7p    | 2[1]       |    |
Ga V      |             110.039    |     40 |           |      |    30.1347       -     41.4019      | 3d8.(3P).4s  | 2P   | 3d8.(3P).4p          | 2D*        |    |
Ga VI     |             110.1210   |    140 |           |      |    39.16446      -     50.42309     | 3d7.(4P).4s  | 5P   | 3d7.(4F).4p          | 3D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             110.162    |     70 |           |      |    30.5166       -     41.7714      | 3d8.(1G).4s  | 2G   | 3d8.(1G).4p          | 2F*        |    |
Ga I      |             110.172    |      a |           |      |     0.000000     -     11.25370     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).7p    | 2[1]       |    |
Ga V      |             110.283    |    160 |           |      |    26.0431       -     37.2858      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             110.303    |    140 |           |      |    26.2997       -     37.5398      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             110.493    |     60 |           |      |    27.4610       -     38.6820      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             110.526    |     20 |           |      |    29.2692       -     40.4869      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2P*        |    |
Ga V      |             110.562    |     75 |           |      |    30.0074       -     41.2214      | 3d8.(3P).4s  | 2P   | 3d8.(3P).4p          | 2D*        |    |
Ga VI     |             110.5706   |    150 |           |      |    41.30484      -     52.51794     | 3d7.(2H).4s  | 3H   | 3d7.(2G).4p          | 3F*        |    |
Ga III    |             110.6106   |     90 |           |      |    16.601731     -     27.81077     | 3d9.4s2      | 2D   | 3d10.8p              | 2P*        |    |
Ga I      |             110.742    |      a |           |      |     0.000000     -     11.19577     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).7p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             110.776    |     75 |           |      |    26.53         -     37.7249      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             110.985    |     10 |           |      |    29.2118       -     40.3833      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2D*        |    |
Ga III    |             111.0590   |      3 |           |      |    16.166988     -     27.330756    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2D*        |    |
Ga II     |             111.3708   |      4 |           |      |     5.872827     -     17.0053649   | 4s.4p        | 3P*  | 4s.5d                | 3D         |    |
Ga V      |             111.555    |     40 |           |      |    29.2692       -     40.3833      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga III    |             111.8079   |      2 |           |      |    16.166988     -     27.256027    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2F*        |    |
Ga V      |             111.834    |     80 |           |      |    28.8843       -     39.9710      | 3d8.(1D).4s  | 2D   | 3d8.(1D).4p          | 2F*        |    |
Ga II     |             111.9133   |      4 |           |      |     5.9281943    -     17.0067372   | 4s.4p        | 3P*  | 4s.5d                | 3D         |    |
Ga II     |             111.9270   |      2 |           |      |     5.9281943    -     17.0053649   | 4s.4p        | 3P*  | 4s.5d                | 3D         |    |
Ga V      |             112.029    |     20 |           |      |    29.2118       -     40.2792      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2P*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga VI     |             112.1090   |    150 |           |      |    39.36359      -     50.42309     | 3d7.(4P).4s  | 5P   | 3d7.(4F).4p          | 3D*        |    |
Ga I      |             112.251    |      a |           |      |     0.000000     -     11.04527     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).6p    | 2[1]       |    |
Ga V      |             112.318    |     55 |           |      |    26.6860       -     37.7249      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             112.366    |     80 |           |      |    30.5116       -     41.5457      | 3d8.(1G).4s  | 2G   | 3d8.(1G).4p          | 2F*        |    |
Ga I      |             112.453    |      a |           |      |     0.000000     -     11.02542     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).6p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             112.640    |   120* |           |      |    27.4610       -     38.4682      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2F*        |    |
Ga V      |             112.640    |   120* |           |      |    26.53         -     37.5398      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             112.734    |     10 |           |      |    29.2118       -     40.2098      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2D*        |    |
Ga V      |             112.775    |    80* |           |      |    30.5116       -     41.5056      | 3d8.(1G).4s  | 2G   | 3d8.(1G).4p          | 2H*        |    |
Ga V      |             112.775    |    80* |           |      |    26.6860       -     37.6802      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             112.810    |    130 |           |      |    27.0659       -     38.0566      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2G*        |    |
Ga V      |             112.853    |    120 |           |      |    26.2997       -     37.2858      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4G*        |    |
Ga I      |             112.898    |      a |           |      |     0.000000     -     10.98196     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).6p    | 2[2]       |    |
Ga VI     |             112.9096   |    110 |           |      |    37.37099      -     48.35169     | 3d7.(4F).4s  | 3F   | 3d7.(4F).4p          | 5F*        |    |
Ga V      |             112.994    |    100 |           |      |    26.53         -     37.5051      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga II     |             113.0760   |      6 |           |      |     6.044211     -     17.0088293   | 4s.4p        | 3P*  | 4s.5d                | 3D         |    |
Ga II     |             113.0979   |      3 |           |      |     6.044211     -     17.0067372   | 4s.4p        | 3P*  | 4s.5d                | 3D         |    |
Ga I      |             113.138    |      a |           |      |     0.000000     -     10.95867     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).6p    | 2[0]       |    |
Ga V      |             113.143    |     80 |           |      |    28.7285       -     39.6865      | 3d8.(1D).4s  | 2D   | 3d8.(3P).4p          | 4P*        |    |
Ga V      |             113.208    |     30 |           |      |    29.2692       -     40.2213      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2F*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             113.216    |     30 |           |      |    27.0659       -     38.0170      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4F*        |    |
Ga I      |             113.276    |      a |           |      |     0.000000     -     10.94532     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).6p    | 2[2]       |    |
Ga V      |             113.324    |     25 |           |      |    29.2692       -     40.2098      | 3d8.(3P).4s  | 4P   | 3d8.(1D).4p          | 2D*        |    |
Ga III    |             113.3878   |      4 |           |      |    16.601731     -     27.536288    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2D*        |    |
Ga I      |             113.423    |      a |           |      |     0.000000     -     10.93113     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).6p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             113.469    |     10 |           |      |    27.4610       -     38.3875      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 2D*        |    |
Ga V      |             113.607    |    130 |           |      |    26.2997       -     37.2131      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
Ga I      |             113.693    |      a |           |      |     0.000000     -     10.90518     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).6p    | 2[1]       |    |
Ga IV     |             113.7063   |     60 |           |      |    18.53714      -     29.44104     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
Ga VI     |             113.8016   |    190 |           |      |    41.74821      -     52.64297     | 3d7.(2H).4s  | 1H   | 3d7.(2G).4p          | 1G*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             113.820    |     65 |           |      |    28.7285       -     39.6216      | 3d8.(1D).4s  | 2D   | 3d8.(3P).4p          | 4P*        |    |
Ga I      |             114.199    |      a |           |      |     0.000000     -     10.85685     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).6p    | 2[1]       |    |
Ga V      |             114.335    |     30 |           |      |    28.8843       -     39.7281      | 3d8.(1D).4s  | 2D   | 3d8.(3P).4p          | 4P*        |    |
Ga III    |             114.4219   |      5 |           |      |    16.166988     -     27.002584    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2P*        |    |
Ga III    |             114.5687   |      4 |           |      |    16.166988     -     26.988807    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2F*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             114.598    |     20 |           |      |    26.6860       -     37.5051      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
Ga I      |             114.816    |      a |           |      |     0.000000     -     10.79851     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).6p    | 2[1]       |    |
Ga V      |             114.842    |     30 |           |      |    30.0074       -     40.8036      | 3d8.(3P).4s  | 2P   | 3d8.(3P).4p          | 4D*        |    |
Ga VI     |             114.9072   |     40 |           |      |    41.97851      -     52.76839     | 3d7.(2D2).4s | 1D   | 3d7.(2G).4p          | 1F*        |    |
Ga III    |             114.9987   |      3 |           |      |    16.601731     -     27.383093    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2P*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             115.009    |     45 |           |      |    27.0659       -     37.8461      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4F*        |    |
Ga V      |             115.023    |    130 |           |      |    26.0431       -     36.8223      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
Ga V      |             115.469    |     10 |           |      |    28.8843       -     39.6216      | 3d8.(1D).4s  | 2D   | 3d8.(3P).4p          | 4P*        |    |
Ga III    |             115.5600   |      2 |           |      |    16.601731     -     27.330756    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2D*        |    |
Ga V      |             115.596    |     20 |           |      |    30.5116       -     41.237       | 3d8.(1G).4s  | 2G   | 3d8.(1G).4p          | 2H*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga IV     |             115.6187   |    110 |           |      |    18.71752      -     29.44104     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
Ga V      |             115.651    |    120 |           |      |    30.5166       -     41.237       | 3d8.(1G).4s  | 2G   | 3d8.(1G).4p          | 2H*        |    |
Ga V      |             115.774    |     35 |           |      |    27.4610       -     38.1703      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4F*        |    |
Ga V      |             115.933    |      5 |           |      |    27.4610       -     38.1555      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4F*        |    |
Ga V      |             116.083    |     15 |           |      |    26.53         -     37.2131      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             116.317    |      2 |           |      |    27.0659       -     37.7249      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4G*        |    |
Ga IV     |             116.3607   |    100 |           |      |    18.71752      -     29.37266     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
Ga III    |             116.3701   |      4 |           |      |    16.601731     -     27.256027    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2F*        |    |
Ga II     |             116.7639   |      3 |           |      |     5.872827     -     16.491175    | 4s.4p        | 3P*  | 4s.6s                | 3S         |    |
Ga IV     |             117.0586   |    220 |           |      |    18.53714      -     29.12878     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga IV     |             117.1715   |     10 |           |      |    18.71752      -     29.29894     | 3d9.4s       | 3D   | 3d9.4p               | 1P*        |    |
Ga II     |             117.3761   |      6 |           |      |     5.9281943    -     16.491175    | 4s.4p        | 3P*  | 4s.6s                | 3S         |    |
Ga V      |             117.823    |      5 |           |      |    26.2997       -     36.8223      | 3d8.(3F).4s  | 4F   | 3d8.(3F).4p          | 4D*        |    |
Ga V      |             117.895    |     40 |           |      |    29.2118       -     39.7281      | 3d8.(3P).4s  | 4P   | 3d8.(3P).4p          | 4P*        |    |
Ga V      |             118.096    |     10 |           |      |    29.2295       -     39.7281      | 3d8.(3P).4s  | 4P   | 3d8.(3P).4p          | 4P*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             118.313    |     15 |           |      |    30.0074       -     40.4869      | 3d8.(3P).4s  | 2P   | 3d8.(1D).4p          | 2P*        |    |
Ga V      |             118.363    |     25 |           |      |    29.2118       -     39.6865      | 3d8.(3P).4s  | 4P   | 3d8.(3P).4p          | 4P*        |    |
Ga IV     |             118.5225   |    160 |           |      |    18.98023      -     29.44104     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
Ga IV     |             118.6062   |     25 |           |      |    18.53714      -     28.99057     | 3d9.4s       | 3D   | 3d9.4p               | 1D*        |    |
Ga II     |             118.6795   |      6 |           |      |     6.044211     -     16.491175    | 4s.4p        | 3P*  | 4s.6s                | 3S         |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga IV     |             119.0863   |    220 |           |      |    18.71752      -     29.12878     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
Ga I      |             119.168    |     a* |           |      |     0.000000     -     10.40406     | 3d10.4s2.4p  | 2P*  | 4s.4p.(1P*<1>).5p    | 2[1]       |    |
Ga I      |             119.168    |     a* |           |      |     0.000000     -     10.40406     | 3d10.4s2.4p  | 2P*  | 4s.4p.(1P*<1>).5p    | 2[1]       |    |
Ga III    |             119.2068   |      2 |           |      |    16.601731     -     27.002584    | 3d9.4s2      | 2D   | 3d9.(2D).4s.4p.(1P*) | 2P*        |    |
Ga IV     |             119.3026   |    180 |           |      |    18.98023      -     29.37266     | 3d9.4s       | 3D   | 3d9.4p               | 3D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga IV     |             119.5026   |    250 |           |      |    18.53714      -     28.91216     | 3d9.4s       | 3D   | 3d9.4p               | 1F*        |    |
Ga III    |             119.9552   |     35 |           |      |    16.166988     -     26.50286     | 3d9.4s2      | 2D   | 3d10.7p              | 2P*        |    |
Ga IV     |             120.1549   |    110 |           |      |    18.98023      -     29.29894     | 3d9.4s       | 3D   | 3d9.4p               | 1P*        |    |
Ga I      |             120.355    |     a* |           |      |     0.1024345    -     10.40406     | 3d10.4s2.4p  | 2P*  | 4s.4p.(1P*<1>).5p    | 2[1]       |    |
Ga I      |             120.355    |     a* |           |      |     0.1024345    -     10.40406     | 3d10.4s2.4p  | 2P*  | 4s.4p.(1P*<1>).5p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             120.527    |      5 |           |      |    30.5166       -     40.8036      | 3d8.(1G).4s  | 2G   | 3d8.(3P).4p          | 4D*        |    |
Ga IV     |             120.6890   |    260 |           |      |    18.71752      -     28.99057     | 3d9.4s       | 3D   | 3d9.4p               | 1D*        |    |
Ga II     |             120.7521   |      2 |           |      |     8.7658594    -     19.0335210   | 4s.4p        | 1P*  | 4s.7d                | 1D         |    |
Ga V      |             120.795    |     10 |           |      |    27.4610       -     37.7249      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4G*        |    |
Ga V      |             121.317    |     80 |           |      |    27.0659       -     37.2858      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4G*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga I      |             121.43     |      a |           |      |     0.1024345    -     10.3128      | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).5p    | 2[2]       |    |
Ga IV     |             121.6172   |     40 |           |      |    18.71752      -     28.91216     | 3d9.4s       | 3D   | 3d9.4p               | 1F*        |    |
Ga I      |             121.68     |      a |           |      |     0.000000     -     10.1894      | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).5p    | 2[1]       |    |
Ga I      |             122.05     |      a |           |      |     0.000000     -     10.1585      | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).5p    | 2[1]       |    |
Ga V      |             122.187    |     10 |           |      |    27.0659       -     37.2131      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             122.215    |     10 |           |      |    30.1347       -     40.2792      | 3d8.(3P).4s  | 2P   | 3d8.(1D).4p          | 2P*        |    |
Ga I      |             122.578    |      a |           |      |     0.000000     -     10.11472     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).5p    | 2[0]       |    |
Ga II     |             122.7022   |      0 |           |      |     8.7658594    -     18.8705015   | 4s.4p        | 1P*  | 4s.8s                | 1S         |    |
Ga IV     |             122.8002   |    600 |           |      |    19.34460      -     29.44104     | 3d9.4s       | 1D   | 3d9.4p               | 3D*        |    |
Ga I      |             122.82     |      a |           |      |     0.000000     -     10.09399     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).5p    | 2[2]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             123.013    |     25 |           |      |    27.4610       -     37.5398      | 3d8.(3F).4s  | 2F   | 3d8.(3F).4p          | 4G*        |    |
Ga I      |             123.075    |      a |           |      |     0.000000     -     10.07388     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).5p    | 2[2]       |    |
Ga IV     |             123.6375   |    150 |           |      |    19.34460      -     29.37266     | 3d9.4s       | 1D   | 3d9.4p               | 3D*        |    |
Ga I      |             123.830    |      a |           |      |     0.000000     -     10.01246     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).5p    | 2[1]       |    |
Ga IV     |             123.8560   |    200 |           |      |    18.98023      -     28.99057     | 3d9.4s       | 3D   | 3d9.4p               | 1D*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga I      |             124.089    |      a |           |      |     0.1024345    -     10.09399     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<2>).5p    | 2[2]       |    |
Ga IV     |             124.1803   |     40 |           |      |    18.53714      -     28.52132     | 3d9.4s       | 3D   | 3d9.4p               | 3F*        |    |
Ga I      |             124.326    |      a |           |      |     0.000000     -      9.97251     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).5p    | 2[1]       |    |
Ga IV     |             124.5528   |    600 |           |      |    19.34460      -     29.29894     | 3d9.4s       | 1D   | 3d9.4p               | 1P*        |    |
Ga III    |             124.6535   |     15 |           |      |    17.864443     -     27.81077     | 3d10.4d      | 2D   | 3d10.8p              | 2P*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga I      |             125.618    |      a |           |      |     0.1024345    -      9.97251     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<1>).5p    | 2[1]       |    |
Ga IV     |             125.8800   |   1000 |           |      |    18.53714      -     28.38653     | 3d9.4s       | 3D   | 3d9.4p               | 3F*        |    |
Ga IV     |             126.4648   |    300 |           |      |    18.71752      -     28.52132     | 3d9.4s       | 3D   | 3d9.4p               | 3F*        |    |
Ga V      |             126.545    |     30 |           |      |    28.8843       -     38.6820      | 3d8.(1D).4s  | 2D   | 3d8.(3F).4p          | 2D*        |    |
Ga I      |             126.637    |      a |           |      |     0.000000     -      9.79052     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).5p    | 2[1]       |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga III    |             126.7151   |     14 |           |      |     8.079975     -     17.864443    | 3d10.4p      | 2P*  | 3d10.4d              | 2D         |    |
Ga IV     |             126.7186   |    350 |           |      |    19.34460      -     29.12878     | 3d9.4s       | 1D   | 3d9.4p               | 3D*        |    |
Ga I      |             127.278    |      a |           |      |     0.000000     -      9.74121     | 3d10.4s2.4p  | 2P*  | 4s.4p.(3P*<0>).5p    | 2[1]       |    |
Ga V      |             127.685    |     30 |           |      |    30.5116       -     40.2213      | 3d8.(1G).4s  | 2G   | 3d8.(1D).4p          | 2F*        |    |
Ga IV     |             127.9275   |    300 |           |      |    18.53714      -     28.22887     | 3d9.4s       | 3D   | 3d9.4p               | 3F*        |    |
          |                        |        |           |      |                                     |              |      |                      |            |    |
Ga V      |             128.364    |     10 |           |      |    28.7285       -     38.3875      | 3d8.(1D).4s  | 2D   | 3d8.(3F).4p          | 2D*        |    |
Ga IV     |             128.5347   |    300 |           |      |    19.34460      -     28.99057     | 3d9.4s       | 1D   | 3d9.4p               | 1D*        |    |
